,rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams,ID,compound,neg,neu,pos
0,1,spotify:track:2JTir3y1VuJQmexiTCMcTP,Os Barões Da Pisadinha,Recairei - Ao Vivo,Sony Music Entertainment,1,1,34,5530668,2JTir3y1VuJQmexiTCMcTP,0.8555,0.0,0.898,0.102
1,2,spotify:track:6sPBi0qLI6KM3yXX56NxsA,Tarcísio do Acordeon,Meia Noite (Você tem meu Whatsapp),Sua Música,2,3,5,5193992,6sPBi0qLI6KM3yXX56NxsA,0.9769,0.02,0.896,0.084
2,3,spotify:track:0YqTL3nSL36OFdHwHoqCag,"Luísa Sonza, Pabllo Vittar, Anitta",MODO TURBO,Universal Music Ltda.,2,2,3,5154203,0YqTL3nSL36OFdHwHoqCag,-0.9796,0.114,0.849,0.037
3,4,spotify:track:7qmnP8Woc47dLSrMD5MxL1,"Petter Ferraz, Menor Nico",Amor ou o Litrão,k+ produçoes,1,4,7,4662300,7qmnP8Woc47dLSrMD5MxL1,0.0,0.0,1.0,0.0
4,5,spotify:track:3rRin3LyLY92kpEbkCgwf4,"Os Barões Da Pisadinha, Xand Avião",Basta Você Me Ligar - Ao Vivo,Sony Music Entertainment,3,5,29,4444102,3rRin3LyLY92kpEbkCgwf4,0.0,0.0,1.0,0.0
5,6,spotify:track:7GLWWrk1YlkPYqJK3ynIA0,Jorge & Mateus,Lance Individual,Som Livre,4,7,8,4250540,7GLWWrk1YlkPYqJK3ynIA0,-0.9034,0.047,0.953,0.0
6,7,spotify:track:15k1TDabqSEmyXOwMq9RM7,Jonas Esticado,Investe Em Mim,Som Livre,1,6,28,4150470,15k1TDabqSEmyXOwMq9RM7,0.0,0.0,1.0,0.0
7,8,spotify:track:5m5aY6S9ttfIG157xli2Rs,Zé Neto & Cristiano,Alô Ambev (Segue Sua Vida) - Ao Vivo,Som Livre,4,8,19,4010503,5m5aY6S9ttfIG157xli2Rs,0.0,0.0,1.0,0.0
8,9,spotify:track:7EWXP47VlXKO3r7mNxuWHw,"Wesley Safadão, Os Barões Da Pisadinha","Ele É Ele, Eu Sou Eu",Som Livre,9,18,8,3616702,7EWXP47VlXKO3r7mNxuWHw,-0.3331,0.023,0.958,0.019
9,10,spotify:track:0WlmiIK5qFQ4dAB4mCA4sI,"Os Barões Da Pisadinha, Fernando & Sorocaba",Amor da Despedida,Sony Music Entertainment,9,9,9,3552126,0WlmiIK5qFQ4dAB4mCA4sI,0.9971,0.0,0.783,0.217
10,11,spotify:track:1X0MaGErD8rcspqQs9s2m0,Zé Felipe,Só Tem Eu,Som Livre,3,10,13,3462400,1X0MaGErD8rcspqQs9s2m0,0.9932,0.009,0.801,0.19
11,12,spotify:track:187Pge0WmJNoS73kaIORSE,"Douglas & Vinicius, MC Bruninho",Figurinha - Ao Vivo,Virgin Music Label And Artist Services (S&D),3,11,25,3442501,187Pge0WmJNoS73kaIORSE,-0.5267,0.038,0.962,0.0
12,13,spotify:track:1nDCZBI8MaHXI2f36dnQyG,Tierry,Rita,Tierry,8,12,16,3359016,1nDCZBI8MaHXI2f36dnQyG,-0.5267,0.023,0.977,0.0
13,14,spotify:track:2R1OgezGfBMeiAcMpJ1EkH,Zé Vaqueiro,Letícia,Sony Music Entertainment,13,13,10,3278699,2R1OgezGfBMeiAcMpJ1EkH,0.7777,0.016,0.948,0.036
14,15,spotify:track:4yD8WmB9NJVz1qYLD98iS1,DJ Lucas Beat,ALÔ AMBEV - funk remix,iMusics,15,31,4,3215334,4yD8WmB9NJVz1qYLD98iS1,0.0,0.0,1.0,0.0
15,16,spotify:track:3vu864xi5Xis9VfOsJpmXu,LUDMILLA,Rainha da Favela,WM Brazil,16,17,8,3184320,3vu864xi5Xis9VfOsJpmXu,-0.9966,0.217,0.783,0.0
16,17,spotify:track:3dPvQLKl42dMYWV4LWRTLK,Os Barões Da Pisadinha,Tá Rocheda,Sony Music Entertainment,7,14,49,3136364,3dPvQLKl42dMYWV4LWRTLK,-0.7959,0.036,0.964,0.0
17,18,spotify:track:1uA7fD01YlQr1Rm0oyNB4H,Guilherme & Benuto,Pulei na Piscina - Ao Vivo,Sony Music Entertainment,14,15,20,3114159,1uA7fD01YlQr1Rm0oyNB4H,0.8516,0.0,0.97,0.03
18,19,spotify:track:42P3wMiPfXQM93TYZotuPQ,Gusttavo Lima,De Menina pra Mulher - Ao Vivo,Sony Music Entertainment,3,16,16,2996268,42P3wMiPfXQM93TYZotuPQ,0.9581,0.0,0.943,0.057
19,20,spotify:track:7lJoRyuNJtuiqTcKtuMuIR,MC Hariel,Maçã Verde,GR6 Music,20,29,9,2878494,7lJoRyuNJtuiqTcKtuMuIR,0.0,0.0,1.0,0.0
20,21,spotify:track:7J3QMuDCSv56jRSiD9jFBF,"Eric Land, Xand Avião",Cidade Inteira,Eric Land,6,19,26,2803528,7J3QMuDCSv56jRSiD9jFBF,0.9943,0.0,0.84,0.16
21,22,spotify:track:1ere9b9vDw2N3m9d4uiXxa,"Diego & Victor Hugo, Bruno & Marrone",Facas - Ao Vivo,Sony Music Entertainment,22,30,12,2800666,1ere9b9vDw2N3m9d4uiXxa,0.0,0.0,1.0,0.0
22,23,spotify:track:4xWzZmX4K1yyrdtRfbUvjt,Niack,Oh Juliana,Niack,1,25,26,2781552,4xWzZmX4K1yyrdtRfbUvjt,0.9811,0.01,0.945,0.046
