,rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams,ID,compound,neg,neu,pos
0,1,spotify:track:4xWzZmX4K1yyrdtRfbUvjt,Niack,Oh Juliana,Niack,1,1,12,5043933,4xWzZmX4K1yyrdtRfbUvjt,0.9811,0.01,0.945,0.046
1,2,spotify:track:15k1TDabqSEmyXOwMq9RM7,Jonas Esticado,Investe Em Mim,Som Livre,2,2,14,4746657,15k1TDabqSEmyXOwMq9RM7,0.0,0.0,1.0,0.0
2,3,spotify:track:71FrGl0XcpL3VId65tB5mg,Os Barões Da Pisadinha,Recairei - Ao Vivo,Sony Music Entertainment,3,4,20,4398397,71FrGl0XcpL3VId65tB5mg,0.8555,0.0,0.898,0.102
3,4,spotify:track:7e1VoRlNumuEkXlITMHKLE,"Anitta, Myke Towers, Cardi B",Me Gusta (with Cardi B & Myke Towers),Warner Records,3,3,2,4164826,7e1VoRlNumuEkXlITMHKLE,0.9925,0.101,0.75,0.15
4,5,spotify:track:59kRq8rb5uJCrSYYbGCk7o,MC Rogerinho,Só Você,MC Rogerinho,5,11,7,3886221,59kRq8rb5uJCrSYYbGCk7o,0.0,0.0,1.0,0.0
5,6,spotify:track:64I6t2tuUGnIlaDIzHJ6YI,"Marília Mendonça, Maiara & Maraisa",Quero Você do Jeito Que Quiser,Som Livre,4,6,12,3650431,64I6t2tuUGnIlaDIzHJ6YI,0.9186,0.0,0.96,0.04
6,7,spotify:track:12v6LfkX9YIR3uLefIAAYZ,Mc Jacaré,Comprei um Lança,Mc Jacare / Los Pantchos,5,7,14,3500997,12v6LfkX9YIR3uLefIAAYZ,-0.8807,0.041,0.959,0.0
7,8,spotify:track:4zsiMjB0794HztyqUkD3Zi,"Dilsinho, Henrique & Juliano",Sogra - Ao Vivo,Sony Music Entertainment,6,8,17,3484779,4zsiMjB0794HztyqUkD3Zi,0.0,0.0,1.0,0.0
8,9,spotify:track:4zGtfOglDBfVUypabBwIjQ,"Mc Zaac, Anitta, Tyga",Desce Pro Play (PA PA PA),Universal Music Ltda.,1,10,14,3219041,4zGtfOglDBfVUypabBwIjQ,-0.918,0.049,0.935,0.016
9,10,spotify:track:5oI9blwsXC8AkTWw6wASY8,Matuê,Máquina do Tempo,Sony Music Entertainment,2,5,3,3155665,5oI9blwsXC8AkTWw6wASY8,0.9982,0.009,0.786,0.204
10,11,spotify:track:187Pge0WmJNoS73kaIORSE,"Douglas & Vinicius, MC Bruninho",Figurinha - Ao Vivo,Virgin Music Label And Artist Services (S&D),11,13,11,3097561,187Pge0WmJNoS73kaIORSE,-0.5267,0.038,0.962,0.0
11,12,spotify:track:5GAdMAL3tRJkVN1HtwohK2,"Mc Don Juan, Maiara & Maraisa",Vai Ter Que Aguentar,GR6 Music,8,17,18,3057137,5GAdMAL3tRJkVN1HtwohK2,-0.9355,0.051,0.949,0.0
12,13,spotify:track:3dPvQLKl42dMYWV4LWRTLK,Os Barões Da Pisadinha,Tá Rocheda,Sony Music Entertainment,12,12,35,2946966,3dPvQLKl42dMYWV4LWRTLK,-0.7959,0.036,0.964,0.0
13,14,spotify:track:3WjSkl7VDWY1prwJw7dSG0,Zé Neto & Cristiano,Barzinho Aleatório - Ao Vivo,Som Livre,8,16,43,2913644,3WjSkl7VDWY1prwJw7dSG0,-0.5267,0.021,0.979,0.0
14,15,spotify:track:7o9LwQmTuIDm4LyyHFIWul,Henrique & Juliano,Volta Por Baixo - Ao Vivo,Virgin Music Label And Artist Services (S&D),3,15,38,2865141,7o9LwQmTuIDm4LyyHFIWul,0.9798,0.0,0.907,0.093
15,16,spotify:track:3AV1KI22k1jGMz792lDrj1,"Os Barões Da Pisadinha, Xand Avião",Basta Você Me Ligar - Ao Vivo,Sony Music Entertainment,16,19,15,2864462,3AV1KI22k1jGMz792lDrj1,0.0,0.0,1.0,0.0
16,17,spotify:track:260n4ECk9j4IEvTAVBYojl,Matheus & Kauan,Nem Doeu - Ao Vivo,Universal Music Ltda.,16,21,18,2715684,260n4ECk9j4IEvTAVBYojl,-0.5267,0.015,0.985,0.0
17,18,spotify:track:0RaIjuKU5hudMteEXwr4RS,Jorge & Mateus,Ranking,Som Livre,4,18,30,2708719,0RaIjuKU5hudMteEXwr4RS,-0.89,0.045,0.955,0.0
18,19,spotify:track:3sGcETRMuAgcPgjDpIkgMn,Matuê,777-666,Sony Music Entertainment,4,9,3,2583732,3sGcETRMuAgcPgjDpIkgMn,-0.8625,0.04,0.952,0.008
19,20,spotify:track:4Oun2ylbjFKMPTiaSbbCih,"Cardi B, Megan Thee Stallion",WAP (feat. Megan Thee Stallion),Atlantic/KSR,14,14,8,2529740,4Oun2ylbjFKMPTiaSbbCih,0.6808,0.05,0.875,0.075
20,21,spotify:track:7pDcS0EVMJR0YwjXmHcCRg,"Luísa Sonza, Mc Zaac",TOMA,Universal Music Ltda.,14,23,9,2511089,7pDcS0EVMJR0YwjXmHcCRg,-0.9081,0.044,0.956,0.0
21,22,spotify:track:0AGS6ZRgzobrazmCi6pYMe,Niack,Na Raba Toma Tapão,Niack / Ritmo dos Fluxos,1,20,20,2483417,0AGS6ZRgzobrazmCi6pYMe,-0.8126,0.032,0.957,0.011
22,23,spotify:track:2fmeSswdyVq4wcqhY41UHk,"Pineapple StormTv, L7NNON, Chris MC, Xamã, Lourena, Cesar Mc, Djonga, Filipe Ret, Salve Malak, Hunter",Poesia Acústica #9: Melhor Forma,Pineapple StormTV,3,22,12,2481969,2fmeSswdyVq4wcqhY41UHk,0.0,0.0,1.0,0.0
23,24,spotify:track:42P3wMiPfXQM93TYZotuPQ,Gusttavo Lima,De Menina pra Mulher - Ao Vivo,Sony Music Entertainment,24,25,2,2458925,42P3wMiPfXQM93TYZotuPQ,0.9581,0.0,0.943,0.057
24,25,spotify:track:4DngRKOpRPrkbzImUB0zgh,Matheus & Kauan,Litrão - Ao Vivo Em Recife / 2020,Universal Music Ltda.,3,24,35,2380096,4DngRKOpRPrkbzImUB0zgh,-0.7989,0.029,0.971,0.0
25,26,spotify:track:6jcGoHrqfRW6fI2I6xtwBQ,MC Marks,Deus é por nós,WM Brazil,14,26,16,2290205,6jcGoHrqfRW6fI2I6xtwBQ,-0.5267,0.01,0.99,0.0
26,27,spotify:track:3056x1XkmICnQmji68rrft,"Murilo Huff, Henrique & Juliano",Desejando Eu (Ao Vivo),Artinvox,24,27,19,2214821,3056x1XkmICnQmji68rrft,0.0,0.0,1.0,0.0
27,28,spotify:track:2ptHQBO7TQhEkXOeK9ST59,"Grupo Menos É Mais, Di Propósito, Vou Zuar",Pot-Pourri: Melhor Eu Ir / Ligando Os Fatos / Sonho de Amor / Deixa Eu Te Querer - Ao Vivo,Som Livre,28,39,17,2201969,2ptHQBO7TQhEkXOeK9ST59,0.0,0.0,1.0,0.0
28,29,spotify:track:6Q9NH5cNBY58nJkp5Jbs9j,"Manu Gavassi, Gloria Groove",Deve ser horrível dormir sem mim,Universal Music Ltda.,2,28,6,2161371,6Q9NH5cNBY58nJkp5Jbs9j,0.8534,0.011,0.956,0.033
29,30,spotify:track:3J5Pu25BODMex4Jpy4l6FL,"Luíza & Maurílio, Zé Neto & Cristiano",S de Saudade,Som Livre,7,35,48,2143890,3J5Pu25BODMex4Jpy4l6FL,0.0,0.0,1.0,0.0
30,31,spotify:track:3tv697PZNnaQN0Mn2zGhS5,Gusttavo Lima,A Gente Fez Amor - Ao Vivo,Sony Music Entertainment,1,30,43,2138608,3tv697PZNnaQN0Mn2zGhS5,0.9946,0.029,0.823,0.148
31,32,spotify:track:3tc8Z4lGzOIwmIVftsxO6o,Marília Mendonça,Graveto - Ao Vivo,Som Livre,3,34,38,2124876,3tc8Z4lGzOIwmIVftsxO6o,0.34,0.015,0.968,0.017
32,33,spotify:track:08Sd5vVcIH3uKeAiaJdoYj,Lauana Prado,Viva Voz - Ao Vivo Em São Paulo / 2019,Universal Music Ltda.,17,36,30,2117276,08Sd5vVcIH3uKeAiaJdoYj,0.8625,0.038,0.858,0.104
33,34,spotify:track:0hDphSo7vI7gCjEPpD6gu0,GIULIA BE,se essa vida fosse um filme,WM Brazil,21,31,11,2100320,0hDphSo7vI7gCjEPpD6gu0,-0.296,0.008,0.992,0.0
34,35,spotify:track:6UelLqGlWMcVH1E5c4H7lY,Harry Styles,Watermelon Sugar,Columbia,27,33,34,2079831,6UelLqGlWMcVH1E5c4H7lY,0.9584,0.0,0.912,0.088
35,36,spotify:track:4j2bK4fnc2s6GyVmhJsJhk,Henrique & Juliano,Briga Feia - Ao Vivo,Virgin Music Label And Artist Services (S&D),26,37,42,2068406,4j2bK4fnc2s6GyVmhJsJhk,-0.5267,0.018,0.982,0.0
36,37,spotify:track:67mqU3FeErlvWwsxnMfvQo,"MC Du Black, Delacruz",Tudo Aconteceu,Universal Music Ltda.,6,29,27,2030645,67mqU3FeErlvWwsxnMfvQo,-0.9413,0.05,0.95,0.0
