,rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams,ID,compound,neg,neu,pos
54,55,spotify:track:4UUtssVRs2aQTLQCAAtZg1,Jorge & Mateus,"Mil Anos - Recorded At Mosh Studios, São Paulo",Som Livre,38,47,15,1042598,4UUtssVRs2aQTLQCAAtZg1,0.8402,0.0,0.953,0.047
55,56,spotify:track:2TR917wkDeRvwTE5cSfZFf,"Humberto & Ronaldo, Matheus & Kauan",Tchau Brigado - Ao Vivo,Humberto e Ronaldo,53,53,12,1034616,2TR917wkDeRvwTE5cSfZFf,0.0,0.0,1.0,0.0
56,57,spotify:track:6nI98wtHOJAYSASq22TCYu,Luan Santana,água com açúcar - ao vivo,Som Livre,57,184,2,1020843,6nI98wtHOJAYSASq22TCYu,0.9809,0.018,0.859,0.123
57,58,spotify:track:3Dv1eDb0MEgF93GpLXlucZ,Doja Cat,Say So,Kemosabe Records/RCA Records,58,65,5,1008234,3Dv1eDb0MEgF93GpLXlucZ,0.0,0.0,1.0,0.0
58,59,spotify:track:4RC2nzqaQygxoVQOVv3XlT,"Leo Santana, Anitta",Contatinho - Ao Vivo,Universal Music Ltda.,6,50,29,1005844,4RC2nzqaQygxoVQOVv3XlT,0.8692,0.014,0.958,0.028
59,60,spotify:track:0nDnvGagGAQP5vpgCyS5yH,"Orochi, Papatinho",Amor de Fim de Noite,SinTZ,59,62,20,995361,0nDnvGagGAQP5vpgCyS5yH,0.9948,0.004,0.908,0.088
60,61,spotify:track:2rRJrJEo19S2J82BDsQ3F7,Trevor Daniel,Falling,Alamo,57,70,15,992269,2rRJrJEo19S2J82BDsQ3F7,-0.9673,0.146,0.819,0.035
61,62,spotify:track:42ynW96YtyRkp1nx2vE4g9,Henrique & Juliano,Online - Ao Vivo,Virgin Music Label And Artist Services (S&D),62,-1,1,988890,42ynW96YtyRkp1nx2vE4g9,0.0,0.0,1.0,0.0
62,63,spotify:track:3yOuQI8yjJaApfdo4hdkVW,Zé Neto & Cristiano,Textão - Ao Vivo,Som Livre,63,144,4,984243,3yOuQI8yjJaApfdo4hdkVW,0.0,0.0,1.0,0.0
63,64,spotify:track:159ntSAEWJ9zIMOSXmQ530,Luan Santana,choque térmico - ao vivo,Som Livre,14,55,31,979027,159ntSAEWJ9zIMOSXmQ530,0.8402,0.0,0.97,0.03
64,65,spotify:track:3MkdA6vwF0ifRl86yzTlJW,Matuê,Kenny G,Sony Music Entertainment,7,58,29,963446,3MkdA6vwF0ifRl86yzTlJW,0.8732,0.048,0.888,0.064
65,66,spotify:track:7CHi4DtfK4heMlQaudCuHK,"MEDUZA, Becky Hill, Goodboys",Lose Control,Virgin,66,85,15,963119,7CHi4DtfK4heMlQaudCuHK,0.9626,0.137,0.714,0.149
66,67,spotify:track:2KyXyTrp3kp1Fsg7B1osYD,"Yasmin Santos, Marília Mendonça","Para, Pensa e Volta - Ao Vivo",Sony Music Entertainment,21,56,39,961520,2KyXyTrp3kp1Fsg7B1osYD,0.0,0.0,1.0,0.0
67,68,spotify:track:7qpXCkcr3Zj4LDvdiWryns,Diego & Victor Hugo,Erro Antigo - Ao Vivo,Sony Music Entertainment,57,57,9,958915,7qpXCkcr3Zj4LDvdiWryns,0.0,0.0,1.0,0.0
68,69,spotify:track:4Clmg1g8n2yBYG13Z1oSdG,"Dayvi, Victor Cardenas, Kelly Ruíz",Baila Conmigo (feat. Kelly Ruiz),Sony Music México,55,67,12,950276,4Clmg1g8n2yBYG13Z1oSdG,0.0,0.0,1.0,0.0
69,70,spotify:track:6sRLrSetyIwIKhW1eMlUNP,"Matheus & Kauan, Marília Mendonça",Vou Ter Que Superar - Ao Vivo,Universal Music Ltda.,2,59,53,948681,6sRLrSetyIwIKhW1eMlUNP,0.9304,0.0,0.962,0.038
70,71,spotify:track:6v3KW9xbzN5yKLt9YKDYA2,"Shawn Mendes, Camila Cabello",Señorita,Island Records,2,60,40,939921,6v3KW9xbzN5yKLt9YKDYA2,0.9988,0.033,0.724,0.244
71,72,spotify:track:6toDZSoqG5QUitFsoxavRy,"Vitão, Anitta",Complicado,Universal Music Ltda.,13,64,25,937755,6toDZSoqG5QUitFsoxavRy,0.9446,0.009,0.94,0.05
72,73,spotify:track:7Gk5OrMYaMRtT2JmgJVAfk,"ANAVITÓRIA, Vitor Kley",Pupila,Universal Music Ltda.,16,54,38,936550,7Gk5OrMYaMRtT2JmgJVAfk,-0.5349,0.007,0.993,0.0
73,74,spotify:track:7ArNH109yIfwIquJ535fsi,"Marcos & Belutti, Gaab",Certo e Duvidoso (feat. Gaab) - Ao Vivo,Sony Music Entertainment,61,61,9,927558,7ArNH109yIfwIquJ535fsi,0.9776,0.0,0.936,0.064
74,75,spotify:track:5px6upUHM3fhOP621Edp4V,Dua Lipa,Physical,Warner Records,39,99,8,921771,5px6upUHM3fhOP621Edp4V,0.9313,0.059,0.848,0.094
75,76,spotify:track:16wAOAZ2OkqoIDN7TpChjR,Justin Bieber,Yummy,RBMG/Def Jam,16,68,12,918463,16wAOAZ2OkqoIDN7TpChjR,0.9986,0.008,0.736,0.256
76,77,spotify:track:4Y7ay3naWoluoOM3xIj1UZ,LUDMILLA,"A boba fui eu - Recorded At Mosh Studios, São Paulo",WM Brazil,77,-1,1,918166,4Y7ay3naWoluoOM3xIj1UZ,0.8738,0.0,0.975,0.025
77,78,spotify:track:60wF0XnX7A0jVpDNA5v8vi,"Vytinho NG, Bianca",Tudo no Sigilo,Vytinho Ng,78,-1,1,899592,60wF0XnX7A0jVpDNA5v8vi,-0.8642,0.03,0.97,0.0
78,79,spotify:track:3mikf8qZaNp6wrrWxHgawH,"Pabllo Vittar, Psirico",Parabéns,Sony Music Entertainment,22,125,23,893359,3mikf8qZaNp6wrrWxHgawH,0.0,0.0,1.0,0.0
79,80,spotify:track:26WpOBpHiIMoBuMEIwtOCH,"Pk, PK Delas",Quando a vontade bater (Participação especial de PK Delas),WM Brazil,8,66,54,882788,26WpOBpHiIMoBuMEIwtOCH,0.0,0.0,1.0,0.0
80,81,spotify:track:2qD7VoDYcrAPY0cVEfpsR5,"Anitta, Marília Mendonça",Some que ele vem atrás,WM Brazil,2,63,22,880528,2qD7VoDYcrAPY0cVEfpsR5,0.0,0.0,1.0,0.0
81,82,spotify:track:4umIPjkehX1r7uhmGvXiSV,"Justin Bieber, Quavo",Intentions (feat. Quavo),RBMG/Def Jam,49,73,7,876355,4umIPjkehX1r7uhmGvXiSV,0.9907,0.046,0.838,0.117
82,83,spotify:track:5STHFaWYO1KeyITjvB4hR8,Marília Mendonça,Tentativas,Som Livre,34,71,6,861612,5STHFaWYO1KeyITjvB4hR8,0.9581,0.018,0.901,0.081
83,84,spotify:track:7qEHsqek33rTcFNT9PFqLf,Lewis Capaldi,Someone You Loved,Vertigo Berlin,84,94,29,860757,7qEHsqek33rTcFNT9PFqLf,0.0,0.0,1.0,0.0
84,85,spotify:track:4jGzR5Vri06Y5T9SxM7m5P,"Xand Avião, Gusttavo Lima",Algo Mais (Amante) - Ao Vivo,Som Livre,14,69,45,852848,4jGzR5Vri06Y5T9SxM7m5P,-0.9688,0.018,0.981,0.001
85,86,spotify:track:1DmSaQjZkuwFi57KPv20oB,Pabllo Vittar,Rajadão,Sony Music Entertainment,86,-1,1,849978,1DmSaQjZkuwFi57KPv20oB,0.6808,0.023,0.934,0.043
86,87,spotify:track:59WWulo1LM0njpIkcduCMn,Atitude 67,Tão Linda,Universal Music Ltda.,39,77,34,836652,59WWulo1LM0njpIkcduCMn,0.0,0.0,1.0,0.0
87,88,spotify:track:31yFXM26dazFnWI2eoOM5R,"MC G15, Mc Livinho",Ela Vem,GR6 Music,21,74,40,836072,31yFXM26dazFnWI2eoOM5R,-0.8299,0.032,0.968,0.0
88,89,spotify:track:23zmMwD99ROi9yhxqMxWil,"João Bosco & Vinicius, Matheus",Segunda Taça - Ao Vivo,João Bosco & Vinicius,80,80,5,832205,23zmMwD99ROi9yhxqMxWil,0.0,0.0,1.0,0.0
89,90,spotify:track:7sYAS4CpbV90oSemgaEQat,"Alok, Dynoro",On & On,Columbia/B1 Recordings,77,84,18,826332,7sYAS4CpbV90oSemgaEQat,0.9986,0.018,0.712,0.271
90,91,spotify:track:4lEw9Id7kLDSJ6KRdaenM9,Felipe Araújo,Espaçosa Demais - Ao Vivo,Universal Music Ltda.,13,76,77,812919,4lEw9Id7kLDSJ6KRdaenM9,-0.8299,0.029,0.971,0.0
91,92,spotify:track:1G60NjxeOS7veR1EXuKPaW,Gustavo Mioto,Fake News - Ao Vivo Em São Paulo / 2019,Universal Music Ltda.,20,87,47,811089,1G60NjxeOS7veR1EXuKPaW,0.9581,0.036,0.867,0.097
92,93,spotify:track:696DnlkuDOXcMAnKlTgXXK,Arizona Zervas,ROXANNE,Arizona Zervas,80,95,18,811075,696DnlkuDOXcMAnKlTgXXK,0.9765,0.14,0.666,0.194
93,94,spotify:track:5JKaHAt4atuNoLqpyDgbyK,"Pineapple StormTv, Froid, Xamã, Dk 47, Chris MC, Cynthia Luz, Luccas Carlos, Hunter",Poesia Acústica - Paris,Pineapple StormTV,94,-1,1,810029,5JKaHAt4atuNoLqpyDgbyK,0.9917,0.006,0.947,0.047
94,95,spotify:track:13Rf6RaZT13TW4xLQR3MQr,"Pineapple StormTv, MC Cabelinho, Bob do Contra, Azzy, Filipe Ret, Dudu, Xamã, Orochi, Maquiny, Salve Malak, Hunter",Poesia Acústica #6: Era uma Vez,Pineapple StormTV,18,98,65,798557,13Rf6RaZT13TW4xLQR3MQr,-0.9606,0.033,0.948,0.018
95,96,spotify:track:7offICpl9kla5kC61uUAs9,"MC JottaPê, Lexa",Bate Palma,KondZilla Records,45,79,10,790814,7offICpl9kla5kC61uUAs9,-0.9929,0.1,0.896,0.005
96,97,spotify:track:5U28PY9MekLyCBYtLHGQpe,Melim,Meu Abrigo,Universal Music Ltda.,3,96,96,787143,5U28PY9MekLyCBYtLHGQpe,0.9022,0.04,0.886,0.074
97,98,spotify:track:4E6RdcCWMiHTu7zy1VTNDo,Marília Mendonça,Todo Mundo Vai Sofrer - Ao Vivo,Som Livre,1,91,45,785881,4E6RdcCWMiHTu7zy1VTNDo,0.0,0.0,1.0,0.0
98,99,spotify:track:7oEr56KG6odStlQH0nvdyr,Gustavo Mioto,Solteiro Não Trai - Ao Vivo,Gustavo Mioto,8,89,68,778914,7oEr56KG6odStlQH0nvdyr,0.0,0.0,1.0,0.0
99,100,spotify:track:21jGcNKet2qwijlDFuPiPb,Post Malone,Circles,Republic Records,42,93,30,778855,21jGcNKet2qwijlDFuPiPb,0.9686,0.041,0.858,0.1
100,101,spotify:track:3rDAHk73LZmgJIyGZstWQ0,Pixote,Nem de Graça / Saudade Arregaça - Ao Vivo,GR Shows,56,88,30,777834,3rDAHk73LZmgJIyGZstWQ0,0.0,0.0,1.0,0.0
101,102,spotify:track:7szuecWAPwGoV1e5vGu8tl,The Weeknd,In Your Eyes,Republic Records,102,-1,1,772634,7szuecWAPwGoV1e5vGu8tl,-0.976,0.133,0.788,0.079
102,103,spotify:track:4gDvg62vG96w0qJaF6wzcd,"Diego & Victor Hugo, Zé Neto & Cristiano",A Culpa é do Meu Grau (feat. Zé Neto & Cristiano) - Ao Vivo em Brasília,Sony Music Entertainment,17,90,53,772106,4gDvg62vG96w0qJaF6wzcd,0.0,0.0,1.0,0.0
103,104,spotify:track:2Yz14TQlxNXHmnkml4TyDL,Gabi Martins,Neném - Ao Vivo,Gabi Martins,104,-1,1,771385,2Yz14TQlxNXHmnkml4TyDL,0.0,0.0,1.0,0.0
104,105,spotify:track:7HLU2aJTAQfSIgJ2dMASsP,"Mc Poze do Rodo, Dj Gabriel do Borel",To Voando Alto,Mc Poze do Rodo,20,75,18,765347,7HLU2aJTAQfSIgJ2dMASsP,0.0,0.0,1.0,0.0
105,106,spotify:track:0J6cINt02c8UQqDG7vLShY,Melim,Gelo,Universal Music Ltda.,38,104,31,755437,0J6cINt02c8UQqDG7vLShY,0.8738,0.0,0.974,0.026
106,107,spotify:track:2Fxmhks0bxGSBdJ92vM42m,Billie Eilish,bad guy,Darkroom/Interscope Records,30,102,52,748261,2Fxmhks0bxGSBdJ92vM42m,-0.9962,0.255,0.659,0.086
107,108,spotify:track:4k20Ie47EcWtS4wMBn8w8S,"LUDMILLA, Leo Santana",Invocada (Participação especial de Léo Santana) - Ao vivo,WM Brazil,11,86,35,747349,4k20Ie47EcWtS4wMBn8w8S,0.0,0.0,1.0,0.0
108,109,spotify:track:6l1PdE7lQbodewVQh16GCM,"Projota, Vitão",Sei Lá,Universal Music Ltda.,29,107,48,746451,6l1PdE7lQbodewVQh16GCM,0.0,0.0,1.0,0.0
109,110,spotify:track:2RoWhAVtQrPU53BERYlmYZ,"Pineapple StormTv, Cesar Mc, Elana Dara, Kayuá, Froid, Cynthia Luz, MV Bill, Bob do Contra, Hunter, Projota",Poesia Acústica #8: Amor e Samba,Pineapple StormTV,52,103,15,742170,2RoWhAVtQrPU53BERYlmYZ,0.6476,0.0,0.977,0.023
110,111,spotify:track:1qCLx3nX25NuhfPjM5E1qV,Melim,Ouvi Dizer,Universal Music Ltda.,13,105,88,727623,1qCLx3nX25NuhfPjM5E1qV,0.4939,0.0,0.985,0.015
111,112,spotify:track:48CAeajgzcGJaVUSsXd7h0,"Guilherme & Benuto, Israel & Rodolffo",Declaração pro Bar - Ao Vivo,Sony Music Entertainment,112,115,6,724438,48CAeajgzcGJaVUSsXd7h0,0.6124,0.0,0.977,0.023
112,113,spotify:track:2I1bHdlKar6igsep1R6H46,Henrique & Juliano,Alô Bebê - Ao Vivo,Virgin Music Label And Artist Services (S&D),104,139,5,722079,2I1bHdlKar6igsep1R6H46,-0.7599,0.033,0.967,0.0
113,114,spotify:track:0CgMeXQiNYJxPVQ2EMJxdL,"Mc Livinho, Mc Pedrinho",Se Prepara 2,GR6 Music,34,97,23,721310,0CgMeXQiNYJxPVQ2EMJxdL,0.0,0.0,1.0,0.0
114,115,spotify:track:1Cv1YLb4q0RzL6pybtaMLo,Surfaces,Sunday Best,"Surfaces, LLC / TenThousand Projects, LLC",115,195,2,720161,1Cv1YLb4q0RzL6pybtaMLo,0.9989,0.027,0.589,0.384
115,116,spotify:track:1xyVMQx51Kab6eLVtE6twx,"Lauana Prado, Maiara & Maraisa",Cobaia,Universal Music Ltda.,6,109,85,718235,1xyVMQx51Kab6eLVtE6twx,0.9413,0.007,0.939,0.053
116,117,spotify:track:3jjujdWJ72nww5eGnfs2E7,Harry Styles,Adore You,Columbia,69,119,16,716143,3jjujdWJ72nww5eGnfs2E7,0.9939,0.049,0.799,0.152
117,118,spotify:track:2b8fOow8UzyDFAE27YhOZM,Maroon 5,Memories,Interscope Records*,110,117,24,715383,2b8fOow8UzyDFAE27YhOZM,0.9833,0.095,0.745,0.16
