,rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams,ID,compound,neg,neu,pos
0,1,spotify:track:1OUPXna2MCgAt3VNmXJBtg,"Tropkillaz, J Balvin, Anitta, Mc Zaac",Bola Rebola,Universal Music Ltda.,1,1,4,3190847,1OUPXna2MCgAt3VNmXJBtg,-0.8164,0.041,0.934,0.025
1,2,spotify:track:5EKHbW7mXcAR4hCyS3YXjb,"Felipe Araújo, Ferrugem",Atrasadinha - Live,Universal Music Ltda.,1,3,26,2790878,5EKHbW7mXcAR4hCyS3YXjb,-0.4314,0.01,0.99,0.0
2,3,spotify:track:7FiIQXpIeLo3ITfGGpb8PB,"MC Kevin o Chris, FP do Trem Bala",Vamos pra Gaiola,ADPAR Produções,2,2,10,2781906,7FiIQXpIeLo3ITfGGpb8PB,0.5837,0.0,0.987,0.013
3,4,spotify:track:3RbXsVQr4jeTxvT35Hssq3,Marília Mendonça,Bebi Liguei - Ao Vivo,Som Livre,2,5,14,2682896,3RbXsVQr4jeTxvT35Hssq3,-0.8402,0.043,0.957,0.0
4,5,spotify:track:2VxeLyX666F8uXCJ0dZF8B,"Lady Gaga, Bradley Cooper",Shallow,A Star is Born OST,3,4,25,2486978,2VxeLyX666F8uXCJ0dZF8B,0.0,0.0,1.0,0.0
5,6,spotify:track:2lAyctg5FocS67eksHoyIg,"Márcia Fellipe, Jerry Smith",Quem Me Dera,Universal Music Ltda.,4,6,22,2418742,2lAyctg5FocS67eksHoyIg,0.0,0.0,1.0,0.0
6,7,spotify:track:5yH8pYxNckOU1cxfPsMIaz,"DENNIS, MC Kevinho",Agora é Tudo Meu,Sony Music Entertainment,3,7,15,2313290,5yH8pYxNckOU1cxfPsMIaz,0.0,0.0,1.0,0.0
7,8,spotify:track:5eMmT4Ava5BGThju0AD8vQ,Gusttavo Lima,Cem Mil - Ao Vivo,Som Livre,8,20,21,2306043,5eMmT4Ava5BGThju0AD8vQ,0.128,0.015,0.966,0.019
8,9,spotify:track:0IQCOAw9ZAI6WnXIrl481F,"Mc Livinho, Rennan da Penha",Hoje Eu Vou Parar Na Gaiola,GR6 Music,5,8,19,2187423,0IQCOAw9ZAI6WnXIrl481F,-0.5803,0.016,0.984,0.0
9,10,spotify:track:7KdcbYcVF8LkQeQcTYOixJ,"Luan Santana, MC Kekel",Vingança - Ao Vivo,Som Livre,10,10,27,2149709,7KdcbYcVF8LkQeQcTYOixJ,0.9349,0.023,0.921,0.056
10,11,spotify:track:2qkNnJvQvhLiZ63X1L3eFz,Zé Neto & Cristiano,Notificação Preferida - Ao Vivo,Som Livre,2,11,40,2047362,2qkNnJvQvhLiZ63X1L3eFz,0.8402,0.0,0.962,0.038
11,12,spotify:track:7G2XZhDNHo7SSDWSVxC0UT,"Anitta, MC Kevinho",Terremoto,WM Brazil,1,9,7,2040964,7G2XZhDNHo7SSDWSVxC0UT,-0.995,0.139,0.854,0.007
12,13,spotify:track:6YjyT6MEMsMc41NNWk2dYg,"Marília Mendonça, Maiara & Maraisa",Bebaça - Ao Vivo,Som Livre,13,18,4,2032700,6YjyT6MEMsMc41NNWk2dYg,0.0,0.0,1.0,0.0
13,14,spotify:track:0XEJ7eph2IWFYZc73Jm3n2,Diego & Victor Hugo,Infarto,Sony Music Entertainment,9,13,19,2025899,0XEJ7eph2IWFYZc73Jm3n2,0.9517,0.0,0.924,0.076
14,15,spotify:track:7oEr56KG6odStlQH0nvdyr,Gustavo Mioto,Solteiro Não Trai - Ao Vivo,Gustavo Mioto,15,17,15,1996516,7oEr56KG6odStlQH0nvdyr,0.0,0.0,1.0,0.0
15,16,spotify:track:2caDAj0O4uD8OlJ8bap9nz,"LUDMILLA, Anitta",Favela chegou - Ao vivo,WM Brazil,12,12,4,1909715,2caDAj0O4uD8OlJ8bap9nz,0.0,0.0,1.0,0.0
16,17,spotify:track:4eB8rsNNm5791m3uvEBNLR,Zé Neto & Cristiano,Estado Decadente - Acústico,Som Livre,10,21,10,1905930,4eB8rsNNm5791m3uvEBNLR,0.9347,0.064,0.833,0.102
17,18,spotify:track:3Hb9kUdm4yf839Fle4RIdT,"MC L da Vinte, MC Gury",Parado no Bailão,Funk Explode,1,14,25,1862124,3Hb9kUdm4yf839Fle4RIdT,-0.9868,0.204,0.725,0.071
18,19,spotify:track:1qCLx3nX25NuhfPjM5E1qV,Melim,Ouvi Dizer,Universal Music Ltda.,13,19,35,1852651,1qCLx3nX25NuhfPjM5E1qV,0.4939,0.0,0.985,0.015
19,20,spotify:track:2mJOngYlqgfdLMBSxPcJL3,"Jerry Smith, Wesley Safadão",Quem Tem o Dom,Start Music,15,15,8,1823634,2mJOngYlqgfdLMBSxPcJL3,-0.6667,0.053,0.906,0.041
20,21,spotify:track:7wMAgaPiKzTNxpDWu2BPfk,Gabriel Diniz,Jenifer,Universal Music Ltda.,1,16,20,1792467,7wMAgaPiKzTNxpDWu2BPfk,-0.914,0.065,0.935,0.0
21,22,spotify:track:6JqpFboOH2bq9pzaYbkKBn,"Sofía Reyes, Rita Ora, Anitta",R.I.P. (feat. Rita Ora & Anitta),WEA Latina,22,-1,1,1663275,6JqpFboOH2bq9pzaYbkKBn,0.9873,0.099,0.757,0.144
22,23,spotify:track:6ocbgoVGwYJhOv1GgI9NsF,Ariana Grande,7 rings,Republic Records,9,26,9,1661277,6ocbgoVGwYJhOv1GgI9NsF,0.9983,0.057,0.694,0.249
23,24,spotify:track:13Rf6RaZT13TW4xLQR3MQr,"Pineapple StormTv, MC Cabelinho, Bob do Contra, Azzy, Filipe Ret, Dudu, Xamã, Orochi, Maquiny, Salve Malak, Hunter",Poesia Acústica #6: Era uma Vez,Pineapple StormTV,18,24,12,1649844,13Rf6RaZT13TW4xLQR3MQr,-0.9606,0.033,0.948,0.018
24,25,spotify:track:7D5F5BzIon5zhzQrOU2pdN,Marília Mendonça,Ciumeira - Ao Vivo,Som Livre,1,22,30,1626565,7D5F5BzIon5zhzQrOU2pdN,0.4215,0.008,0.977,0.015
25,26,spotify:track:5MMrkwK6AgNAsgHVdC7daZ,Dilsinho,Péssimo Negócio (Ao Vivo),Sony Music Entertainment,25,32,20,1621053,5MMrkwK6AgNAsgHVdC7daZ,0.0,0.0,1.0,0.0
26,27,spotify:track:2X8sssaxS5GReg6945B6RW,Wesley Safadão,Só Pra Castigar,Som Livre,4,23,27,1596972,2X8sssaxS5GReg6945B6RW,0.0,0.0,1.0,0.0
27,28,spotify:track:0EZuXcsnjEmGuRYdFdcctX,Marília Mendonça,Sem Sal - Ao Vivo,Som Livre,20,25,21,1596472,0EZuXcsnjEmGuRYdFdcctX,0.0,0.0,1.0,0.0
28,29,spotify:track:1xyVMQx51Kab6eLVtE6twx,"Lauana Prado, Maiara & Maraisa",Cobaia,Universal Music Ltda.,26,33,32,1571411,1xyVMQx51Kab6eLVtE6twx,0.9413,0.007,0.939,0.053
29,30,spotify:track:3o67Yt3Ua1qlSNV22zWUAn,"Maiara & Maraisa, Zé Neto & Cristiano",Traí Sim - Ao Vivo,Som Livre,18,28,16,1552117,3o67Yt3Ua1qlSNV22zWUAn,0.0,0.0,1.0,0.0
30,31,spotify:track:0kCqaybZgYcLYxzZymmBoc,Henrique & Juliano,"Quem Pegou, Pegou - Ao Vivo",Virgin Music Label And Artist Services (S&D),7,27,30,1534282,0kCqaybZgYcLYxzZymmBoc,0.9911,0.016,0.833,0.151
31,32,spotify:track:3mNmUjoDHYDYj08IaRPtg0,"Lucas Lucco, Wesley Safadão",Posto 24h (feat. Wesley Safadão) - Ao Vivo,Sony Music Entertainment,23,29,22,1518183,3mNmUjoDHYDYj08IaRPtg0,0.8541,0.0,0.967,0.033
32,33,spotify:track:4SBQSroThFQ98U29IwnJ2g,Gloria Groove,Coisa Boa,SB MUSIC,33,36,10,1459659,4SBQSroThFQ98U29IwnJ2g,-0.7599,0.021,0.979,0.0
33,34,spotify:track:5Wmg5LPPJnbMsKA9fthM3l,"Simone & Simaria, LUDMILLA",Qualidade De Vida - Ao Vivo,Universal Music Ltda.,8,30,10,1458883,5Wmg5LPPJnbMsKA9fthM3l,0.0,0.0,1.0,0.0
34,35,spotify:track:7rLegaz7zKB6EtDNzcslKE,"MC Kevin o Chris, DENNIS",Medley da Gaiola - DENNIS Remix,Sony Music Entertainment,4,31,29,1421321,7rLegaz7zKB6EtDNzcslKE,-0.6458,0.012,0.988,0.0
35,36,spotify:track:28SWsF1IQxfc9bP5yua35K,"Lexa, Gloria Groove",Provocar,Som Livre,34,34,17,1377053,28SWsF1IQxfc9bP5yua35K,-0.2924,0.024,0.963,0.013
36,37,spotify:track:0H8CBal2Dcu5Yc001VotZN,IZA,Dona de mim,WM Brazil,26,39,25,1340514,0H8CBal2Dcu5Yc001VotZN,0.0,0.0,1.0,0.0
37,38,spotify:track:7LPR6AdkOQR9WpEixCGNCk,"Lexa, MC Lan",Sapequinha,Som Livre,12,35,29,1335203,7LPR6AdkOQR9WpEixCGNCk,-0.7746,0.022,0.978,0.0
38,39,spotify:track:4Cy5f4JsH1yoeGks7FnoHw,"Alok, Felix Jaehn, The Vamps",All The Lies,Spinnin' Records,39,-1,1,1327690,4Cy5f4JsH1yoeGks7FnoHw,0.9848,0.087,0.76,0.154
39,40,spotify:track:5U28PY9MekLyCBYtLHGQpe,Melim,Meu Abrigo,Universal Music Ltda.,3,37,43,1302755,5U28PY9MekLyCBYtLHGQpe,0.9022,0.04,0.886,0.074
40,41,spotify:track:6HtVFR6WAeJRgYtleNcEE8,Lexa,Só Depois do Carnaval,Som Livre,28,38,7,1213982,6HtVFR6WAeJRgYtleNcEE8,-0.6458,0.018,0.982,0.0
41,42,spotify:track:4HTrlT5mmxPaZZKs4JSPeI,Mc Don Juan,To Gostando Tanto de Você,GR6 Music,33,40,16,1177337,4HTrlT5mmxPaZZKs4JSPeI,0.0,0.0,1.0,0.0
42,43,spotify:track:2dpaYNEQHiRxtZbfNsse99,"Marshmello, Bastille",Happier,Astralwerks,43,44,31,1133518,2dpaYNEQHiRxtZbfNsse99,0.9967,0.033,0.777,0.189
