,rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams,ID,compound,neg,neu,pos
0,1,spotify:track:0qxLQ6opocOGyFnlXqJ53x,"Mc Davi, Mc Pedrinho, Mc Don Juan",Bipolar,GR6 Music,1,1,5,7179119,0qxLQ6opocOGyFnlXqJ53x,0.0,0.0,1.0,0.0
1,2,spotify:track:4wQUopWk9Ed7Ng5qpKN5qd,"Dj Guuga, DJ Ivis","Volta Bebê, Volta Neném",GR6 Music,2,2,7,6333177,4wQUopWk9Ed7Ng5qpKN5qd,0.0,0.0,1.0,0.0
2,3,spotify:track:2MZQAvsA7aZDssppBLRxYp,Israel & Rodolffo,Batom de Cereja - Ao Vivo,Som Livre,1,3,16,6143162,2MZQAvsA7aZDssppBLRxYp,-0.7757,0.03,0.97,0.0
3,4,spotify:track:4llr8mcoauwrHBtjGb7F9S,MC Kevin o Chris,Tipo Gin - Ao Vivo,MC Kevin o Chris,4,4,5,5817908,4llr8mcoauwrHBtjGb7F9S,0.296,0.033,0.937,0.03
4,5,spotify:track:2QLbRVzixE282JSQjBz2DG,"Alok, Mc Don Juan, Dj GBR",Liberdade (Quando o Grave Bate Forte),GR6 Music,3,5,8,5106074,2QLbRVzixE282JSQjBz2DG,-0.9766,0.106,0.894,0.0
5,6,spotify:track:2Gjt4rUHBUH0rMKpBg0hF4,"Malu, DJ Lucas Beat",Disco Arranhado - Funk Remix,Essaéhit,2,6,12,4911466,2Gjt4rUHBUH0rMKpBg0hF4,0.9818,0.042,0.835,0.123
6,7,spotify:track:4ZtFanR9U6ndgddUvNcjcG,Olivia Rodrigo,good 4 u,Olivia Rodrigo PS,7,34,2,4730595,4ZtFanR9U6ndgddUvNcjcG,0.9987,0.063,0.67,0.267
7,8,spotify:track:2SUPbyD77tJuOUbqbxct6l,"Os Barões Da Pisadinha, Jorge",Quero Ver é Me Esquecer (feat. Jorge) - Ao Vivo,Sony Music Entertainment,7,8,14,4353858,2SUPbyD77tJuOUbqbxct6l,0.0,0.0,1.0,0.0
8,9,spotify:track:17UfXrL7Run3GyZJW4uRjC,Jorge & Mateus,Paradigmas,Som Livre,7,7,18,4221874,17UfXrL7Run3GyZJW4uRjC,-0.4871,0.052,0.919,0.029
9,10,spotify:track:7IG7laqVpcvIIULrwWP5SA,"Mc Poze do Rodo, Neo Beats, Mainstreet",Vida Louca,Mainstreet Records,9,12,8,4094099,7IG7laqVpcvIIULrwWP5SA,-0.5267,0.03,0.952,0.018
