,rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams,ID,compound,neg,neu,pos
0,1,spotify:track:5EKHbW7mXcAR4hCyS3YXjb,"Felipe Araújo, Ferrugem",Atrasadinha - Live,Universal Music Ltda.,1,2,18,4392524,5EKHbW7mXcAR4hCyS3YXjb,-0.4314,0.01,0.99,0.0
1,2,spotify:track:5ixqGGFu0hdHfErdp32QwT,Gabriel Diniz,Jenifer,Universal Music Ltda.,1,1,12,4248007,5ixqGGFu0hdHfErdp32QwT,-0.914,0.065,0.935,0.0
2,3,spotify:track:2qkNnJvQvhLiZ63X1L3eFz,Zé Neto & Cristiano,Notificação Preferida - Ao Vivo,Som Livre,2,3,32,3805440,2qkNnJvQvhLiZ63X1L3eFz,0.8402,0.0,0.962,0.038
3,4,spotify:track:5yH8pYxNckOU1cxfPsMIaz,"DENNIS, MC Kevinho",Agora é Tudo Meu,Sony Music Entertainment,3,4,7,3801353,5yH8pYxNckOU1cxfPsMIaz,0.0,0.0,1.0,0.0
4,5,spotify:track:2lAyctg5FocS67eksHoyIg,"Márcia Fellipe, Jerry Smith",Quem Me Dera,Universal Music Ltda.,4,5,14,3663340,2lAyctg5FocS67eksHoyIg,0.0,0.0,1.0,0.0
5,6,spotify:track:1T7aSWZQIorPMzRT8jTMXc,Marília Mendonça,Bebi Liguei - Ao Vivo,Som Livre,6,7,6,3648192,1T7aSWZQIorPMzRT8jTMXc,-0.8402,0.043,0.957,0.0
6,7,spotify:track:3Hb9kUdm4yf839Fle4RIdT,"MC L da Vinte, MC Gury",Parado no Bailão,Funk Explode,1,6,17,3316501,3Hb9kUdm4yf839Fle4RIdT,-0.9868,0.204,0.725,0.071
7,8,spotify:track:5Wmg5LPPJnbMsKA9fthM3l,"Simone & Simaria, LUDMILLA",Qualidade De Vida - Ao Vivo,Universal Music Ltda.,8,30,2,3267713,5Wmg5LPPJnbMsKA9fthM3l,0.0,0.0,1.0,0.0
8,9,spotify:track:14msK75pk3pA33pzPVNtBF,Ariana Grande,7 rings,Republic Records,9,-1,1,3261434,14msK75pk3pA33pzPVNtBF,0.9983,0.057,0.694,0.249
9,10,spotify:track:2X8sssaxS5GReg6945B6RW,Wesley Safadão,Só Pra Castigar,Som Livre,4,8,19,3009923,2X8sssaxS5GReg6945B6RW,0.0,0.0,1.0,0.0
10,11,spotify:track:7rLegaz7zKB6EtDNzcslKE,"MC Kevin o Chris, DENNIS",Medley da Gaiola - DENNIS Remix,Sony Music Entertainment,4,12,21,2740069,7rLegaz7zKB6EtDNzcslKE,-0.6458,0.012,0.988,0.0
11,12,spotify:track:0kCqaybZgYcLYxzZymmBoc,Henrique & Juliano,"Quem Pegou, Pegou - Ao Vivo",Virgin Music Label And Artist Services (S&D),7,9,22,2718933,0kCqaybZgYcLYxzZymmBoc,0.9911,0.016,0.833,0.151
12,13,spotify:track:7KdcbYcVF8LkQeQcTYOixJ,"Luan Santana, MC Kekel",Vingança - Ao Vivo,Som Livre,13,13,19,2564259,7KdcbYcVF8LkQeQcTYOixJ,0.9349,0.023,0.921,0.056
13,14,spotify:track:1qCLx3nX25NuhfPjM5E1qV,Melim,Ouvi Dizer,Universal Music Ltda.,13,17,27,2500109,1qCLx3nX25NuhfPjM5E1qV,0.4939,0.0,0.985,0.015
14,15,spotify:track:0IQCOAw9ZAI6WnXIrl481F,"Mc Livinho, Rennan da Penha",Hoje Eu Vou Parar Na Gaiola,GR6 Music,12,14,11,2421692,0IQCOAw9ZAI6WnXIrl481F,-0.5803,0.016,0.984,0.0
15,16,spotify:track:0PaAB17axL9hn88mHiw8g0,"Humberto & Ronaldo, Jerry Smith",Não Fala Não pra Mim,Humberto e Ronaldo,5,11,29,2358839,0PaAB17axL9hn88mHiw8g0,0.9794,0.0,0.928,0.072
16,17,spotify:track:2H1liABu20HXBOmbt5SQz1,Marília Mendonça,Ciumeira - Ao Vivo,Som Livre,1,15,22,2225898,2H1liABu20HXBOmbt5SQz1,0.4215,0.008,0.977,0.015
17,18,spotify:track:13Rf6RaZT13TW4xLQR3MQr,"Pineapple StormTv, MC Cabelinho, Bob do Contra, Azzy, Filipe Ret, Dudu, Xamã, Orochi, Maquiny, Salve Malak, Hunter",Poesia Acústica #6: Era uma Vez,Pineapple StormTV,18,23,4,2170300,13Rf6RaZT13TW4xLQR3MQr,-0.9606,0.033,0.948,0.018
18,19,spotify:track:3o67Yt3Ua1qlSNV22zWUAn,"Maiara & Maraisa, Zé Neto & Cristiano",Traí Sim - Ao Vivo,Som Livre,18,20,8,2147938,3o67Yt3Ua1qlSNV22zWUAn,0.0,0.0,1.0,0.0
19,20,spotify:track:1IJH7QjV5V99eJBtKXqGXE,Zé Neto & Cristiano,Largado Às Traças - Ao Vivo,Som Livre,1,18,36,2139333,1IJH7QjV5V99eJBtKXqGXE,-0.5267,0.015,0.985,0.0
20,21,spotify:track:4xc6RrWzEOdprPqYn9Cyen,"DENNIS, MC G15",Só Você,Sony Music Entertainment,2,16,26,2087430,4xc6RrWzEOdprPqYn9Cyen,0.0,0.0,1.0,0.0
21,22,spotify:track:0E5S49GCejjIo9Bjmo5Q4z,Marília Mendonça,Sem Sal - Ao Vivo,Som Livre,20,26,13,2029736,0E5S49GCejjIo9Bjmo5Q4z,0.0,0.0,1.0,0.0
22,23,spotify:track:7LPR6AdkOQR9WpEixCGNCk,"Lexa, MC Lan",Sapequinha,Som Livre,12,21,21,2022877,7LPR6AdkOQR9WpEixCGNCk,-0.7746,0.022,0.978,0.0
23,24,spotify:track:2dmGj5Nf01FcR6N4HPzAbL,Yasmin Santos,Saudade Nível Hard,Sony Music Entertainment,7,19,24,1973809,2dmGj5Nf01FcR6N4HPzAbL,-0.6369,0.046,0.954,0.0
24,25,spotify:track:2PMLdLt5QeOuOgxfAvx1in,"Luan Santana, Jorge & Mateus",Sofazinho - Ao Vivo,Som Livre,6,24,19,1946117,2PMLdLt5QeOuOgxfAvx1in,0.9662,0.034,0.886,0.08
25,26,spotify:track:4eB8rsNNm5791m3uvEBNLR,Zé Neto & Cristiano,Estado Decadente - Acústico,Som Livre,10,10,2,1928013,4eB8rsNNm5791m3uvEBNLR,0.9347,0.064,0.833,0.102
26,27,spotify:track:1KFN3kB4hc6r7ILpifFsqf,Anitta,Veneno,WM Brazil,1,25,11,1915334,1KFN3kB4hc6r7ILpifFsqf,-0.8402,0.033,0.967,0.0
27,28,spotify:track:51HrDv54pSe1IqynORNXBd,"MC Kevinho, MC Kekel",O Bebê,KondZilla,2,22,20,1892930,51HrDv54pSe1IqynORNXBd,0.8284,0.016,0.95,0.034
