,rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams,ID,compound,neg,neu,pos
0,1,spotify:track:6QwFUcPc5nhsqZuhXUYtV7,Jorge & Mateus,Tijolão - Ao Vivo,Som Livre,1,2,13,3475985,6QwFUcPc5nhsqZuhXUYtV7,0.0,0.0,1.0,0.0
1,2,spotify:track:4E6RdcCWMiHTu7zy1VTNDo,Marília Mendonça,Todo Mundo Vai Sofrer - Ao Vivo,Som Livre,1,1,14,3346500,4E6RdcCWMiHTu7zy1VTNDo,0.0,0.0,1.0,0.0
2,3,spotify:track:72xB2J9ZeBl0Rzxq2XmzdY,"João Gustavo e Murilo, Analaga",Lençol Dobrado,WM Brazil,2,3,42,3313051,72xB2J9ZeBl0Rzxq2XmzdY,0.0,0.0,1.0,0.0
3,4,spotify:track:1nVIlX3h3Ds9bH6JMQopIU,Luan Santana,quando a bad bater - ao vivo,Som Livre,4,4,8,3287381,1nVIlX3h3Ds9bH6JMQopIU,-0.9738,0.123,0.823,0.054
4,5,spotify:track:6V43u5SCjkfMpxMAXRPifr,"MC JottaPê, DJ RD, MC M10",Sentou e Gostou,KondZilla,5,6,7,3075218,6V43u5SCjkfMpxMAXRPifr,0.9935,0.0,0.838,0.162
5,6,spotify:track:5dKesZwp6deuhEeW8F1UEi,"Felipe Original, MC Kevin o Chris, Sodré, JS o Mão de Ouro",Hit Contagiante,Tudo Nosso Produtora,6,8,4,2987244,5dKesZwp6deuhEeW8F1UEi,-0.9337,0.105,0.847,0.048
6,7,spotify:track:1U3tv41tFRgOfbytpuYQrR,Zé Neto & Cristiano,Ferida Curada,Som Livre,7,15,5,2837303,1U3tv41tFRgOfbytpuYQrR,0.9682,0.0,0.91,0.09
7,8,spotify:track:26WpOBpHiIMoBuMEIwtOCH,"Pk, PK Delas",Quando a vontade bater (Participação especial de PK Delas),WM Brazil,8,10,23,2613758,26WpOBpHiIMoBuMEIwtOCH,0.0,0.0,1.0,0.0
8,9,spotify:track:1nqaSoiLuqevDes4S18sO7,Gusttavo Lima,Milu,Gusttavo Lima,8,9,8,2479462,1nqaSoiLuqevDes4S18sO7,0.7783,0.063,0.86,0.077
9,10,spotify:track:3GmJxfnUDrIs1iCfKUELFz,Marília Mendonça,Supera - Ao Vivo,Som Livre,10,-1,1,2475117,3GmJxfnUDrIs1iCfKUELFz,0.8402,0.0,0.964,0.036
