,rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams,ID,compound,neg,neu,pos
0,1,spotify:track:3Uq45ipGutypFPmETfaoaH,"MC Du Black, DJ 2F",Gaiola É o Troco,EP MIX Editora,1,2,12,3863371,3Uq45ipGutypFPmETfaoaH,0.9581,0.0,0.954,0.046
1,2,spotify:track:5gvrBqNFFEWcxYPt3mamvJ,Luan Santana,quando a bad bater - ao vivo,Som Livre,1,1,16,3762562,5gvrBqNFFEWcxYPt3mamvJ,-0.9738,0.123,0.823,0.054
2,3,spotify:track:3GmJxfnUDrIs1iCfKUELFz,Marília Mendonça,Supera - Ao Vivo,Som Livre,1,4,9,3755671,3GmJxfnUDrIs1iCfKUELFz,0.8402,0.0,0.964,0.036
3,4,spotify:track:5dKesZwp6deuhEeW8F1UEi,"Felipe Original, MC Kevin o Chris, Sodré, JS o Mão de Ouro",Hit Contagiante,Tudo Nosso Produtora,2,3,12,3677538,5dKesZwp6deuhEeW8F1UEi,-0.9337,0.105,0.847,0.048
4,5,spotify:track:5F8ffc8KWKNawllr5WsW0r,"Dadá Boladão, Tati Zaqui, OIK",Surtada - Remix Brega Funk,Sony Music Entertainment,5,9,3,3560397,5F8ffc8KWKNawllr5WsW0r,-0.5267,0.014,0.986,0.0
5,6,spotify:track:6QwFUcPc5nhsqZuhXUYtV7,Jorge & Mateus,Tijolão - Ao Vivo,Som Livre,1,5,21,3282844,6QwFUcPc5nhsqZuhXUYtV7,0.0,0.0,1.0,0.0
6,7,spotify:track:4RC2nzqaQygxoVQOVv3XlT,"Leo Santana, Anitta",Contatinho - Ao Vivo,Universal Music Ltda.,6,6,6,3124604,4RC2nzqaQygxoVQOVv3XlT,0.8692,0.014,0.958,0.028
7,8,spotify:track:72xB2J9ZeBl0Rzxq2XmzdY,"João Gustavo e Murilo, Analaga",Lençol Dobrado,WM Brazil,2,8,50,3047858,72xB2J9ZeBl0Rzxq2XmzdY,0.0,0.0,1.0,0.0
8,9,spotify:track:1U3tv41tFRgOfbytpuYQrR,Zé Neto & Cristiano,Ferida Curada,Som Livre,6,7,13,3029392,1U3tv41tFRgOfbytpuYQrR,0.9682,0.0,0.91,0.09
9,10,spotify:track:14kRWkCWBYfQqILflEcpSJ,"Lexa, PEDRO SAMPAIO",Chama Ela (feat. Pedro Sampaio),Som Livre,10,22,3,2898207,14kRWkCWBYfQqILflEcpSJ,-0.8593,0.038,0.962,0.0
10,11,spotify:track:4k20Ie47EcWtS4wMBn8w8S,"LUDMILLA, Leo Santana",Invocada (Participação especial de Léo Santana) - Ao vivo,WM Brazil,11,13,12,2887542,4k20Ie47EcWtS4wMBn8w8S,0.0,0.0,1.0,0.0
11,12,spotify:track:5q0NlM6Pm8Pp3orq7zGiRn,"Matheus & Kauan, Jorge & Mateus",Quarta Cadeira - Ao Vivo,Universal Music Ltda.,10,12,30,2791573,5q0NlM6Pm8Pp3orq7zGiRn,0.0,0.0,1.0,0.0
12,13,spotify:track:26WpOBpHiIMoBuMEIwtOCH,"Pk, PK Delas",Quando a vontade bater (Participação especial de PK Delas),WM Brazil,8,11,31,2754131,26WpOBpHiIMoBuMEIwtOCH,0.0,0.0,1.0,0.0
13,14,spotify:track:3MkdA6vwF0ifRl86yzTlJW,Matuê,Kenny G,Sony Music Entertainment,7,10,6,2690939,3MkdA6vwF0ifRl86yzTlJW,0.8732,0.048,0.888,0.064
14,15,spotify:track:52vPpP2gEYaBROIS77J38P,"Vitão, Anitta",Complicado,Universal Music Ltda.,14,14,2,2586815,52vPpP2gEYaBROIS77J38P,0.9446,0.009,0.94,0.05
15,16,spotify:track:1owErGXMkNVCgCmCjI1vRL,Gusttavo Lima,Quem Traiu Levou - Ao Vivo,Sony Music Entertainment,16,18,5,2314968,1owErGXMkNVCgCmCjI1vRL,-0.1531,0.025,0.96,0.015
16,17,spotify:track:4E6RdcCWMiHTu7zy1VTNDo,Marília Mendonça,Todo Mundo Vai Sofrer - Ao Vivo,Som Livre,1,20,22,2293436,4E6RdcCWMiHTu7zy1VTNDo,0.0,0.0,1.0,0.0
17,18,spotify:track:7Gk5OrMYaMRtT2JmgJVAfk,"ANAVITÓRIA, Vitor Kley",Pupila,Universal Music Ltda.,16,16,15,2220077,7Gk5OrMYaMRtT2JmgJVAfk,-0.5349,0.007,0.993,0.0
18,19,spotify:track:4mkagJJ8AM1hzeyrgAJc3x,MC Doni,Te Amo Sem Compromisso,BMG Rights Management (US) LLC,8,17,9,2146962,4mkagJJ8AM1hzeyrgAJc3x,0.8738,0.0,0.961,0.039
19,20,spotify:track:4lEw9Id7kLDSJ6KRdaenM9,Felipe Araújo,Espaçosa Demais - Ao Vivo,Universal Music Ltda.,13,24,54,2092900,4lEw9Id7kLDSJ6KRdaenM9,-0.8299,0.029,0.971,0.0
20,21,spotify:track:2KyXyTrp3kp1Fsg7B1osYD,"Yasmin Santos, Marília Mendonça","Para, Pensa e Volta - Ao Vivo",Sony Music Entertainment,21,26,16,2007083,2KyXyTrp3kp1Fsg7B1osYD,0.0,0.0,1.0,0.0
21,22,spotify:track:51Fjme0JiitpyXKuyQiCDo,"Y2K, bbno$",Lalala,Columbia,9,19,8,1964257,51Fjme0JiitpyXKuyQiCDo,0.7481,0.099,0.775,0.126
22,23,spotify:track:3RbXsVQr4jeTxvT35Hssq3,Marília Mendonça,Bebi Liguei - Ao Vivo,Som Livre,2,30,44,1950798,3RbXsVQr4jeTxvT35Hssq3,-0.8402,0.043,0.957,0.0
23,24,spotify:track:2qiqXQ2Suc253bR7k9AKVD,"MC Ysa, DJ 2F, DJ Anderson França, MK no Beat",Baile da Colômbia (Brega Funk) - Remix,STUDIO 22 PRODUÇÕES,24,25,11,1941820,2qiqXQ2Suc253bR7k9AKVD,-0.7959,0.03,0.97,0.0
24,25,spotify:track:4jGzR5Vri06Y5T9SxM7m5P,"Xand Avião, Gusttavo Lima",Algo Mais (Amante) - Ao Vivo,Som Livre,14,33,22,1922712,4jGzR5Vri06Y5T9SxM7m5P,-0.9688,0.018,0.981,0.001
25,26,spotify:track:5fY9bVl1Wj4PIM3wnduWop,Marília Mendonça,Serenata - Ao Vivo,Som Livre,21,31,22,1907614,5fY9bVl1Wj4PIM3wnduWop,0.0,0.0,1.0,0.0
