,rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams,ID,compound,neg,neu,pos
0,1,spotify:track:2MZQAvsA7aZDssppBLRxYp,Israel & Rodolffo,Batom de Cereja - Ao Vivo,Som Livre,1,1,10,8807171,2MZQAvsA7aZDssppBLRxYp,-0.7757,0.03,0.97,0.0
1,2,spotify:track:2Gjt4rUHBUH0rMKpBg0hF4,"Malu, DJ Lucas Beat",Disco Arranhado - Funk Remix,Essaéhit,2,2,6,6735291,2Gjt4rUHBUH0rMKpBg0hF4,0.9818,0.042,0.835,0.123
2,3,spotify:track:58pgi1RpcU2fVJsxhm7BIr,Raí Saia Rodada,Tapão Na Raba,Som Livre,1,3,11,5814333,58pgi1RpcU2fVJsxhm7BIr,-0.6808,0.072,0.896,0.033
3,4,spotify:track:1ere9b9vDw2N3m9d4uiXxa,"Diego & Victor Hugo, Bruno & Marrone",Facas - Ao Vivo,Sony Music Entertainment,3,4,26,5390002,1ere9b9vDw2N3m9d4uiXxa,0.0,0.0,1.0,0.0
4,5,spotify:track:7EWXP47VlXKO3r7mNxuWHw,"Wesley Safadão, Os Barões Da Pisadinha","Ele É Ele, Eu Sou Eu",Som Livre,1,5,22,5303633,7EWXP47VlXKO3r7mNxuWHw,-0.3331,0.023,0.958,0.019
5,6,spotify:track:2QLbRVzixE282JSQjBz2DG,"Alok, Mc Don Juan, Dj GBR",Liberdade (Quando o Grave Bate Forte),GR6 Music,6,49,2,4822814,2QLbRVzixE282JSQjBz2DG,-0.9766,0.106,0.894,0.0
6,7,spotify:track:2SUPbyD77tJuOUbqbxct6l,"Os Barões Da Pisadinha, Jorge",Quero Ver é Me Esquecer (feat. Jorge) - Ao Vivo,Sony Music Entertainment,7,8,8,4689696,2SUPbyD77tJuOUbqbxct6l,0.0,0.0,1.0,0.0
7,8,spotify:track:2nZj5YymF54qhAu7RneVP6,Hugo & Guilherme,Coração Na Cama - Ao Vivo,Som Livre,5,6,20,4598726,2nZj5YymF54qhAu7RneVP6,0.0,0.0,1.0,0.0
8,9,spotify:track:158ukl5rih76dOEsp0I91H,Jorge & Mateus,Paradigmas,Som Livre,7,7,12,4251830,158ukl5rih76dOEsp0I91H,-0.4871,0.052,0.919,0.029
9,10,spotify:track:7cgF1aSGBXWlTgNbon3g2p,"DJ Ivis, Tarcísio do Acordeon",Esquema Preferido (feat. Tarcísio do Acordeon),Sony Music Entertainment,1,-1,13,4105403,7cgF1aSGBXWlTgNbon3g2p,-0.7622,0.022,0.978,0.0
10,11,spotify:track:07AQkmp456NpEnT8HR7WLy,"Teto, Matuê",M4,30PRAUM,6,12,17,3851365,07AQkmp456NpEnT8HR7WLy,0.5908,0.058,0.889,0.053
11,12,spotify:track:7GLWWrk1YlkPYqJK3ynIA0,Jorge & Mateus,Lance Individual,Som Livre,4,10,22,3603390,7GLWWrk1YlkPYqJK3ynIA0,-0.9034,0.047,0.953,0.0
12,13,spotify:track:1HoapWs5KcMzs8QYdgg9Kt,"Xand Avião, DJ Ivis, Mc Danny",Não Pode Se Apaixonar,Som Livre,13,20,7,3583101,1HoapWs5KcMzs8QYdgg9Kt,0.3313,0.021,0.964,0.015
13,14,spotify:track:4Ls13Ag4SWnniiX4QLRltL,Vitor Fernandes,Acaso,Sua Música,13,13,10,3452696,4Ls13Ag4SWnniiX4QLRltL,0.25,0.0,0.991,0.009
14,15,spotify:track:5m5aY6S9ttfIG157xli2Rs,Zé Neto & Cristiano,Alô Ambev (Segue Sua Vida) - Ao Vivo,Som Livre,4,9,33,3443665,5m5aY6S9ttfIG157xli2Rs,0.0,0.0,1.0,0.0
15,16,spotify:track:67BtfxlNbhBmCDR2L2l8qd,Lil Nas X,MONTERO (Call Me By Your Name),Columbia,15,15,3,3412913,67BtfxlNbhBmCDR2L2l8qd,-0.7321,0.096,0.801,0.102
16,17,spotify:track:4AAIAVjSyiq1N7SXKkwXZe,Marília Mendonça,Troca de Calçada,Som Livre,7,11,11,3383946,4AAIAVjSyiq1N7SXKkwXZe,0.0,0.0,1.0,0.0
17,18,spotify:track:5glMxRMRHGBRj6bydBjoPM,"PEDRO SAMPAIO, Daniel Caon, Wesley Safadão",FALA MAL DE MIM,WM Brazil,13,16,11,3373869,5glMxRMRHGBRj6bydBjoPM,-0.765,0.025,0.967,0.008
18,19,spotify:track:2pBEAodCImE4LgbKAG4bfz,"Bruno & Marrone, Wesley Safadão",Último Beijo,Worldshow Promoções e Eventos,14,14,19,3222650,2pBEAodCImE4LgbKAG4bfz,0.9517,0.0,0.941,0.059
19,20,spotify:track:0DlHQxrVijRqVUfuS6PKaY,"DENNIS, Xamã, LUDMILLA",Deixa de Onda (Porra Nenhuma),Sony Music Entertainment,17,17,12,3195520,0DlHQxrVijRqVUfuS6PKaY,0.0,0.0,1.0,0.0
20,21,spotify:track:1Cqg0nJOZRyvltkof8tjqA,Simone & Simaria,Foi Pá Pum,"UMG Recordings, Inc.",13,18,20,3137390,1Cqg0nJOZRyvltkof8tjqA,0.9537,0.021,0.913,0.066
21,22,spotify:track:5gTgQBtNP08fUijxpEgmzF,Matheus & Kauan,É Problema,Universal Music Ltda.,19,19,22,3033579,5gTgQBtNP08fUijxpEgmzF,-0.1591,0.015,0.971,0.013
22,23,spotify:track:3HquWF2pZmWYu3WAEP9Heb,"Fernando & Sorocaba, Tarcísio do Acordeon",Só Não Divulga,Sony Music Entertainment,23,27,7,2891699,3HquWF2pZmWYu3WAEP9Heb,0.0,0.0,1.0,0.0
23,24,spotify:track:0QglpM23kl9ldvVdoYNZwF,"Kawe, Mc Lele JP",Mds,OQProduções,3,22,16,2858446,0QglpM23kl9ldvVdoYNZwF,-0.5848,0.022,0.966,0.012
24,25,spotify:track:7IG7laqVpcvIIULrwWP5SA,"Mc Poze do Rodo, Neo Beats, Mainstreet",Vida Louca,Mainstreet Records,25,89,2,2817896,7IG7laqVpcvIIULrwWP5SA,-0.5267,0.03,0.952,0.018
25,26,spotify:track:0WlmiIK5qFQ4dAB4mCA4sI,"Os Barões Da Pisadinha, Fernando & Sorocaba",Amor da Despedida,Sony Music Entertainment,9,21,23,2776094,0WlmiIK5qFQ4dAB4mCA4sI,0.9971,0.0,0.783,0.217
26,27,spotify:track:40zJaB3z53PGaxIkYyieBP,"Israel & Rodolffo, MC Matheuzinho",Só de Sacanagem - Ao Vivo,Som Livre,27,32,11,2750098,40zJaB3z53PGaxIkYyieBP,0.9274,0.029,0.864,0.106
27,28,spotify:track:56F3ngwk3a42aLY0o5QgBF,Gusttavo Lima,Fala Comigo - Ao Vivo,Sony Music Entertainment,23,24,10,2742423,56F3ngwk3a42aLY0o5QgBF,0.8948,0.0,0.948,0.052
28,29,spotify:track:6sPBi0qLI6KM3yXX56NxsA,Tarcísio do Acordeon,Meia Noite (Você tem meu Whatsapp),Sua Música,1,23,19,2694383,6sPBi0qLI6KM3yXX56NxsA,0.9769,0.02,0.896,0.084
29,30,spotify:track:1mQOFRDoqI34LdN79PE0vH,MC Zaquin,Ô Moça,Funk Explode Records,25,28,11,2674085,1mQOFRDoqI34LdN79PE0vH,-0.8883,0.072,0.905,0.023
30,31,spotify:track:1JHvLQWHUoYuapwQikeDuD,"Jonas Esticado, Gusttavo Lima",Ele Não Tem,Som Livre,24,25,23,2662737,1JHvLQWHUoYuapwQikeDuD,0.9847,0.013,0.895,0.093
31,32,spotify:track:1uA7fD01YlQr1Rm0oyNB4H,Guilherme & Benuto,Pulei na Piscina - Ao Vivo,Sony Music Entertainment,14,26,34,2485028,1uA7fD01YlQr1Rm0oyNB4H,0.8516,0.0,0.97,0.03
32,33,spotify:track:4iJyoBOLtHqaGxP12qzhQI,"Justin Bieber, Daniel Caesar, Giveon",Peaches (feat. Daniel Caesar & Giveon),RBMG/Def Jam,33,35,4,2446597,4iJyoBOLtHqaGxP12qzhQI,0.9907,0.046,0.838,0.117
33,34,spotify:track:6AMTUbWihFZOwOeHxZN2Ge,Vitor Fernandes,Vou falar que não quero,Sua Música,34,34,7,2419714,6AMTUbWihFZOwOeHxZN2Ge,0.1531,0.038,0.927,0.035
34,35,spotify:track:3rRin3LyLY92kpEbkCgwf4,"Os Barões Da Pisadinha, Xand Avião",Basta Você Me Ligar - Ao Vivo,Sony Music Entertainment,3,29,43,2308498,3rRin3LyLY92kpEbkCgwf4,0.0,0.0,1.0,0.0
35,36,spotify:track:2p04GXqx4j9sggMTFJpEBa,"Mc Rennan, DJ Braga Oficial",Cai de vagarinho até embaixo,MR10 PRODUTORA,31,31,7,2138217,2p04GXqx4j9sggMTFJpEBa,0.0,0.0,1.0,0.0
36,37,spotify:track:68cPbG7hJnwDW9nPX1uQcX,"BIN, Mainstreet, Ajaxx",Saturno,Mainstreet Records,26,33,14,2132890,68cPbG7hJnwDW9nPX1uQcX,0.9994,0.075,0.814,0.111
37,38,spotify:track:6m187iACTSAZDYMaV0klqj,L7NNON,Freio da Blazer,Papatunes,38,38,10,2006774,6m187iACTSAZDYMaV0klqj,0.3736,0.024,0.945,0.031
38,39,spotify:track:2JTir3y1VuJQmexiTCMcTP,Os Barões Da Pisadinha,Recairei - Ao Vivo,Sony Music Entertainment,1,30,48,1988434,2JTir3y1VuJQmexiTCMcTP,0.8555,0.0,0.898,0.102
39,40,spotify:track:0YqTL3nSL36OFdHwHoqCag,"Luísa Sonza, Pabllo Vittar, Anitta",MODO TURBO,Universal Music Ltda.,2,36,17,1955140,0YqTL3nSL36OFdHwHoqCag,-0.9796,0.114,0.849,0.037
40,41,spotify:track:7lJoRyuNJtuiqTcKtuMuIR,MC Hariel,Maçã Verde,GR6 Music,11,37,23,1954727,7lJoRyuNJtuiqTcKtuMuIR,0.0,0.0,1.0,0.0
41,42,spotify:track:6vnKRiOjUjYT59xl4awHTx,Guilherme & Benuto,Sigilo - Ao Vivo,Sony Music Entertainment,41,41,4,1937543,6vnKRiOjUjYT59xl4awHTx,0.4753,0.024,0.928,0.047
42,43,spotify:track:3lJ8BcGM1ROQ1ufneU3Qya,Th CDM,Preta do Cabelo Cacheado,PHproduções,33,120,4,1929484,3lJ8BcGM1ROQ1ufneU3Qya,0.0,0.0,1.0,0.0
43,44,spotify:track:5H25WPPytKQcMfIPu0oEBO,"Dj Serpinha, MC 2jhow",Espirra o Lança,2click,44,88,3,1870297,5H25WPPytKQcMfIPu0oEBO,-0.7599,0.025,0.975,0.0
44,45,spotify:track:0eoMMLrWtXbLk64baeESkc,"Marcos & Belutti, Jorge & Mateus",Tudo Indica (feat. Jorge & Mateus) - Ao Vivo,Sony Music Entertainment,20,40,31,1853212,0eoMMLrWtXbLk64baeESkc,0.6808,0.013,0.962,0.025
45,46,spotify:track:4wQUopWk9Ed7Ng5qpKN5qd,"Dj Guuga, DJ Ivis","Volta Bebê, Volta Neném",GR6 Music,46,-1,1,1823780,4wQUopWk9Ed7Ng5qpKN5qd,0.0,0.0,1.0,0.0
46,47,spotify:track:2LOIoeI16A8jjKubPKoCSa,"ANAVITÓRIA, Rita Lee","Amarelo, azul e branco",F/SIMAS,43,43,7,1806909,2LOIoeI16A8jjKubPKoCSa,-0.5267,0.013,0.987,0.0
47,48,spotify:track:5ra6CI0pEzqjxPEZeBz0d7,Hungria Hip Hop,Amor e Fé - Acústico,Hungria Hip Hop,22,42,34,1796989,5ra6CI0pEzqjxPEZeBz0d7,0.9895,0.008,0.923,0.069
48,49,spotify:track:3FAJ6O0NOHQV8Mc5Ri6ENp,Giveon,Heartbreak Anniversary,Epic/Not So Fast,41,44,6,1788065,3FAJ6O0NOHQV8Mc5Ri6ENp,0.8748,0.114,0.736,0.15
49,50,spotify:track:15k1TDabqSEmyXOwMq9RM7,Jonas Esticado,Investe Em Mim,Som Livre,1,39,42,1745024,15k1TDabqSEmyXOwMq9RM7,0.0,0.0,1.0,0.0
