rank	uri	artist_names	track_name	source	peak_rank	previous_rank	weeks_on_chart	streams	ID
25	spotify:track:1MmS7UIy3J1BTxfGCRvVqN	Gusttavo Lima	Carreira Solo - Ao Vivo	Sony Music Entertainment	25	40	19	2064350	1MmS7UIy3J1BTxfGCRvVqN
26	spotify:track:4j2bK4fnc2s6GyVmhJsJhk	Henrique & Juliano	Briga Feia - Ao Vivo	Virgin Music Label And Artist Services (S&D)	26	27	13	2057061	4j2bK4fnc2s6GyVmhJsJhk
27	spotify:track:14kRWkCWBYfQqILflEcpSJ	Lexa, PEDRO SAMPAIO	Chama Ela (feat. Pedro Sampaio)	Som Livre	6	35	24	1963623	14kRWkCWBYfQqILflEcpSJ
28	spotify:track:7yYsyXQa2JgbyL9fkEiUNt	Pabllo Vittar	Amor de Que	Sony Music Entertainment	15	24	19	1922470	7yYsyXQa2JgbyL9fkEiUNt
29	spotify:track:0RaIjuKU5hudMteEXwr4RS	Jorge & Mateus	Ranking	Som Livre	29	-1	1	1914471	0RaIjuKU5hudMteEXwr4RS
30	spotify:track:2qD7VoDYcrAPY0cVEfpsR5	Anitta, Marília Mendonça	Some que ele vem atrás	WM Brazil	2	29	20	1884108	2qD7VoDYcrAPY0cVEfpsR5
31	spotify:track:15Dl8e6gdR0I1IQn0M4SGi	Simone & Simaria	Amoreco	Universal Music Ltda.	31	73	4	1868863	15Dl8e6gdR0I1IQn0M4SGi
32	spotify:track:1AfNdxHdE4OLcnQUyC6j3i	MC JottaPê, MC Kekel, MC Kevinho	Eterna Sacanagem	KondZilla Records	26	31	21	1851963	1AfNdxHdE4OLcnQUyC6j3i
33	spotify:track:17Ryox5vWKp92IDW87C5PI	Gusttavo Lima	Quem Traiu Levou - Ao Vivo	Sony Music Entertainment	16	36	26	1828542	17Ryox5vWKp92IDW87C5PI
34	spotify:track:72xB2J9ZeBl0Rzxq2XmzdY	João Gustavo e Murilo, Analaga	Lençol Dobrado	WM Brazil	2	34	71	1783192	72xB2J9ZeBl0Rzxq2XmzdY
35	spotify:track:5fY9bVl1Wj4PIM3wnduWop	Marília Mendonça	Serenata - Ao Vivo	Som Livre	16	39	43	1757794	5fY9bVl1Wj4PIM3wnduWop
36	spotify:track:2RMOwSvOGQyy985Vx4VSGQ	LUDMILLA, Topo La Maskara, Walshy Fire	Verdinha	WM Brazil	9	30	15	1756136	2RMOwSvOGQyy985Vx4VSGQ
37	spotify:track:3Uq45ipGutypFPmETfaoaH	MC Du Black, DJ 2F	Gaiola É o Troco	EP MIX Editora	1	32	33	1754865	3Uq45ipGutypFPmETfaoaH
38	spotify:track:5FFpRbsH9WDYNoLauRAHpj	MC Kevinho, Dadá Boladão, MC JottaPê	Paredão	WM Brazil	19	33	12	1678699	5FFpRbsH9WDYNoLauRAHpj
39	spotify:track:5dKesZwp6deuhEeW8F1UEi	Felipe Original, MC Kevin o Chris, Sodré, JS o Mão de Ouro	Hit Contagiante	Tudo Nosso Produtora	2	38	33	1676928	5dKesZwp6deuhEeW8F1UEi
40	spotify:track:5q0NlM6Pm8Pp3orq7zGiRn	Matheus & Kauan, Jorge & Mateus	Quarta Cadeira - Ao Vivo	Universal Music Ltda.	10	43	51	1660306	5q0NlM6Pm8Pp3orq7zGiRn
41	spotify:track:3vSXPjfcebTt5mB8DXHWM6	Wesley Safadão	Dois Lados	Som Livre	41	41	31	1642945	3vSXPjfcebTt5mB8DXHWM6
42	spotify:track:2PqPSf3gtTED79rWGwVtYg	Diego & Victor Hugo	Áudio - Ao Vivo em Brasília	Sony Music Entertainment	36	42	35	1621666	2PqPSf3gtTED79rWGwVtYg
43	spotify:track:5n8Y78Pl5q8lqS7sJP61qw	Diego & Arnaldo	Relógio Parado (Ao Vivo)	Sony Music Entertainment	43	46	21	1612800	5n8Y78Pl5q8lqS7sJP61qw
44	spotify:track:3WjSkl7VDWY1prwJw7dSG0	Zé Neto & Cristiano	Barzinho Aleatório - Ao Vivo	Som Livre	44	45	14	1594516	3WjSkl7VDWY1prwJw7dSG0
45	spotify:track:5MArTXEVyKBwoodjdy04fk	Zé Felipe, Gusttavo Lima	Tiro Certo - Ao Vivo	Som Livre	20	44	39	1592509	5MArTXEVyKBwoodjdy04fk
46	spotify:track:4RC2nzqaQygxoVQOVv3XlT	Leo Santana, Anitta	Contatinho - Ao Vivo	Universal Music Ltda.	6	37	27	1574159	4RC2nzqaQygxoVQOVv3XlT
47	spotify:track:4UUtssVRs2aQTLQCAAtZg1	Jorge & Mateus	Mil Anos - Recorded At Mosh Studios, São Paulo	Som Livre	38	53	13	1543864	4UUtssVRs2aQTLQCAAtZg1
48	spotify:track:0nbXyq5TXYPCO7pr3N8S4I	Roddy Ricch	The Box	Atlantic Records	48	50	9	1527529	0nbXyq5TXYPCO7pr3N8S4I
49	spotify:track:146Vb458Y5RbqEa0fYFPzm	Felipe Araújo	Mentira - Ao Vivo	Universal Music Ltda.	49	61	15	1490806	146Vb458Y5RbqEa0fYFPzm
50	spotify:track:1U3tv41tFRgOfbytpuYQrR	Zé Neto & Cristiano	Ferida Curada	Som Livre	6	51	34	1435736	1U3tv41tFRgOfbytpuYQrR
51	spotify:track:0sf12qNH5qcw8qpgymFOqD	The Weeknd	Blinding Lights	Republic Records	48	48	10	1397013	0sf12qNH5qcw8qpgymFOqD
52	spotify:track:7Gk5OrMYaMRtT2JmgJVAfk	ANAVITÓRIA, Vitor Kley	Pupila	Universal Music Ltda.	16	47	36	1390246	7Gk5OrMYaMRtT2JmgJVAfk
53	spotify:track:2kJu14V7hbZw3I4K8L8SXb	Lady Gaga	Stupid Love	Interscope	15	15	2	1385036	2kJu14V7hbZw3I4K8L8SXb
54	spotify:track:2IHLaN6wwYKQ3S24NsQqpA	Demi Lovato	I Love Me	Island Records	54	-1	1	1365070	2IHLaN6wwYKQ3S24NsQqpA
55	spotify:track:159ntSAEWJ9zIMOSXmQ530	Luan Santana	choque térmico - ao vivo	Som Livre	14	59	29	1329641	159ntSAEWJ9zIMOSXmQ530
56	spotify:track:2TR917wkDeRvwTE5cSfZFf	Humberto & Ronaldo, Matheus & Kauan	Tchau Brigado - Ao Vivo	Humberto e Ronaldo	54	55	10	1312809	2TR917wkDeRvwTE5cSfZFf
57	spotify:track:3MkdA6vwF0ifRl86yzTlJW	Matuê	Kenny G	Sony Music Entertainment	7	52	27	1270630	3MkdA6vwF0ifRl86yzTlJW
58	spotify:track:7k4t7uLgtOxPwTpFmtJNTY	KAROL G, Nicki Minaj	Tusa	TUSA - Karol G & Nicki Minaj	58	76	10	1252861	7k4t7uLgtOxPwTpFmtJNTY
59	spotify:track:0nDnvGagGAQP5vpgCyS5yH	Orochi, Papatinho	Amor de Fim de Noite	SinTZ	59	64	18	1232868	0nDnvGagGAQP5vpgCyS5yH
60	spotify:track:6v3KW9xbzN5yKLt9YKDYA2	Shawn Mendes, Camila Cabello	Señorita	Island Records	2	58	38	1231654	6v3KW9xbzN5yKLt9YKDYA2
61	spotify:track:2KyXyTrp3kp1Fsg7B1osYD	Yasmin Santos, Marília Mendonça	Para, Pensa e Volta - Ao Vivo	Sony Music Entertainment	21	67	37	1230052	2KyXyTrp3kp1Fsg7B1osYD
62	spotify:track:6toDZSoqG5QUitFsoxavRy	Vitão, Anitta	Complicado	Universal Music Ltda.	13	56	23	1227771	6toDZSoqG5QUitFsoxavRy
63	spotify:track:6sRLrSetyIwIKhW1eMlUNP	Matheus & Kauan, Marília Mendonça	Vou Ter Que Superar - Ao Vivo	Universal Music Ltda.	2	66	51	1227394	6sRLrSetyIwIKhW1eMlUNP
64	spotify:track:6mdU8glNHYdBBj5DuKSL1B	Gusttavo Lima	Perrengue - Ao Vivo	Sony Music Entertainment	29	54	23	1227017	6mdU8glNHYdBBj5DuKSL1B
65	spotify:track:3Dv1eDb0MEgF93GpLXlucZ	Doja Cat	Say So	Kemosabe Records/RCA Records	60	60	3	1226550	3Dv1eDb0MEgF93GpLXlucZ
66	spotify:track:16wAOAZ2OkqoIDN7TpChjR	Justin Bieber	Yummy	RBMG/Def Jam	16	49	10	1225801	16wAOAZ2OkqoIDN7TpChjR
67	spotify:track:26WpOBpHiIMoBuMEIwtOCH	Pk, PK Delas	Quando a vontade bater (Participação especial de PK Delas)	WM Brazil	8	63	52	1221936	26WpOBpHiIMoBuMEIwtOCH
68	spotify:track:5STHFaWYO1KeyITjvB4hR8	Marília Mendonça	Tentativas	Som Livre	34	62	4	1188177	5STHFaWYO1KeyITjvB4hR8
69	spotify:track:7qpXCkcr3Zj4LDvdiWryns	Diego & Victor Hugo	Erro Antigo - Ao Vivo	Sony Music Entertainment	69	71	7	1177041	7qpXCkcr3Zj4LDvdiWryns
70	spotify:track:7ArNH109yIfwIquJ535fsi	Marcos & Belutti, Gaab	Certo e Duvidoso (feat. Gaab) - Ao Vivo	Sony Music Entertainment	70	75	7	1160454	7ArNH109yIfwIquJ535fsi
71	spotify:track:4Clmg1g8n2yBYG13Z1oSdG	Dayvi, Victor Cardenas, Kelly Ruíz	Baila Conmigo (feat. Kelly Ruiz)	Sony Music México	55	79	10	1153389	4Clmg1g8n2yBYG13Z1oSdG
72	spotify:track:22rcaYTa2UgcLCbeO0NoNj	Priscilla Alcantara, Whindersson Nunes	Girassol	Sony Music Entertainment	9	68	13	1125758	22rcaYTa2UgcLCbeO0NoNj
73	spotify:track:7HLU2aJTAQfSIgJ2dMASsP	Mc Poze do Rodo, Dj Gabriel do Borel	To Voando Alto	Mc Poze do Rodo	20	70	16	1117797	7HLU2aJTAQfSIgJ2dMASsP
74	spotify:track:4umIPjkehX1r7uhmGvXiSV	Justin Bieber, Quavo	Intentions (feat. Quavo)	RBMG/Def Jam	49	65	5	1117405	4umIPjkehX1r7uhmGvXiSV
75	spotify:track:31yFXM26dazFnWI2eoOM5R	MC G15, Mc Livinho	Ela Vem	GR6 Music	21	77	38	1116628	31yFXM26dazFnWI2eoOM5R
76	spotify:track:4jGzR5Vri06Y5T9SxM7m5P	Xand Avião, Gusttavo Lima	Algo Mais (Amante) - Ao Vivo	Som Livre	14	86	43	1094564	4jGzR5Vri06Y5T9SxM7m5P
77	spotify:track:7sYAS4CpbV90oSemgaEQat	Alok, Dynoro	On & On	Columbia/B1 Recordings	77	80	16	1092482	7sYAS4CpbV90oSemgaEQat
78	spotify:track:59WWulo1LM0njpIkcduCMn	Atitude 67	Tão Linda	Universal Music Ltda.	39	72	32	1090084	59WWulo1LM0njpIkcduCMn
79	spotify:track:4TnjEaWOeW0eKTKIEvJyCa	Trevor Daniel	Falling	Alamo	57	69	13	1077553	4TnjEaWOeW0eKTKIEvJyCa
80	spotify:track:4k20Ie47EcWtS4wMBn8w8S	LUDMILLA, Leo Santana	Invocada (Participação especial de Léo Santana) - Ao vivo	WM Brazil	11	74	33	1070964	4k20Ie47EcWtS4wMBn8w8S
81	spotify:track:7offICpl9kla5kC61uUAs9	MC JottaPê, Lexa	Bate Palma	KondZilla Records	45	78	8	1070348	7offICpl9kla5kC61uUAs9
82	spotify:track:5gvrBqNFFEWcxYPt3mamvJ	Luan Santana	quando a bad bater - ao vivo	Som Livre	1	82	37	1042651	5gvrBqNFFEWcxYPt3mamvJ
83	spotify:track:6V43u5SCjkfMpxMAXRPifr	MC JottaPê, DJ RD, MC M10	Sentou e Gostou	KondZilla	3	90	34	1034683	6V43u5SCjkfMpxMAXRPifr
84	spotify:track:1G60NjxeOS7veR1EXuKPaW	Gustavo Mioto	Fake News - Ao Vivo Em São Paulo / 2019	Universal Music Ltda.	20	57	45	1032617	1G60NjxeOS7veR1EXuKPaW
85	spotify:track:4lEw9Id7kLDSJ6KRdaenM9	Felipe Araújo	Espaçosa Demais - Ao Vivo	Universal Music Ltda.	13	93	75	1031914	4lEw9Id7kLDSJ6KRdaenM9
86	spotify:track:5U28PY9MekLyCBYtLHGQpe	Melim	Meu Abrigo	Universal Music Ltda.	3	81	94	1030432	5U28PY9MekLyCBYtLHGQpe
87	spotify:track:3rDAHk73LZmgJIyGZstWQ0	Pixote	Nem de Graça / Saudade Arregaça - Ao Vivo	GR Shows	56	95	28	1013159	3rDAHk73LZmgJIyGZstWQ0
88	spotify:track:4E6RdcCWMiHTu7zy1VTNDo	Marília Mendonça	Todo Mundo Vai Sofrer - Ao Vivo	Som Livre	1	99	43	1009804	4E6RdcCWMiHTu7zy1VTNDo
89	spotify:track:6cy3ki60hLwimwIje7tALf	Black Eyed Peas, J Balvin	RITMO (Bad Boys For Life)	Epic/We The Best	69	83	18	999459	6cy3ki60hLwimwIje7tALf
90	spotify:track:3NnW2EqJxvHYrRy3upaznl	MC Kevin o Chris, POCAH	Resenha lá em casa	WM Brazil	32	100	36	991833	3NnW2EqJxvHYrRy3upaznl
91	spotify:track:21jGcNKet2qwijlDFuPiPb	Post Malone	Circles	Republic Records	42	89	28	991610	21jGcNKet2qwijlDFuPiPb
92	spotify:track:23zmMwD99ROi9yhxqMxWil	João Bosco & Vinicius, Matheus	Segunda Taça - Ao Vivo	João Bosco & Vinicius	92	101	3	988743	23zmMwD99ROi9yhxqMxWil
93	spotify:track:7CHi4DtfK4heMlQaudCuHK	MEDUZA, Becky Hill, Goodboys	Lose Control	Virgin	85	85	13	986957	7CHi4DtfK4heMlQaudCuHK
94	spotify:track:7oEr56KG6odStlQH0nvdyr	Gustavo Mioto	Solteiro Não Trai - Ao Vivo	Gustavo Mioto	8	106	66	985606	7oEr56KG6odStlQH0nvdyr
95	spotify:track:37hCsK2djczyRGWMjqzbxD	Mc Lele JP, MC Neguinho do Kaxeta	Sou Vitorioso	GR6 Music	95	109	10	984882	37hCsK2djczyRGWMjqzbxD
96	spotify:track:3ZkTtSBN1wcSw35F8GDRmr	Gusttavo Lima	Chora Até Perder a Fala - Ao Vivo	Sony Music Entertainment	90	111	9	980836	3ZkTtSBN1wcSw35F8GDRmr
97	spotify:track:0CgMeXQiNYJxPVQ2EMJxdL	Mc Livinho, Mc Pedrinho	Se Prepara 2	GR6 Music	34	104	21	980111	0CgMeXQiNYJxPVQ2EMJxdL
98	spotify:track:4gDvg62vG96w0qJaF6wzcd	Diego & Victor Hugo, Zé Neto & Cristiano	A Culpa é do Meu Grau (feat. Zé Neto & Cristiano) - Ao Vivo em Brasília	Sony Music Entertainment	17	108	51	977532	4gDvg62vG96w0qJaF6wzcd
99	spotify:track:2RoWhAVtQrPU53BERYlmYZ	Pineapple StormTv, Cesar Mc, Elana Dara, Kayuá, Froid, Cynthia Luz, MV Bill, Bob do Contra, Hunter, Projota	Poesia Acústica #8: Amor e Samba	Pineapple StormTV	52	94	13	972017	2RoWhAVtQrPU53BERYlmYZ
100	spotify:track:7qEHsqek33rTcFNT9PFqLf	Lewis Capaldi	Someone You Loved	Vertigo Berlin	91	92	27	970704	7qEHsqek33rTcFNT9PFqLf
101	spotify:track:13Rf6RaZT13TW4xLQR3MQr	Pineapple StormTv, MC Cabelinho, Bob do Contra, Azzy, Filipe Ret, Dudu, Xamã, Orochi, Maquiny, Salve Malak, Hunter	Poesia Acústica #6: Era uma Vez	Pineapple StormTV	18	103	63	959178	13Rf6RaZT13TW4xLQR3MQr
102	spotify:track:563yuGweEqRVQtjfsDVRyK	Sidoka, Intactoz Corp.	Não Me Sinto Mal Mais	Infame Company	88	88	16	954418	563yuGweEqRVQtjfsDVRyK
103	spotify:track:1qCLx3nX25NuhfPjM5E1qV	Melim	Ouvi Dizer	Universal Music Ltda.	13	98	86	943126	1qCLx3nX25NuhfPjM5E1qV
104	spotify:track:6l1PdE7lQbodewVQh16GCM	Projota, Vitão	Sei Lá	Universal Music Ltda.	29	97	46	940656	6l1PdE7lQbodewVQh16GCM
105	spotify:track:0J6cINt02c8UQqDG7vLShY	Melim	Gelo	Universal Music Ltda.	38	96	29	936827	0J6cINt02c8UQqDG7vLShY
106	spotify:track:2Fxmhks0bxGSBdJ92vM42m	Billie Eilish	bad guy	Darkroom/Interscope Records	30	102	50	932090	2Fxmhks0bxGSBdJ92vM42m
107	spotify:track:696DnlkuDOXcMAnKlTgXXK	Arizona Zervas	ROXANNE	Arizona Zervas	80	107	16	916437	696DnlkuDOXcMAnKlTgXXK
108	spotify:track:3GSGW5pQhHKBmmQLebX3vx	Mc Anônimo	Pagou De Superada	Gufo Records	75	105	13	912456	3GSGW5pQhHKBmmQLebX3vx
109	spotify:track:4A8LKlysJXq8swPVDPd0xH	Rennan da Penha, POCAH	Carnaval Chegando - Ao Vivo	Sony Music Entertainment	36	84	4	901977	4A8LKlysJXq8swPVDPd0xH
110	spotify:track:6X0XdIcgwfVa9orJnDMQB0	Pabllo Vittar, Psirico	Parabéns	Sony Music Entertainment	22	91	21	894458	6X0XdIcgwfVa9orJnDMQB0
111	spotify:track:3RbXsVQr4jeTxvT35Hssq3	Marília Mendonça	Bebi Liguei - Ao Vivo	Som Livre	2	116	65	892077	3RbXsVQr4jeTxvT35Hssq3
112	spotify:track:0hVXuCcriWRGvwMV1r5Yn9	Ed Sheeran, Justin Bieber	I Don't Care (with Justin Bieber)	Atlantic Records UK	5	110	44	889813	0hVXuCcriWRGvwMV1r5Yn9
113	spotify:track:15DHt4fP4FARWLvWkIxdAx	Vou pro Sereno, LUDMILLA	Teu Segredo - Ao Vivo	Sony Music Entertainment	78	113	21	885429	15DHt4fP4FARWLvWkIxdAx
114	spotify:track:098MRSXb4tj5EDVSUSpHIn	Jorge & Mateus	Instantes	Som Livre	114	-1	1	877616	098MRSXb4tj5EDVSUSpHIn
115	spotify:track:5px6upUHM3fhOP621Edp4V	Dua Lipa	Physical	Warner Records	39	131	6	874826	5px6upUHM3fhOP621Edp4V
116	spotify:track:5MMrkwK6AgNAsgHVdC7daZ	Dilsinho	Péssimo Negócio (Ao Vivo)	Sony Music Entertainment	18	120	71	872334	5MMrkwK6AgNAsgHVdC7daZ
117	spotify:track:72N0CRIAqjETbhghrkCUW2	Murilo Huff, Marília Mendonça	Dois Enganados	Artinvox	49	124	41	868650	72N0CRIAqjETbhghrkCUW2
118	spotify:track:0nkDm27DGppCSk8dnGtvPa	POCAH	Não sou obrigada	WM Brazil	16	121	49	867326	0nkDm27DGppCSk8dnGtvPa
119	spotify:track:1xyVMQx51Kab6eLVtE6twx	Lauana Prado, Maiara & Maraisa	Cobaia	Universal Music Ltda.	6	114	83	866980	1xyVMQx51Kab6eLVtE6twx
120	spotify:track:3tU3UAasaDA9OixXGC3O33	Mano Walter, Gustavo Mioto	Fingindo Maturidade - Ao Vivo	Som Livre	19	122	52	864820	3tU3UAasaDA9OixXGC3O33
121	spotify:track:2b8fOow8UzyDFAE27YhOZM	Maroon 5	Memories	Interscope Records*	110	112	22	860943	2b8fOow8UzyDFAE27YhOZM
122	spotify:track:6t4GFrRJgdMijBL8qMU184	Jorge & Mateus	Tela Preta	Som Livre	122	-1	1	858084	6t4GFrRJgdMijBL8qMU184
123	spotify:track:3yOuQI8yjJaApfdo4hdkVW	Zé Neto & Cristiano	Textão - Ao Vivo	Som Livre	87	87	2	849064	3yOuQI8yjJaApfdo4hdkVW
124	spotify:track:6mnySl4xEnPy0ZBBWSAHc9	Henrique & Juliano	Não Gosto Eu Amo - Ao Vivo	Virgin Music Label And Artist Services (S&D)	66	115	8	829373	6mnySl4xEnPy0ZBBWSAHc9
125	spotify:track:1oQppEGTHYN53xfEaTz4ua	PEDRO SAMPAIO	VAI MENINA	WM Brazil	30	128	52	826444	1oQppEGTHYN53xfEaTz4ua
126	spotify:track:65i9Mc7h1CG7ssI1OhMPcT	Dilsinho	Onze e Pouquinho	Sony Music Entertainment	122	129	21	825002	65i9Mc7h1CG7ssI1OhMPcT
127	spotify:track:67JokRnfWFJ93mA5HLIw6q	Lexa	Aquecimento da Lexa	Som Livre	85	127	5	821011	67JokRnfWFJ93mA5HLIw6q
128	spotify:track:24Yi9hE78yPEbZ4kxyoXAI	SAINt JHN, Imanbek	Roses - Imanbek Remix	Columbia/B1 Recordings	128	156	2	818776	24Yi9hE78yPEbZ4kxyoXAI
129	spotify:track:1qy7aOHnfnOMJoT1fhoLYG	Marília Mendonça, Gaab	Intenção - Ao Vivo	Som Livre	58	132	30	817928	1qy7aOHnfnOMJoT1fhoLYG
130	spotify:track:3jjujdWJ72nww5eGnfs2E7	Harry Styles	Adore You	Columbia	69	117	14	816391	3jjujdWJ72nww5eGnfs2E7
131	spotify:track:5aayWOEE7u7bxZ3r7dwIrX	IZA	Meu talismã	WM Brazil	94	123	25	806452	5aayWOEE7u7bxZ3r7dwIrX
132	spotify:track:3fLqmaO4vvZpFZSZy52VMp	Lagum, Ana Gabriela	Deixa (feat. Ana Gabriela)	Sony Music Entertainment	28	119	92	806301	3fLqmaO4vvZpFZSZy52VMp
133	spotify:track:4rnI4obabjGCPI2CCCs5VR	Felipe Araújo	Hoje Eu Beberei - Ao Vivo	Universal Music Ltda.	78	134	21	803948	4rnI4obabjGCPI2CCCs5VR
134	spotify:track:5rNNZ6fVYxkhwqUfImVhU1	IZA	Brisa	WM Brazil	39	130	47	800514	5rNNZ6fVYxkhwqUfImVhU1
135	spotify:track:5cN5ZOVcYBl4Lnq50Zeqsx	Matheus & Kauan, Gusttavo Lima	Mágica - Live	Universal Music Ltda.	42	140	51	795847	5cN5ZOVcYBl4Lnq50Zeqsx
136	spotify:track:2kOmW169C7UV4SZDN9u0YO	Dj Guuga, Mc Livinho	Vidrado Em Você	GR6 Music	29	135	36	795054	2kOmW169C7UV4SZDN9u0YO
137	spotify:track:0AVDN1LiDn0abh39xqDRtQ	Mc Gw, MC Theuzyn, DJ Piu	Rave Jogando o L	GR6 Music	102	138	5	786396	0AVDN1LiDn0abh39xqDRtQ
138	spotify:track:48CAeajgzcGJaVUSsXd7h0	Guilherme & Benuto, Israel & Rodolffo	Declaração pro Bar - Ao Vivo	Sony Music Entertainment	138	188	4	786101	48CAeajgzcGJaVUSsXd7h0
139	spotify:track:7sl95MXCpM8WWsaH1BqvR3	Diego & Victor Hugo, Marília Mendonça	Do Copo Eu Vim (feat. Marília Mendonça) - Ao Vivo em Brasília	Sony Music Entertainment	42	149	53	781514	7sl95MXCpM8WWsaH1BqvR3
140	spotify:track:4BnlnQbF8iu5dXz3Ikk4an	Henrique & Juliano	Colega De Caso - Ao Vivo	Virgin Music Label And Artist Services (S&D)	140	-1	1	778292	4BnlnQbF8iu5dXz3Ikk4an
141	spotify:track:0rUL7vUZmCKxB0gS83W3aM	Marília Mendonça, Leo Santana, Didá Banda Feminina	Apaixonadinha - Ao Vivo	Som Livre	54	137	43	774462	0rUL7vUZmCKxB0gS83W3aM
142	spotify:track:49pu85144Xir6PgWjeyJhG	Guilherme & Benuto	Flor Que Se Cheira - Ao Vivo	Sony Music Entertainment	39	143	44	771589	49pu85144Xir6PgWjeyJhG
