,rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams,ID,compound,neg,neu,pos
0,1,spotify:track:5gvrBqNFFEWcxYPt3mamvJ,Luan Santana,quando a bad bater - ao vivo,Som Livre,1,4,15,3791019,5gvrBqNFFEWcxYPt3mamvJ,-0.9738,0.123,0.823,0.054
1,2,spotify:track:3Uq45ipGutypFPmETfaoaH,"MC Du Black, DJ 2F",Gaiola É o Troco,EP MIX Editora,1,1,11,3777099,3Uq45ipGutypFPmETfaoaH,0.9581,0.0,0.954,0.046
2,3,spotify:track:5dKesZwp6deuhEeW8F1UEi,"Felipe Original, MC Kevin o Chris, Sodré, JS o Mão de Ouro",Hit Contagiante,Tudo Nosso Produtora,2,2,11,3680339,5dKesZwp6deuhEeW8F1UEi,-0.9337,0.105,0.847,0.048
3,4,spotify:track:3GmJxfnUDrIs1iCfKUELFz,Marília Mendonça,Supera - Ao Vivo,Som Livre,1,3,8,3645597,3GmJxfnUDrIs1iCfKUELFz,0.8402,0.0,0.964,0.036
4,5,spotify:track:6QwFUcPc5nhsqZuhXUYtV7,Jorge & Mateus,Tijolão - Ao Vivo,Som Livre,1,5,20,3228931,6QwFUcPc5nhsqZuhXUYtV7,0.0,0.0,1.0,0.0
5,6,spotify:track:4RC2nzqaQygxoVQOVv3XlT,"Leo Santana, Anitta",Contatinho - Ao Vivo,Universal Music Ltda.,6,12,5,3106972,4RC2nzqaQygxoVQOVv3XlT,0.8692,0.014,0.958,0.028
6,7,spotify:track:1U3tv41tFRgOfbytpuYQrR,Zé Neto & Cristiano,Ferida Curada,Som Livre,6,8,12,2996378,1U3tv41tFRgOfbytpuYQrR,0.9682,0.0,0.91,0.09
7,8,spotify:track:72xB2J9ZeBl0Rzxq2XmzdY,"João Gustavo e Murilo, Analaga",Lençol Dobrado,WM Brazil,2,6,49,2980962,72xB2J9ZeBl0Rzxq2XmzdY,0.0,0.0,1.0,0.0
8,9,spotify:track:5F8ffc8KWKNawllr5WsW0r,"Dadá Boladão, Tati Zaqui, OIK",Surtada - Remix Brega Funk,Sony Music Entertainment,9,122,2,2901079,5F8ffc8KWKNawllr5WsW0r,-0.5267,0.014,0.986,0.0
9,10,spotify:track:3MkdA6vwF0ifRl86yzTlJW,Matuê,Kenny G,Sony Music Entertainment,7,7,5,2827815,3MkdA6vwF0ifRl86yzTlJW,0.8732,0.048,0.888,0.064
10,11,spotify:track:26WpOBpHiIMoBuMEIwtOCH,"Pk, PK Delas",Quando a vontade bater (Participação especial de PK Delas),WM Brazil,8,9,30,2737646,26WpOBpHiIMoBuMEIwtOCH,0.0,0.0,1.0,0.0
11,12,spotify:track:5q0NlM6Pm8Pp3orq7zGiRn,"Matheus & Kauan, Jorge & Mateus",Quarta Cadeira - Ao Vivo,Universal Music Ltda.,10,11,29,2699705,5q0NlM6Pm8Pp3orq7zGiRn,0.0,0.0,1.0,0.0
12,13,spotify:track:4k20Ie47EcWtS4wMBn8w8S,"LUDMILLA, Leo Santana",Invocada (Participação especial de Léo Santana) - Ao vivo,WM Brazil,13,21,11,2546573,4k20Ie47EcWtS4wMBn8w8S,0.0,0.0,1.0,0.0
13,14,spotify:track:52vPpP2gEYaBROIS77J38P,"Vitão, Anitta",Complicado,Universal Music Ltda.,14,-1,1,2435370,52vPpP2gEYaBROIS77J38P,0.9446,0.009,0.94,0.05
14,15,spotify:track:1nqaSoiLuqevDes4S18sO7,Gusttavo Lima,Milu,Gusttavo Lima,8,10,15,2409795,1nqaSoiLuqevDes4S18sO7,0.7783,0.063,0.86,0.077
15,16,spotify:track:7Gk5OrMYaMRtT2JmgJVAfk,"ANAVITÓRIA, Vitor Kley",Pupila,Universal Music Ltda.,16,19,14,2287875,7Gk5OrMYaMRtT2JmgJVAfk,-0.5349,0.007,0.993,0.0
16,17,spotify:track:4mkagJJ8AM1hzeyrgAJc3x,MC Doni,Te Amo Sem Compromisso,BMG Rights Management (US) LLC,8,15,8,2236582,4mkagJJ8AM1hzeyrgAJc3x,0.8738,0.0,0.961,0.039
17,18,spotify:track:1owErGXMkNVCgCmCjI1vRL,Gusttavo Lima,Quem Traiu Levou - Ao Vivo,Sony Music Entertainment,18,32,4,2232058,1owErGXMkNVCgCmCjI1vRL,-0.1531,0.025,0.96,0.015
