,rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams,ID,compound,neg,neu,pos
0,1,spotify:track:4E6RdcCWMiHTu7zy1VTNDo,Marília Mendonça,Todo Mundo Vai Sofrer - Ao Vivo,Som Livre,1,1,4,4088772,4E6RdcCWMiHTu7zy1VTNDo,0.0,0.0,1.0,0.0
1,2,spotify:track:0WhDotK0QXigmsrlw0DxKK,"MC Kevin o Chris, Sodré",Evoluiu,ADpar,2,7,8,3192003,0WhDotK0QXigmsrlw0DxKK,-0.9001,0.056,0.929,0.015
2,3,spotify:track:5pRGXCDY0eT6R1QicAn7Uk,"João Gustavo e Murilo, Analaga",Lençol Dobrado,WM Brazil,2,2,32,3174863,5pRGXCDY0eT6R1QicAn7Uk,0.0,0.0,1.0,0.0
3,4,spotify:track:6sRLrSetyIwIKhW1eMlUNP,"Matheus & Kauan, Marília Mendonça",Vou Ter Que Superar - Ao Vivo,Universal Music Ltda.,2,4,12,2997247,6sRLrSetyIwIKhW1eMlUNP,0.9304,0.0,0.962,0.038
4,5,spotify:track:6QwFUcPc5nhsqZuhXUYtV7,Jorge & Mateus,Tijolão - Ao Vivo,Som Livre,5,8,3,2685757,6QwFUcPc5nhsqZuhXUYtV7,0.0,0.0,1.0,0.0
5,6,spotify:track:3RbXsVQr4jeTxvT35Hssq3,Marília Mendonça,Bebi Liguei - Ao Vivo,Som Livre,2,10,26,2644028,3RbXsVQr4jeTxvT35Hssq3,-0.8402,0.043,0.957,0.0
6,7,spotify:track:2x8TNY9KwNvD19gVGs4WOP,MC Kevin o Chris,Ela É do Tipo,ADpar,1,5,13,2620435,2x8TNY9KwNvD19gVGs4WOP,0.7998,0.0,0.975,0.025
7,8,spotify:track:5eMmT4Ava5BGThju0AD8vQ,Gusttavo Lima,Cem Mil - Ao Vivo,Som Livre,1,6,33,2442638,5eMmT4Ava5BGThju0AD8vQ,0.128,0.015,0.966,0.019
8,9,spotify:track:7oEr56KG6odStlQH0nvdyr,Gustavo Mioto,Solteiro Não Trai - Ao Vivo,Gustavo Mioto,8,9,27,2401896,7oEr56KG6odStlQH0nvdyr,0.0,0.0,1.0,0.0
9,10,spotify:track:4eB8rsNNm5791m3uvEBNLR,Zé Neto & Cristiano,Estado Decadente - Acústico,Som Livre,10,12,22,2245609,4eB8rsNNm5791m3uvEBNLR,0.9347,0.064,0.833,0.102
10,11,spotify:track:6YjyT6MEMsMc41NNWk2dYg,"Marília Mendonça, Maiara & Maraisa",Bebaça - Ao Vivo,Som Livre,6,13,16,2192511,6YjyT6MEMsMc41NNWk2dYg,0.0,0.0,1.0,0.0
11,12,spotify:track:1xyVMQx51Kab6eLVtE6twx,"Lauana Prado, Maiara & Maraisa",Cobaia,Universal Music Ltda.,12,16,44,2143228,1xyVMQx51Kab6eLVtE6twx,0.9413,0.007,0.939,0.053
12,13,spotify:track:3L2uyIJoJPjYkSETVNSPBQ,Maiara & Maraisa,Não Abro Mão - Ao Vivo,Som Livre,13,15,19,2134263,3L2uyIJoJPjYkSETVNSPBQ,0.0,0.0,1.0,0.0
13,14,spotify:track:6u7jPi22kF8CTQ3rb9DHE7,"Lil Nas X, Billy Ray Cyrus",Old Town Road - Remix,Columbia,14,14,9,2021927,6u7jPi22kF8CTQ3rb9DHE7,0.7936,0.015,0.92,0.065
14,15,spotify:track:53CJANUxooaqGOtdsBTh7O,Lil Nas X,Old Town Road,Columbia,11,11,8,1894639,53CJANUxooaqGOtdsBTh7O,0.7936,0.015,0.92,0.065
15,16,spotify:track:2H8ETIUEoN9YMf56X66bxd,"Anitta, LUDMILLA, Snoop Dogg, Papatinho",Onda diferente (feat. Papatinho),WM Brazil,4,18,10,1870671,2H8ETIUEoN9YMf56X66bxd,-0.31,0.086,0.827,0.087
16,17,spotify:track:3mNmUjoDHYDYj08IaRPtg0,"Lucas Lucco, Wesley Safadão",Posto 24h (feat. Wesley Safadão) - Ao Vivo,Sony Music Entertainment,12,17,34,1851745,3mNmUjoDHYDYj08IaRPtg0,0.8541,0.0,0.967,0.033
17,18,spotify:track:0XEJ7eph2IWFYZc73Jm3n2,Diego & Victor Hugo,Infarto,Sony Music Entertainment,9,19,31,1828372,0XEJ7eph2IWFYZc73Jm3n2,0.9517,0.0,0.924,0.076
18,19,spotify:track:0nkDm27DGppCSk8dnGtvPa,POCAH,Não sou obrigada,WM Brazil,19,28,10,1789721,0nkDm27DGppCSk8dnGtvPa,0.8516,0.0,0.972,0.028
19,20,spotify:track:3tA0vALUwrzkTgHcm9j6oJ,Zé Neto & Cristiano,Notificação Preferida - Ao Vivo,Som Livre,2,20,52,1771808,3tA0vALUwrzkTgHcm9j6oJ,0.8402,0.0,0.962,0.038
20,21,spotify:track:5MMrkwK6AgNAsgHVdC7daZ,Dilsinho,Péssimo Negócio (Ao Vivo),Sony Music Entertainment,18,21,32,1759475,5MMrkwK6AgNAsgHVdC7daZ,0.0,0.0,1.0,0.0
21,22,spotify:track:4gDvg62vG96w0qJaF6wzcd,"Diego & Victor Hugo, Zé Neto & Cristiano",A Culpa é do Meu Grau (feat. Zé Neto & Cristiano) - Ao Vivo em Brasília,Sony Music Entertainment,22,22,12,1712395,4gDvg62vG96w0qJaF6wzcd,0.0,0.0,1.0,0.0
22,23,spotify:track:26WpOBpHiIMoBuMEIwtOCH,"Pk, PK Delas",Quando a vontade bater (Participação especial de PK Delas),WM Brazil,8,26,13,1704477,26WpOBpHiIMoBuMEIwtOCH,0.0,0.0,1.0,0.0
23,24,spotify:track:1OUPXna2MCgAt3VNmXJBtg,"Tropkillaz, J Balvin, Anitta, Mc Zaac",Bola Rebola,Universal Music Ltda.,1,25,16,1694444,1OUPXna2MCgAt3VNmXJBtg,-0.8164,0.041,0.934,0.025
24,25,spotify:track:5q0NlM6Pm8Pp3orq7zGiRn,"Matheus & Kauan, Jorge & Mateus",Quarta Cadeira - Ao Vivo,Universal Music Ltda.,25,27,12,1646721,5q0NlM6Pm8Pp3orq7zGiRn,0.0,0.0,1.0,0.0
25,26,spotify:track:0EZuXcsnjEmGuRYdFdcctX,Marília Mendonça,Sem Sal - Ao Vivo,Som Livre,20,23,33,1628121,0EZuXcsnjEmGuRYdFdcctX,0.0,0.0,1.0,0.0
26,27,spotify:track:5EKHbW7mXcAR4hCyS3YXjb,"Felipe Araújo, Ferrugem",Atrasadinha - Live,Universal Music Ltda.,1,31,38,1573928,5EKHbW7mXcAR4hCyS3YXjb,-0.4314,0.01,0.99,0.0
27,28,spotify:track:2VxeLyX666F8uXCJ0dZF8B,"Lady Gaga, Bradley Cooper",Shallow,A Star is Born OST,3,24,37,1529868,2VxeLyX666F8uXCJ0dZF8B,0.0,0.0,1.0,0.0
28,29,spotify:track:3tU3UAasaDA9OixXGC3O33,"Mano Walter, Gustavo Mioto",Fingindo Maturidade - Ao Vivo,Som Livre,29,34,13,1523085,3tU3UAasaDA9OixXGC3O33,-0.296,0.009,0.991,0.0
29,30,spotify:track:1oQppEGTHYN53xfEaTz4ua,PEDRO SAMPAIO,VAI MENINA,WM Brazil,30,36,13,1517959,1oQppEGTHYN53xfEaTz4ua,-0.8402,0.062,0.938,0.0
30,31,spotify:track:2lAyctg5FocS67eksHoyIg,"Márcia Fellipe, Jerry Smith",Quem Me Dera,Universal Music Ltda.,4,32,34,1496134,2lAyctg5FocS67eksHoyIg,0.0,0.0,1.0,0.0
31,32,spotify:track:3HVWdVOQ0ZA45FuZGSfvns,"Ed Sheeran, Justin Bieber",I Don't Care (with Justin Bieber),Atlantic Records UK,5,29,5,1476744,3HVWdVOQ0ZA45FuZGSfvns,0.9177,0.094,0.798,0.108
32,33,spotify:track:3CgZi8DMUftJHK6WL2gKc1,Hungria Hip Hop,Um Pedido,Hungria Hip Hop,33,-1,1,1401235,3CgZi8DMUftJHK6WL2gKc1,-0.9018,0.059,0.924,0.018
33,34,spotify:track:1qCLx3nX25NuhfPjM5E1qV,Melim,Ouvi Dizer,Universal Music Ltda.,13,35,47,1398828,1qCLx3nX25NuhfPjM5E1qV,0.4939,0.0,0.985,0.015
34,35,spotify:track:7FiIQXpIeLo3ITfGGpb8PB,"MC Kevin o Chris, FP do Trem Bala",Vamos pra Gaiola,ADPAR Produções,2,37,22,1394989,7FiIQXpIeLo3ITfGGpb8PB,0.5837,0.0,0.987,0.013
35,36,spotify:track:0IQCOAw9ZAI6WnXIrl481F,"Mc Livinho, Rennan da Penha",Hoje Eu Vou Parar Na Gaiola,GR6 Music,5,39,31,1344409,0IQCOAw9ZAI6WnXIrl481F,-0.5803,0.016,0.984,0.0
36,37,spotify:track:2SgVsDXzET5EU8VngMh9dv,MC WM,Senta braba,WM Brazil,37,47,6,1305283,2SgVsDXzET5EU8VngMh9dv,-0.7135,0.021,0.979,0.0
37,38,spotify:track:7D5F5BzIon5zhzQrOU2pdN,Marília Mendonça,Ciumeira - Ao Vivo,Som Livre,1,38,42,1296636,7D5F5BzIon5zhzQrOU2pdN,0.4215,0.008,0.977,0.015
38,39,spotify:track:1NG3zBjoV0TtKcr5znJ6n3,"Maiara & Maraisa, Zé Neto & Cristiano",Traí Sim - Ao Vivo,Som Livre,18,40,28,1273508,1NG3zBjoV0TtKcr5znJ6n3,0.0,0.0,1.0,0.0
39,40,spotify:track:2mJOngYlqgfdLMBSxPcJL3,"Jerry Smith, Wesley Safadão",Quem Tem o Dom,Start Music,15,41,20,1240253,2mJOngYlqgfdLMBSxPcJL3,-0.6667,0.053,0.906,0.041
40,41,spotify:track:5yH8pYxNckOU1cxfPsMIaz,"DENNIS, MC Kevinho",Agora é Tudo Meu,Sony Music Entertainment,3,43,27,1218333,5yH8pYxNckOU1cxfPsMIaz,0.0,0.0,1.0,0.0
41,42,spotify:track:3wB81eGupHVv9W4mF9IsHh,MC Kevinho,Facilita,WM Brazil,34,48,12,1215235,3wB81eGupHVv9W4mF9IsHh,-0.6553,0.017,0.983,0.0
42,43,spotify:track:4Lxv5hGnHOUYBVeDgWgcaP,Zé Neto & Cristiano,Long Neck - Acústico,Som Livre,36,45,22,1193281,4Lxv5hGnHOUYBVeDgWgcaP,0.9186,0.0,0.944,0.056
43,44,spotify:track:1idjI8gtxgHjy8KyZamY6o,"Yasmin Santos, Gustavo Mioto",Então Vou Avisar - Ao Vivo,Sony Music Entertainment,44,56,3,1185121,1idjI8gtxgHjy8KyZamY6o,0.0,0.0,1.0,0.0
44,45,spotify:track:3X4vxzjSiCtmZY2QRumOKW,"LUDMILLA, Anitta",Favela chegou - Ao vivo,WM Brazil,12,54,16,1160826,3X4vxzjSiCtmZY2QRumOKW,0.0,0.0,1.0,0.0
45,46,spotify:track:5rwdmpN5eMWIIwK4R96vv1,Dynho Alves,Malemolência,GR6 Music,45,46,16,1155891,5rwdmpN5eMWIIwK4R96vv1,0.6412,0.0,0.982,0.018
46,47,spotify:track:6NgwHmEgfQVIYQBq8QcWMi,"Diego & Victor Hugo, Marília Mendonça",Do Copo Eu Vim (feat. Marília Mendonça) - Ao Vivo em Brasília,Sony Music Entertainment,44,44,14,1145855,6NgwHmEgfQVIYQBq8QcWMi,-0.9249,0.048,0.952,0.0
47,48,spotify:track:1FIaoiLn0E5ilfE5T0P9xx,"Mano Walter, Claudia Leitte",Então Vem Cá - Ao Vivo,Som Livre,43,50,23,1134742,1FIaoiLn0E5ilfE5T0P9xx,0.932,0.015,0.931,0.054
48,49,spotify:track:5U28PY9MekLyCBYtLHGQpe,Melim,Meu Abrigo,Universal Music Ltda.,3,51,55,1129426,5U28PY9MekLyCBYtLHGQpe,0.9022,0.04,0.886,0.074
49,50,spotify:track:2Fxmhks0bxGSBdJ92vM42m,Billie Eilish,bad guy,Darkroom/Interscope Records,30,53,11,1103135,2Fxmhks0bxGSBdJ92vM42m,-0.9962,0.255,0.659,0.086
50,51,spotify:track:2jxfsaODfcVQhKMZPuYK2j,Henrique & Juliano,"Quem Pegou, Pegou - Ao Vivo",Virgin Music Label And Artist Services (S&D),7,49,42,1094421,2jxfsaODfcVQhKMZPuYK2j,0.9911,0.016,0.833,0.151
51,52,spotify:track:13Rf6RaZT13TW4xLQR3MQr,"Pineapple StormTv, MC Cabelinho, Bob do Contra, Azzy, Filipe Ret, Dudu, Xamã, Orochi, Maquiny, Salve Malak, Hunter",Poesia Acústica #6: Era uma Vez,Pineapple StormTV,18,52,24,1092283,13Rf6RaZT13TW4xLQR3MQr,-0.9606,0.033,0.948,0.018
52,53,spotify:track:4jGzR5Vri06Y5T9SxM7m5P,"Xand Avião, Gusttavo Lima",Algo Mais (Amante) - Ao Vivo,Som Livre,53,142,4,1089204,4jGzR5Vri06Y5T9SxM7m5P,-0.9688,0.018,0.981,0.001
53,54,spotify:track:4mtHXZBOBMrZSI6jp3X9WJ,Henrique & Diego,Espelho Meu - Ao Vivo,Sony Music Entertainment,46,66,21,1086265,4mtHXZBOBMrZSI6jp3X9WJ,-0.9965,0.029,0.965,0.006
54,55,spotify:track:4UANYptjv2kpV6IY7IjXoJ,Marília Mendonça,Bem Pior Que Eu - Ao Vivo,Som Livre,27,55,40,1064264,4UANYptjv2kpV6IY7IjXoJ,0.0,0.0,1.0,0.0
55,56,spotify:track:704li4NOyKCQY6qNdoEW5n,Lauana Prado,Melhor Saída - Ao Vivo,Universal Music Ltda.,56,61,6,1038538,704li4NOyKCQY6qNdoEW5n,-0.296,0.017,0.983,0.0
56,57,spotify:track:3NpRkAnxexTh4TklAZNjag,"Mc Don Juan, Mc Davi",Bye Bye,GR6 Music,28,64,13,1024058,3NpRkAnxexTh4TklAZNjag,0.998,0.0,0.853,0.147
57,58,spotify:track:5cN5ZOVcYBl4Lnq50Zeqsx,"Matheus & Kauan, Gusttavo Lima",Mágica - Live,Universal Music Ltda.,52,65,12,985681,5cN5ZOVcYBl4Lnq50Zeqsx,-0.5267,0.015,0.985,0.0
58,59,spotify:track:6XGhqvxCMCcBy5XiqG7SWV,Wesley Safadão,Igual Ela Só Uma,Som Livre,3,3,9,984849,6XGhqvxCMCcBy5XiqG7SWV,0.6553,0.0,0.969,0.031
59,60,spotify:track:7nJJKm0R90xM1nGlxTHTme,Matheus & Kauan,"Cerveja, Sal E Limão - Ao Vivo",Universal Music Ltda.,22,62,23,964914,7nJJKm0R90xM1nGlxTHTme,-0.5267,0.016,0.984,0.0
60,61,spotify:track:6l1PdE7lQbodewVQh16GCM,"Projota, Vitão",Sei Lá,Universal Music Ltda.,61,70,7,964298,6l1PdE7lQbodewVQh16GCM,0.0,0.0,1.0,0.0
61,62,spotify:track:6PqUdUGS4h5aGY7YyEGXr8,"Alok, Felix Jaehn, The Vamps",All The Lies,Spinnin' Records,14,60,13,958756,6PqUdUGS4h5aGY7YyEGXr8,0.9848,0.087,0.76,0.154
62,63,spotify:track:72N0CRIAqjETbhghrkCUW2,"Murilo Huff, Marília Mendonça",Dois Enganados,Artinvox,63,117,2,929465,72N0CRIAqjETbhghrkCUW2,0.8225,0.017,0.937,0.046
63,64,spotify:track:4lEw9Id7kLDSJ6KRdaenM9,Felipe Araújo,Espaçosa Demais - Ao Vivo,Universal Music Ltda.,39,72,36,926164,4lEw9Id7kLDSJ6KRdaenM9,-0.8299,0.029,0.971,0.0
64,65,spotify:track:1ekX8JX7LF3AyxI0nyOzvB,"Dilsinho, Luan Santana",Santo Forte (Ao Vivo) (feat. Luan Santana),Sony Music Entertainment,52,69,26,922802,1ekX8JX7LF3AyxI0nyOzvB,0.0,0.0,1.0,0.0
65,66,spotify:track:7E5cJjrgYLHo13pI0hpmWw,Wesley Safadão,Não Atende Não,Som Livre,40,73,26,914759,7E5cJjrgYLHo13pI0hpmWw,-0.5267,0.05,0.95,0.0
66,67,spotify:track:6d9GEfxIyQiEtuG1EVBF5m,Mcs Nando and Luanzinho,Garupa 2,GR6 Music,67,74,7,911339,6d9GEfxIyQiEtuG1EVBF5m,0.0,0.0,1.0,0.0
67,68,spotify:track:6i9ToXS6CAfjpp8veBklg1,Vitão,Café,Universal Music Ltda.,64,71,14,908145,6i9ToXS6CAfjpp8veBklg1,0.9874,0.0,0.932,0.068
68,69,spotify:track:49pu85144Xir6PgWjeyJhG,Guilherme & Benuto,Flor Que Se Cheira - Ao Vivo,Sony Music Entertainment,68,68,5,896130,49pu85144Xir6PgWjeyJhG,-0.5707,0.035,0.965,0.0
69,70,spotify:track:6pgoGpBkKUvXrrU95j0khl,Henrique & Juliano,Cidade Vizinha - Ao Vivo,Virgin Music Label And Artist Services (S&D),6,75,38,886370,6pgoGpBkKUvXrrU95j0khl,0.0,0.0,1.0,0.0
70,71,spotify:track:5fY9bVl1Wj4PIM3wnduWop,Marília Mendonça,Serenata - Ao Vivo,Som Livre,36,63,4,884382,5fY9bVl1Wj4PIM3wnduWop,0.0,0.0,1.0,0.0
71,72,spotify:track:5lYKob6hewwt3dcy5kWMfF,"Oriente, Cynthia Luz, Delacruz",Praia do Rosa - Acústico,Sony Music Entertainment,61,78,28,882383,5lYKob6hewwt3dcy5kWMfF,0.7783,0.004,0.983,0.013
72,73,spotify:track:4a5GPCo8oX4vvaRkciKlih,Marília Mendonça,Obrigado por Estragar Tudo - Ao Vivo,Som Livre,59,59,10,873946,4a5GPCo8oX4vvaRkciKlih,0.8645,0.063,0.84,0.097
73,74,spotify:track:6ocbgoVGwYJhOv1GgI9NsF,Ariana Grande,7 rings,Republic Records,9,67,21,873405,6ocbgoVGwYJhOv1GgI9NsF,0.9983,0.057,0.694,0.249
74,75,spotify:track:2dpaYNEQHiRxtZbfNsse99,"Marshmello, Bastille",Happier,Astralwerks,43,79,43,866235,2dpaYNEQHiRxtZbfNsse99,0.9967,0.033,0.777,0.189
75,76,spotify:track:0H8CBal2Dcu5Yc001VotZN,IZA,Dona de mim,WM Brazil,26,76,37,864169,0H8CBal2Dcu5Yc001VotZN,0.0,0.0,1.0,0.0
76,77,spotify:track:5rNNZ6fVYxkhwqUfImVhU1,IZA,Brisa,WM Brazil,77,95,8,857396,5rNNZ6fVYxkhwqUfImVhU1,0.6369,0.0,0.983,0.017
77,78,spotify:track:3bdjxhq0PqcxNwswCOX6w1,"Thiago Brava, Gusttavo Lima",Dá preferência pra mim (Participação especial de Gusttavo Lima),WM Brazil,10,33,6,855018,3bdjxhq0PqcxNwswCOX6w1,0.0,0.0,1.0,0.0
78,79,spotify:track:7KdcbYcVF8LkQeQcTYOixJ,"Luan Santana, MC Kekel",Vingança - Ao Vivo,Som Livre,4,77,39,853599,7KdcbYcVF8LkQeQcTYOixJ,0.9349,0.023,0.921,0.056
79,80,spotify:track:3fLqmaO4vvZpFZSZy52VMp,"Lagum, Ana Gabriela",Deixa (feat. Ana Gabriela),Sony Music Entertainment,28,83,53,850796,3fLqmaO4vvZpFZSZy52VMp,0.9933,0.053,0.765,0.182
80,81,spotify:track:5M8qHiAV6b0jo3phlyhxcR,Simone & Simaria,Aperte O Play - Ao Vivo,Universal Music Ltda.,80,80,9,844166,5M8qHiAV6b0jo3phlyhxcR,0.9666,0.046,0.841,0.113
81,82,spotify:track:5JZufG8AcnMvCOeFoMFExv,Gustavo Mioto,Pro Nosso Bem - Ao Vivo,Universal Music Ltda.,66,91,16,839563,5JZufG8AcnMvCOeFoMFExv,-0.8343,0.032,0.968,0.0
82,83,spotify:track:2dEkETSUpO8oZoCOcKT1yN,"Marcos & Belutti, Ferrugem",Tonelada de Solidão (feat. Ferrugem) - Ao Vivo,Sony Music Entertainment,38,86,18,820164,2dEkETSUpO8oZoCOcKT1yN,0.0,0.0,1.0,0.0
