rank	uri	artist_names	track_name	source	peak_rank	previous_rank	weeks_on_chart	streams	ID
155	spotify:track:51Fjme0JiitpyXKuyQiCDo	Y2K, bbno$	Lalala	Columbia	9	154	30	662591	51Fjme0JiitpyXKuyQiCDo
156	spotify:track:7D5F5BzIon5zhzQrOU2pdN	Marília Mendonça	Ciumeira - Ao Vivo	Som Livre	1	149	82	653864	7D5F5BzIon5zhzQrOU2pdN
157	spotify:track:0H8CBal2Dcu5Yc001VotZN	IZA	Dona de mim	WM Brazil	26	155	77	643735	0H8CBal2Dcu5Yc001VotZN
158	spotify:track:3tu0GkIZwwkmILoD4HemBq	Raí Saia Rodada	Bebe e Vem Me Procurar	Som Livre	41	161	40	638587	3tu0GkIZwwkmILoD4HemBq
159	spotify:track:3HXLUh9lzSrSLvrvLk2LjC	Henrique & Juliano	Se Eu Fosse Você - Ao Vivo	Virgin Music Label And Artist Services (S&D)	92	167	7	638307	3HXLUh9lzSrSLvrvLk2LjC
160	spotify:track:7FIWs0pqAYbP91WWM0vlTQ	Eminem, Juice WRLD	Godzilla (feat. Juice WRLD)	Shady/Aftermath/Interscope Records	139	-1	5	638142	7FIWs0pqAYbP91WWM0vlTQ
161	spotify:track:69Si1G3kLuCQLqQF1EbL25	MC Kevin o Chris, Ferrugem	Romance Proibido - Ao Vivo	Som Livre	97	160	13	637916	69Si1G3kLuCQLqQF1EbL25
162	spotify:track:4pnlRYoaaGu24SuC3et5Pv	Yasmin Santos, Wesley Safadão	Saudade em Gotas (feat. Wesley Safadão) - Ao Vivo	Sony Music Entertainment	82	176	27	632180	4pnlRYoaaGu24SuC3et5Pv
163	spotify:track:2IHLaN6wwYKQ3S24NsQqpA	Demi Lovato	I Love Me	Island Records	54	54	2	630719	2IHLaN6wwYKQ3S24NsQqpA
164	spotify:track:0NRP5OIrTcgGvttJlSLO0n	Anitta, MC Cabelinho	Até o céu	WM Brazil	59	158	13	620511	0NRP5OIrTcgGvttJlSLO0n
165	spotify:track:00ikK805fq2xrYmlCsbTQi	Jey	Como É Que Vamos Fazer?	Digitalize/ Insetti Cultural	165	-1	1	619431	00ikK805fq2xrYmlCsbTQi
166	spotify:track:3tA0vALUwrzkTgHcm9j6oJ	Zé Neto & Cristiano	Notificação Preferida - Ao Vivo	Som Livre	2	165	92	614638	3tA0vALUwrzkTgHcm9j6oJ
167	spotify:track:4xwPOyN9VgaTPehdsLiYul	Melim	Dois Corações	Universal Music Ltda.	101	159	49	612862	4xwPOyN9VgaTPehdsLiYul
168	spotify:track:0h1mVA8gOPR71lxSeY67uT	PEDRO SAMPAIO	FICA À VONTADE	WM Brazil	102	169	31	606229	0h1mVA8gOPR71lxSeY67uT
169	spotify:track:3YqLyRFwjGuPBT7EHoyQH7	Pk, Luísa Sonza	Tudo de bom	WM Brazil	73	185	8	604813	3YqLyRFwjGuPBT7EHoyQH7
170	spotify:track:5GHA824FwkHeBl5u1T6kLj	Hugo & Guilherme	Namorada Reserva - Ao Vivo	Som Livre	92	177	34	600145	5GHA824FwkHeBl5u1T6kLj
171	spotify:track:2vHshN6rsDYqoiZlMhfRpo	Orochi, Dallass	Balão	Orochi Records	85	163	47	599004	2vHshN6rsDYqoiZlMhfRpo
172	spotify:track:6iW38RGqdDGOofmz2HeXLW	MEDUZA, Alok, Goodboys	Piece Of Your Heart - Alok Remix	Virgin	108	164	39	594691	6iW38RGqdDGOofmz2HeXLW
173	spotify:track:0abrd2vT2W3JZBDNezUY7r	Thiaguinho	Deixa Tudo Como Tá - Ao Vivo	Som Livre	85	170	22	592224	0abrd2vT2W3JZBDNezUY7r
174	spotify:track:3h3fui1QXImL2zRcs9v2Lc	Casa Worship, Julliany Souza, Léo Brandão	A Casa É Sua	A Casa É Sua	136	172	21	589879	3h3fui1QXImL2zRcs9v2Lc
175	spotify:track:3dPvQLKl42dMYWV4LWRTLK	Os Barões Da Pisadinha	Tá Rocheda	Sony Music Entertainment	143	181	7	585509	3dPvQLKl42dMYWV4LWRTLK
176	spotify:track:5J6b8IqTDgrEfQj4YanxLI	Henrique & Juliano	Sem Rede - Ao Vivo	Virgin Music Label And Artist Services (S&D)	99	162	13	583637	5J6b8IqTDgrEfQj4YanxLI
177	spotify:track:11Y1IGMIThaxu4ijcXRNYs	Pixote	Nem de Graça	GR Shows	152	190	30	583085	11Y1IGMIThaxu4ijcXRNYs
178	spotify:track:3ZCTVFBt2Brf31RLEnCkWJ	Billie Eilish	everything i wanted	Darkroom/Interscope Records	64	166	18	578608	3ZCTVFBt2Brf31RLEnCkWJ
179	spotify:track:4pl0csAczZemDLdyNYOmxT	Thiaguinho	A Fila Anda - Ao Vivo	Som Livre	179	191	6	576005	4pl0csAczZemDLdyNYOmxT
180	spotify:track:3yOlyBJuViE2YSGn3nVE1K	Camila Cabello, DaBaby	My Oh My (feat. DaBaby)	Syco Music/Epic	117	173	14	575341	3yOlyBJuViE2YSGn3nVE1K
181	spotify:track:5EKHbW7mXcAR4hCyS3YXjb	Felipe Araújo, Ferrugem	Atrasadinha - Live	Universal Music Ltda.	1	183	78	575272	5EKHbW7mXcAR4hCyS3YXjb
182	spotify:track:1DdEU9f7uXklMx6Dm0Mdwq	Orochi, Kizzy	Acende o Isqueiro	Orochi	86	168	22	572006	1DdEU9f7uXklMx6Dm0Mdwq
183	spotify:track:5rwdmpN5eMWIIwK4R96vv1	Dynho Alves	Malemolência	GR6 Music	30	178	56	570208	5rwdmpN5eMWIIwK4R96vv1
184	spotify:track:6nI98wtHOJAYSASq22TCYu	Luan Santana	água com açúcar - ao vivo	Som Livre	184	-1	1	568372	6nI98wtHOJAYSASq22TCYu
185	spotify:track:2dpaYNEQHiRxtZbfNsse99	Marshmello, Bastille	Happier	Astralwerks	43	186	82	567149	2dpaYNEQHiRxtZbfNsse99
186	spotify:track:1chg0t03u3PDcYwABCYWKG	Djonga, Bia Nogueira, Coyote Beatz	O Cara de Óculos (prod. Coyote Beatz)	Ceia	186	-1	1	563215	1chg0t03u3PDcYwABCYWKG
187	spotify:track:2VxeLyX666F8uXCJ0dZF8B	Lady Gaga, Bradley Cooper	Shallow	A Star is Born OST	3	171	77	562842	2VxeLyX666F8uXCJ0dZF8B
188	spotify:track:6hqQPoB1yYKcLfByfxO8he	Wesley Safadão, Zé Neto & Cristiano	Na Cama Que Eu Paguei - Ao Vivo	Som Livre	16	179	26	558569	6hqQPoB1yYKcLfByfxO8he
189	spotify:track:08Sd5vVcIH3uKeAiaJdoYj	Lauana Prado	Viva Voz - Ao Vivo Em São Paulo / 2019	Universal Music Ltda.	189	-1	2	555598	08Sd5vVcIH3uKeAiaJdoYj
190	spotify:track:1EQ8sBQ7Abv9DvNBzhXAcv	Nando Reis, Ana Cañas	Pra Você Guardei O Amor	Universal Music Ltda.	121	180	80	555351	1EQ8sBQ7Abv9DvNBzhXAcv
191	spotify:track:3yB4oIcmoYavZsq8oG3mPA	Djonga, Coyote Beatz, NGC Borges, FBC	Gelo (prod. Coyote Beatz)	Ceia	191	-1	1	555170	3yB4oIcmoYavZsq8oG3mPA
192	spotify:track:1gsWgGZvy4waIfWPuctvRU	Dj Gabriel do Borel, Anitta	Joga Sua Potranca	DJ Gabriel do Borel, ONErpm / Artista Gentilmente Cedido por Warner Music Brasil, uma empresa Warner	99	184	6	552080	1gsWgGZvy4waIfWPuctvRU
193	spotify:track:4YbZBChhX5SkLhNJcvvhuD	Pk, Belo	Indomável (Participação especial de Belo)	WM Brazil	146	187	23	550593	4YbZBChhX5SkLhNJcvvhuD
194	spotify:track:0u2P5u6lvoDfwTYjAADbn4	Billie Eilish, Khalid	lovely (with Khalid)	Darkroom	153	-1	9	549629	0u2P5u6lvoDfwTYjAADbn4
195	spotify:track:1Cv1YLb4q0RzL6pybtaMLo	Surfaces	Sunday Best	Surfaces, LLC / TenThousand Projects, LLC	195	-1	1	546431	1Cv1YLb4q0RzL6pybtaMLo
196	spotify:track:1mXgYpwge3J5qFkRAHQFZ9	Camila Loures, MC WM	Bambolê	Camila Loures	196	200	2	546314	1mXgYpwge3J5qFkRAHQFZ9
197	spotify:track:2lm3Ric7MeBk8hLfsiVokr	Dilsinho, Sorriso Maroto	Pouco a Pouco (Ao Vivo) (feat. Sorriso Maroto)	Sony Music Entertainment	66	194	57	545983	2lm3Ric7MeBk8hLfsiVokr
198	spotify:track:3CgZi8DMUftJHK6WL2gKc1	Hungria Hip Hop	Um Pedido	Hungria Hip Hop	25	188	40	545575	3CgZi8DMUftJHK6WL2gKc1
199	spotify:track:7wAQTVTggrFQ4bceY6e3GE	PEDRO SAMPAIO, Mc Jefinho	AQUECIMENTO DO PEDRO SAMPAIO	WM Brazil	157	-1	12	543745	7wAQTVTggrFQ4bceY6e3GE
200	spotify:track:0iCOIAN5PaXnATuKkzTVNx	Djonga, Coyote Beatz, Thiago Braga	Procuro Alguém (prod. Coyote Beatz)	Ceia	200	-1	1	542021	0iCOIAN5PaXnATuKkzTVNx
