,rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams,ID,compound,neg,neu,pos
0,1,spotify:track:4u06FbRh6FvV2FQZkouzCw,Henrique & Juliano,Arranhão - Ao Vivo,Virgin Music Label And Artist Services (S&D),1,1,9,6382909,4u06FbRh6FvV2FQZkouzCw,0.0,0.0,1.0,0.0
1,2,spotify:track:48Ll1C6qAnP2UjnopQDh4a,"Mc Anjim, Dj Lv Mdp, DJ PH DA SERRA",Bala Love,Mc Anjim,2,2,7,5464349,48Ll1C6qAnP2UjnopQDh4a,0.886,0.092,0.82,0.087
2,3,spotify:track:5Yu1AOnIzC1tWRJ4U0uW7u,Zé Neto & Cristiano,Ela e Ela,Som Livre,3,4,6,5432311,5Yu1AOnIzC1tWRJ4U0uW7u,0.9953,0.016,0.78,0.204
3,4,spotify:track:3agFBAMPiIvzfTh7a9Udm6,Gusttavo Lima,Nota de Repúdio - Ao Vivo,Sony Music Entertainment,4,8,5,5158045,3agFBAMPiIvzfTh7a9Udm6,0.89,0.0,0.958,0.042
4,5,spotify:track:2kJRlOyrxsy7Ot3c5TZ8Q6,João Gomes,Meu Pedaço de Pecado,Sua Música,1,3,18,5017998,2kJRlOyrxsy7Ot3c5TZ8Q6,-0.8555,0.049,0.942,0.009
5,6,spotify:track:4kGdnA7FzSVsXC29LPghej,"Zé Felipe, Marcynho Sensação",Revoada No Colchão,Som Livre,6,20,3,4861051,4kGdnA7FzSVsXC29LPghej,-0.9081,0.045,0.955,0.0
6,7,spotify:track:4P7IXYPAkinTdZrBF5bGWp,Zé Neto & Cristiano,Você Beberia Ou Não Beberia?,Som Livre,4,5,11,4741294,4P7IXYPAkinTdZrBF5bGWp,0.9581,0.0,0.915,0.085
7,8,spotify:track:7aZusA4cWXz3Wv9e9uhavz,Matuê,Quer Voar,Sony Music Entertainment,2,6,9,4653660,7aZusA4cWXz3Wv9e9uhavz,-0.9655,0.099,0.84,0.061
8,9,spotify:track:2RGIuYTsyyHoOCqW0krvNE,"Avine Vinny, Matheus Fernandes",Coração Cachorro,Sony Music Entertainment,9,55,2,4573324,2RGIuYTsyyHoOCqW0krvNE,0.0,0.0,1.0,0.0
9,10,spotify:track:3ua3rqwBNmeGeQfcKnA3bT,"Doode, Teto, Matuê",Groupies,Sony Music Entertainment,10,85,2,4475245,3ua3rqwBNmeGeQfcKnA3bT,0.7896,0.059,0.868,0.073
10,11,spotify:track:2ookQf9qP2qiBuNFnNXyfl,John Amplificado,Chega E Senta - Ao Vivo,Virgin Music Label And Artist Services (S&D),1,7,8,4442085,2ookQf9qP2qiBuNFnNXyfl,0.0,0.0,1.0,0.0
11,12,spotify:track:50gPsfGHy5OnPauA9455DM,"Tarcísio do Acordeon, Marcynho Sensação",Rolê,Sua Música,3,10,11,4183585,50gPsfGHy5OnPauA9455DM,0.7461,0.0,0.985,0.015
12,13,spotify:track:5SwyN9hzmWjBsINlif8li8,Gusttavo Lima,Ficha Limpa,Sony Music Entertainment,3,9,17,4130951,5SwyN9hzmWjBsINlif8li8,-0.9641,0.092,0.894,0.014
13,14,spotify:track:5Q0ZnQjk4lQpScX7ujswun,Henrique & Juliano,A Maior Saudade - Ao Vivo,Virgin Music Label And Artist Services (S&D),13,13,5,4111263,5Q0ZnQjk4lQpScX7ujswun,0.8402,0.0,0.968,0.032
14,15,spotify:track:4PQdrXMDHDPl1RczrrlADd,Luan Santana,MORENA,Sony Music Entertainment,2,11,16,4044738,4PQdrXMDHDPl1RczrrlADd,-0.5514,0.032,0.952,0.016
15,16,spotify:track:1bWBG6IkMnDr3qvCKSvQT7,"Matheus Fernandes, Dilsinho",Baby Me Atende,Som Livre,3,12,28,4030546,1bWBG6IkMnDr3qvCKSvQT7,0.8402,0.0,0.976,0.024
