,rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams,ID,compound,neg,neu,pos
0,1,spotify:track:0qxLQ6opocOGyFnlXqJ53x,"Mc Davi, Mc Pedrinho, Mc Don Juan",Bipolar,GR6 Music,1,1,8,6198933,0qxLQ6opocOGyFnlXqJ53x,0.0,0.0,1.0,0.0
1,2,spotify:track:4wQUopWk9Ed7Ng5qpKN5qd,"Dj Guuga, DJ Ivis","Volta Bebê, Volta Neném",GR6 Music,2,2,10,5821941,4wQUopWk9Ed7Ng5qpKN5qd,0.0,0.0,1.0,0.0
2,3,spotify:track:5R9KPXQVeyqsHZoPLMgfNy,"Matheus Fernandes, Dilsinho",Baby Me Atende,Som Livre,3,5,12,5214554,5R9KPXQVeyqsHZoPLMgfNy,0.8402,0.0,0.976,0.024
3,4,spotify:track:2MZQAvsA7aZDssppBLRxYp,Israel & Rodolffo,Batom de Cereja - Ao Vivo,Som Livre,1,3,19,5097463,2MZQAvsA7aZDssppBLRxYp,-0.7757,0.03,0.97,0.0
4,5,spotify:track:4llr8mcoauwrHBtjGb7F9S,MC Kevin o Chris,Tipo Gin - Ao Vivo,MC Kevin o Chris,4,4,8,4694157,4llr8mcoauwrHBtjGb7F9S,0.296,0.033,0.937,0.03
5,6,spotify:track:7IG7laqVpcvIIULrwWP5SA,"Mc Poze do Rodo, Neo Beats, Mainstreet",Vida Louca,Mainstreet Records,6,9,11,4436732,7IG7laqVpcvIIULrwWP5SA,-0.5267,0.03,0.952,0.018
6,7,spotify:track:6HV630GY0GT3RN2efFRmbP,Jorge & Mateus,Troca,Som Livre,7,11,8,4342962,6HV630GY0GT3RN2efFRmbP,0.0,0.0,1.0,0.0
7,8,spotify:track:7Kba4OaxQFQ1zlknQUpNqN,"Israel & Rodolffo, Wesley Safadão",Faz Amor Comigo Só Hoje - Ao Vivo,Som Livre,8,15,3,4329012,7Kba4OaxQFQ1zlknQUpNqN,0.9963,0.021,0.776,0.204
8,9,spotify:track:3HquWF2pZmWYu3WAEP9Heb,"Fernando & Sorocaba, Tarcísio do Acordeon",Só Não Divulga,Sony Music Entertainment,6,6,16,4321501,3HquWF2pZmWYu3WAEP9Heb,0.0,0.0,1.0,0.0
9,10,spotify:track:4ZtFanR9U6ndgddUvNcjcG,Olivia Rodrigo,good 4 u,Olivia Rodrigo PS,7,10,5,4032896,4ZtFanR9U6ndgddUvNcjcG,0.9987,0.063,0.67,0.267
