rank	uri	artist_names	track_name	source	peak_rank	previous_rank	weeks_on_chart	streams	ID
49	spotify:track:5pddmkNwatcLOEqDqj7xEp	Gusttavo Lima	Perrengue - Ao Vivo	Sony Music Entertainment	29	43	5	1533500	5pddmkNwatcLOEqDqj7xEp
50	spotify:track:1HfMVBKM75vxSfsQ5VefZ5	Selena Gomez	Lose You To Love Me	Interscope Records	19	19	3	1498361	1HfMVBKM75vxSfsQ5VefZ5
51	spotify:track:0WhDotK0QXigmsrlw0DxKK	MC Kevin o Chris, Sodré	Evoluiu	ADpar	2	47	29	1452936	0WhDotK0QXigmsrlw0DxKK
52	spotify:track:5n8Y78Pl5q8lqS7sJP61qw	Diego & Arnaldo	Relógio Parado (Ao Vivo)	Sony Music Entertainment	52	146	3	1450031	5n8Y78Pl5q8lqS7sJP61qw
53	spotify:track:51Fjme0JiitpyXKuyQiCDo	Y2K, bbno$	Lalala	Columbia	9	41	11	1424633	51Fjme0JiitpyXKuyQiCDo
54	spotify:track:5rNNZ6fVYxkhwqUfImVhU1	IZA	Brisa	WM Brazil	39	53	29	1409554	5rNNZ6fVYxkhwqUfImVhU1
55	spotify:track:6ZWkf3FDQQmyeel23ECpIP	Gusttavo Lima	Carreira Solo - Ao Vivo	Sony Music Entertainment	55	-1	1	1369382	6ZWkf3FDQQmyeel23ECpIP
56	spotify:track:1rgnBhdG2JDFTbYkYRZAku	Tones And I	Dance Monkey	Elektra (NEK)	56	60	8	1363264	1rgnBhdG2JDFTbYkYRZAku
57	spotify:track:6l1PdE7lQbodewVQh16GCM	Projota, Vitão	Sei Lá	Universal Music Ltda.	29	51	28	1357485	6l1PdE7lQbodewVQh16GCM
58	spotify:track:2PqPSf3gtTED79rWGwVtYg	Diego & Victor Hugo	Áudio - Ao Vivo em Brasília	Sony Music Entertainment	43	54	17	1350397	2PqPSf3gtTED79rWGwVtYg
59	spotify:track:1qy7aOHnfnOMJoT1fhoLYG	Marília Mendonça, Gaab	Intenção - Ao Vivo	Som Livre	59	62	12	1339564	1qy7aOHnfnOMJoT1fhoLYG
60	spotify:track:7oEr56KG6odStlQH0nvdyr	Gustavo Mioto	Solteiro Não Trai - Ao Vivo	Gustavo Mioto	8	50	48	1324799	7oEr56KG6odStlQH0nvdyr
61	spotify:track:5rwdmpN5eMWIIwK4R96vv1	Dynho Alves	Malemolência	GR6 Music	30	57	37	1302443	5rwdmpN5eMWIIwK4R96vv1
62	spotify:track:6lK3nCiigk34SGqEjpQoqO	Maiara & Maraisa	Aí Eu Bebo - Ao Vivo	Som Livre	62	135	3	1290766	6lK3nCiigk34SGqEjpQoqO
63	spotify:track:141xCZ6pvh4ymCsQkOFX80	Pixote	Nem de Graça / Saudade Arregaça - Ao Vivo	GR Shows	56	59	10	1289036	141xCZ6pvh4ymCsQkOFX80
64	spotify:track:4eB8rsNNm5791m3uvEBNLR	Zé Neto & Cristiano	Estado Decadente - Acústico	Som Livre	10	55	43	1272102	4eB8rsNNm5791m3uvEBNLR
65	spotify:track:3tA0vALUwrzkTgHcm9j6oJ	Zé Neto & Cristiano	Notificação Preferida - Ao Vivo	Som Livre	2	58	73	1248406	3tA0vALUwrzkTgHcm9j6oJ
66	spotify:track:5MArTXEVyKBwoodjdy04fk	Zé Felipe, Gusttavo Lima	Tiro Certo - Ao Vivo	Som Livre	66	74	21	1229595	5MArTXEVyKBwoodjdy04fk
67	spotify:track:2lm3Ric7MeBk8hLfsiVokr	Dilsinho, Sorriso Maroto	Pouco a Pouco (Ao Vivo) (feat. Sorriso Maroto)	Sony Music Entertainment	66	67	40	1219454	2lm3Ric7MeBk8hLfsiVokr
68	spotify:track:3tu0GkIZwwkmILoD4HemBq	Raí Saia Rodada	Bebe e Vem Me Procurar	Som Livre	41	68	21	1206651	3tu0GkIZwwkmILoD4HemBq
69	spotify:track:23GNCotvXa7WPvgYuruJjE	MC WM, POCAH, Jerry Smith	Para não	WM Brazil	57	61	12	1202024	23GNCotvXa7WPvgYuruJjE
70	spotify:track:3L2uyIJoJPjYkSETVNSPBQ	Maiara & Maraisa	Não Abro Mão - Ao Vivo	Som Livre	13	56	40	1200911	3L2uyIJoJPjYkSETVNSPBQ
71	spotify:track:6Diq6oBnDVzsrNcRllXRbM	Mc Leozin	Maldita de Ex	A2M Produtora	69	71	12	1189881	6Diq6oBnDVzsrNcRllXRbM
72	spotify:track:5U28PY9MekLyCBYtLHGQpe	Melim	Meu Abrigo	Universal Music Ltda.	3	65	76	1186612	5U28PY9MekLyCBYtLHGQpe
73	spotify:track:0CgMeXQiNYJxPVQ2EMJxdL	Mc Livinho, Mc Pedrinho	Se Prepara 2	GR6 Music	73	167	3	1179839	0CgMeXQiNYJxPVQ2EMJxdL
74	spotify:track:34D0w6kVzuQ35vyHIFrWTC	Pk, LUDMILLA	Do jeito que tu gosta	WM Brazil	48	77	12	1173482	34D0w6kVzuQ35vyHIFrWTC
75	spotify:track:2H8ETIUEoN9YMf56X66bxd	Anitta, LUDMILLA, Snoop Dogg, Papatinho	Onda diferente (feat. Papatinho)	WM Brazil	4	70	31	1171266	2H8ETIUEoN9YMf56X66bxd
76	spotify:track:1nqaSoiLuqevDes4S18sO7	Gusttavo Lima	Milu	Gusttavo Lima	8	63	19	1170695	1nqaSoiLuqevDes4S18sO7
77	spotify:track:72N0CRIAqjETbhghrkCUW2	Murilo Huff, Marília Mendonça	Dois Enganados	Artinvox	49	66	23	1147411	72N0CRIAqjETbhghrkCUW2
78	spotify:track:17rF54WvGGqPVxDheq8PP8	WIU, Matuê	Mantém	Sony Music Entertainment	63	78	4	1125067	17rF54WvGGqPVxDheq8PP8
79	spotify:track:3K16ZsnNjOTY1Esnrx0rQg	Vintage Culture, Fancy Inc	In The Dark	Spinnin' Records	79	147	2	1118109	3K16ZsnNjOTY1Esnrx0rQg
80	spotify:track:3vSXPjfcebTt5mB8DXHWM6	Wesley Safadão	Dois Lados	Som Livre	54	72	13	1117655	3vSXPjfcebTt5mB8DXHWM6
81	spotify:track:6hqQPoB1yYKcLfByfxO8he	Wesley Safadão, Zé Neto & Cristiano	Na Cama Que Eu Paguei - Ao Vivo	Som Livre	16	73	7	1115991	6hqQPoB1yYKcLfByfxO8he
82	spotify:track:1qCLx3nX25NuhfPjM5E1qV	Melim	Ouvi Dizer	Universal Music Ltda.	13	81	68	1109467	1qCLx3nX25NuhfPjM5E1qV
83	spotify:track:5MMrkwK6AgNAsgHVdC7daZ	Dilsinho	Péssimo Negócio (Ao Vivo)	Sony Music Entertainment	18	83	53	1108977	5MMrkwK6AgNAsgHVdC7daZ
84	spotify:track:3tU3UAasaDA9OixXGC3O33	Mano Walter, Gustavo Mioto	Fingindo Maturidade - Ao Vivo	Som Livre	19	64	34	1106618	3tU3UAasaDA9OixXGC3O33
85	spotify:track:2x8TNY9KwNvD19gVGs4WOP	MC Kevin o Chris	Ela É do Tipo	ADpar	1	80	34	1088554	2x8TNY9KwNvD19gVGs4WOP
86	spotify:track:49pu85144Xir6PgWjeyJhG	Guilherme & Benuto	Flor Que Se Cheira - Ao Vivo	Sony Music Entertainment	39	75	26	1083994	49pu85144Xir6PgWjeyJhG
87	spotify:track:1oQppEGTHYN53xfEaTz4ua	PEDRO SAMPAIO	VAI MENINA	WM Brazil	30	82	34	1066546	1oQppEGTHYN53xfEaTz4ua
88	spotify:track:5cN5ZOVcYBl4Lnq50Zeqsx	Matheus & Kauan, Gusttavo Lima	Mágica - Live	Universal Music Ltda.	42	79	33	1052791	5cN5ZOVcYBl4Lnq50Zeqsx
89	spotify:track:3N6isgIE6SAFbRfRIbQ3sd	MC Kevin o Chris, Dj Juninho 22	Morena Cor do Pecado	ADpar	89	99	5	1051338	3N6isgIE6SAFbRfRIbQ3sd
90	spotify:track:3eekarcy7kvN4yt5ZFzltW	Travis Scott	HIGHEST IN THE ROOM	Cactus Jack / Epic	44	69	5	1039803	3eekarcy7kvN4yt5ZFzltW
91	spotify:track:4H9vyrlKZpzd1FW3oupnzD	MC Kevinho	Credo que delícia	WM Brazil	50	84	11	1038599	4H9vyrlKZpzd1FW3oupnzD
92	spotify:track:0rUL7vUZmCKxB0gS83W3aM	Marília Mendonça, Leo Santana, Didá Banda Feminina	Apaixonadinha - Ao Vivo	Som Livre	54	90	25	1023924	0rUL7vUZmCKxB0gS83W3aM
93	spotify:track:2FGhB10Gon36GgFcOTMQEW	Pineapple StormTv, MC Hariel, Negra Li, Ducon, MC Kevin o Chris, Chris MC, Matuê, Dk 47, Vitão, Salve Malak, Hunter	Poesia Acústica #7: Céu Azul	Pineapple StormTV	24	88	18	1023286	2FGhB10Gon36GgFcOTMQEW
94	spotify:track:13Rf6RaZT13TW4xLQR3MQr	Pineapple StormTv, MC Cabelinho, Bob do Contra, Azzy, Filipe Ret, Dudu, Xamã, Orochi, Maquiny, Salve Malak, Hunter	Poesia Acústica #6: Era uma Vez	Pineapple StormTV	18	89	45	1015254	13Rf6RaZT13TW4xLQR3MQr
95	spotify:track:64ePZsgVWO1zRVpHxY2VYC	Avine Vinny, Matheus & Kauan	Maturidade (feat. Matheus & Kauan)	Sony Music Entertainment	69	85	51	1015030	64ePZsgVWO1zRVpHxY2VYC
96	spotify:track:41GMwa6sCB3iA2aS5T30iE	Boyzinho o Rei da Bregadeira	Trip do Boyzinho	Boyzinho	68	97	15	1010091	41GMwa6sCB3iA2aS5T30iE
97	spotify:track:7D5F5BzIon5zhzQrOU2pdN	Marília Mendonça	Ciumeira - Ao Vivo	Som Livre	1	92	63	1000901	7D5F5BzIon5zhzQrOU2pdN
98	spotify:track:4rnI4obabjGCPI2CCCs5VR	Felipe Araújo	Hoje Eu Beberei - Ao Vivo	Universal Music Ltda.	94	94	3	999078	4rnI4obabjGCPI2CCCs5VR
99	spotify:track:21jGcNKet2qwijlDFuPiPb	Post Malone	Circles	Republic Records	42	91	10	979093	21jGcNKet2qwijlDFuPiPb
100	spotify:track:0hVXuCcriWRGvwMV1r5Yn9	Ed Sheeran, Justin Bieber	I Don't Care (with Justin Bieber)	Atlantic Records UK	5	93	26	973512	0hVXuCcriWRGvwMV1r5Yn9
101	spotify:track:5aayWOEE7u7bxZ3r7dwIrX	IZA	Meu talismã	WM Brazil	94	100	7	972655	5aayWOEE7u7bxZ3r7dwIrX
102	spotify:track:1DdEU9f7uXklMx6Dm0Mdwq	Orochi, Kizzy	Acende o Isqueiro	Orochi	102	111	6	970700	1DdEU9f7uXklMx6Dm0Mdwq
103	spotify:track:0abrd2vT2W3JZBDNezUY7r	Thiaguinho	Deixa Tudo Como Tá - Ao Vivo	Som Livre	98	98	3	969472	0abrd2vT2W3JZBDNezUY7r
104	spotify:track:2YpeDb67231RjR0MgVLzsG	Lil Nas X, Billy Ray Cyrus	Old Town Road - Remix	Columbia	11	86	30	951297	2YpeDb67231RjR0MgVLzsG
105	spotify:track:7sl95MXCpM8WWsaH1BqvR3	Diego & Victor Hugo, Marília Mendonça	Do Copo Eu Vim (feat. Marília Mendonça) - Ao Vivo em Brasília	Sony Music Entertainment	42	96	35	933237	7sl95MXCpM8WWsaH1BqvR3
106	spotify:track:3fLqmaO4vvZpFZSZy52VMp	Lagum, Ana Gabriela	Deixa (feat. Ana Gabriela)	Sony Music Entertainment	28	104	74	930214	3fLqmaO4vvZpFZSZy52VMp
107	spotify:track:0HocIafyaS4C7rDGTJXYnj	Luísa Sonza, Vitão	Bomba Relógio	Universal Music Ltda.	65	76	7	920549	0HocIafyaS4C7rDGTJXYnj
108	spotify:track:7qEHsqek33rTcFNT9PFqLf	Lewis Capaldi	Someone You Loved	Vertigo Berlin	95	95	9	917431	7qEHsqek33rTcFNT9PFqLf
109	spotify:track:5EKHbW7mXcAR4hCyS3YXjb	Felipe Araújo, Ferrugem	Atrasadinha - Live	Universal Music Ltda.	1	108	59	913245	5EKHbW7mXcAR4hCyS3YXjb
110	spotify:track:6pgoGpBkKUvXrrU95j0khl	Henrique & Juliano	Cidade Vizinha - Ao Vivo	Virgin Music Label And Artist Services (S&D)	6	109	59	903186	6pgoGpBkKUvXrrU95j0khl
111	spotify:track:3CgZi8DMUftJHK6WL2gKc1	Hungria Hip Hop	Um Pedido	Hungria Hip Hop	25	107	22	898690	3CgZi8DMUftJHK6WL2gKc1
112	spotify:track:2bbFhnxYjeb9jYEX2MDKLQ	MC Kevinho	Uma nora pra cada dia	WM Brazil	5	102	19	895004	2bbFhnxYjeb9jYEX2MDKLQ
113	spotify:track:01wavOnjFBNgdMWBFYIAP4	Sorriso Maroto, Dilsinho	50 Vezes - Ao Vivo	Sony Music Entertainment	44	106	24	891986	01wavOnjFBNgdMWBFYIAP4
114	spotify:track:2Fxmhks0bxGSBdJ92vM42m	Billie Eilish	bad guy	Darkroom/Interscope Records	30	110	32	889698	2Fxmhks0bxGSBdJ92vM42m
115	spotify:track:6YjyT6MEMsMc41NNWk2dYg	Marília Mendonça, Maiara & Maraisa	Bebaça - Ao Vivo	Som Livre	6	101	37	888660	6YjyT6MEMsMc41NNWk2dYg
116	spotify:track:1DFD5Fotzgn6yYXkYsKiGs	MEDUZA, Goodboys	Piece Of Your Heart	Virgin	61	105	24	887472	1DFD5Fotzgn6yYXkYsKiGs
117	spotify:track:450ngaSmjQMdJFVzCADNQB	DJ Dollynho Da Lapa, OIK	Surtada - Versão Funk	Medellin Records	103	103	3	887140	450ngaSmjQMdJFVzCADNQB
118	spotify:track:4yI3HpbSFSgFZtJP2kDe5m	Selena Gomez	Look At Her Now	Interscope Records	52	52	2	869409	4yI3HpbSFSgFZtJP2kDe5m
119	spotify:track:4pnlRYoaaGu24SuC3et5Pv	Yasmin Santos, Wesley Safadão	Saudade em Gotas (feat. Wesley Safadão) - Ao Vivo	Sony Music Entertainment	82	115	12	849709	4pnlRYoaaGu24SuC3et5Pv
120	spotify:track:0h1mVA8gOPR71lxSeY67uT	PEDRO SAMPAIO	FICA À VONTADE	WM Brazil	102	124	12	846992	0h1mVA8gOPR71lxSeY67uT
121	spotify:track:1zI3RU0boCVsAXChjCvESu	Ferrugem	Até que enfim - Ao vivo	WM Brazil	51	114	16	844997	1zI3RU0boCVsAXChjCvESu
122	spotify:track:4xwPOyN9VgaTPehdsLiYul	Melim	Dois Corações	Universal Music Ltda.	101	127	30	830988	4xwPOyN9VgaTPehdsLiYul
123	spotify:track:0pqnGHJpmpxLKifKRmU6WP	Imagine Dragons	Believer	Kid Ina Korner / Interscope	38	118	144	820515	0pqnGHJpmpxLKifKRmU6WP
124	spotify:track:7yfVmOVRrstIgkNPz45tAJ	DENNIS, Lexa	Apimentadíssima	Sony Music Entertainment	124	-1	1	816078	7yfVmOVRrstIgkNPz45tAJ
125	spotify:track:0EZuXcsnjEmGuRYdFdcctX	Marília Mendonça	Sem Sal - Ao Vivo	Som Livre	20	117	54	814444	0EZuXcsnjEmGuRYdFdcctX
126	spotify:track:4a5GPCo8oX4vvaRkciKlih	Marília Mendonça	Obrigado por Estragar Tudo - Ao Vivo	Som Livre	59	120	31	812304	4a5GPCo8oX4vvaRkciKlih
127	spotify:track:0nkDm27DGppCSk8dnGtvPa	POCAH	Não sou obrigada	WM Brazil	16	129	31	808565	0nkDm27DGppCSk8dnGtvPa
128	spotify:track:0H8CBal2Dcu5Yc001VotZN	IZA	Dona de mim	WM Brazil	26	125	58	808206	0H8CBal2Dcu5Yc001VotZN
129	spotify:track:5GsJcnO3rgpZFOrzL2EISO	Pabllo Vittar, Charli XCX	Flash Pose	Sony Music Entertainment	23	-1	5	805614	5GsJcnO3rgpZFOrzL2EISO
130	spotify:track:5GHA824FwkHeBl5u1T6kLj	Hugo & Guilherme	Namorada Reserva - Ao Vivo	Som Livre	121	121	15	802150	5GHA824FwkHeBl5u1T6kLj
131	spotify:track:2fvxmRWpeqZN8xatpB66pC	João Gustavo e Murilo	Casa mais feliz da rua - Ao vivo	WM Brazil	124	126	9	800037	2fvxmRWpeqZN8xatpB66pC
132	spotify:track:4Lxv5hGnHOUYBVeDgWgcaP	Zé Neto & Cristiano	Long Neck - Acústico	Som Livre	36	116	43	799411	4Lxv5hGnHOUYBVeDgWgcaP
133	spotify:track:3umEJoDv6XsoBKlmi7eGRg	Cleber & Cauan, Jorge	Pedaço Meu - Ao Vivo	Som Livre	133	153	5	798044	3umEJoDv6XsoBKlmi7eGRg
134	spotify:track:4iANxSIDT3kGekiquMSAgT	Vitão, Luccas Carlos	Embrasa	Universal Music Ltda.	106	123	35	790602	4iANxSIDT3kGekiquMSAgT
135	spotify:track:1OUPXna2MCgAt3VNmXJBtg	Tropkillaz, J Balvin, Anitta, Mc Zaac	Bola Rebola	Universal Music Ltda.	1	131	37	784603	1OUPXna2MCgAt3VNmXJBtg
136	spotify:track:1psCVg04oOY36IqUVyRfhO	Henrique & Diego, DENNIS	Tchau Tchau	Sony Music Entertainment	136	171	2	781302	1psCVg04oOY36IqUVyRfhO
137	spotify:track:1YAtg8jo5fR3Q01eO2jPTl	Mc Bola, Mc Magal	Positividade	GR6 Music	132	132	4	775854	1YAtg8jo5fR3Q01eO2jPTl
138	spotify:track:5eMmT4Ava5BGThju0AD8vQ	Gusttavo Lima	Cem Mil - Ao Vivo	Som Livre	1	128	54	774613	5eMmT4Ava5BGThju0AD8vQ
139	spotify:track:65i9Mc7h1CG7ssI1OhMPcT	Dilsinho	Onze e Pouquinho	Sony Music Entertainment	122	133	3	773475	65i9Mc7h1CG7ssI1OhMPcT
140	spotify:track:0wryAFpQqHTvhteQx7ZNp2	Vitão, Mc Davi	Edredom	Universal Music Ltda.	89	130	19	765649	0wryAFpQqHTvhteQx7ZNp2
141	spotify:track:2b8fOow8UzyDFAE27YhOZM	Maroon 5	Memories	Interscope Records*	122	122	4	762472	2b8fOow8UzyDFAE27YhOZM
142	spotify:track:3pDmxI5F2cNRcTxOd89TjV	Pabllo Vittar	Ponte Perra	Sony Music Entertainment	142	-1	1	754192	3pDmxI5F2cNRcTxOd89TjV
143	spotify:track:0IQCOAw9ZAI6WnXIrl481F	Mc Livinho, Rennan da Penha	Hoje Eu Vou Parar Na Gaiola	GR6 Music	5	136	52	750406	0IQCOAw9ZAI6WnXIrl481F
144	spotify:track:2plLJpUcYPFrl1sW2pMG63	Harry Styles	Lights Up	Columbia	51	113	4	743978	2plLJpUcYPFrl1sW2pMG63
