,rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams,ID,compound,neg,neu,pos
0,1,spotify:track:2kJRlOyrxsy7Ot3c5TZ8Q6,João Gomes,Meu Pedaço de Pecado,Sua Música,1,1,6,8401463,2kJRlOyrxsy7Ot3c5TZ8Q6,-0.8555,0.049,0.942,0.009
1,2,spotify:track:0xBQvhJAm6f7J142ympKOn,Mari Fernandez,"Não, Não Vou",Sony Music Entertainment,1,2,6,6215516,0xBQvhJAm6f7J142ympKOn,0.7303,0.013,0.96,0.026
2,3,spotify:track:1bWBG6IkMnDr3qvCKSvQT7,"Matheus Fernandes, Dilsinho",Baby Me Atende,Som Livre,3,3,16,5858978,1bWBG6IkMnDr3qvCKSvQT7,0.8402,0.0,0.976,0.024
3,4,spotify:track:5SwyN9hzmWjBsINlif8li8,Gusttavo Lima,Ficha Limpa,Sony Music Entertainment,4,8,5,5535302,5SwyN9hzmWjBsINlif8li8,-0.9641,0.092,0.894,0.014
4,5,spotify:track:6pQKUKBpwr6GhfhcFFFozo,"MC Zaquin, MC Rick",Não Nasceu pra Namorar,Funk Explode Records,5,7,18,5272231,6pQKUKBpwr6GhfhcFFFozo,-0.296,0.007,0.993,0.0
5,6,spotify:track:0FqVtQxRD3HsPltldG5v5M,João Gomes,Aquelas Coisas,Sua Música,6,10,5,5214146,0FqVtQxRD3HsPltldG5v5M,-0.8604,0.039,0.961,0.0
6,7,spotify:track:0qxLQ6opocOGyFnlXqJ53x,"Mc Davi, Mc Pedrinho, Mc Don Juan",Bipolar,GR6 Music,1,4,12,5196318,0qxLQ6opocOGyFnlXqJ53x,0.0,0.0,1.0,0.0
7,8,spotify:track:7Kba4OaxQFQ1zlknQUpNqN,"Israel & Rodolffo, Wesley Safadão",Faz Amor Comigo Só Hoje - Ao Vivo,Som Livre,5,6,7,5093289,7Kba4OaxQFQ1zlknQUpNqN,0.9963,0.021,0.776,0.204
8,9,spotify:track:4PQdrXMDHDPl1RczrrlADd,Luan Santana,MORENA,Sony Music Entertainment,9,12,4,4866390,4PQdrXMDHDPl1RczrrlADd,-0.5514,0.032,0.952,0.016
9,10,spotify:track:4wQUopWk9Ed7Ng5qpKN5qd,"Dj Guuga, DJ Ivis","Volta Bebê, Volta Neném",GR6 Music,2,5,14,4602335,4wQUopWk9Ed7Ng5qpKN5qd,0.0,0.0,1.0,0.0
10,11,spotify:track:2MZQAvsA7aZDssppBLRxYp,Israel & Rodolffo,Batom de Cereja - Ao Vivo,Som Livre,1,9,23,4363827,2MZQAvsA7aZDssppBLRxYp,-0.7757,0.03,0.97,0.0
11,12,spotify:track:6HV630GY0GT3RN2efFRmbP,Jorge & Mateus,Troca,Som Livre,7,11,12,4359817,6HV630GY0GT3RN2efFRmbP,0.0,0.0,1.0,0.0
12,13,spotify:track:3Wrjm47oTz2sjIgck11l5e,Måneskin,Beggin',RCA Records Label,13,14,4,4324981,3Wrjm47oTz2sjIgck11l5e,0.9993,0.061,0.651,0.288
13,14,spotify:track:3HquWF2pZmWYu3WAEP9Heb,"Fernando & Sorocaba, Tarcísio do Acordeon",Só Não Divulga,Sony Music Entertainment,6,13,20,4319278,3HquWF2pZmWYu3WAEP9Heb,0.0,0.0,1.0,0.0
14,15,spotify:track:4mdlehe2znCTAzlFhrOa09,"mc jhenny, DJ KOSTA 22, Mc Gw",Chamo Teu Vulgo Malvadão,Love Funk,15,26,3,4146549,4mdlehe2znCTAzlFhrOa09,0.0,0.0,1.0,0.0
15,16,spotify:track:7IG7laqVpcvIIULrwWP5SA,"Mc Poze do Rodo, Neo Beats, Mainstreet",Vida Louca,Mainstreet Records,6,15,15,3743528,7IG7laqVpcvIIULrwWP5SA,-0.5267,0.03,0.952,0.018
16,17,spotify:track:3ibiPPqHxdmX4nNp4kNHE9,Wesley Safadão,Passatempo,Som Livre,17,20,10,3711614,3ibiPPqHxdmX4nNp4kNHE9,-0.6189,0.017,0.983,0.0
17,18,spotify:track:41pFFOnh1glVNIlrWOpBjb,"Brisa Star, Thiago Jhonathan (TJ)",Se Joga no Passinho,Brisa Star,18,34,3,3567210,41pFFOnh1glVNIlrWOpBjb,-0.9413,0.065,0.935,0.0
18,19,spotify:track:2SUPbyD77tJuOUbqbxct6l,"Os Barões Da Pisadinha, Jorge",Quero Ver é Me Esquecer (feat. Jorge) - Ao Vivo,Sony Music Entertainment,7,17,21,3498658,2SUPbyD77tJuOUbqbxct6l,0.0,0.0,1.0,0.0
19,20,spotify:track:4llr8mcoauwrHBtjGb7F9S,MC Kevin o Chris,Tipo Gin - Ao Vivo,MC Kevin o Chris,4,18,12,3440900,4llr8mcoauwrHBtjGb7F9S,0.296,0.033,0.937,0.03
20,21,spotify:track:6giaOyDFbE4J8iclhCdW7E,"Pineapple StormTv, Azzy, MC Ryan SP, Chris MC, Xamã, Lourena, L7NNON, Cynthia Luz, Mc Poze do Rodo, Salve Malak, Hunter",Poesia Acústica 11: Nada Mudou,Pineapple StormTV,12,16,4,3401340,6giaOyDFbE4J8iclhCdW7E,0.9985,0.014,0.944,0.042
21,22,spotify:track:5F2xRvRFkxDvqdFtUNAEyw,"João Gomes, Vitor Fernandes",Se For Amor,Sua Música,22,47,3,3333770,5F2xRvRFkxDvqdFtUNAEyw,0.9977,0.012,0.768,0.22
22,23,spotify:track:0wRn3ggAY1fIupTaVigdza,"Mc Poze do Rodo, Bielzin, Mainstreet, MC Cabelinho, PL Quest, Neo Beats",A Cara do Crime (Nós Incomoda),Mainstreet Records,18,21,7,3230330,0wRn3ggAY1fIupTaVigdza,-0.9856,0.056,0.944,0.0
23,24,spotify:track:6Lrzxd7ST5oQ6FYKXKH7Ia,"Matheus & Kauan, Zé Vaqueiro",Vagabundo,Universal Music Ltda.,24,25,8,2971234,6Lrzxd7ST5oQ6FYKXKH7Ia,0.6808,0.02,0.943,0.037
24,25,spotify:track:4ZtFanR9U6ndgddUvNcjcG,Olivia Rodrigo,good 4 u,Olivia Rodrigo PS,7,19,9,2947294,4ZtFanR9U6ndgddUvNcjcG,0.9987,0.063,0.67,0.267
25,26,spotify:track:2Gjt4rUHBUH0rMKpBg0hF4,"Malu, DJ Lucas Beat",Disco Arranhado - Funk Remix,Essaéhit,2,23,19,2938423,2Gjt4rUHBUH0rMKpBg0hF4,0.9818,0.042,0.835,0.123
26,27,spotify:track:17UfXrL7Run3GyZJW4uRjC,Jorge & Mateus,Paradigmas,Som Livre,7,22,25,2921918,17UfXrL7Run3GyZJW4uRjC,-0.4871,0.052,0.919,0.029
27,28,spotify:track:1ere9b9vDw2N3m9d4uiXxa,"Diego & Victor Hugo, Bruno & Marrone",Facas - Ao Vivo,Sony Music Entertainment,3,27,39,2885603,1ere9b9vDw2N3m9d4uiXxa,0.0,0.0,1.0,0.0
28,29,spotify:track:1oIqP923yBKV45IaXm5s14,"Os Barões Da Pisadinha, Maiara & Maraisa",Zero Saudade - Ao Vivo,Sony Music Entertainment,29,30,8,2881113,1oIqP923yBKV45IaXm5s14,0.7088,0.016,0.954,0.03
29,30,spotify:track:2QLbRVzixE282JSQjBz2DG,"Alok, Mc Don Juan, Dj GBR",Liberdade (Quando o Grave Bate Forte),GR6 Music,3,24,15,2851577,2QLbRVzixE282JSQjBz2DG,-0.9766,0.106,0.894,0.0
30,31,spotify:track:1h4u5t0EJZki8ieNGwwFXc,Zé Vaqueiro,Volta Comigo BB,Sony Music Entertainment,22,29,19,2820085,1h4u5t0EJZki8ieNGwwFXc,0.782,0.0,0.968,0.032
31,32,spotify:track:6fe5D0ivKnpXFMAnoSRjah,"Vitor e Luan, Henrique & Juliano",Localiza Aí BB,Vitor & Luan,32,38,22,2718659,6fe5D0ivKnpXFMAnoSRjah,-0.5267,0.021,0.979,0.0
32,33,spotify:track:5AhnPqydkYbZAp4NkyJ7ED,"PEDRO SAMPAIO, Luísa Sonza",ATENÇÃO,WM Brazil,15,28,9,2690634,5AhnPqydkYbZAp4NkyJ7ED,-0.8787,0.102,0.823,0.075
33,34,spotify:track:58pgi1RpcU2fVJsxhm7BIr,Raí Saia Rodada,Tapão Na Raba,Som Livre,1,32,24,2642889,58pgi1RpcU2fVJsxhm7BIr,-0.6808,0.072,0.896,0.033
34,35,spotify:track:7EWXP47VlXKO3r7mNxuWHw,"Wesley Safadão, Os Barões Da Pisadinha","Ele É Ele, Eu Sou Eu",Som Livre,1,31,35,2621847,7EWXP47VlXKO3r7mNxuWHw,-0.3331,0.023,0.958,0.019
35,36,spotify:track:6zsEKAZZulmsl1Qlw5G3EX,NATTAN,Morena,Nattan,31,33,10,2461256,6zsEKAZZulmsl1Qlw5G3EX,0.6966,0.031,0.921,0.048
36,37,spotify:track:1a17gIb57XhPj2CMbqYABw,Hugo & Guilherme,Pingo de Dó - Ao Vivo,Som Livre,28,35,11,2455700,1a17gIb57XhPj2CMbqYABw,-0.9974,0.057,0.937,0.006
37,38,spotify:track:66HWIQEq6xO0IZ47AHrybG,Diego & Victor Hugo,Desbloqueado - Ao Vivo,Sony Music Entertainment,38,39,9,2326954,66HWIQEq6xO0IZ47AHrybG,0.0,0.0,1.0,0.0
38,39,spotify:track:7vCvUJyjMxRkPeo19nxmuk,Hugo & Guilherme,Coração Na Cama - Ao Vivo,Som Livre,5,37,33,2325968,7vCvUJyjMxRkPeo19nxmuk,0.0,0.0,1.0,0.0
39,40,spotify:track:4AAIAVjSyiq1N7SXKkwXZe,Marília Mendonça,Troca de Calçada,Som Livre,7,42,24,2304472,4AAIAVjSyiq1N7SXKkwXZe,0.0,0.0,1.0,0.0
40,41,spotify:track:6AMTUbWihFZOwOeHxZN2Ge,Vitor Fernandes,Vou falar que não quero,Sua Música,29,41,20,2239021,6AMTUbWihFZOwOeHxZN2Ge,0.1531,0.038,0.927,0.035
41,42,spotify:track:5gTgQBtNP08fUijxpEgmzF,Matheus & Kauan,É Problema,Universal Music Ltda.,19,40,35,2176316,5gTgQBtNP08fUijxpEgmzF,-0.1591,0.015,0.971,0.013
42,43,spotify:track:2uLt06E9xCZVPFXg9v794o,"MC Gontijo, Dj Sati Marconex",Baile do Cinga do 12,MBB Diamond,43,50,6,2097065,2uLt06E9xCZVPFXg9v794o,0.0,0.0,1.0,0.0
43,44,spotify:track:0LThjFY2iTtNdd4wviwVV2,BTS,Permission to Dance,BIGHIT MUSIC,44,-1,1,2082286,0LThjFY2iTtNdd4wviwVV2,0.9887,0.054,0.807,0.139
44,45,spotify:track:2YBKO08Wkc3eP5JdUSwng8,João Gomes,Eu Tenho a Senha,Sua Música,45,62,4,2035539,2YBKO08Wkc3eP5JdUSwng8,0.5216,0.006,0.981,0.014
45,46,spotify:track:67BtfxlNbhBmCDR2L2l8qd,Lil Nas X,MONTERO (Call Me By Your Name),Columbia,15,36,16,2031592,67BtfxlNbhBmCDR2L2l8qd,-0.7321,0.096,0.801,0.102
46,47,spotify:track:3CUPWFarYwA0HJQqzje4UD,Vitinho Imperador,Volta Rapariga,Vitinho Imperador,47,108,2,1913150,3CUPWFarYwA0HJQqzje4UD,0.0,0.0,1.0,0.0
47,48,spotify:track:3ydmNkAyYq0AKtG8sTfE9P,VMZ,Plutão,1023232 Records DK,30,49,8,1858919,3ydmNkAyYq0AKtG8sTfE9P,0.9388,0.014,0.942,0.044
48,49,spotify:track:5uztIMqjl5FTZSYDlOBJjV,Simone & Simaria,Foi Pá Pum,Universal Music Ltda.,13,48,33,1851284,5uztIMqjl5FTZSYDlOBJjV,0.9537,0.021,0.913,0.066
49,50,spotify:track:4Ls13Ag4SWnniiX4QLRltL,Vitor Fernandes,Acaso,Sua Música,13,52,23,1850315,4Ls13Ag4SWnniiX4QLRltL,0.25,0.0,0.991,0.009
50,51,spotify:track:17Gh6E6eRfAAw7sCgmnkFc,Gusttavo Lima,O Ex da Sua Vida,Sony Music Entertainment,44,44,2,1806765,17Gh6E6eRfAAw7sCgmnkFc,0.0,0.0,1.0,0.0
51,52,spotify:track:0L8nJt3b5LjXvFfDt7x2pP,Pabllo Vittar,Triste com T,Sony Music Entertainment,21,43,3,1753651,0L8nJt3b5LjXvFfDt7x2pP,0.0,0.0,1.0,0.0
52,53,spotify:track:1mQOFRDoqI34LdN79PE0vH,MC Zaquin,Ô Moça,Funk Explode Records,25,56,24,1699791,1mQOFRDoqI34LdN79PE0vH,-0.8883,0.072,0.905,0.023
53,54,spotify:track:2bgTY4UwhfBYhGT4HUYStN,BTS,Butter,BIGHIT MUSIC,17,91,8,1685586,2bgTY4UwhfBYhGT4HUYStN,0.9954,0.052,0.769,0.179
54,55,spotify:track:0f1xsopmPwjGv5lJooglnD,Josué Bom de Faixa,Deixa Eu Falar pra Você,Administração Mídias Brasil,55,63,12,1665094,0f1xsopmPwjGv5lJooglnD,0.0,0.0,1.0,0.0
55,56,spotify:track:6m187iACTSAZDYMaV0klqj,L7NNON,Freio da Blazer,Papatunes,38,58,23,1621053,6m187iACTSAZDYMaV0klqj,0.3736,0.024,0.945,0.031
56,57,spotify:track:6vnKRiOjUjYT59xl4awHTx,Guilherme & Benuto,Sigilo - Ao Vivo,Sony Music Entertainment,41,59,17,1614832,6vnKRiOjUjYT59xl4awHTx,0.4753,0.024,0.928,0.047
57,58,spotify:track:1uP6LzGFVwX2h2D39mOglz,Mc Branquinha,Eu Rebolo Sim,WM Brazil,58,60,4,1587344,1uP6LzGFVwX2h2D39mOglz,0.0,0.0,1.0,0.0
58,59,spotify:track:0e6NlGJxYlHvAN8SKxad7N,"DJ Ivis, Tarcísio do Acordeon",Esquema Preferido (feat. Tarcísio do Acordeon),Sony Music Entertainment,1,51,26,1573063,0e6NlGJxYlHvAN8SKxad7N,-0.7622,0.022,0.978,0.0
59,60,spotify:track:1QiZYlh3oZg3zgn8eS99aB,João Gomes,Mete Um Block Nele,Sua Música,60,82,3,1565663,1QiZYlh3oZg3zgn8eS99aB,-0.959,0.064,0.936,0.0
60,61,spotify:track:0x0V1IID2Sj902k6LzuWds,Mc Livinho,Ela é Espetacular (Mulher Kama Sutra 2),Diamond,25,46,14,1565256,0x0V1IID2Sj902k6LzuWds,-0.8886,0.028,0.972,0.0
61,62,spotify:track:73x4PDzlTdJkAa8GtjnUs0,"Th CDM, Batidão Stronda",Preta do Cabelo Cacheado,PHproduções,14,57,17,1545759,73x4PDzlTdJkAa8GtjnUs0,0.0,0.0,1.0,0.0
62,63,spotify:track:5CZ40GBx1sQ9agT82CLQCT,Olivia Rodrigo,traitor,Olivia Rodrigo PS,42,55,8,1503240,5CZ40GBx1sQ9agT82CLQCT,0.5759,0.165,0.657,0.178
63,64,spotify:track:0DlHQxrVijRqVUfuS6PKaY,"DENNIS, Xamã, LUDMILLA",Deixa de Onda (Porra Nenhuma),Sony Music Entertainment,17,65,25,1482375,0DlHQxrVijRqVUfuS6PKaY,0.0,0.0,1.0,0.0
64,65,spotify:track:6HU7h9RYOaPRFeh0R3UeAr,Olivia Rodrigo,deja vu,Olivia Rodrigo PS,24,54,15,1457035,6HU7h9RYOaPRFeh0R3UeAr,0.9912,0.026,0.833,0.14
65,66,spotify:track:1EHFiKkrppC5kXImn8LFBr,Zé Vaqueiro,Cadê o Amor,Sony Music Entertainment,38,73,10,1419816,1EHFiKkrppC5kXImn8LFBr,0.9882,0.0,0.857,0.143
66,67,spotify:track:5m5aY6S9ttfIG157xli2Rs,Zé Neto & Cristiano,Alô Ambev (Segue Sua Vida) - Ao Vivo,Som Livre,4,68,46,1389914,5m5aY6S9ttfIG157xli2Rs,0.0,0.0,1.0,0.0
67,68,spotify:track:7yjduLSgPntFlq79Cuzrfz,Zé Vaqueiro,Eu Tenho Medo,Sony Music Entertainment,43,72,38,1377149,7yjduLSgPntFlq79Cuzrfz,0.8516,0.0,0.957,0.043
68,69,spotify:track:56kClQGx58w4meMz1JwQvB,"Bruno & Marrone, Wesley Safadão",Último Beijo,Worldshow Promoções e Eventos,14,53,32,1365535,56kClQGx58w4meMz1JwQvB,0.9517,0.0,0.941,0.059
69,70,spotify:track:68qqVn5kHBv4zc45SDGLnh,"Filipe Ret, L7NNON, Chris Beats Zn",Corte Americano,Som Livre,64,70,12,1364924,68qqVn5kHBv4zc45SDGLnh,-0.8779,0.036,0.964,0.0
70,71,spotify:track:7xi4XR5EIOU6OHdIydLMjT,"Murilo Huff, Jorge",Uma Ex (Ao Vivo),Artinvox,65,76,23,1352798,7xi4XR5EIOU6OHdIydLMjT,0.0,0.0,1.0,0.0
71,72,spotify:track:5IjLkZBAHwd77I2gAOKZLC,"Cleber & Cauan, Os Barões Da Pisadinha",Pede Pra Voltar,Som Livre,71,71,5,1346545,5IjLkZBAHwd77I2gAOKZLC,0.0,0.0,1.0,0.0
72,73,spotify:track:1JHvLQWHUoYuapwQikeDuD,"Jonas Esticado, Gusttavo Lima",Ele Não Tem,Som Livre,24,75,36,1325049,1JHvLQWHUoYuapwQikeDuD,0.9847,0.013,0.895,0.093
73,74,spotify:track:4zN7Kfk6s75jBOEehLHzV2,Gustavo Mioto,Não Parei De Sofrer,Universal Music Ltda.,74,124,3,1311590,4zN7Kfk6s75jBOEehLHzV2,0.0,0.0,1.0,0.0
74,75,spotify:track:37BZB0z9T8Xu7U3e65qxFy,"The Weeknd, Ariana Grande",Save Your Tears (with Ariana Grande) (Remix),Republic Records,46,64,12,1305014,37BZB0z9T8Xu7U3e65qxFy,0.8606,0.054,0.872,0.074
75,76,spotify:track:4lHoT8PvMpMg1l5kdxqNmD,Bruno & Marrone,Coração de Isca,Worldshow Promoções e Eventos,67,67,17,1295820,4lHoT8PvMpMg1l5kdxqNmD,0.6808,0.018,0.95,0.032
76,77,spotify:track:6PQ88X9TkUIAUIZJHW2upE,Ed Sheeran,Bad Habits,Atlantic Records UK,77,77,3,1286664,6PQ88X9TkUIAUIZJHW2upE,-0.9958,0.199,0.711,0.09
77,78,spotify:track:000RW47rhEkSqjgTrZx7YX,Jorge & Mateus,Lance Individual,Som Livre,4,74,35,1284562,000RW47rhEkSqjgTrZx7YX,-0.9034,0.047,0.953,0.0
78,79,spotify:track:6uqyE384HDSsuwpoF4mjrL,Billie Eilish,NDA,Darkroom/Interscope Records,79,-1,1,1257560,6uqyE384HDSsuwpoF4mjrL,-0.9164,0.125,0.783,0.092
79,80,spotify:track:5JCoSi02qi3jJeHdZXMmR8,Olivia Rodrigo,favorite crime,Olivia Rodrigo PS,43,66,8,1251141,5JCoSi02qi3jJeHdZXMmR8,0.2625,0.149,0.68,0.17
80,81,spotify:track:5wANPM4fQCJwkGd4rN57mH,Olivia Rodrigo,drivers license,Olivia Rodrigo PS,25,69,27,1248316,5wANPM4fQCJwkGd4rN57mH,0.6398,0.114,0.772,0.114
81,82,spotify:track:3yNHwvq8n95NJTBILYEciD,"MC Zaquin, Dj Wesley Gonzaga",Ei Tudo Bem,Universal Music Ltda.,82,94,10,1236367,3yNHwvq8n95NJTBILYEciD,0.0,0.0,1.0,0.0
