,rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams,ID,compound,neg,neu,pos
0,1,spotify:track:5EKHbW7mXcAR4hCyS3YXjb,"Felipe Araújo, Ferrugem",Atrasadinha - Live,Universal Music Ltda.,1,1,19,4193494,5EKHbW7mXcAR4hCyS3YXjb,-0.4314,0.01,0.99,0.0
1,2,spotify:track:5ixqGGFu0hdHfErdp32QwT,Gabriel Diniz,Jenifer,Universal Music Ltda.,1,2,13,3640286,5ixqGGFu0hdHfErdp32QwT,-0.914,0.065,0.935,0.0
2,3,spotify:track:2qkNnJvQvhLiZ63X1L3eFz,Zé Neto & Cristiano,Notificação Preferida - Ao Vivo,Som Livre,2,3,33,3600348,2qkNnJvQvhLiZ63X1L3eFz,0.8402,0.0,0.962,0.038
3,4,spotify:track:5yH8pYxNckOU1cxfPsMIaz,"DENNIS, MC Kevinho",Agora é Tudo Meu,Sony Music Entertainment,3,4,8,3492545,5yH8pYxNckOU1cxfPsMIaz,0.0,0.0,1.0,0.0
4,5,spotify:track:2lAyctg5FocS67eksHoyIg,"Márcia Fellipe, Jerry Smith",Quem Me Dera,Universal Music Ltda.,4,5,15,3386497,2lAyctg5FocS67eksHoyIg,0.0,0.0,1.0,0.0
5,6,spotify:track:1T7aSWZQIorPMzRT8jTMXc,Marília Mendonça,Bebi Liguei - Ao Vivo,Som Livre,6,6,7,3343743,1T7aSWZQIorPMzRT8jTMXc,-0.8402,0.043,0.957,0.0
6,7,spotify:track:3Hb9kUdm4yf839Fle4RIdT,"MC L da Vinte, MC Gury",Parado no Bailão,Funk Explode,1,7,18,3111394,3Hb9kUdm4yf839Fle4RIdT,-0.9868,0.204,0.725,0.071
7,8,spotify:track:5Wmg5LPPJnbMsKA9fthM3l,"Simone & Simaria, LUDMILLA",Qualidade De Vida - Ao Vivo,Universal Music Ltda.,8,8,3,2943382,5Wmg5LPPJnbMsKA9fthM3l,0.0,0.0,1.0,0.0
8,9,spotify:track:2X8sssaxS5GReg6945B6RW,Wesley Safadão,Só Pra Castigar,Som Livre,4,10,20,2840768,2X8sssaxS5GReg6945B6RW,0.0,0.0,1.0,0.0
9,10,spotify:track:0kCqaybZgYcLYxzZymmBoc,Henrique & Juliano,"Quem Pegou, Pegou - Ao Vivo",Virgin Music Label And Artist Services (S&D),7,12,23,2582975,0kCqaybZgYcLYxzZymmBoc,0.9911,0.016,0.833,0.151
10,11,spotify:track:7rLegaz7zKB6EtDNzcslKE,"MC Kevin o Chris, DENNIS",Medley da Gaiola - DENNIS Remix,Sony Music Entertainment,4,11,22,2531934,7rLegaz7zKB6EtDNzcslKE,-0.6458,0.012,0.988,0.0
11,12,spotify:track:7KdcbYcVF8LkQeQcTYOixJ,"Luan Santana, MC Kekel",Vingança - Ao Vivo,Som Livre,12,13,20,2482345,7KdcbYcVF8LkQeQcTYOixJ,0.9349,0.023,0.921,0.056
12,13,spotify:track:1qCLx3nX25NuhfPjM5E1qV,Melim,Ouvi Dizer,Universal Music Ltda.,13,14,28,2435067,1qCLx3nX25NuhfPjM5E1qV,0.4939,0.0,0.985,0.015
13,14,spotify:track:7FiIQXpIeLo3ITfGGpb8PB,"MC Kevin o Chris, FP do Trem Bala",Vamos pra Gaiola,ADPAR Produções,14,30,3,2338095,7FiIQXpIeLo3ITfGGpb8PB,0.5837,0.0,0.987,0.013
14,15,spotify:track:14msK75pk3pA33pzPVNtBF,Ariana Grande,7 rings,Republic Records,9,9,2,2263465,14msK75pk3pA33pzPVNtBF,0.9983,0.057,0.694,0.249
15,16,spotify:track:0IQCOAw9ZAI6WnXIrl481F,"Mc Livinho, Rennan da Penha",Hoje Eu Vou Parar Na Gaiola,GR6 Music,12,15,12,2254959,0IQCOAw9ZAI6WnXIrl481F,-0.5803,0.016,0.984,0.0
16,17,spotify:track:0PaAB17axL9hn88mHiw8g0,"Humberto & Ronaldo, Jerry Smith",Não Fala Não pra Mim,Humberto e Ronaldo,5,16,30,2182022,0PaAB17axL9hn88mHiw8g0,0.9794,0.0,0.928,0.072
17,18,spotify:track:2H1liABu20HXBOmbt5SQz1,Marília Mendonça,Ciumeira - Ao Vivo,Som Livre,1,17,23,2121448,2H1liABu20HXBOmbt5SQz1,0.4215,0.008,0.977,0.015
18,19,spotify:track:13Rf6RaZT13TW4xLQR3MQr,"Pineapple StormTv, MC Cabelinho, Bob do Contra, Azzy, Filipe Ret, Dudu, Xamã, Orochi, Maquiny, Salve Malak, Hunter",Poesia Acústica #6: Era uma Vez,Pineapple StormTV,18,18,5,2094659,13Rf6RaZT13TW4xLQR3MQr,-0.9606,0.033,0.948,0.018
19,20,spotify:track:4eB8rsNNm5791m3uvEBNLR,Zé Neto & Cristiano,Estado Decadente - Acústico,Som Livre,10,26,3,2061230,4eB8rsNNm5791m3uvEBNLR,0.9347,0.064,0.833,0.102
20,21,spotify:track:1IJH7QjV5V99eJBtKXqGXE,Zé Neto & Cristiano,Largado Às Traças - Ao Vivo,Som Livre,1,20,37,2023368,1IJH7QjV5V99eJBtKXqGXE,-0.5267,0.015,0.985,0.0
21,22,spotify:track:3o67Yt3Ua1qlSNV22zWUAn,"Maiara & Maraisa, Zé Neto & Cristiano",Traí Sim - Ao Vivo,Som Livre,18,19,9,1997777,3o67Yt3Ua1qlSNV22zWUAn,0.0,0.0,1.0,0.0
22,23,spotify:track:0E5S49GCejjIo9Bjmo5Q4z,Marília Mendonça,Sem Sal - Ao Vivo,Som Livre,20,22,14,1960495,0E5S49GCejjIo9Bjmo5Q4z,0.0,0.0,1.0,0.0
23,24,spotify:track:4xc6RrWzEOdprPqYn9Cyen,"DENNIS, MC G15",Só Você,Sony Music Entertainment,2,21,27,1952311,4xc6RrWzEOdprPqYn9Cyen,0.0,0.0,1.0,0.0
24,25,spotify:track:7LPR6AdkOQR9WpEixCGNCk,"Lexa, MC Lan",Sapequinha,Som Livre,12,23,22,1918472,7LPR6AdkOQR9WpEixCGNCk,-0.7746,0.022,0.978,0.0
25,26,spotify:track:3mNmUjoDHYDYj08IaRPtg0,"Lucas Lucco, Wesley Safadão",Posto 24h (feat. Wesley Safadão) - Ao Vivo,Sony Music Entertainment,26,29,15,1870262,3mNmUjoDHYDYj08IaRPtg0,0.8541,0.0,0.967,0.033
26,27,spotify:track:2dmGj5Nf01FcR6N4HPzAbL,Yasmin Santos,Saudade Nível Hard,Sony Music Entertainment,7,24,25,1861451,2dmGj5Nf01FcR6N4HPzAbL,-0.6369,0.046,0.954,0.0
27,28,spotify:track:2PMLdLt5QeOuOgxfAvx1in,"Luan Santana, Jorge & Mateus",Sofazinho - Ao Vivo,Som Livre,6,25,20,1843685,2PMLdLt5QeOuOgxfAvx1in,0.9662,0.034,0.886,0.08
28,29,spotify:track:0XEJ7eph2IWFYZc73Jm3n2,Diego & Victor Hugo,Infarto,Sony Music Entertainment,29,31,12,1752526,0XEJ7eph2IWFYZc73Jm3n2,0.9517,0.0,0.924,0.076
29,30,spotify:track:51HrDv54pSe1IqynORNXBd,"MC Kevinho, MC Kekel",O Bebê,KondZilla,2,28,21,1748089,51HrDv54pSe1IqynORNXBd,0.8284,0.016,0.95,0.034
30,31,spotify:track:7uU04pPMnKELpv8mIJ3yLa,Gusttavo Lima,Zé da Recaída - Ao Vivo,Som Livre,23,32,14,1722424,7uU04pPMnKELpv8mIJ3yLa,0.0,0.0,1.0,0.0
31,32,spotify:track:5U28PY9MekLyCBYtLHGQpe,Melim,Meu Abrigo,Universal Music Ltda.,3,34,36,1704655,5U28PY9MekLyCBYtLHGQpe,0.9022,0.04,0.886,0.074
32,33,spotify:track:1KFN3kB4hc6r7ILpifFsqf,Anitta,Veneno,WM Brazil,1,27,12,1652686,1KFN3kB4hc6r7ILpifFsqf,-0.8402,0.033,0.967,0.0
33,34,spotify:track:6pgoGpBkKUvXrrU95j0khl,Henrique & Juliano,Cidade Vizinha - Ao Vivo,Virgin Music Label And Artist Services (S&D),6,35,19,1646146,6pgoGpBkKUvXrrU95j0khl,0.0,0.0,1.0,0.0
34,35,spotify:track:0H8CBal2Dcu5Yc001VotZN,IZA,Dona de mim,WM Brazil,26,36,18,1603985,0H8CBal2Dcu5Yc001VotZN,0.0,0.0,1.0,0.0
35,36,spotify:track:6zdrUt0j8guhZfcSF6X2Sb,"POCAH, MC Mirella",Quer mais?,WM Brazil,34,37,12,1582033,6zdrUt0j8guhZfcSF6X2Sb,0.846,0.0,0.974,0.026
