,rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams,ID,compound,neg,neu,pos
0,1,spotify:track:2kJRlOyrxsy7Ot3c5TZ8Q6,João Gomes,Meu Pedaço de Pecado,Sua Música,1,1,8,8895890,2kJRlOyrxsy7Ot3c5TZ8Q6,-0.8555,0.049,0.942,0.009
1,2,spotify:track:4PQdrXMDHDPl1RczrrlADd,Luan Santana,MORENA,Sony Music Entertainment,2,6,6,6020267,4PQdrXMDHDPl1RczrrlADd,-0.5514,0.032,0.952,0.016
2,3,spotify:track:0FqVtQxRD3HsPltldG5v5M,João Gomes,Aquelas Coisas,Sua Música,3,3,7,5876073,0FqVtQxRD3HsPltldG5v5M,-0.8604,0.039,0.961,0.0
3,4,spotify:track:5SwyN9hzmWjBsINlif8li8,Gusttavo Lima,Ficha Limpa,Sony Music Entertainment,4,5,7,5652993,5SwyN9hzmWjBsINlif8li8,-0.9641,0.092,0.894,0.014
4,5,spotify:track:5F2xRvRFkxDvqdFtUNAEyw,"João Gomes, Vitor Fernandes",Se For Amor,Sua Música,5,8,5,5493497,5F2xRvRFkxDvqdFtUNAEyw,0.9977,0.012,0.768,0.22
5,6,spotify:track:1bWBG6IkMnDr3qvCKSvQT7,"Matheus Fernandes, Dilsinho",Baby Me Atende,Som Livre,3,4,18,5429356,1bWBG6IkMnDr3qvCKSvQT7,0.8402,0.0,0.976,0.024
6,7,spotify:track:0xBQvhJAm6f7J142ympKOn,Mari Fernandez,"Não, Não Vou",Sony Music Entertainment,1,2,8,5316467,0xBQvhJAm6f7J142ympKOn,0.7303,0.013,0.96,0.026
7,8,spotify:track:5VTqW8raQYnj2avZ27nO2a,Luísa Sonza,penhasco.,Universal Music Ltda.,8,20,2,4775429,5VTqW8raQYnj2avZ27nO2a,0.6553,0.0,0.987,0.013
8,9,spotify:track:6pQKUKBpwr6GhfhcFFFozo,"MC Zaquin, MC Rick",Não Nasceu pra Namorar,Funk Explode Records,5,7,20,4596203,6pQKUKBpwr6GhfhcFFFozo,-0.296,0.007,0.993,0.0
9,10,spotify:track:7Kba4OaxQFQ1zlknQUpNqN,"Israel & Rodolffo, Wesley Safadão",Faz Amor Comigo Só Hoje - Ao Vivo,Som Livre,5,9,9,4594316,7Kba4OaxQFQ1zlknQUpNqN,0.9963,0.021,0.776,0.204
10,11,spotify:track:0qxLQ6opocOGyFnlXqJ53x,"Mc Davi, Mc Pedrinho, Mc Don Juan",Bipolar,GR6 Music,1,10,14,4229257,0qxLQ6opocOGyFnlXqJ53x,0.0,0.0,1.0,0.0
11,12,spotify:track:3Wrjm47oTz2sjIgck11l5e,Måneskin,Beggin',RCA Records Label,11,11,6,4213444,3Wrjm47oTz2sjIgck11l5e,0.9993,0.061,0.651,0.288
