,rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams,ID,compound,neg,neu,pos
0,1,spotify:track:5F8ffc8KWKNawllr5WsW0r,"Dadá Boladão, Tati Zaqui, OIK",Surtada - Remix Brega Funk,Sony Music Entertainment,1,1,5,4665665,5F8ffc8KWKNawllr5WsW0r,-0.5267,0.014,0.986,0.0
1,2,spotify:track:3GmJxfnUDrIs1iCfKUELFz,Marília Mendonça,Supera - Ao Vivo,Som Livre,1,3,11,3977793,3GmJxfnUDrIs1iCfKUELFz,0.8402,0.0,0.964,0.036
2,3,spotify:track:3Uq45ipGutypFPmETfaoaH,"MC Du Black, DJ 2F",Gaiola É o Troco,EP MIX Editora,1,2,14,3881694,3Uq45ipGutypFPmETfaoaH,0.9581,0.0,0.954,0.046
3,4,spotify:track:5gvrBqNFFEWcxYPt3mamvJ,Luan Santana,quando a bad bater - ao vivo,Som Livre,1,4,18,3578649,5gvrBqNFFEWcxYPt3mamvJ,-0.9738,0.123,0.823,0.054
4,5,spotify:track:5dKesZwp6deuhEeW8F1UEi,"Felipe Original, MC Kevin o Chris, Sodré, JS o Mão de Ouro",Hit Contagiante,Tudo Nosso Produtora,2,5,14,3540391,5dKesZwp6deuhEeW8F1UEi,-0.9337,0.105,0.847,0.048
5,6,spotify:track:14kRWkCWBYfQqILflEcpSJ,"Lexa, PEDRO SAMPAIO",Chama Ela (feat. Pedro Sampaio),Som Livre,6,7,5,3258831,14kRWkCWBYfQqILflEcpSJ,-0.8593,0.038,0.962,0.0
6,7,spotify:track:6QwFUcPc5nhsqZuhXUYtV7,Jorge & Mateus,Tijolão - Ao Vivo,Som Livre,1,6,23,3256623,6QwFUcPc5nhsqZuhXUYtV7,0.0,0.0,1.0,0.0
7,8,spotify:track:4RC2nzqaQygxoVQOVv3XlT,"Leo Santana, Anitta",Contatinho - Ao Vivo,Universal Music Ltda.,6,9,8,3114602,4RC2nzqaQygxoVQOVv3XlT,0.8692,0.014,0.958,0.028
8,9,spotify:track:2PWjKmjyTZeDpmOUa3a5da,Jorge & Mateus,Cheirosa - Ao Vivo,Som Livre,9,17,3,3102053,2PWjKmjyTZeDpmOUa3a5da,-0.5267,0.02,0.98,0.0
9,10,spotify:track:1U3tv41tFRgOfbytpuYQrR,Zé Neto & Cristiano,Ferida Curada,Som Livre,6,8,15,3099708,1U3tv41tFRgOfbytpuYQrR,0.9682,0.0,0.91,0.09
10,11,spotify:track:72xB2J9ZeBl0Rzxq2XmzdY,"João Gustavo e Murilo, Analaga",Lençol Dobrado,WM Brazil,2,10,52,3048249,72xB2J9ZeBl0Rzxq2XmzdY,0.0,0.0,1.0,0.0
11,12,spotify:track:4k20Ie47EcWtS4wMBn8w8S,"LUDMILLA, Leo Santana",Invocada (Participação especial de Léo Santana) - Ao vivo,WM Brazil,11,11,14,3036511,4k20Ie47EcWtS4wMBn8w8S,0.0,0.0,1.0,0.0
12,13,spotify:track:6V43u5SCjkfMpxMAXRPifr,"MC JottaPê, DJ RD, MC M10",Sentou e Gostou,KondZilla,3,57,15,2821267,6V43u5SCjkfMpxMAXRPifr,0.9935,0.0,0.838,0.162
13,14,spotify:track:5q0NlM6Pm8Pp3orq7zGiRn,"Matheus & Kauan, Jorge & Mateus",Quarta Cadeira - Ao Vivo,Universal Music Ltda.,10,12,32,2788728,5q0NlM6Pm8Pp3orq7zGiRn,0.0,0.0,1.0,0.0
14,15,spotify:track:52vPpP2gEYaBROIS77J38P,"Vitão, Anitta",Complicado,Universal Music Ltda.,13,13,4,2719243,52vPpP2gEYaBROIS77J38P,0.9446,0.009,0.94,0.05
15,16,spotify:track:26WpOBpHiIMoBuMEIwtOCH,"Pk, PK Delas",Quando a vontade bater (Participação especial de PK Delas),WM Brazil,8,14,33,2699433,26WpOBpHiIMoBuMEIwtOCH,0.0,0.0,1.0,0.0
16,17,spotify:track:3MkdA6vwF0ifRl86yzTlJW,Matuê,Kenny G,Sony Music Entertainment,7,15,8,2523008,3MkdA6vwF0ifRl86yzTlJW,0.8732,0.048,0.888,0.064
17,18,spotify:track:5fY9bVl1Wj4PIM3wnduWop,Marília Mendonça,Serenata - Ao Vivo,Som Livre,16,16,24,2461937,5fY9bVl1Wj4PIM3wnduWop,0.0,0.0,1.0,0.0
18,19,spotify:track:1HfMVBKM75vxSfsQ5VefZ5,Selena Gomez,Lose You To Love Me,Interscope Records,19,71,2,2321270,1HfMVBKM75vxSfsQ5VefZ5,0.9997,0.084,0.442,0.474
19,20,spotify:track:1owErGXMkNVCgCmCjI1vRL,Gusttavo Lima,Quem Traiu Levou - Ao Vivo,Sony Music Entertainment,16,18,7,2256050,1owErGXMkNVCgCmCjI1vRL,-0.1531,0.025,0.96,0.015
20,21,spotify:track:7Gk5OrMYaMRtT2JmgJVAfk,"ANAVITÓRIA, Vitor Kley",Pupila,Universal Music Ltda.,16,19,17,2203502,7Gk5OrMYaMRtT2JmgJVAfk,-0.5349,0.007,0.993,0.0
21,22,spotify:track:4jGzR5Vri06Y5T9SxM7m5P,"Xand Avião, Gusttavo Lima",Algo Mais (Amante) - Ao Vivo,Som Livre,14,20,24,2166233,4jGzR5Vri06Y5T9SxM7m5P,-0.9688,0.018,0.981,0.001
22,23,spotify:track:4E6RdcCWMiHTu7zy1VTNDo,Marília Mendonça,Todo Mundo Vai Sofrer - Ao Vivo,Som Livre,1,21,24,2079589,4E6RdcCWMiHTu7zy1VTNDo,0.0,0.0,1.0,0.0
23,24,spotify:track:4lEw9Id7kLDSJ6KRdaenM9,Felipe Araújo,Espaçosa Demais - Ao Vivo,Universal Music Ltda.,13,23,56,2050056,4lEw9Id7kLDSJ6KRdaenM9,-0.8299,0.029,0.971,0.0
24,25,spotify:track:1G60NjxeOS7veR1EXuKPaW,Gustavo Mioto,Fake News - Ao Vivo Em São Paulo / 2019,Universal Music Ltda.,24,24,26,1994041,1G60NjxeOS7veR1EXuKPaW,0.9581,0.036,0.867,0.097
25,26,spotify:track:33g4LmRrWddOvMLnynSktj,George Henrique & Rodrigo,Bagunça Minha Vida - Ao Vivo Em Goiânia / 2019,Universal Music Ltda.,17,28,27,1974246,33g4LmRrWddOvMLnynSktj,0.0,0.0,1.0,0.0
26,27,spotify:track:3RbXsVQr4jeTxvT35Hssq3,Marília Mendonça,Bebi Liguei - Ao Vivo,Som Livre,2,26,46,1969382,3RbXsVQr4jeTxvT35Hssq3,-0.8402,0.043,0.957,0.0
27,28,spotify:track:1AfNdxHdE4OLcnQUyC6j3i,"MC JottaPê, MC Kekel, MC Kevinho",Eterna Sacanagem,KondZilla Records,28,49,2,1904281,1AfNdxHdE4OLcnQUyC6j3i,0.9832,0.008,0.919,0.073
