rank	uri	artist_names	track_name	source	peak_rank	previous_rank	weeks_on_chart	streams	ID
24	spotify:track:2ptHQBO7TQhEkXOeK9ST59	Grupo Menos É Mais, Di Propósito, Vou Zuar	Pot-Pourri: Melhor Eu Ir / Ligando Os Fatos / Sonho de Amor / Deixa Eu Te Querer - Ao Vivo	Som Livre	24	25	19	2363111	2ptHQBO7TQhEkXOeK9ST59
25	spotify:track:3J5Pu25BODMex4Jpy4l6FL	Luíza & Maurílio, Zé Neto & Cristiano	S de Saudade	Som Livre	7	30	50	2224504	3J5Pu25BODMex4Jpy4l6FL
26	spotify:track:3056x1XkmICnQmji68rrft	Murilo Huff, Henrique & Juliano	Desejando Eu (Ao Vivo)	Artinvox	24	28	21	2206888	3056x1XkmICnQmji68rrft
27	spotify:track:0AGS6ZRgzobrazmCi6pYMe	Niack	Na Raba Toma Tapão	Niack / Ritmo dos Fluxos	1	22	22	2196993	0AGS6ZRgzobrazmCi6pYMe
28	spotify:track:5m5aY6S9ttfIG157xli2Rs	Zé Neto & Cristiano	Alô Ambev (Segue Sua Vida) - Ao Vivo	Som Livre	28	52	7	2160404	5m5aY6S9ttfIG157xli2Rs
29	spotify:track:7pDcS0EVMJR0YwjXmHcCRg	Luísa Sonza, Mc Zaac	TOMA	Universal Music Ltda.	14	21	11	2156548	7pDcS0EVMJR0YwjXmHcCRg
30	spotify:track:4DngRKOpRPrkbzImUB0zgh	Matheus & Kauan	Litrão - Ao Vivo Em Recife / 2020	Universal Music Ltda.	3	31	37	2151172	4DngRKOpRPrkbzImUB0zgh
31	spotify:track:28atBekPVlTdnU4M9Z7udd	Dilsinho, Luísa Sonza, Malibu	Não Vai Embora	Malibu Studios	27	33	23	2141635	28atBekPVlTdnU4M9Z7udd
32	spotify:track:4Oun2ylbjFKMPTiaSbbCih	Cardi B, Megan Thee Stallion	WAP (feat. Megan Thee Stallion)	Atlantic/KSR	14	24	10	2126950	4Oun2ylbjFKMPTiaSbbCih
33	spotify:track:6jcGoHrqfRW6fI2I6xtwBQ	MC Marks	Deus é por nós	WM Brazil	14	27	18	2116225	6jcGoHrqfRW6fI2I6xtwBQ
34	spotify:track:3tv697PZNnaQN0Mn2zGhS5	Gusttavo Lima	A Gente Fez Amor - Ao Vivo	Sony Music Entertainment	1	41	45	2080070	3tv697PZNnaQN0Mn2zGhS5
35	spotify:track:08Sd5vVcIH3uKeAiaJdoYj	Lauana Prado	Viva Voz - Ao Vivo Em São Paulo / 2019	Universal Music Ltda.	17	32	32	2077168	08Sd5vVcIH3uKeAiaJdoYj
36	spotify:track:0hDphSo7vI7gCjEPpD6gu0	GIULIA BE	se essa vida fosse um filme	WM Brazil	21	29	13	1985290	0hDphSo7vI7gCjEPpD6gu0
37	spotify:track:3sGcETRMuAgcPgjDpIkgMn	Matuê	777-666	Sony Music Entertainment	4	26	5	1972846	3sGcETRMuAgcPgjDpIkgMn
38	spotify:track:3Ghyp3X5Ua9ypHnBIgOObI	Henrique & Juliano	Liberdade Provisória - Live - Ibirapuera / 2019	Virgin Music Label And Artist Services (S&D)	1	44	45	1968771	3Ghyp3X5Ua9ypHnBIgOObI
39	spotify:track:1GWUiFYLYEapxYHnASyOud	Wesley Safadão	Não Valeu	Som Livre	39	50	22	1960837	1GWUiFYLYEapxYHnASyOud
40	spotify:track:6UelLqGlWMcVH1E5c4H7lY	Harry Styles	Watermelon Sugar	Columbia	27	36	36	1931063	6UelLqGlWMcVH1E5c4H7lY
41	spotify:track:5ra6CI0pEzqjxPEZeBz0d7	Hungria Hip Hop	Amor e Fé - Acústico	Hungria Hip Hop	41	45	8	1918560	5ra6CI0pEzqjxPEZeBz0d7
42	spotify:track:3tc8Z4lGzOIwmIVftsxO6o	Marília Mendonça	Graveto - Ao Vivo	Som Livre	3	34	40	1840468	3tc8Z4lGzOIwmIVftsxO6o
43	spotify:track:7Ac3BmqTQoLdAt7HtZyfgN	DENNIS, Mc Don Juan	Te Prometo	Sony Music Entertainment	9	39	36	1819085	7Ac3BmqTQoLdAt7HtZyfgN
44	spotify:track:2QCwoYDn4DRfjs4NhW2KpO	João Bosco e Gabriel, Humberto & Ronaldo	Alô Ex-Amor - Ao Vivo	João Bosco e Gabriel	44	56	7	1789853	2QCwoYDn4DRfjs4NhW2KpO
45	spotify:track:67mqU3FeErlvWwsxnMfvQo	MC Du Black, Delacruz	Tudo Aconteceu	Universal Music Ltda.	6	38	29	1773446	67mqU3FeErlvWwsxnMfvQo
46	spotify:track:01mKvmXQLhr3MEoiAEAcP2	Rennan da Penha, MC 2jhow	Talarica	Sony Music Entertainment	29	42	12	1739623	01mKvmXQLhr3MEoiAEAcP2
47	spotify:track:0SJtvFn4vqgJPscSbEPaql	Maiara & Maraisa, Dilsinho	Libera Ela - Ao Vivo	Som Livre	18	49	26	1727994	0SJtvFn4vqgJPscSbEPaql
48	spotify:track:6Q9NH5cNBY58nJkp5Jbs9j	Manu Gavassi, Gloria Groove	Deve ser horrível dormir sem mim	Universal Music Ltda.	2	37	8	1702429	6Q9NH5cNBY58nJkp5Jbs9j
49	spotify:track:60wF0XnX7A0jVpDNA5v8vi	Vytinho NG, Bianca	Tudo no Sigilo	Vytinho Ng	5	43	30	1689776	60wF0XnX7A0jVpDNA5v8vi
50	spotify:track:25gD4PQjxCLnwIY2n23aEl	Vitão, Luísa Sonza	Flores	Universal Music Ltda.	2	40	18	1679276	25gD4PQjxCLnwIY2n23aEl
51	spotify:track:5LpLYzpV0HWKI2DlPmNywg	Wesley Safadão, Zé Neto & Cristiano	Despedida - Ao Vivo	Som Livre	16	51	28	1672923	5LpLYzpV0HWKI2DlPmNywg
52	spotify:track:0VjIjW4GlUZAMYd2vXMi3b	The Weeknd	Blinding Lights	Republic Records	25	48	41	1671275	0VjIjW4GlUZAMYd2vXMi3b
53	spotify:track:2MOq63fxuFLYQM3CsDcFs1	GIULIA BE	menina solta	WM Brazil	15	54	54	1559953	2MOq63fxuFLYQM3CsDcFs1
54	spotify:track:2PWjKmjyTZeDpmOUa3a5da	Jorge & Mateus	Cheirosa - Ao Vivo	Som Livre	3	57	53	1539757	2PWjKmjyTZeDpmOUa3a5da
55	spotify:track:59CnMc5PR9GdDFEVOpHSg9	Dj W-Beatz, Ventura, Mc Rennan, MC Bruna Alves, MC BN, MC Rick	Rave do Papa - Deluxe (feat. Mc Rennan, MC Bruna Alves, MC BN & MC Rick) - Remix	Tratto Entretenimentos	34	47	18	1487292	59CnMc5PR9GdDFEVOpHSg9
56	spotify:track:6NM06xgqxQ0HU5lxbt2JHi	Gusttavo Lima	Saudade Sua	Sony Music Entertainment	3	75	22	1468565	6NM06xgqxQ0HU5lxbt2JHi
57	spotify:track:2WlZuBDgLfT7Kc0admhFdg	Luísa Sonza	BRABA	Universal Music Ltda.	2	55	30	1429877	2WlZuBDgLfT7Kc0admhFdg
58	spotify:track:0in6Rc29qdyOkhKyYw4A84	Di Propósito	Manda Áudio	Sony Music Entertainment	57	60	17	1418345	0in6Rc29qdyOkhKyYw4A84
59	spotify:track:4vDC52DnSqAjec5Vh5yJEb	DJ Matt D, Mc Lipi, MC Lemos, Menor MC, MC Vinny, MC Julio D.E R., MC Leozinho ZS, Makalo	Homenagem aos Relíquias (feat. Menor MC, MC Vinny, MC Julio D.E R., MC Leozinho ZS & Makalo)	Satélite Funk	59	68	7	1411992	4vDC52DnSqAjec5Vh5yJEb
60	spotify:track:54OqGd3dmug64db0ZtOtF4	Japinha Conde	Romance Desapegado	Conde do Forró	60	65	5	1372670	54OqGd3dmug64db0ZtOtF4
61	spotify:track:4koUrXFuoId1b6wrMF3laS	Mc Dricka	E Nós Tem um Charme Que É da Hora	Novo Império	56	72	13	1372265	4koUrXFuoId1b6wrMF3laS
62	spotify:track:1uA7fD01YlQr1Rm0oyNB4H	Guilherme & Benuto	Pulei na Piscina - Ao Vivo	Sony Music Entertainment	62	74	8	1369172	1uA7fD01YlQr1Rm0oyNB4H
63	spotify:track:23zmMwD99ROi9yhxqMxWil	João Bosco & Vinicius, Matheus	Segunda Taça - Ao Vivo	João Bosco & Vinicius	21	70	34	1321753	23zmMwD99ROi9yhxqMxWil
64	spotify:track:3PfIrDoz19wz7qK7tYeu62	Dua Lipa	Don't Start Now	Warner Records	2	66	50	1315466	3PfIrDoz19wz7qK7tYeu62
65	spotify:track:3oqC4Ta40ft6NnTJwcUTdi	Rashid, Lukinhas, Emicida	Pipa Voada (feat. Emicida)	Sony Music Entertainment	43	59	32	1314474	3oqC4Ta40ft6NnTJwcUTdi
66	spotify:track:48CAeajgzcGJaVUSsXd7h0	Guilherme & Benuto, Israel & Rodolffo	Declaração pro Bar - Ao Vivo	Sony Music Entertainment	51	69	35	1299093	48CAeajgzcGJaVUSsXd7h0
67	spotify:track:0t1kP63rueHleOhQkYSXFY	BTS	Dynamite	BIGHIT MUSIC	17	53	8	1292977	0t1kP63rueHleOhQkYSXFY
68	spotify:track:1nDCZBI8MaHXI2f36dnQyG	Tierry	Rita	Tierry	68	87	4	1255160	1nDCZBI8MaHXI2f36dnQyG
69	spotify:track:0eoMMLrWtXbLk64baeESkc	Marcos & Belutti, Jorge & Mateus	Tudo Indica (feat. Jorge & Mateus) - Ao Vivo	Sony Music Entertainment	69	76	5	1232926	0eoMMLrWtXbLk64baeESkc
70	spotify:track:2Wo6QQD1KMDWeFkkjLqwx5	SAINt JHN, Imanbek	Roses - Imanbek Remix	Columbia/B1 Recordings	11	71	33	1222466	2Wo6QQD1KMDWeFkkjLqwx5
71	spotify:track:5yaXBGNko8lmFSOvKWo99j	Matheus & Kauan	Então Toma - Ao Vivo	Universal Music Ltda.	41	91	27	1181421	5yaXBGNko8lmFSOvKWo99j
72	spotify:track:5OzvtpasMB3aPWpfVr0PsA	Luíza & Maurílio	Pode Sumir	Som Livre	69	80	20	1175974	5OzvtpasMB3aPWpfVr0PsA
73	spotify:track:2CBpRE0A922XhWLSI8AT9O	Bárbara Labres, MC WM	Hoje É Rave	Bárbara Labres Music	58	73	9	1138664	2CBpRE0A922XhWLSI8AT9O
74	spotify:track:3oe0vGmQxem3DcarYMuzu1	Felipe Araújo	Mentira - Ao Vivo	Universal Music Ltda.	15	62	46	1136527	3oe0vGmQxem3DcarYMuzu1
75	spotify:track:1uryupl9hqVZYurJwH4G9k	Guilherme & Benuto	3 Batidas - Ao Vivo	Sony Music Entertainment	9	81	60	1128208	1uryupl9hqVZYurJwH4G9k
76	spotify:track:5J4tK2FbXQEeC0AsfFgwpz	Yasmin Santos	Cuidado Que Eu Te Supero	Sony Music Entertainment	76	99	9	1126748	5J4tK2FbXQEeC0AsfFgwpz
77	spotify:track:2c80HnIOPMmQQVQllQEWb5	Matuê	É Sal	Sony Music Entertainment	10	67	5	1107947	2c80HnIOPMmQQVQllQEWb5
78	spotify:track:6wDzwmywQ2X8O0FN1IQGol	Os Barões Da Pisadinha	Cabeça Voando	Sony Music Entertainment	78	88	18	1099680	6wDzwmywQ2X8O0FN1IQGol
79	spotify:track:7hxHWCCAIIxFLCzvDgnQHX	Internet Money, Gunna, Don Toliver, NAV	Lemonade (feat. Gunna, Don Toliver & NAV)	Internet Money Records/ TenThousand Projects	79	84	4	1096063	7hxHWCCAIIxFLCzvDgnQHX
80	spotify:track:1fWITNjgwmKEonjikQUaa1	MC Kevinho	Avançada	WM Brazil	76	77	9	1083218	1fWITNjgwmKEonjikQUaa1
81	spotify:track:2hqRWWmbHT9CTc5a4a9NVe	Marília Mendonça, Maiara & Maraisa	Uma Vida a Mais (Listen To Your Heart)	Som Livre	81	93	6	1065218	2hqRWWmbHT9CTc5a4a9NVe
82	spotify:track:3tjFYV6RSFtuktYl3ZtYcq	24kGoldn, iann dior	Mood (feat. iann dior)	Records/Columbia	78	79	6	1058600	3tjFYV6RSFtuktYl3ZtYcq
83	spotify:track:3GmJxfnUDrIs1iCfKUELFz	Marília Mendonça	Supera - Ao Vivo	Som Livre	1	89	61	1057687	3GmJxfnUDrIs1iCfKUELFz
84	spotify:track:5iHJ6FB4iWVcaY7iDYJrJB	Os Barões Da Pisadinha, Thiago Brava	Casa de Praia - Ao Vivo	Sony Music Entertainment	84	103	7	1054785	5iHJ6FB4iWVcaY7iDYJrJB
85	spotify:track:1Nmcs8zk7LfcvHRgLtTM5J	Orochi, Papatinho	Amor de Fim de Noite	Mainstreet Records	36	86	49	1041726	1Nmcs8zk7LfcvHRgLtTM5J
86	spotify:track:1rgnBhdG2JDFTbYkYRZAku	Tones And I	Dance Monkey	Elektra (NEK)	5	90	57	1030593	1rgnBhdG2JDFTbYkYRZAku
87	spotify:track:73uParILjIm5rcP0C2bpMF	BIN, Mainstreet, Mãolee	Marília Mendonça	Mainstreet Records	70	78	11	1027823	73uParILjIm5rcP0C2bpMF
88	spotify:track:2Q9TaUXNM4mNSCgJjbmsJe	Zé Neto & Cristiano	Bebi Minha Bicicleta (Coração Falido) - Ao Vivo	Som Livre	7	100	46	1016113	2Q9TaUXNM4mNSCgJjbmsJe
89	spotify:track:3tu0GkIZwwkmILoD4HemBq	Raí Saia Rodada	Bebe e Vem Me Procurar	Som Livre	41	105	70	988165	3tu0GkIZwwkmILoD4HemBq
90	spotify:track:0GrEqRHf5FioT1hOB8PBxZ	Marília Mendonça	Vira Homem	Som Livre	28	94	24	986965	0GrEqRHf5FioT1hOB8PBxZ
91	spotify:track:1UA7l6cbAukGucRgAUVePo	Os Barões Da Pisadinha	Se Namorar Fosse Bom - Ao Vivo	Sony Music Entertainment	91	106	4	979627	1UA7l6cbAukGucRgAUVePo
92	spotify:track:5PNvgiKSwMdjBsDsgFCFLX	Maverick Sabre, Jorja Smith, Vintage Culture, Slow Motion	Slow Down (feat. Jorja Smith) - Vintage Culture & Slow Motion Remix	Spinnin' Deep	21	102	28	979348	5PNvgiKSwMdjBsDsgFCFLX
93	spotify:track:1NFRjwcyR91yN0cLRm8263	Wesley Safadão	Vai Lá	Som Livre	80	98	18	974366	1NFRjwcyR91yN0cLRm8263
94	spotify:track:0zhnWntcmhChM7PXSWuNNq	Marília Mendonça, Maiara & Maraisa	Você Nem É Tudo Isso	Som Livre	72	101	10	958366	0zhnWntcmhChM7PXSWuNNq
95	spotify:track:4lKuzrdZrJuCAedbIslF3A	PEDRO SAMPAIO, Felipe Original, JS o Mão de Ouro	SENTADÃO	WM Brazil	2	97	47	946108	4lKuzrdZrJuCAedbIslF3A
96	spotify:track:4JUPEh2DVSXFGExu4Uxevz	BLACKPINK, Selena Gomez	Ice Cream (with Selena Gomez)	YG Entertainment/Interscope Records	35	58	7	944000	4JUPEh2DVSXFGExu4Uxevz
97	spotify:track:2Ou6UYuUbNyqwXxRDSeFRf	Maiara & Maraisa	Aí Eu Bebo - Ao Vivo	Som Livre	17	109	52	935177	2Ou6UYuUbNyqwXxRDSeFRf
98	spotify:track:1MmS7UIy3J1BTxfGCRvVqN	Gusttavo Lima	Carreira Solo - Ao Vivo	Sony Music Entertainment	25	142	50	932977	1MmS7UIy3J1BTxfGCRvVqN
99	spotify:track:0eLCuW89pb6I3BC0NMGHFW	Mc Lipi, Mc Dricka	Como Se Tá Maravilhosa	Gree Cassua Produtora e Editora	99	138	3	923927	0eLCuW89pb6I3BC0NMGHFW
100	spotify:track:3MkdA6vwF0ifRl86yzTlJW	Matuê	Kenny G	Sony Music Entertainment	7	95	58	916791	3MkdA6vwF0ifRl86yzTlJW
101	spotify:track:5T6mY3sQbvVfLnertXdoST	Matuê	Cogulândia	Sony Music Entertainment	9	82	5	911852	5T6mY3sQbvVfLnertXdoST
102	spotify:track:2cV8V9eV79HWJHD4jNQHqq	Leo Santana, MC Rogerinho, MC Kevinho	Só Você	Universal Music Ltda.	97	104	5	900684	2cV8V9eV79HWJHD4jNQHqq
103	spotify:track:2PaOWQIEkSFkmONCv1Vgui	Melim	Eu Feat. Você	Universal Music Ltda.	97	111	15	895375	2PaOWQIEkSFkmONCv1Vgui
104	spotify:track:2uhBCMHwS3SATOHIgM2KPF	Zé Neto & Cristiano	Textão - Ao Vivo	Som Livre	47	122	33	865144	2uhBCMHwS3SATOHIgM2KPF
105	spotify:track:3rfPuNpqMHQKXIPoEF5iFB	João Gustavo e Murilo, Atitude 67	Qual é a do amor (feat. Atitude 67) - Ao vivo	WM Brazil	86	117	15	859771	3rfPuNpqMHQKXIPoEF5iFB
106	spotify:track:2XymTaHTrQWDEuSyhfZvqF	Matuê	Antes	Sony Music Entertainment	12	92	5	854634	2XymTaHTrQWDEuSyhfZvqF
107	spotify:track:4SFknyjLcyTLJFPKD2m96o	BLACKPINK	How You Like That	YG Entertainment/Interscope Records	14	64	16	849938	4SFknyjLcyTLJFPKD2m96o
108	spotify:track:4c9Py6O1NeuYKbJ8Ok7mTl	Alok, Vintage Culture, FAULHABER	Party On My Own	CONTROVERSIA	89	112	7	848565	4c9Py6O1NeuYKbJ8Ok7mTl
109	spotify:track:17Ryox5vWKp92IDW87C5PI	Gusttavo Lima	Quem Traiu Levou - Ao Vivo	Sony Music Entertainment	16	151	57	845102	17Ryox5vWKp92IDW87C5PI
110	spotify:track:7DmZMqXYgQ1oI3z3bGUEbi	GIULIA BE	(não) era amor	WM Brazil	45	107	27	844685	7DmZMqXYgQ1oI3z3bGUEbi
111	spotify:track:3HXLUh9lzSrSLvrvLk2LjC	Henrique & Juliano	Se Eu Fosse Você - Ao Vivo	Virgin Music Label And Artist Services (S&D)	66	126	37	835304	3HXLUh9lzSrSLvrvLk2LjC
112	spotify:track:5U28PY9MekLyCBYtLHGQpe	Melim	Meu Abrigo	Universal Music Ltda.	3	110	125	835228	5U28PY9MekLyCBYtLHGQpe
113	spotify:track:4Ws314Ylb27BVsvlZOy30C	BLACKPINK	Lovesick Girls	YG Entertainment/Interscope Records	46	46	2	834322	4Ws314Ylb27BVsvlZOy30C
114	spotify:track:7Gk5OrMYaMRtT2JmgJVAfk	ANAVITÓRIA, Vitor Kley	Pupila	Universal Music Ltda.	16	114	67	829338	7Gk5OrMYaMRtT2JmgJVAfk
115	spotify:track:6TL6UYmqRVC5PuVQb0R1h5	Marcos & Belutti, Gaab	Certo e Duvidoso (feat. Gaab) - Ao Vivo	Sony Music Entertainment	61	124	38	820036	6TL6UYmqRVC5PuVQb0R1h5
116	spotify:track:7qEHsqek33rTcFNT9PFqLf	Lewis Capaldi	Someone You Loved	Vertigo Berlin	65	116	58	816533	7qEHsqek33rTcFNT9PFqLf
117	spotify:track:7ytR5pFWmSjzHJIeQkgog4	DaBaby, Roddy Ricch	ROCKSTAR (feat. Roddy Ricch)	South Coast Music Group/Interscope Records	62	113	23	814434	7ytR5pFWmSjzHJIeQkgog4
118	spotify:track:09KUam5nfzNEXSSV9zWiT9	Os Barões Da Pisadinha	O Matuto Se Apaixonou	Sony Music Entertainment	118	140	9	809349	09KUam5nfzNEXSSV9zWiT9
119	spotify:track:5L8ZEyIdZ2KE4Wf51SsuOF	Gustavo Mioto	Com Ou Sem Mim - Ao Vivo	Universal Music Ltda.	6	132	47	808224	5L8ZEyIdZ2KE4Wf51SsuOF
120	spotify:track:6OsMu5ntYteQzcCrZVWA33	Os Barões Da Pisadinha	Agora Eu Pego Mesmo	Sony Music Entertainment	120	147	9	796748	6OsMu5ntYteQzcCrZVWA33
121	spotify:track:5n8Y78Pl5q8lqS7sJP61qw	Diego & Arnaldo	Relógio Parado (Ao Vivo)	Sony Music Entertainment	38	136	52	784086	5n8Y78Pl5q8lqS7sJP61qw
122	spotify:track:4cjowWOdLUKomiRwhWpRXJ	Tierry	Hb20	Tierry	93	148	5	783395	4cjowWOdLUKomiRwhWpRXJ
123	spotify:track:13Rf6RaZT13TW4xLQR3MQr	Pineapple StormTv, MC Cabelinho, Bob do Contra, Azzy, Filipe Ret, Dudu, Xamã, Orochi, Maquiny, Salve Malak, Hunter	Poesia Acústica #6: Era uma Vez	Pineapple StormTV	18	123	94	783339	13Rf6RaZT13TW4xLQR3MQr
124	spotify:track:3XG1frltSxibGuYLPucxl8	Felipe Araújo	Reincidente	Universal Music Ltda.	104	143	13	779760	3XG1frltSxibGuYLPucxl8
125	spotify:track:2PqPSf3gtTED79rWGwVtYg	Diego & Victor Hugo	Áudio - Ao Vivo em Brasília	Sony Music Entertainment	27	137	66	777730	2PqPSf3gtTED79rWGwVtYg
126	spotify:track:0PvFJmanyNQMseIFrU708S	Pop Smoke, Lil Baby, DaBaby	For The Night (feat. Lil Baby & DaBaby)	Victor Victor Worldwide	126	128	4	772419	0PvFJmanyNQMseIFrU708S
127	spotify:track:36P6ptTyxOggYgR2aoZiAl	Diego & Victor Hugo, Raí Saia Rodada	Pisadinha - Ao Vivo	Sony Music Entertainment	127	153	14	770533	36P6ptTyxOggYgR2aoZiAl
128	spotify:track:3csAhPJlNeCDnvuTdT8RQw	Shevchenko e Elloco, MC Mari, MC 10G	Xereca de Mel	Tropa Produtora 81	62	119	15	767106	3csAhPJlNeCDnvuTdT8RQw
129	spotify:track:2DQ09MyIaXu5F1ly4MEvDM	MC Marks	Céu de pipa	WM Brazil	109	121	10	763286	2DQ09MyIaXu5F1ly4MEvDM
130	spotify:track:22rcaYTa2UgcLCbeO0NoNj	Priscilla Alcantara, Whindersson Nunes	Girassol	Sony Music Entertainment	9	115	44	755664	22rcaYTa2UgcLCbeO0NoNj
131	spotify:track:3COVZV6VRP4sdXiWTB1XTM	Grupo Menos É Mais, Di Propósito, Vou Zuar	Pot-Pourri: Tempo de Aprender / Energia Surreal / Não Pedi Pra Me Apaixonar / Deixa Acontecer - Ao Vivo	Som Livre	131	158	10	744759	3COVZV6VRP4sdXiWTB1XTM
132	spotify:track:4nyQshn0cfaRvvnu02Wcqn	Os Barões Da Pisadinha	Bebê Vem Me Procurar	Sony Music Entertainment	132	166	7	744125	4nyQshn0cfaRvvnu02Wcqn
133	spotify:track:0mpqoslgBvHcnbNZhK8wBO	Grupo Menos É Mais	Fatalmente / Separação / Temporal - Ao Vivo	Som Livre	133	156	15	740702	0mpqoslgBvHcnbNZhK8wBO
134	spotify:track:7eJMfftS33KTjuF7lTsMCx	Powfu, beabadoobee	death bed (coffee for your head)	Columbia	18	135	31	740633	7eJMfftS33KTjuF7lTsMCx
135	spotify:track:1xQ6trAsedVPCdbtDAmk0c	Jawsh 685, Jason Derulo	Savage Love (Laxed - Siren Beat)	Columbia	69	145	17	739357	1xQ6trAsedVPCdbtDAmk0c
136	spotify:track:1neg4NArvpVL7AOWIBja6q	WC no Beat, PEDRO SAMPAIO, FP do Trem Bala	BALANÇA	Sony Music Entertainment	10	125	37	738867	1neg4NArvpVL7AOWIBja6q
137	spotify:track:0bV0LtjtZH76gD0ujPYS3n	Matuê	Gorilla Roxo	Sony Music Entertainment	18	108	5	738584	0bV0LtjtZH76gD0ujPYS3n
138	spotify:track:6v3KW9xbzN5yKLt9YKDYA2	Shawn Mendes, Camila Cabello	Señorita	Island Records	2	134	69	737507	6v3KW9xbzN5yKLt9YKDYA2
139	spotify:track:7ju97lgwC2rKQ6wwsf9no9	Lady Gaga, Ariana Grande	Rain On Me (with Ariana Grande)	Interscope	1	120	21	736427	7ju97lgwC2rKQ6wwsf9no9
