rank	uri	artist_names	track_name	source	peak_rank	previous_rank	weeks_on_chart	streams	ID
22	spotify:track:2ixi9HWJw5lnLDmRMsiCS5	Zé Neto & Cristiano	Você Beberia Ou Não Beberia?	Som Livre	4	22	19	3248212	2ixi9HWJw5lnLDmRMsiCS5
23	spotify:track:1tYJnXtKLoWVIL4lZOouQG	Tayrone, Marília Mendonça	Cê Tá Preparada - Ao Vivo	Universal Music Ltda.	20	26	20	3236701	1tYJnXtKLoWVIL4lZOouQG
24	spotify:track:4XiFqfUXyTwOChvMLKKi0T	DG e Batidão Stronda, Felipe Amorim, Mc Danny	Sem Sentimento	GR6 Music	13	23	15	3097259	4XiFqfUXyTwOChvMLKKi0T
25	spotify:track:1bWBG6IkMnDr3qvCKSvQT7	Matheus Fernandes, Dilsinho	Baby Me Atende	Som Livre	3	27	36	3089017	1bWBG6IkMnDr3qvCKSvQT7
26	spotify:track:6WxpU2F5gwTzwYsAalI6nI	Marília Mendonça, Maiara & Maraisa	Motel Afrodite	Som Livre	14	19	8	3008130	6WxpU2F5gwTzwYsAalI6nI
27	spotify:track:7MLCxrDoxcTRg1u3QAGE5a	Gusttavo Lima	Bloqueado - Ao Vivo	Sony Music Entertainment	27	-1	1	2967165	7MLCxrDoxcTRg1u3QAGE5a
28	spotify:track:28m65cMH7QXHzFnZSTtNHY	Marília Mendonça, Maiara & Maraisa	Não Sei o Que Lá	Som Livre	21	25	9	2910990	28m65cMH7QXHzFnZSTtNHY
29	spotify:track:7aZusA4cWXz3Wv9e9uhavz	Matuê	Quer Voar	Sony Music Entertainment	2	28	17	2900076	7aZusA4cWXz3Wv9e9uhavz
30	spotify:track:2s9BO8c0co0PmgBiUoTT17	Gloria Groove	A QUEDA	SB Music	11	29	7	2748141	2s9BO8c0co0PmgBiUoTT17
31	spotify:track:3Lw41pfko5XMrsHRtlbo2k	Felipe Cardoso DJ, Mc Fopi	Bota a Mão no Chão	Love Funk	31	31	5	2721487	3Lw41pfko5XMrsHRtlbo2k
32	spotify:track:50gPsfGHy5OnPauA9455DM	Tarcísio do Acordeon, Marcynho Sensação	Rolê	Sua Música	3	30	19	2705224	50gPsfGHy5OnPauA9455DM
33	spotify:track:6fe5D0ivKnpXFMAnoSRjah	Vitor e Luan, Henrique & Juliano	Localiza Aí BB	Vitor & Luan	20	37	42	2684351	6fe5D0ivKnpXFMAnoSRjah
34	spotify:track:5SwyN9hzmWjBsINlif8li8	Gusttavo Lima	Ficha Limpa	Sony Music Entertainment	3	38	25	2674896	5SwyN9hzmWjBsINlif8li8
35	spotify:track:4PQdrXMDHDPl1RczrrlADd	Luan Santana	MORENA	Sony Music Entertainment	2	34	24	2673246	4PQdrXMDHDPl1RczrrlADd
36	spotify:track:3eq6zwPwN5SAw0rZxNHI22	Gusttavo Lima	Não Me Arranha - Ao Vivo	Sony Music Entertainment	24	24	8	2664725	3eq6zwPwN5SAw0rZxNHI22
37	spotify:track:62d4BfCTUHdOsARRETHLDz	MC Rogerinho	Mete a Louca	Rogerinho	27	33	9	2649739	62d4BfCTUHdOsARRETHLDz
38	spotify:track:6T6SDJszPbuMCBpSm3aS3G	Japãozin	Carinha de Neném	Sua Música Records	25	32	10	2601376	6T6SDJszPbuMCBpSm3aS3G
39	spotify:track:1r9xUipOqoNwggBpENDsvJ	Imagine Dragons, JID, Arcane, League of Legends	Enemy (with JID) - from the series Arcane League of Legends	KIDinaKORNER/Interscope Records	39	45	5	2597160	1r9xUipOqoNwggBpENDsvJ
40	spotify:track:2R9IrE42Mw4zdUXAEFNiZL	Zé Felipe, Os Barões Da Pisadinha	Senta Danada	Som Livre	14	41	20	2442117	2R9IrE42Mw4zdUXAEFNiZL
41	spotify:track:2ookQf9qP2qiBuNFnNXyfl	John Amplificado	Chega E Senta - Ao Vivo	Virgin Music Label And Artist Services (S&D)	1	35	16	2415733	2ookQf9qP2qiBuNFnNXyfl
42	spotify:track:2xebCnKCjYWBhJ4Ai8hO5E	Mc Davi, MC Marks, MC Ryan SP, Mc Kevin, Mc Don Juan, MC Hariel, MC G15, Mc Phe Cachorrera, Gaab, MC Menor da VG, MC Kapela	Set dos Casados	GR6 Music	42	63	8	2396650	2xebCnKCjYWBhJ4Ai8hO5E
43	spotify:track:79Wou8NwYEFzTyDQudjENF	Diego & Victor Hugo	Desbloqueado - Ao Vivo	Sony Music Entertainment	17	49	29	2339281	79Wou8NwYEFzTyDQudjENF
44	spotify:track:5F2xRvRFkxDvqdFtUNAEyw	João Gomes, Vitor Fernandes	Se For Amor	Sua Música	4	44	23	2336468	5F2xRvRFkxDvqdFtUNAEyw
45	spotify:track:4AAIAVjSyiq1N7SXKkwXZe	Marília Mendonça	Troca de Calçada	Som Livre	7	40	44	2324531	4AAIAVjSyiq1N7SXKkwXZe
46	spotify:track:5Z9KJZvQzH6PFmb8SNkxuk	Lil Nas X, Jack Harlow	INDUSTRY BABY (feat. Jack Harlow)	Columbia	8	43	19	2321937	5Z9KJZvQzH6PFmb8SNkxuk
47	spotify:track:0NvVVP3Q0oSbfBUZ48vCHs	MD Chefe, Offlei Sounds	Tiffany	OFFLEI SOUNDS	39	39	11	2291957	0NvVVP3Q0oSbfBUZ48vCHs
48	spotify:track:2jb8HW2CXr4mOJaw7LJyVw	Henrique & Juliano	Acordo - Ao Vivo	Virgin Music Label And Artist Services (S&D)	36	50	6	2248488	2jb8HW2CXr4mOJaw7LJyVw
49	spotify:track:6m84TzSTM5nbwZxIxkYHz6	Jorge & Mateus	Namorando Com Saudade	Som Livre	39	52	24	2217765	6m84TzSTM5nbwZxIxkYHz6
50	spotify:track:3IAfUEeaXRX9s9UdKOJrFI	Anitta	Envolver	WEA Latina	36	36	3	2108966	3IAfUEeaXRX9s9UdKOJrFI
51	spotify:track:0FqVtQxRD3HsPltldG5v5M	João Gomes	Aquelas Coisas	Sua Música	3	51	25	2082342	0FqVtQxRD3HsPltldG5v5M
52	spotify:track:6JIIejoN31NIn6BJsVS3cu	Hugo & Guilherme	Oi Deus - Ao Vivo	Som Livre	52	56	5	1995151	6JIIejoN31NIn6BJsVS3cu
53	spotify:track:1d7AtPeraWVsvI4U1YTHt1	Max e Luan	Vestido Coladinho	Max e Luan	53	57	9	1966280	1d7AtPeraWVsvI4U1YTHt1
54	spotify:track:2jPACjKR21inTnWeo3eHla	Sidoka, Intactoz Corp.	Louis V, Menina Linda	Intactoz	27	48	11	1933925	2jPACjKR21inTnWeo3eHla
55	spotify:track:6Lrzxd7ST5oQ6FYKXKH7Ia	Matheus & Kauan, Zé Vaqueiro	Vagabundo	Universal Music Ltda.	24	58	28	1844812	6Lrzxd7ST5oQ6FYKXKH7Ia
56	spotify:track:2PZmUFZGlUqkYJL0s0Cl6C	Israel & Rodolffo	Dar uma Namorada - Ao Vivo	Som Livre	56	60	2	1839878	2PZmUFZGlUqkYJL0s0Cl6C
57	spotify:track:1G0kLIS0hE6uUPlIE9gksp	Marília Mendonça, Maiara & Maraisa	Fã Clube	Som Livre	40	46	4	1801947	1G0kLIS0hE6uUPlIE9gksp
58	spotify:track:46IZ0fSY2mpAiktS3KOqds	Adele	Easy On Me	Columbia	20	47	7	1783277	46IZ0fSY2mpAiktS3KOqds
59	spotify:track:685gjMmRjwLFrtCWtF2sXo	Henrique & Juliano	Rasteira - Ao Vivo	Virgin Music Label And Artist Services (S&D)	46	62	11	1773227	685gjMmRjwLFrtCWtF2sXo
60	spotify:track:1hs2hRwPfyFLoYIf6jY1W7	Os Barões Da Pisadinha, Maiara & Maraisa	Zero Saudade - Ao Vivo	Sony Music Entertainment	9	59	28	1743358	1hs2hRwPfyFLoYIf6jY1W7
61	spotify:track:77rIMl1WIrLf4ZDKFYZ4ji	Clayton & Romário, Jorge & Mateus	Água Nos Zói - Ao Vivo	Virgin Music Label And Artist Services (S&D)	61	61	7	1736656	77rIMl1WIrLf4ZDKFYZ4ji
62	spotify:track:6RMYuqlTn8777j5arY9zhC	Brisa Star, Zé Vaqueiro	Cena de Amor	Sony Music Entertainment	37	64	18	1736015	6RMYuqlTn8777j5arY9zhC
63	spotify:track:53BkPZwlaLbW77uV9BnJkl	Mc Poze do Rodo, Mainstreet, Ajaxx	Eu Fiz o Jogo Virar	Mainstreet Records	22	53	13	1727778	53BkPZwlaLbW77uV9BnJkl
64	spotify:track:2eFsVynOiCxtI4kvX0XClm	Gloria Groove	LEILÃO	SB Music	64	-1	1	1707312	2eFsVynOiCxtI4kvX0XClm
65	spotify:track:2MZQAvsA7aZDssppBLRxYp	Israel & Rodolffo	Batom de Cereja - Ao Vivo	Som Livre	1	67	43	1643683	2MZQAvsA7aZDssppBLRxYp
66	spotify:track:7xi4XR5EIOU6OHdIydLMjT	Murilo Huff, Jorge	Uma Ex (Ao Vivo)	Artinvox	65	97	43	1596924	7xi4XR5EIOU6OHdIydLMjT
67	spotify:track:0RoVmAeG1dC9U34S6RCCIB	Gusttavo Lima, Dendelzinho	Quebrando Protocolo - Ao Vivo	Sony Music Entertainment	45	54	5	1504287	0RoVmAeG1dC9U34S6RCCIB
68	spotify:track:3jSG8oE8doxDxmpe5GlFee	Mari Fernandez	Não, Não Vou	Sony Music Entertainment	1	68	26	1486678	3jSG8oE8doxDxmpe5GlFee
69	spotify:track:4fouWK6XVHhzl78KzQ1UjL	GAYLE	abcdefu	Atlantic/Arthouse Records	69	126	2	1485636	4fouWK6XVHhzl78KzQ1UjL
70	spotify:track:452LVnTBjXYW3guqe3xiqI	Zé Neto & Cristiano	Vamo Tomar Uma	Som Livre	38	69	14	1457392	452LVnTBjXYW3guqe3xiqI
71	spotify:track:5PjdY0CKGZdEuoNab3yDmX	The Kid LAROI, Justin Bieber	STAY (with Justin Bieber)	Columbia	30	71	21	1450074	5PjdY0CKGZdEuoNab3yDmX
72	spotify:track:3hycwch1V1aCbKGlcfKg0I	Mc Delux, DJ MT7	Deu Meia Noite, Eu Sumi, Geral Soltando Fogos	Club da DZ7 / Baile da DZ7	72	111	2	1437438	3hycwch1V1aCbKGlcfKg0I
73	spotify:track:6pQKUKBpwr6GhfhcFFFozo	MC Zaquin, MC Rick	Não Nasceu pra Namorar	Funk Explode Records	5	55	38	1430103	6pQKUKBpwr6GhfhcFFFozo
74	spotify:track:2OEz3Dxs9yOEblN5Kk52Sv	DJ Roca, Mc Delux, MC PPS	Profissão F0Da	CLUB DA DZ7	72	72	5	1410334	2OEz3Dxs9yOEblN5Kk52Sv
75	spotify:track:0wRn3ggAY1fIupTaVigdza	Mc Poze do Rodo, Bielzin, Mainstreet, MC Cabelinho, PL Quest, Neo Beats	A Cara do Crime (Nós Incomoda)	Mainstreet Records	17	76	27	1394026	0wRn3ggAY1fIupTaVigdza
76	spotify:track:7DETyuwRe61Ab57w90dJ37	Vitor e Luan, Henrique & Juliano	Eu e Eu	Vitor e Luan	76	80	2	1382805	7DETyuwRe61Ab57w90dJ37
77	spotify:track:3ua3rqwBNmeGeQfcKnA3bT	Doode, Teto, Matuê	Groupies	Sony Music Entertainment	10	65	10	1375510	3ua3rqwBNmeGeQfcKnA3bT
78	spotify:track:7rglLriMNBPAyuJOMGwi39	Elton John, Dua Lipa, PNAU	Cold Heart - PNAU Remix	EMI	78	85	12	1374931	7rglLriMNBPAyuJOMGwi39
79	spotify:track:2zvfMwpBdm9zC4zwLWq1Wg	Luan Santana	ILHA	Sony Music Entertainment	70	70	4	1364776	2zvfMwpBdm9zC4zwLWq1Wg
80	spotify:track:6HV630GY0GT3RN2efFRmbP	Jorge & Mateus	Troca	Som Livre	7	92	32	1357978	6HV630GY0GT3RN2efFRmbP
81	spotify:track:5CbDKqtF6F6m1KUvsAf2Kf	Diego & Victor Hugo	Sorte - Ao Vivo	Sony Music Entertainment	74	74	7	1356416	5CbDKqtF6F6m1KUvsAf2Kf
82	spotify:track:07Kp3cAQRY0iPp4ATMoehM	Mad Dogz, Mari Fernandez	Ficante Fiel	WM Brazil	52	94	19	1319081	07Kp3cAQRY0iPp4ATMoehM
83	spotify:track:3QKv1RIrWsLTA63oxscVrZ	João Gomes	Meu Bem	Sua Música	58	86	14	1296062	3QKv1RIrWsLTA63oxscVrZ
84	spotify:track:6Aw11M9NT2tBeEj3mPKrjy	Diego & Victor Hugo, Bruno & Marrone	Facas - Ao Vivo	Sony Music Entertainment	3	88	59	1271117	6Aw11M9NT2tBeEj3mPKrjy
85	spotify:track:7b0W6Ra4fEoTTUWjQW1lpl	Eric Land	Imagine a Cena	Eric Land	85	99	7	1265197	7b0W6Ra4fEoTTUWjQW1lpl
86	spotify:track:1jwEnLN5hMOwotwXfchUaf	MD Chefe, DomLaike, Offlei Sounds	Rei Lacoste	OFFLEI SOUNDS	34	75	18	1259898	1jwEnLN5hMOwotwXfchUaf
87	spotify:track:3Wrjm47oTz2sjIgck11l5e	Måneskin	Beggin'	RCA Records Label	11	90	24	1256949	3Wrjm47oTz2sjIgck11l5e
88	spotify:track:6AQqsFYtCQi9m7MJcMjGup	Xand Avião, Zé Vaqueiro	Superação Digital	Som Livre	56	82	15	1256331	6AQqsFYtCQi9m7MJcMjGup
89	spotify:track:3HquWF2pZmWYu3WAEP9Heb	Fernando & Sorocaba, Tarcísio do Acordeon	Só Não Divulga	Sony Music Entertainment	6	103	40	1241288	3HquWF2pZmWYu3WAEP9Heb
90	spotify:track:6KBITvbscpEpSIcsOSjww8	Guilherme & Benuto, Dilsinho	Mesa Falsa - Ao Vivo	Sony Music Entertainment	87	87	4	1230803	6KBITvbscpEpSIcsOSjww8
91	spotify:track:4gvrJnKCKIPiacNsWVQwEU	CKay, Dj Yo!, AX'EL	love nwantiti (feat. Dj Yo! & AX'EL) - Remix	WM South Africa	48	84	11	1225206	4gvrJnKCKIPiacNsWVQwEU
92	spotify:track:2aqqXrjrPdRHU9uSeRmL3C	Mc Pepeu, DJ Swat	Menina Se Prepara	Doug Filmes	34	91	23	1213823	2aqqXrjrPdRHU9uSeRmL3C
93	spotify:track:6Vgn3IEUkWs3d6og029Gtm	Teto	Mustang Preto	Sony Music Entertainment	34	83	8	1210809	6Vgn3IEUkWs3d6og029Gtm
94	spotify:track:0m6XpDgZSyqyCg0HKOCaO8	Douglas & Vinicius, Zé Neto & Cristiano	Estelionato Afetivo - Ao Vivo	Virgin Music Label And Artist Services (S&D)	94	105	8	1209397	0m6XpDgZSyqyCg0HKOCaO8
95	spotify:track:0PH49SrRKOFVWF81PobhW6	Os Barões Da Pisadinha	Unha de Gel	Sony Music Entertainment	76	81	5	1196453	0PH49SrRKOFVWF81PobhW6
96	spotify:track:78APwJSo30uWBB5PWROMNw	Marília Mendonça, Maiara & Maraisa	Para de Me Chamar Pra Trair	Som Livre	70	78	4	1182128	78APwJSo30uWBB5PWROMNw
97	spotify:track:3v6gYFuAXQcm1EO5yW7yfX	Tarcísio do Acordeon	Proteção de Tela	Sua Música	97	114	20	1165429	3v6gYFuAXQcm1EO5yW7yfX
98	spotify:track:7IG7laqVpcvIIULrwWP5SA	Mc Poze do Rodo, Neo Beats, Mainstreet	Vida Louca	Mainstreet Records	6	102	35	1148077	7IG7laqVpcvIIULrwWP5SA
99	spotify:track:3V7jLMYvvg4BHi4tmDveNc	Anitta, Saweetie	Faking Love (feat. Saweetie)	Warner Records	40	98	7	1146829	3V7jLMYvvg4BHi4tmDveNc
100	spotify:track:5BFz4pXzknmYYctjvLKJAB	Zé Vaqueiro	Sentadinha Descarada	Sony Music Entertainment	100	-1	1	1140723	5BFz4pXzknmYYctjvLKJAB
101	spotify:track:7m9Hr6qAquvk6nNFtBIlM0	DENNIS, Luíza & Maurílio	Modo Avião - Ao Vivo	Sony Music Entertainment	101	143	5	1126611	7m9Hr6qAquvk6nNFtBIlM0
102	spotify:track:3tc8Z4lGzOIwmIVftsxO6o	Marília Mendonça	Graveto - Ao Vivo	Som Livre	3	79	67	1126429	3tc8Z4lGzOIwmIVftsxO6o
103	spotify:track:4X76i15ANs7rr70xcUn0Ru	Marília Mendonça, Maiara & Maraisa	Eu Não Vou Namorar	Som Livre	91	96	4	1112599	4X76i15ANs7rr70xcUn0Ru
104	spotify:track:1SC5rEoYDGUK4NfG82494W	Lil Nas X	MONTERO (Call Me By Your Name)	Columbia	15	113	36	1107395	1SC5rEoYDGUK4NfG82494W
105	spotify:track:13hyExMFjdAQ6ZsgqLdpSS	Marília Mendonça, Maiara & Maraisa	Você Não Manda Em Mim	Som Livre	83	89	4	1096577	13hyExMFjdAQ6ZsgqLdpSS
106	spotify:track:68qqVn5kHBv4zc45SDGLnh	Filipe Ret, L7NNON, Chris Beats Zn	Corte Americano	Som Livre	60	107	32	1083756	68qqVn5kHBv4zc45SDGLnh
107	spotify:track:5r9CZJMoMmxio2AnJdxuDS	Grupo Menos É Mais, Di Propósito, Vou Zuar	Pot-Pourri: Melhor Eu Ir / Ligando Os Fatos / Sonho de Amor / Deixa Eu Te Querer - Ao Vivo	Som Livre	21	110	78	1082020	5r9CZJMoMmxio2AnJdxuDS
108	spotify:track:03D8hNCVDBzQPCHHam1Q16	Humberto & Ronaldo, Jorge & Mateus	Não Tô Te Alugando	Humberto e Ronaldo	108	135	4	1075131	03D8hNCVDBzQPCHHam1Q16
109	spotify:track:7kwOvJqT8zHXQ4NYUZQ6W2	Gustavo Mioto	Não Parei De Sofrer	Universal Music Ltda.	62	123	22	1069431	7kwOvJqT8zHXQ4NYUZQ6W2
110	spotify:track:1QiZYlh3oZg3zgn8eS99aB	João Gomes	Mete Um Block Nele	Sua Música	33	116	23	1065564	1QiZYlh3oZg3zgn8eS99aB
111	spotify:track:0qxLQ6opocOGyFnlXqJ53x	Mc Davi, Mc Pedrinho, Mc Don Juan	Bipolar	GR6 Music	1	117	32	1060897	0qxLQ6opocOGyFnlXqJ53x
112	spotify:track:7vCvUJyjMxRkPeo19nxmuk	Hugo & Guilherme	Coração Na Cama - Ao Vivo	Som Livre	5	122	53	1055656	7vCvUJyjMxRkPeo19nxmuk
113	spotify:track:2Ho2vEEJAZOAnpxl9GsFYR	Mc Danone, Mc Frog	Pegada de Malvado	A2M Produtora	113	129	2	1054947	2Ho2vEEJAZOAnpxl9GsFYR
114	spotify:track:41pFFOnh1glVNIlrWOpBjb	Brisa Star, Thiago Jhonathan (TJ)	Se Joga no Passinho	Brisa Star	10	119	23	1046353	41pFFOnh1glVNIlrWOpBjb
115	spotify:track:4DWKtQVURjepn8uzBgmwuv	Mc Kevin	Doutora 3	GR6 Music	28	93	28	1040200	4DWKtQVURjepn8uzBgmwuv
116	spotify:track:6Uj1ctrBOjOas8xZXGqKk4	Doja Cat	Woman	Kemosabe Records/RCA Records	48	115	17	1030627	6Uj1ctrBOjOas8xZXGqKk4
117	spotify:track:6giaOyDFbE4J8iclhCdW7E	Pineapple StormTv, Azzy, MC Ryan SP, Chris MC, Xamã, Lourena, L7NNON, Cynthia Luz, Mc Poze do Rodo, Salve Malak, Hunter	Poesia Acústica 11: Nada Mudou	Pineapple StormTV	12	121	24	1023439	6giaOyDFbE4J8iclhCdW7E
118	spotify:track:3Kkjo3cT83cw09VJyrLNwX	Adele	Oh My God	Columbia	66	66	2	1011114	3Kkjo3cT83cw09VJyrLNwX
119	spotify:track:0lSY2zOUEeB5sfSnkw8M9l	Vitor Fernandes, João Gomes	Será que Dá Certo	Sua Música	119	125	3	1002495	0lSY2zOUEeB5sfSnkw8M9l
120	spotify:track:3Vi5XqYrmQgOYBajMWSvCi	Doja Cat	Need to Know	Kemosabe Records/RCA Records	50	130	21	998200	3Vi5XqYrmQgOYBajMWSvCi
121	spotify:track:6a5JCYemYOR4lta1mzaetS	FBC, VHOOR, Mac Júlia	Se Tá Solteira	UFFÉ	121	127	2	996497	6a5JCYemYOR4lta1mzaetS
122	spotify:track:0b4gFNw2FvRUF9RblVXued	Marcynho Sensação	Viela	FPS Music Digital	60	106	17	992850	0b4gFNw2FvRUF9RblVXued
123	spotify:track:0wcAfve621R8p3sTQjjJXA	Mc Frog, Mc Mika, Mc Gebe, Mc Vh Diniz	O Porte da 40	A2M Produtora	94	128	8	980851	0wcAfve621R8p3sTQjjJXA
124	spotify:track:4lHoT8PvMpMg1l5kdxqNmD	Bruno & Marrone	Coração de Isca	Worldshow Promoções e Eventos	67	151	35	978923	4lHoT8PvMpMg1l5kdxqNmD
125	spotify:track:0VjIjW4GlUZAMYd2vXMi3b	The Weeknd	Blinding Lights	Republic Records	25	136	100	978234	0VjIjW4GlUZAMYd2vXMi3b
126	spotify:track:5UmwpS5SHeaKNCA7bGpJRe	Os Barões Da Pisadinha, Jorge	Quero Ver é Me Esquecer (feat. Jorge) - Ao Vivo	Sony Music Entertainment	7	134	40	973193	5UmwpS5SHeaKNCA7bGpJRe
127	spotify:track:5AhnPqydkYbZAp4NkyJ7ED	PEDRO SAMPAIO, Luísa Sonza	ATENÇÃO	WM Brazil	15	146	29	967950	5AhnPqydkYbZAp4NkyJ7ED
128	spotify:track:64I6t2tuUGnIlaDIzHJ6YI	Marília Mendonça, Maiara & Maraisa	Quero Você do Jeito Que Quiser	Som Livre	4	108	51	955666	64I6t2tuUGnIlaDIzHJ6YI
129	spotify:track:3ZBVlZVOynUEw2Aphgt2cN	Zé Vaqueiro	Metade de um Abraço	Sony Music Entertainment	63	77	9	953653	3ZBVlZVOynUEw2Aphgt2cN
130	spotify:track:6UelLqGlWMcVH1E5c4H7lY	Harry Styles	Watermelon Sugar	Columbia	27	140	95	947270	6UelLqGlWMcVH1E5c4H7lY
131	spotify:track:17Gh6E6eRfAAw7sCgmnkFc	Gusttavo Lima	O Ex da Sua Vida	Sony Music Entertainment	44	145	20	946130	17Gh6E6eRfAAw7sCgmnkFc
132	spotify:track:7MCKsjVXmUxWaHT0fGMuYh	Marcos & Belutti, Israel & Rodolffo	Quem Quer Superar - Ao Vivo	Sony Music Entertainment	92	104	4	940998	7MCKsjVXmUxWaHT0fGMuYh
133	spotify:track:4iavXH4dDUMA8yAabnUhSI	Jorge & Mateus, Marília Mendonça	Me Ame Mais	Som Livre	73	137	15	939637	4iavXH4dDUMA8yAabnUhSI
134	spotify:track:5ItttPiqUksUE240dJ9DT6	Israel & Rodolffo, Wesley Safadão	Faz Amor Comigo Só Hoje	Som Livre	5	144	27	939145	5ItttPiqUksUE240dJ9DT6
135	spotify:track:6KoWlMNCiFdHnzYSX1Ag8q	Murilo Huff, Zé Vaqueiro	Nunca Vai Ser Nós	Artinvox	101	101	9	936169	6KoWlMNCiFdHnzYSX1Ag8q
136	spotify:track:7hU3IHwjX150XLoTVmjD0q	LISA	MONEY	YG Entertainment/Interscope Records	68	124	10	927139	7hU3IHwjX150XLoTVmjD0q
137	spotify:track:6m187iACTSAZDYMaV0klqj	L7NNON	Freio da Blazer	Papatunes	38	148	43	925019	6m187iACTSAZDYMaV0klqj
138	spotify:track:20on25jryn53hWghthWWW3	ACRAZE, Cherish	Do It To It	Thrive Music, LLC	138	-1	1	920327	20on25jryn53hWghthWWW3
139	spotify:track:6MQrN9fclpvR4nf0uJrG1x	MC Joãozinho VT, MC Ryan SP, DJ 900, Mc Don Juan, Mc Pedrinho, Mc Kelvinho, DJ BOY	Vou de Lala	GR6 Music	94	133	16	915645	6MQrN9fclpvR4nf0uJrG1x
140	spotify:track:73ghohUx3BscZn4hQbD35X	Guilherme & Benuto, Os Barões Da Pisadinha	Faxina (Ao Vivo No Casa Filtr)	Sony Music Entertainment	42	95	17	910990	73ghohUx3BscZn4hQbD35X
