rank	uri	artist_names	track_name	source	peak_rank	previous_rank	weeks_on_chart	streams	ID
69	spotify:track:4vDC52DnSqAjec5Vh5yJEb	DJ Matt D, Mc Lipi, MC Lemos, Menor MC, MC Vinny, MC Julio D.E R., MC Leozinho ZS, Makalo	Homenagem aos Relíquias (feat. Menor MC, MC Vinny, MC Julio D.E R., MC Leozinho ZS & Makalo)	Satélite Funk	69	69	5	1229304	4vDC52DnSqAjec5Vh5yJEb
70	spotify:track:73uParILjIm5rcP0C2bpMF	BIN, Mainstreet, Mãolee	Marília Mendonça	Mainstreet Records	70	79	9	1224561	73uParILjIm5rcP0C2bpMF
71	spotify:track:1uA7fD01YlQr1Rm0oyNB4H	Guilherme & Benuto	Pulei na Piscina - Ao Vivo	Sony Music Entertainment	70	70	6	1219467	1uA7fD01YlQr1Rm0oyNB4H
72	spotify:track:2XymTaHTrQWDEuSyhfZvqF	Matuê	Antes	Sony Music Entertainment	12	49	3	1214328	2XymTaHTrQWDEuSyhfZvqF
73	spotify:track:1uryupl9hqVZYurJwH4G9k	Guilherme & Benuto	3 Batidas - Ao Vivo	Sony Music Entertainment	9	71	58	1150194	1uryupl9hqVZYurJwH4G9k
74	spotify:track:5OzvtpasMB3aPWpfVr0PsA	Luíza & Maurílio	Pode Sumir	Som Livre	69	72	18	1135959	5OzvtpasMB3aPWpfVr0PsA
75	spotify:track:0eoMMLrWtXbLk64baeESkc	Marcos & Belutti, Jorge & Mateus	Tudo Indica (feat. Jorge & Mateus) - Ao Vivo	Sony Music Entertainment	75	106	3	1135251	0eoMMLrWtXbLk64baeESkc
76	spotify:track:1fWITNjgwmKEonjikQUaa1	MC Kevinho	Avançada	WM Brazil	76	98	7	1127490	1fWITNjgwmKEonjikQUaa1
77	spotify:track:2Ou6UYuUbNyqwXxRDSeFRf	Maiara & Maraisa	Aí Eu Bebo - Ao Vivo	Som Livre	17	81	50	1091181	2Ou6UYuUbNyqwXxRDSeFRf
78	spotify:track:3tjFYV6RSFtuktYl3ZtYcq	24kGoldn, iann dior	Mood (feat. iann dior)	Records/Columbia	78	84	4	1082695	3tjFYV6RSFtuktYl3ZtYcq
79	spotify:track:1Nmcs8zk7LfcvHRgLtTM5J	Orochi, Papatinho	Amor de Fim de Noite	Mainstreet Records	36	74	47	1080649	1Nmcs8zk7LfcvHRgLtTM5J
80	spotify:track:1rgnBhdG2JDFTbYkYRZAku	Tones And I	Dance Monkey	Elektra (NEK)	5	80	55	1067827	1rgnBhdG2JDFTbYkYRZAku
81	spotify:track:0bV0LtjtZH76gD0ujPYS3n	Matuê	Gorilla Roxo	Sony Music Entertainment	18	57	3	1049362	0bV0LtjtZH76gD0ujPYS3n
82	spotify:track:5J4tK2FbXQEeC0AsfFgwpz	Yasmin Santos	Cuidado Que Eu Te Supero	Sony Music Entertainment	82	86	7	1047366	5J4tK2FbXQEeC0AsfFgwpz
83	spotify:track:3GmJxfnUDrIs1iCfKUELFz	Marília Mendonça	Supera - Ao Vivo	Som Livre	1	88	59	1030718	3GmJxfnUDrIs1iCfKUELFz
84	spotify:track:0GrEqRHf5FioT1hOB8PBxZ	Marília Mendonça	Vira Homem	Som Livre	28	77	22	1025465	0GrEqRHf5FioT1hOB8PBxZ
85	spotify:track:3MkdA6vwF0ifRl86yzTlJW	Matuê	Kenny G	Sony Music Entertainment	7	78	56	1012181	3MkdA6vwF0ifRl86yzTlJW
86	spotify:track:6wDzwmywQ2X8O0FN1IQGol	Os Barões Da Pisadinha	Cabeça Voando	Sony Music Entertainment	78	91	16	1009002	6wDzwmywQ2X8O0FN1IQGol
87	spotify:track:5yaXBGNko8lmFSOvKWo99j	Matheus & Kauan	Então Toma - Ao Vivo	Universal Music Ltda.	41	87	25	996380	5yaXBGNko8lmFSOvKWo99j
88	spotify:track:4lKuzrdZrJuCAedbIslF3A	PEDRO SAMPAIO, Felipe Original, JS o Mão de Ouro	SENTADÃO	WM Brazil	2	118	45	992390	4lKuzrdZrJuCAedbIslF3A
89	spotify:track:2Q9TaUXNM4mNSCgJjbmsJe	Zé Neto & Cristiano	Bebi Minha Bicicleta (Coração Falido) - Ao Vivo	Som Livre	7	82	44	990436	2Q9TaUXNM4mNSCgJjbmsJe
90	spotify:track:2J4P46vCFm1rPkNkp9pZWX	BLACKPINK, Selena Gomez	Ice Cream (with Selena Gomez)	YG Entertainment/Interscope Records	35	83	5	985638	2J4P46vCFm1rPkNkp9pZWX
91	spotify:track:2hqRWWmbHT9CTc5a4a9NVe	Marília Mendonça, Maiara & Maraisa	Uma Vida a Mais (Listen To Your Heart)	Som Livre	91	95	4	979399	2hqRWWmbHT9CTc5a4a9NVe
92	spotify:track:5PNvgiKSwMdjBsDsgFCFLX	Maverick Sabre, Jorja Smith, Vintage Culture, Slow Motion	Slow Down (feat. Jorja Smith) - Vintage Culture & Slow Motion Remix	Spinnin' Deep	21	93	26	966581	5PNvgiKSwMdjBsDsgFCFLX
93	spotify:track:1NFRjwcyR91yN0cLRm8263	Wesley Safadão	Vai Lá	Som Livre	80	90	16	954074	1NFRjwcyR91yN0cLRm8263
94	spotify:track:0zhnWntcmhChM7PXSWuNNq	Marília Mendonça, Maiara & Maraisa	Você Nem É Tudo Isso	Som Livre	72	92	8	951856	0zhnWntcmhChM7PXSWuNNq
95	spotify:track:54OqGd3dmug64db0ZtOtF4	Japinha Conde	Romance Desapegado	Conde do Forró	95	110	3	950019	54OqGd3dmug64db0ZtOtF4
96	spotify:track:3tu0GkIZwwkmILoD4HemBq	Raí Saia Rodada	Bebe e Vem Me Procurar	Som Livre	41	104	68	934468	3tu0GkIZwwkmILoD4HemBq
97	spotify:track:2cV8V9eV79HWJHD4jNQHqq	Leo Santana, MC Rogerinho, MC Kevinho	Só Você	Universal Music Ltda.	97	101	3	918637	2cV8V9eV79HWJHD4jNQHqq
98	spotify:track:7hxHWCCAIIxFLCzvDgnQHX	Internet Money, Gunna, Don Toliver, NAV	Lemonade (feat. Gunna, Don Toliver & NAV)	Internet Money Records/ TenThousand Projects	98	138	2	916029	7hxHWCCAIIxFLCzvDgnQHX
99	spotify:track:5iHJ6FB4iWVcaY7iDYJrJB	Os Barões Da Pisadinha, Thiago Brava	Casa de Praia - Ao Vivo	Sony Music Entertainment	99	112	5	897794	5iHJ6FB4iWVcaY7iDYJrJB
100	spotify:track:7ju97lgwC2rKQ6wwsf9no9	Lady Gaga, Ariana Grande	Rain On Me (with Ariana Grande)	Interscope	1	89	19	896972	7ju97lgwC2rKQ6wwsf9no9
101	spotify:track:7DmZMqXYgQ1oI3z3bGUEbi	GIULIA BE	(não) era amor	WM Brazil	45	96	25	896796	7DmZMqXYgQ1oI3z3bGUEbi
102	spotify:track:7ytR5pFWmSjzHJIeQkgog4	DaBaby, Roddy Ricch	ROCKSTAR (feat. Roddy Ricch)	South Coast Music Group/Interscope Records	62	94	21	892383	7ytR5pFWmSjzHJIeQkgog4
103	spotify:track:1xQ6trAsedVPCdbtDAmk0c	Jawsh 685, Jason Derulo	Savage Love (Laxed - Siren Beat)	Columbia	69	105	15	885397	1xQ6trAsedVPCdbtDAmk0c
104	spotify:track:1UA7l6cbAukGucRgAUVePo	Os Barões Da Pisadinha	Se Namorar Fosse Bom - Ao Vivo	Sony Music Entertainment	103	103	2	882683	1UA7l6cbAukGucRgAUVePo
105	spotify:track:5u1n1kITHCxxp8twBcZxWy	Justin Bieber, Chance the Rapper	Holy (feat. Chance The Rapper)	RBMG/Def Jam	75	75	2	881507	5u1n1kITHCxxp8twBcZxWy
106	spotify:track:4c9Py6O1NeuYKbJ8Ok7mTl	Alok, Vintage Culture, FAULHABER	Party On My Own	CONTROVERSIA	89	107	5	873769	4c9Py6O1NeuYKbJ8Ok7mTl
107	spotify:track:2PaOWQIEkSFkmONCv1Vgui	Melim	Eu Feat. Você	Universal Music Ltda.	97	108	13	865613	2PaOWQIEkSFkmONCv1Vgui
108	spotify:track:3rfPuNpqMHQKXIPoEF5iFB	João Gustavo e Murilo, Atitude 67	Qual é a do amor (feat. Atitude 67) - Ao vivo	WM Brazil	86	111	13	858597	3rfPuNpqMHQKXIPoEF5iFB
109	spotify:track:7qEHsqek33rTcFNT9PFqLf	Lewis Capaldi	Someone You Loved	Vertigo Berlin	65	102	56	855822	7qEHsqek33rTcFNT9PFqLf
110	spotify:track:22rcaYTa2UgcLCbeO0NoNj	Priscilla Alcantara, Whindersson Nunes	Girassol	Sony Music Entertainment	9	114	42	850881	22rcaYTa2UgcLCbeO0NoNj
111	spotify:track:0BVRi6cizWdDrLRmKI0qsw	Os Barões Da Pisadinha	Chupadinha	Sony Music Entertainment	92	117	20	847109	0BVRi6cizWdDrLRmKI0qsw
112	spotify:track:5U28PY9MekLyCBYtLHGQpe	Melim	Meu Abrigo	Universal Music Ltda.	3	129	123	842786	5U28PY9MekLyCBYtLHGQpe
113	spotify:track:1nDCZBI8MaHXI2f36dnQyG	Tierry	Rita	Tierry	113	159	2	839275	1nDCZBI8MaHXI2f36dnQyG
114	spotify:track:7Gk5OrMYaMRtT2JmgJVAfk	ANAVITÓRIA, Vitor Kley	Pupila	Universal Music Ltda.	16	123	65	835546	7Gk5OrMYaMRtT2JmgJVAfk
115	spotify:track:5L8ZEyIdZ2KE4Wf51SsuOF	Gustavo Mioto	Com Ou Sem Mim - Ao Vivo	Universal Music Ltda.	6	73	45	826482	5L8ZEyIdZ2KE4Wf51SsuOF
116	spotify:track:3csAhPJlNeCDnvuTdT8RQw	Shevchenko e Elloco, MC Mari, MC 10G	Xereca de Mel	Tropa Produtora 81	62	99	13	817516	3csAhPJlNeCDnvuTdT8RQw
117	spotify:track:6TL6UYmqRVC5PuVQb0R1h5	Marcos & Belutti, Gaab	Certo e Duvidoso (feat. Gaab) - Ao Vivo	Sony Music Entertainment	61	115	36	817397	6TL6UYmqRVC5PuVQb0R1h5
118	spotify:track:1neg4NArvpVL7AOWIBja6q	WC no Beat, PEDRO SAMPAIO, FP do Trem Bala	BALANÇA	Sony Music Entertainment	10	109	35	815880	1neg4NArvpVL7AOWIBja6q
119	spotify:track:13Rf6RaZT13TW4xLQR3MQr	Pineapple StormTv, MC Cabelinho, Bob do Contra, Azzy, Filipe Ret, Dudu, Xamã, Orochi, Maquiny, Salve Malak, Hunter	Poesia Acústica #6: Era uma Vez	Pineapple StormTV	18	122	92	811826	13Rf6RaZT13TW4xLQR3MQr
120	spotify:track:7eJMfftS33KTjuF7lTsMCx	Powfu, beabadoobee	death bed (coffee for your head)	Columbia	18	113	29	806000	7eJMfftS33KTjuF7lTsMCx
121	spotify:track:5n8Y78Pl5q8lqS7sJP61qw	Diego & Arnaldo	Relógio Parado (Ao Vivo)	Sony Music Entertainment	38	124	50	794257	5n8Y78Pl5q8lqS7sJP61qw
122	spotify:track:2PqPSf3gtTED79rWGwVtYg	Diego & Victor Hugo	Áudio - Ao Vivo em Brasília	Sony Music Entertainment	27	116	64	790762	2PqPSf3gtTED79rWGwVtYg
123	spotify:track:27ycaQnQAxaPiyeg3nr2aB	Miley Cyrus	Midnight Sky	RCA Records Label	53	120	7	786906	27ycaQnQAxaPiyeg3nr2aB
124	spotify:track:2uhBCMHwS3SATOHIgM2KPF	Zé Neto & Cristiano	Textão - Ao Vivo	Som Livre	47	126	31	786246	2uhBCMHwS3SATOHIgM2KPF
125	spotify:track:3HXLUh9lzSrSLvrvLk2LjC	Henrique & Juliano	Se Eu Fosse Você - Ao Vivo	Virgin Music Label And Artist Services (S&D)	66	130	35	774663	3HXLUh9lzSrSLvrvLk2LjC
126	spotify:track:2DQ09MyIaXu5F1ly4MEvDM	MC Marks	Céu de pipa	WM Brazil	109	134	8	774075	2DQ09MyIaXu5F1ly4MEvDM
127	spotify:track:3H7ihDc1dqLriiWXwsc2po	Topic, A7S	Breaking Me	Virgin	97	128	15	773971	3H7ihDc1dqLriiWXwsc2po
128	spotify:track:017PF4Q3l4DBUiWoXk4OWT	Dua Lipa	Break My Heart	Warner Records	15	121	27	772607	017PF4Q3l4DBUiWoXk4OWT
129	spotify:track:1yoMvmasuxZfqHEipJhRbp	Maluma	Hawái	Sony Music Latin	129	133	5	761340	1yoMvmasuxZfqHEipJhRbp
130	spotify:track:3XG1frltSxibGuYLPucxl8	Felipe Araújo	Reincidente	Universal Music Ltda.	104	131	11	761203	3XG1frltSxibGuYLPucxl8
131	spotify:track:4xqrdfXkTW4T0RauPLv3WA	Conan Gray	Heather	Republic Records	114	125	7	746570	4xqrdfXkTW4T0RauPLv3WA
132	spotify:track:6v3KW9xbzN5yKLt9YKDYA2	Shawn Mendes, Camila Cabello	Señorita	Island Records	2	146	67	740227	6v3KW9xbzN5yKLt9YKDYA2
133	spotify:track:1MmS7UIy3J1BTxfGCRvVqN	Gusttavo Lima	Carreira Solo - Ao Vivo	Sony Music Entertainment	25	140	48	735628	1MmS7UIy3J1BTxfGCRvVqN
134	spotify:track:63SHcJzckFykS8faA5zojY	MC Ingryd, DJ Henrique da VK	Vem Me Satisfazer	MC Ingryd	5	135	43	730100	63SHcJzckFykS8faA5zojY
135	spotify:track:3fLqmaO4vvZpFZSZy52VMp	Lagum, Ana Gabriela	Deixa (feat. Ana Gabriela)	Sony Music Entertainment	28	141	121	726565	3fLqmaO4vvZpFZSZy52VMp
136	spotify:track:50YsV2XFugoMrqJK9Ttdly	MC Teteu	Rave Na Praia	GR6 Music	136	150	7	726052	50YsV2XFugoMrqJK9Ttdly
137	spotify:track:3vAn0qZzdyuHamcrpkfiX3	BLACKPINK	How You Like That	YG Entertainment/Interscope Records	14	136	14	724912	3vAn0qZzdyuHamcrpkfiX3
138	spotify:track:4OfKTnuccYFO1xxF4tCvRE	Matuê	Vem Chapar	Sony Music Entertainment	43	85	3	723037	4OfKTnuccYFO1xxF4tCvRE
139	spotify:track:17Ryox5vWKp92IDW87C5PI	Gusttavo Lima	Quem Traiu Levou - Ao Vivo	Sony Music Entertainment	16	100	55	721575	17Ryox5vWKp92IDW87C5PI
140	spotify:track:1qCLx3nX25NuhfPjM5E1qV	Melim	Ouvi Dizer	Universal Music Ltda.	13	147	115	718870	1qCLx3nX25NuhfPjM5E1qV
141	spotify:track:7tswnwncDD0zJ1JpFf13Gl	Ventura	Rave Balança E Bafora	Ventura	141	-1	3	716382	7tswnwncDD0zJ1JpFf13Gl
