rank	uri	artist_names	track_name	source	peak_rank	previous_rank	weeks_on_chart	streams	ID
42	spotify:track:4gDvg62vG96w0qJaF6wzcd	Diego & Victor Hugo, Zé Neto & Cristiano	A Culpa é do Meu Grau (feat. Zé Neto & Cristiano) - Ao Vivo em Brasília	Sony Music Entertainment	42	149	4	1246743	4gDvg62vG96w0qJaF6wzcd
43	spotify:track:6ocbgoVGwYJhOv1GgI9NsF	Ariana Grande	7 rings	Republic Records	9	45	13	1236777	6ocbgoVGwYJhOv1GgI9NsF
44	spotify:track:0ituhG5DzBFsBdp6ECz030	Simone & Simaria, LUDMILLA	Qualidade De Vida - Ao Vivo	Universal Music Ltda.	8	43	14	1235364	0ituhG5DzBFsBdp6ECz030
45	spotify:track:4SBQSroThFQ98U29IwnJ2g	Gloria Groove	Coisa Boa	SB MUSIC	33	46	14	1219993	4SBQSroThFQ98U29IwnJ2g
46	spotify:track:26WpOBpHiIMoBuMEIwtOCH	Pk, PK Delas	Quando a vontade bater (Participação especial de PK Delas)	WM Brazil	46	70	5	1208881	26WpOBpHiIMoBuMEIwtOCH
47	spotify:track:0kCqaybZgYcLYxzZymmBoc	Henrique & Juliano	Quem Pegou, Pegou - Ao Vivo	Virgin Music Label And Artist Services (S&D)	7	53	34	1203120	0kCqaybZgYcLYxzZymmBoc
48	spotify:track:0H8CBal2Dcu5Yc001VotZN	IZA	Dona de mim	WM Brazil	26	54	29	1194752	0H8CBal2Dcu5Yc001VotZN
49	spotify:track:4pUCKHjJ4Ijewc37rRrvHn	BLACKPINK	Kill This Love	YG Entertainment, distributed through Interscope Records	29	29	2	1150351	4pUCKHjJ4Ijewc37rRrvHn
50	spotify:track:2Fxmhks0bxGSBdJ92vM42m	Billie Eilish	bad guy	Darkroom/Interscope Records	30	57	3	1144130	2Fxmhks0bxGSBdJ92vM42m
51	spotify:track:28SWsF1IQxfc9bP5yua35K	Lexa, Gloria Groove	Provocar	Som Livre	34	50	21	1129934	28SWsF1IQxfc9bP5yua35K
52	spotify:track:3Hb9kUdm4yf839Fle4RIdT	MC L da Vinte, MC Gury	Parado no Bailão	Funk Explode	1	51	29	1111040	3Hb9kUdm4yf839Fle4RIdT
53	spotify:track:1oQppEGTHYN53xfEaTz4ua	PEDRO SAMPAIO	VAI MENINA	WM Brazil	53	62	5	1094352	1oQppEGTHYN53xfEaTz4ua
54	spotify:track:7oe0Ix6qnvqZhK0zDzOPie	Mano Walter, Claudia Leitte	Então Vem Cá - Ao Vivo	Som Livre	43	61	15	1086776	7oe0Ix6qnvqZhK0zDzOPie
55	spotify:track:3wB81eGupHVv9W4mF9IsHh	MC Kevinho	Facilita	WM Brazil	55	74	4	1080952	3wB81eGupHVv9W4mF9IsHh
56	spotify:track:6NgwHmEgfQVIYQBq8QcWMi	Diego & Victor Hugo, Marília Mendonça	Do Copo Eu Vim (feat. Marília Mendonça) - Ao Vivo em Brasília	Sony Music Entertainment	51	60	6	1062785	6NgwHmEgfQVIYQBq8QcWMi
57	spotify:track:3KkXRkHbMCARz0aVfEt68P	Post Malone, Swae Lee	Sunflower - Spider-Man: Into the Spider-Verse	Universal Records	56	56	23	1050456	3KkXRkHbMCARz0aVfEt68P
58	spotify:track:1IJH7QjV5V99eJBtKXqGXE	Zé Neto & Cristiano	Largado Às Traças - Ao Vivo	Som Livre	1	65	48	1028092	1IJH7QjV5V99eJBtKXqGXE
59	spotify:track:4HTrlT5mmxPaZZKs4JSPeI	Mc Don Juan	To Gostando Tanto de Você	GR6 Music	33	63	20	1022496	4HTrlT5mmxPaZZKs4JSPeI
60	spotify:track:2dEkETSUpO8oZoCOcKT1yN	Marcos & Belutti, Ferrugem	Tonelada de Solidão (feat. Ferrugem) - Ao Vivo	Sony Music Entertainment	60	99	10	1021810	2dEkETSUpO8oZoCOcKT1yN
61	spotify:track:0vT797IpZpF5o1XLCnWCUL	Ferrugem, Bruno Cardoso	É natural (Participação especial de Bruno Cardoso) - Ao vivo	WM Brazil	36	77	36	1020427	0vT797IpZpF5o1XLCnWCUL
62	spotify:track:1ekX8JX7LF3AyxI0nyOzvB	Dilsinho, Luan Santana	Santo Forte (Ao Vivo) (feat. Luan Santana)	Sony Music Entertainment	62	88	18	1014671	1ekX8JX7LF3AyxI0nyOzvB
63	spotify:track:4UANYptjv2kpV6IY7IjXoJ	Marília Mendonça	Bem Pior Que Eu - Ao Vivo	Som Livre	27	71	32	986410	4UANYptjv2kpV6IY7IjXoJ
64	spotify:track:2dpaYNEQHiRxtZbfNsse99	Marshmello, Bastille	Happier	Astralwerks	43	64	35	972580	2dpaYNEQHiRxtZbfNsse99
65	spotify:track:7LPR6AdkOQR9WpEixCGNCk	Lexa, MC Lan	Sapequinha	Som Livre	12	49	33	964359	7LPR6AdkOQR9WpEixCGNCk
66	spotify:track:1xg3EbmhAr1cfNOA55pvKH	Turma do Pagode, Henrique & Diego	Pesquisa no Google (feat. Henrique & Diego) - Ao Vivo	Sony Music Entertainment	66	93	14	958749	1xg3EbmhAr1cfNOA55pvKH
67	spotify:track:7rLegaz7zKB6EtDNzcslKE	MC Kevin o Chris, DENNIS	Medley da Gaiola - DENNIS Remix	Sony Music Entertainment	4	52	33	957854	7rLegaz7zKB6EtDNzcslKE
68	spotify:track:7E5cJjrgYLHo13pI0hpmWw	Wesley Safadão	Não Atende Não	Som Livre	40	69	18	942108	7E5cJjrgYLHo13pI0hpmWw
69	spotify:track:3fLqmaO4vvZpFZSZy52VMp	Lagum, Ana Gabriela	Deixa (feat. Ana Gabriela)	Sony Music Entertainment	28	67	45	930777	3fLqmaO4vvZpFZSZy52VMp
70	spotify:track:3HEb6Y5dv8PgD6JgsIQNac	Zé Neto & Cristiano	Bebida Na Ferida - Ao Vivo	Som Livre	25	80	48	926675	3HEb6Y5dv8PgD6JgsIQNac
71	spotify:track:3IdXfXbXcbEe3LP9ClIZw8	Yasmin Santos	Pronta pra Trair	Sony Music Entertainment	42	75	8	924396	3IdXfXbXcbEe3LP9ClIZw8
72	spotify:track:5lYKob6hewwt3dcy5kWMfF	Oriente, Cynthia Luz, Delacruz	Praia do Rosa - Acústico	Sony Music Entertainment	61	72	20	910474	5lYKob6hewwt3dcy5kWMfF
73	spotify:track:4mtHXZBOBMrZSI6jp3X9WJ	Henrique & Diego	Espelho Meu - Ao Vivo	Sony Music Entertainment	46	73	13	908969	4mtHXZBOBMrZSI6jp3X9WJ
74	spotify:track:6i9ToXS6CAfjpp8veBklg1	Vitão	Café	Universal Music Ltda.	66	78	6	907445	6i9ToXS6CAfjpp8veBklg1
75	spotify:track:7uU04pPMnKELpv8mIJ3yLa	Gusttavo Lima	Zé da Recaída - Ao Vivo	Som Livre	23	79	25	903826	7uU04pPMnKELpv8mIJ3yLa
76	spotify:track:6pgoGpBkKUvXrrU95j0khl	Henrique & Juliano	Cidade Vizinha - Ao Vivo	Virgin Music Label And Artist Services (S&D)	6	81	30	889807	6pgoGpBkKUvXrrU95j0khl
77	spotify:track:36UiRg8wGUOFC3E0gdyvFA	Vitor Kley, Bruno Martini	Morena	Midas Music	46	68	34	889559	36UiRg8wGUOFC3E0gdyvFA
78	spotify:track:40s35Bws3HIO5DLRlrosyL	Luísa Sonza	Pior Que Possa Imaginar	Universal Music Ltda.	64	163	4	876334	40s35Bws3HIO5DLRlrosyL
79	spotify:track:2dmGj5Nf01FcR6N4HPzAbL	Yasmin Santos	Saudade Nível Hard	Sony Music Entertainment	7	83	36	867404	2dmGj5Nf01FcR6N4HPzAbL
80	spotify:track:11DkUDkBt9kaha1QRnuCMU	Diego & Arnaldo	Regras - Ao Vivo	Sony Music Entertainment	27	84	18	854606	11DkUDkBt9kaha1QRnuCMU
81	spotify:track:2eSnW4d3A4SyEVhVPmBffa	Anitta, Becky G	Banana	WM Brazil	20	20	2	850281	2eSnW4d3A4SyEVhVPmBffa
82	spotify:track:5qm2otRZaeZaqdLVVohUjq	Anitta, Swae Lee	Poquito	WM Brazil	24	24	2	836036	5qm2otRZaeZaqdLVVohUjq
83	spotify:track:5q0NlM6Pm8Pp3orq7zGiRn	Matheus & Kauan, Jorge & Mateus	Quarta Cadeira - Ao Vivo	Universal Music Ltda.	48	94	4	826188	5q0NlM6Pm8Pp3orq7zGiRn
84	spotify:track:5Vw6ZLNB6Ko7VZM6vmNIbr	Diego & Victor Hugo, Henrique & Juliano	O Alvo (feat. Henrique & Juliano) - Ao Vivo	Sony Music Entertainment	12	95	65	820153	5Vw6ZLNB6Ko7VZM6vmNIbr
85	spotify:track:3Vc8vnid3noqupe9PvUKxP	Orgânico, Lourena, Sant, Rap Box	Dizeres	Rap Box / Casa 1 Records	65	87	12	801585	3Vc8vnid3noqupe9PvUKxP
86	spotify:track:6MWtB6iiXyIwun0YzU6DFP	Post Malone	Wow.	Republic Records	76	76	16	794702	6MWtB6iiXyIwun0YzU6DFP
87	spotify:track:74n5d5M21JnC4WJ6gdkggK	Jorge & Mateus	Propaganda - Ao Vivo	Som Livre	2	96	60	778821	74n5d5M21JnC4WJ6gdkggK
88	spotify:track:1fyhyOy6iS9E2NckAzjmTo	Zé Neto & Cristiano	Status Que Eu Não Queria - Ao Vivo	Som Livre	6	100	48	770462	1fyhyOy6iS9E2NckAzjmTo
89	spotify:track:4lEw9Id7kLDSJ6KRdaenM9	Felipe Araújo	Espaçosa Demais - Ao Vivo	Universal Music Ltda.	39	103	28	769009	4lEw9Id7kLDSJ6KRdaenM9
90	spotify:track:5rwdmpN5eMWIIwK4R96vv1	Dynho Alves	Malemolência	GR6 Music	89	97	8	766248	5rwdmpN5eMWIIwK4R96vv1
91	spotify:track:7MPQNyAX02uIEQCRsC4sgc	Matuê, Predella	Banco	30PRAUM	80	92	13	764877	7MPQNyAX02uIEQCRsC4sgc
92	spotify:track:39aWBx86ZdvXQ9d0fRAXxH	Mano Walter, Gustavo Mioto	Fingindo Maturidade - Ao Vivo	Som Livre	77	86	5	757980	39aWBx86ZdvXQ9d0fRAXxH
93	spotify:track:3QkKCTSHnJlUag0GG9F1cN	Avine Vinny, Matheus & Kauan	Maturidade (feat. Matheus & Kauan)	XE Pop Produções Artísticas ltda-ME	69	110	22	751917	3QkKCTSHnJlUag0GG9F1cN
94	spotify:track:6zdrUt0j8guhZfcSF6X2Sb	POCAH, MC Mirella	Quer mais?	WM Brazil	34	89	23	747567	6zdrUt0j8guhZfcSF6X2Sb
95	spotify:track:3HdvjjrWBBwsEEcWjs3p1m	Hugo & Guilherme, Henrique & Juliano	Teste da Mãozinha - Ao Vivo	Som Livre	95	109	4	739895	3HdvjjrWBBwsEEcWjs3p1m
96	spotify:track:7qQV8fo97AFhrL9HPUeAsk	Fernando & Sorocaba, Maiara & Maraisa	Zona de Risco (feat. Maiara & Maraisa) - Ao Vivo	Sony Music Entertainment	74	106	19	737469	7qQV8fo97AFhrL9HPUeAsk
97	spotify:track:5cN5ZOVcYBl4Lnq50Zeqsx	Matheus & Kauan, Gusttavo Lima	Mágica - Live	Universal Music Ltda.	52	111	4	734896	5cN5ZOVcYBl4Lnq50Zeqsx
98	spotify:track:3e9HZxeyfWwjeyPAMmWSSQ	Ariana Grande	thank u, next	Republic Records	7	102	24	729044	3e9HZxeyfWwjeyPAMmWSSQ
99	spotify:track:1ELXy0IfF2iKYwnsUqbYIQ	Enzo Rabelo, Zé Felipe	Tijolinho por Tijolinho	Worldshow	64	104	27	726443	1ELXy0IfF2iKYwnsUqbYIQ
100	spotify:track:7Cpd4UGXnTrloIgZpSs46e	Marília Mendonça	Passa Mal - Ao Vivo	Som Livre	64	123	19	721719	7Cpd4UGXnTrloIgZpSs46e
101	spotify:track:2JVbZEpewmqNlSzmXJTx2E	Alok, Ina Wroldsen	Favela	Syco Music UK	4	107	35	721246	2JVbZEpewmqNlSzmXJTx2E
102	spotify:track:5JZufG8AcnMvCOeFoMFExv	Gustavo Mioto	Pro Nosso Bem - Ao Vivo	Universal Music Ltda.	66	113	8	720409	5JZufG8AcnMvCOeFoMFExv
103	spotify:track:4lvGHfDuzfv9uDTHMrRMiH	Vitor Kley	O Sol	Midas Music	9	108	58	712132	4lvGHfDuzfv9uDTHMrRMiH
104	spotify:track:6FWMkcaZyKS8I60zR6ro7h	MC Kevin o Chris	Dentro do Carro	ADpar	46	98	27	709368	6FWMkcaZyKS8I60zR6ro7h
105	spotify:track:0e7ipj03S05BNilyu5bRzt	Post Malone, 21 Savage	rockstar (feat. 21 Savage)	Republic Records	14	82	83	709037	0e7ipj03S05BNilyu5bRzt
106	spotify:track:7dt6x5M1jzdTEt8oCbisTK	Post Malone	Better Now	Republic Records	45	85	24	704891	7dt6x5M1jzdTEt8oCbisTK
107	spotify:track:6Qs4SXO9dwPj5GKvVOv8Ki	Sam Smith, Normani	Dancing With A Stranger (with Normani)	Capitol	60	90	14	701233	6Qs4SXO9dwPj5GKvVOv8Ki
108	spotify:track:1U62BQhqoJK5j9SI03aBys	Anitta	Atención	WM Brazil	27	27	2	684277	1U62BQhqoJK5j9SI03aBys
109	spotify:track:0E9ZjEAyAwOXZ7wJC0PD33	Dynoro, Gigi D'Agostino	In My Mind	Columbia/B1 Recordings	36	116	37	678098	0E9ZjEAyAwOXZ7wJC0PD33
110	spotify:track:7KicgcwT4Pz6wENOTJCNTp	Anitta, Prince Royce	Rosa	WM Brazil	35	35	2	666875	7KicgcwT4Pz6wENOTJCNTp
111	spotify:track:5bQ1HaDRZpOjq2etsPfu3O	UM44K, Luan Otten	Grupo bom	WM Brazil	52	117	18	666748	5bQ1HaDRZpOjq2etsPfu3O
112	spotify:track:0pqnGHJpmpxLKifKRmU6WP	Imagine Dragons	Believer	Kid Ina Korner / Interscope	38	121	115	663966	0pqnGHJpmpxLKifKRmU6WP
113	spotify:track:4xc6RrWzEOdprPqYn9Cyen	DENNIS, MC G15	Só Você	Sony Music Entertainment	2	91	38	662353	4xc6RrWzEOdprPqYn9Cyen
114	spotify:track:055TcJ0BdCrW7qE8Yq5KRM	Marília Mendonça	Bye Bye - Ao Vivo	Som Livre	38	133	27	659621	055TcJ0BdCrW7qE8Yq5KRM
115	spotify:track:5Yzb3sVRYO4kqHhy0iVs1K	LUDMILLA, Felipe Araújo	Clichê (Participação especial de Felipe Araújo)	WM Brazil	61	112	19	656033	5Yzb3sVRYO4kqHhy0iVs1K
116	spotify:track:5bp0iH4hXKrvwxi64oDGon	Maiara & Maraisa, Jorge & Mateus	Bebo Litro - Ao Vivo	Som Livre	64	120	14	653253	5bp0iH4hXKrvwxi64oDGon
117	spotify:track:4y3OI86AEP6PQoDE6olYhO	Jonas Brothers	Sucker	Jonas Brothers Recording	46	101	7	653239	4y3OI86AEP6PQoDE6olYhO
118	spotify:track:4u7EnebtmKWzUH433cf5Qv	Queen	Bohemian Rhapsody - Remastered 2011	EMI	48	114	24	652997	4u7EnebtmKWzUH433cf5Qv
119	spotify:track:2PADJK4rhdklqFLQFa5oMX	Atitude 67	Cerveja De Garrafa (Fumaça Que Eu Faço) - Ao Vivo	Universal Music Ltda.	15	126	69	652169	2PADJK4rhdklqFLQFa5oMX
120	spotify:track:5hnbE5BF2e8BCk9OMR1UVC	BTS	Mikrokosmos	BIGHIT MUSIC	120	-1	1	643603	5hnbE5BF2e8BCk9OMR1UVC
121	spotify:track:7fa9MBXhVfQ8P8Df9OEbD8	Maroon 5, Cardi B	Girls Like You (feat. Cardi B) - Cardi B Version	Interscope Records*	36	118	46	643141	7fa9MBXhVfQ8P8Df9OEbD8
122	spotify:track:7qiZfU4dY1lWllzX7mPBI3	Ed Sheeran	Shape of You	Atlantic Records UK	1	131	119	637231	7qiZfU4dY1lWllzX7mPBI3
123	spotify:track:2odzriVVZBwYOiYJEj30tm	Clau, Cortesia Da Casa, Haikaiss	Pouca Pausa	Universal Music Ltda.	8	124	44	635644	2odzriVVZBwYOiYJEj30tm
124	spotify:track:2srL4DYBekshpbprS6H0mO	1Kilo, Knust, Baviera	Deixe Me Ir - Acústico	1Kilo Rec	1	128	100	634356	2srL4DYBekshpbprS6H0mO
125	spotify:track:69KvEkL28yjwoOtApmB6CL	MC Hollywood, MC Kevinho	É rave que fala né	WM Brazil	119	119	5	631389	69KvEkL28yjwoOtApmB6CL
126	spotify:track:1F46LaY3gYpvL2r534FeWs	Gusttavo Lima	Respeita o Nosso Fim - Ao Vivo	Som Livre	112	135	25	627434	1F46LaY3gYpvL2r534FeWs
127	spotify:track:1qDZnViQgUItsMpWLVwfGb	ANAVITÓRIA, Matheus & Kauan	Fica	Universal Music Ltda.	20	125	104	627109	1qDZnViQgUItsMpWLVwfGb
128	spotify:track:6KUE0HSSudAp9AOycaF6SH	BTS	Make It Right	BIGHIT MUSIC	128	-1	1	625537	6KUE0HSSudAp9AOycaF6SH
129	spotify:track:2Ab1wPTEqulaCGoBak1gUo	Matheus & Kauan, Anitta	Ao Vivo E A Cores	Universal Music Ltda.	1	122	49	624217	2Ab1wPTEqulaCGoBak1gUo
130	spotify:track:6QMPzYhqjhoK5v4Vx1PWzQ	Xand Avião	Casal Raiz - Ao Vivo	Som Livre	130	-1	1	614502	6QMPzYhqjhoK5v4Vx1PWzQ
131	spotify:track:2PMLdLt5QeOuOgxfAvx1in	Luan Santana, Jorge & Mateus	Sofazinho - Ao Vivo	Som Livre	6	127	31	611015	2PMLdLt5QeOuOgxfAvx1in
132	spotify:track:4Lxv5hGnHOUYBVeDgWgcaP	Zé Neto & Cristiano	Long Neck - Acústico	Som Livre	36	132	14	610664	4Lxv5hGnHOUYBVeDgWgcaP
133	spotify:track:5p7ujcrUXASCNwRaWNHR1C	Halsey	Without Me	Capitol Records	93	136	28	604040	5p7ujcrUXASCNwRaWNHR1C
134	spotify:track:7lthOBXNue2IvedLRfkod8	BTS	HOME	BIGHIT MUSIC	134	-1	1	601807	7lthOBXNue2IvedLRfkod8
135	spotify:track:0PaAB17axL9hn88mHiw8g0	Humberto & Ronaldo, Jerry Smith	Não Fala Não pra Mim	Humberto e Ronaldo	5	147	41	600370	0PaAB17axL9hn88mHiw8g0
136	spotify:track:6JqpFboOH2bq9pzaYbkKBn	Sofía Reyes, Rita Ora, Anitta	R.I.P. (feat. Rita Ora & Anitta)	WEA Latina	22	105	5	594897	6JqpFboOH2bq9pzaYbkKBn
137	spotify:track:5KNi9XFap48ry4puG7rvqv	Ferrugem	Pra você acreditar - Ao vivo	WM Brazil	56	148	54	584989	5KNi9XFap48ry4puG7rvqv
138	spotify:track:2BF6mQdYAkLmeRQmX7YyPy	Baco Exu do Blues, 1LUM3	Me Desculpa Jay Z	999	27	137	21	583384	2BF6mQdYAkLmeRQmX7YyPy
139	spotify:track:6p6sG45DypURkhhXsVr6MN	Anitta, DJ Luian, Mambo Kingz	Sin miedo	WM Brazil	40	40	2	581435	6p6sG45DypURkhhXsVr6MN
140	spotify:track:4fMjqKYYsvtT6Fvca8lGFl	Turma do Pagode	Sua Mãe Vai Me Amar	Turma do Pagode Produções Artísticas ltda.	42	155	40	578905	4fMjqKYYsvtT6Fvca8lGFl
141	spotify:track:37erXXnh4mlWE7mdO6EYOp	Marília Mendonça	Ausência - Ao Vivo | Acústico	Som Livre	38	158	57	578039	37erXXnh4mlWE7mdO6EYOp
142	spotify:track:2YHR2QhK6nWta7rbY1on6i	Anitta, Chris Marshall	Tu y yo	WM Brazil	41	41	2	575457	2YHR2QhK6nWta7rbY1on6i
143	spotify:track:4uD7ypL7pDmOiMiVX6TCCa	Mc IG	3 Dias Virado	GR6 Music	35	150	61	566766	4uD7ypL7pDmOiMiVX6TCCa
