rank	uri	artist_names	track_name	source	peak_rank	previous_rank	weeks_on_chart	streams	ID
22	spotify:track:4zsiMjB0794HztyqUkD3Zi	Dilsinho, Henrique & Juliano	Sogra - Ao Vivo	Sony Music Entertainment	6	18	28	2666608	4zsiMjB0794HztyqUkD3Zi
23	spotify:track:4xWzZmX4K1yyrdtRfbUvjt	Niack	Oh Juliana	Niack	1	17	23	2648497	4xWzZmX4K1yyrdtRfbUvjt
24	spotify:track:260n4ECk9j4IEvTAVBYojl	Matheus & Kauan	Nem Doeu - Ao Vivo	Universal Music Ltda.	12	21	29	2597010	260n4ECk9j4IEvTAVBYojl
25	spotify:track:5ra6CI0pEzqjxPEZeBz0d7	Hungria Hip Hop	Amor e Fé - Acústico	Hungria Hip Hop	22	22	17	2568424	5ra6CI0pEzqjxPEZeBz0d7
26	spotify:track:6juD9PQwAPvuXYIAE2gjhO	Henrique & Juliano	Volta Por Baixo - Ao Vivo	Virgin Music Label And Artist Services (S&D)	3	24	49	2495376	6juD9PQwAPvuXYIAE2gjhO
27	spotify:track:3S2iI46NmKyZsoxs2NByIP	Tarcísio do Acordeon, Vitor Fernandes	Nêga	Sua Música	27	52	9	2380815	3S2iI46NmKyZsoxs2NByIP
28	spotify:track:5r9CZJMoMmxio2AnJdxuDS	Grupo Menos É Mais, Di Propósito, Vou Zuar	Pot-Pourri: Melhor Eu Ir / Ligando Os Fatos / Sonho de Amor / Deixa Eu Te Querer - Ao Vivo	Som Livre	21	26	28	2270036	5r9CZJMoMmxio2AnJdxuDS
29	spotify:track:4KLvGldnzUZU4xdELyWBom	Zé Neto & Cristiano	Barzinho Aleatório - Ao Vivo	Som Livre	8	27	54	2248301	4KLvGldnzUZU4xdELyWBom
30	spotify:track:7lJoRyuNJtuiqTcKtuMuIR	MC Hariel	Maçã Verde	GR6 Music	30	30	6	2242268	7lJoRyuNJtuiqTcKtuMuIR
31	spotify:track:3KfyRuNdcCGsZb15sqrXDA	Mc Talibã, MC 3L	Um Sabadão Desse Uma Lua Dessa	FW MUSIC	29	29	9	2115930	3KfyRuNdcCGsZb15sqrXDA
32	spotify:track:7e1VoRlNumuEkXlITMHKLE	Anitta, Myke Towers, Cardi B	Me Gusta (with Cardi B & Myke Towers)	Warner Records	3	33	13	2095271	7e1VoRlNumuEkXlITMHKLE
33	spotify:track:12v6LfkX9YIR3uLefIAAYZ	Mc Jacaré	Comprei um Lança	Mc Jacare / Los Pantchos	5	28	25	2093193	12v6LfkX9YIR3uLefIAAYZ
34	spotify:track:3056x1XkmICnQmji68rrft	Murilo Huff, Henrique & Juliano	Desejando Eu (Ao Vivo)	Artinvox	24	32	30	2077038	3056x1XkmICnQmji68rrft
35	spotify:track:1GWUiFYLYEapxYHnASyOud	Wesley Safadão	Não Valeu	Som Livre	28	39	31	2028720	1GWUiFYLYEapxYHnASyOud
36	spotify:track:3Xuo5utyzk86BwlUHdTR2O	Henrique & Juliano	Briga Feia - Ao Vivo	Virgin Music Label And Artist Services (S&D)	22	36	53	2026305	3Xuo5utyzk86BwlUHdTR2O
37	spotify:track:5GAdMAL3tRJkVN1HtwohK2	Mc Don Juan, Maiara & Maraisa	Vai Ter Que Aguentar	GR6 Music	8	41	29	1978208	5GAdMAL3tRJkVN1HtwohK2
38	spotify:track:1UF3sCkxXH4OE7ja83GRzj	Gusttavo Lima	Espetinho - Ao Vivo	Sony Music Entertainment	27	34	4	1959127	1UF3sCkxXH4OE7ja83GRzj
39	spotify:track:28atBekPVlTdnU4M9Z7udd	Dilsinho, Luísa Sonza, Malibu	Não Vai Embora	Malibu Studios	27	38	32	1952336	28atBekPVlTdnU4M9Z7udd
40	spotify:track:7EWXP47VlXKO3r7mNxuWHw	Wesley Safadão, Os Barões Da Pisadinha	Ele É Ele, Eu Sou Eu	Som Livre	38	48	5	1933647	7EWXP47VlXKO3r7mNxuWHw
41	spotify:track:08Sd5vVcIH3uKeAiaJdoYj	Lauana Prado	Viva Voz - Ao Vivo Em São Paulo / 2019	Universal Music Ltda.	17	44	41	1877541	08Sd5vVcIH3uKeAiaJdoYj
42	spotify:track:4Y0gR2tYML083T6b2vhJrn	Henrique & Juliano	Liberdade Provisória - Live - Ibirapuera / 2019	Virgin Music Label And Artist Services (S&D)	1	43	54	1853422	4Y0gR2tYML083T6b2vhJrn
43	spotify:track:35mvY5S1H3J2QZyna3TFe0	Ariana Grande	positions	Republic Records	15	40	8	1848020	35mvY5S1H3J2QZyna3TFe0
44	spotify:track:2fmeSswdyVq4wcqhY41UHk	Pineapple StormTv, L7NNON, Chris MC, Xamã, Lourena, Cesar Mc, Djonga, Filipe Ret, Salve Malak, Hunter	Poesia Acústica #9: Melhor Forma	Pineapple StormTV	3	35	23	1831143	2fmeSswdyVq4wcqhY41UHk
45	spotify:track:3J5Pu25BODMex4Jpy4l6FL	Luíza & Maurílio, Zé Neto & Cristiano	S de Saudade	Som Livre	7	37	59	1829527	3J5Pu25BODMex4Jpy4l6FL
46	spotify:track:54OqGd3dmug64db0ZtOtF4	Japinha Conde	Romance Desapegado	Conde do Forró	42	47	14	1805190	54OqGd3dmug64db0ZtOtF4
47	spotify:track:4zGtfOglDBfVUypabBwIjQ	Mc Zaac, Anitta, Tyga	Desce Pro Play (PA PA PA)	Universal Music Ltda.	1	46	25	1796195	4zGtfOglDBfVUypabBwIjQ
48	spotify:track:4pwFy4YPNGMxK2P2FfQfvt	Pineapple StormTv, MC Cabelinho, Orochi, JayA Luuck, Pk, Black, Delacruz, BK, LUDMILLA, Salve Malak, Hunter	Poesia Acústica 10: Recomeçar	Pineapple StormTV	25	31	3	1746281	4pwFy4YPNGMxK2P2FfQfvt
49	spotify:track:0RaIjuKU5hudMteEXwr4RS	Jorge & Mateus	Ranking	Som Livre	4	45	41	1726464	0RaIjuKU5hudMteEXwr4RS
50	spotify:track:0eoMMLrWtXbLk64baeESkc	Marcos & Belutti, Jorge & Mateus	Tudo Indica (feat. Jorge & Mateus) - Ao Vivo	Sony Music Entertainment	44	56	14	1710862	0eoMMLrWtXbLk64baeESkc
51	spotify:track:0VjIjW4GlUZAMYd2vXMi3b	The Weeknd	Blinding Lights	Republic Records	25	42	50	1681846	0VjIjW4GlUZAMYd2vXMi3b
52	spotify:track:1ere9b9vDw2N3m9d4uiXxa	Diego & Victor Hugo, Bruno & Marrone	Facas - Ao Vivo	Sony Music Entertainment	52	59	9	1651964	1ere9b9vDw2N3m9d4uiXxa
53	spotify:track:5gTgQBtNP08fUijxpEgmzF	Matheus & Kauan	É Problema	Universal Music Ltda.	49	60	5	1630189	5gTgQBtNP08fUijxpEgmzF
54	spotify:track:4DngRKOpRPrkbzImUB0zgh	Matheus & Kauan	Litrão - Ao Vivo Em Recife / 2020	Universal Music Ltda.	3	54	46	1583266	4DngRKOpRPrkbzImUB0zgh
55	spotify:track:2BRGOqLBHFJclDM6PB2dnd	Marília Mendonça	Deprê	Som Livre	55	58	2	1570450	2BRGOqLBHFJclDM6PB2dnd
56	spotify:track:5oI9blwsXC8AkTWw6wASY8	Matuê	Máquina do Tempo	Sony Music Entertainment	2	50	14	1567253	5oI9blwsXC8AkTWw6wASY8
57	spotify:track:6UelLqGlWMcVH1E5c4H7lY	Harry Styles	Watermelon Sugar	Columbia	27	49	45	1539595	6UelLqGlWMcVH1E5c4H7lY
58	spotify:track:6F7tttrdq7aUdxXVeo0nKp	Simone & Simaria	Foi Pá Pum	Universal Music Ltda.	58	65	3	1497094	6F7tttrdq7aUdxXVeo0nKp
59	spotify:track:1JHvLQWHUoYuapwQikeDuD	Jonas Esticado, Gusttavo Lima	Ele Não Tem	Som Livre	59	63	6	1494174	1JHvLQWHUoYuapwQikeDuD
60	spotify:track:3sGcETRMuAgcPgjDpIkgMn	Matuê	777-666	Sony Music Entertainment	4	53	14	1484095	3sGcETRMuAgcPgjDpIkgMn
61	spotify:track:5LpLYzpV0HWKI2DlPmNywg	Wesley Safadão, Zé Neto & Cristiano	Despedida - Ao Vivo	Som Livre	16	61	37	1465638	5LpLYzpV0HWKI2DlPmNywg
62	spotify:track:5TU6HG6Ltm7ZYr3r5dZjsA	Zé Vaqueiro	Eu Tenho Medo	Sony Music Entertainment	62	68	8	1454673	5TU6HG6Ltm7ZYr3r5dZjsA
63	spotify:track:1wowgtxmcxyIDGkQ8S28gL	PEDRO SAMPAIO, Luan Otten	LARISSA	WM Brazil	63	-1	1	1445954	1wowgtxmcxyIDGkQ8S28gL
64	spotify:track:3Uo7WG0vmLQ07WB4BDwy7D	Taylor Swift	willow	Taylor Swift	64	-1	1	1432068	3Uo7WG0vmLQ07WB4BDwy7D
65	spotify:track:79Uf0vVa7HwWKSgdpTwtRm	Leo Santana, Luísa Sonza	Século 21	Universal Music Ltda.	32	64	9	1431560	79Uf0vVa7HwWKSgdpTwtRm
66	spotify:track:2enk2whIgJyoe0O9HRQZJV	Avine Vinny, Jorge	Seu Beijo Joga Sujo	Sony Music Entertainment	66	69	8	1417969	2enk2whIgJyoe0O9HRQZJV
67	spotify:track:0in6Rc29qdyOkhKyYw4A84	Di Propósito	Manda Áudio	Sony Music Entertainment	53	72	26	1366879	0in6Rc29qdyOkhKyYw4A84
68	spotify:track:0vjQN0F7VjLSiw49em2hq1	Gusttavo Lima, Bruno & Denner	Vingadora - Ao Vivo	Sony Music Entertainment	68	-1	1	1352950	0vjQN0F7VjLSiw49em2hq1
69	spotify:track:5NeBu4oKweDXIjhvYqtbLo	Tierry, Marília Mendonça	Hackearam-Me	WorkShow	69	76	4	1317028	5NeBu4oKweDXIjhvYqtbLo
70	spotify:track:6jcGoHrqfRW6fI2I6xtwBQ	MC Marks	Deus é por nós	WM Brazil	14	66	27	1316418	6jcGoHrqfRW6fI2I6xtwBQ
71	spotify:track:0hDphSo7vI7gCjEPpD6gu0	GIULIA BE	se essa vida fosse um filme	WM Brazil	21	67	22	1314605	0hDphSo7vI7gCjEPpD6gu0
72	spotify:track:3PfIrDoz19wz7qK7tYeu62	Dua Lipa	Don't Start Now	Warner Records	2	62	59	1312031	3PfIrDoz19wz7qK7tYeu62
73	spotify:track:1WTJdd2atKxhUrbvUHjNDt	João Bosco & Vinicius, Matheus	Segunda Taça - Ao Vivo	João Bosco & Vinicius	21	75	43	1303367	1WTJdd2atKxhUrbvUHjNDt
74	spotify:track:1HbA4N1MiOsPthALesGFR1	Shawn Mendes, Justin Bieber	Monster (Shawn Mendes & Justin Bieber)	Shawn Mendes LP4-5 PS/ Island	44	55	4	1293080	1HbA4N1MiOsPthALesGFR1
75	spotify:track:3tkEf7vw4zDBFAQxY1vdcv	Anderson & Vei da Pisadinha	Elas Gostam de Gasolina - Ao Vivo	CmdShft	75	105	3	1291402	3tkEf7vw4zDBFAQxY1vdcv
76	spotify:track:7benotyTvLY2vUsDKtxbiA	Gusttavo Lima	Café e Amor - Ao Vivo	Sony Music Entertainment	13	74	10	1261674	7benotyTvLY2vUsDKtxbiA
77	spotify:track:7CDdyDigw7e3zFr3k7uKMY	Luíza & Maurílio	Pode Sumir	Som Livre	55	71	29	1255938	7CDdyDigw7e3zFr3k7uKMY
78	spotify:track:2MOq63fxuFLYQM3CsDcFs1	GIULIA BE	menina solta	WM Brazil	15	73	63	1229440	2MOq63fxuFLYQM3CsDcFs1
79	spotify:track:3tv697PZNnaQN0Mn2zGhS5	Gusttavo Lima	A Gente Fez Amor - Ao Vivo	Sony Music Entertainment	1	78	54	1227363	3tv697PZNnaQN0Mn2zGhS5
80	spotify:track:2nZj5YymF54qhAu7RneVP6	Hugo & Guilherme	Coração Na Cama - Ao Vivo	Som Livre	80	89	3	1219071	2nZj5YymF54qhAu7RneVP6
81	spotify:track:2InUVOBY515umeuwdQtsQ4	Zé Neto & Cristiano	Esses Vícios	Som Livre	71	81	4	1205964	2InUVOBY515umeuwdQtsQ4
82	spotify:track:07c9lzwx1IIm101PnB4BZu	MC Levin, Caverinha	É Só Botada	Master Gold	82	94	5	1172419	07c9lzwx1IIm101PnB4BZu
83	spotify:track:0SJtvFn4vqgJPscSbEPaql	Maiara & Maraisa, Dilsinho	Libera Ela - Ao Vivo	Som Livre	18	79	35	1170043	0SJtvFn4vqgJPscSbEPaql
84	spotify:track:3tc8Z4lGzOIwmIVftsxO6o	Marília Mendonça	Graveto - Ao Vivo	Som Livre	3	51	49	1158255	3tc8Z4lGzOIwmIVftsxO6o
85	spotify:track:4Oun2ylbjFKMPTiaSbbCih	Cardi B, Megan Thee Stallion	WAP (feat. Megan Thee Stallion)	Atlantic/KSR	14	80	19	1151029	4Oun2ylbjFKMPTiaSbbCih
86	spotify:track:2VFTgZwiAdrADSLrUNHWt9	Pabllo Vittar, POCAH	Bandida	Sony Music Entertainment	36	70	3	1132401	2VFTgZwiAdrADSLrUNHWt9
87	spotify:track:4vDC52DnSqAjec5Vh5yJEb	DJ Matt D, Mc Lipi, MC Lemos, Menor MC, MC Vinny, MC Julio D.E R., MC Leozinho ZS, Makalo	Homenagem aos Relíquias (feat. Menor MC, MC Vinny, MC Julio D.E R., MC Leozinho ZS & Makalo)	Satélite Funk	56	82	16	1131669	4vDC52DnSqAjec5Vh5yJEb
88	spotify:track:566AZpR4FJErkhS3CmuaWu	DJ Matt D, MC Leozinho ZS, MC Vinny, Menor MC, MC Julio D.E.R., MC Lemos, Mc Dricka, Mc Livinho, Mc Diouro	Set 2.0: Homenagem aos Relíquias	GREE CASSUA	86	86	7	1099121	566AZpR4FJErkhS3CmuaWu
89	spotify:track:01mKvmXQLhr3MEoiAEAcP2	Rennan da Penha, MC 2jhow	Talarica	Sony Music Entertainment	29	87	21	1098719	01mKvmXQLhr3MEoiAEAcP2
90	spotify:track:73uParILjIm5rcP0C2bpMF	BIN, Mainstreet, Mãolee	Marília Mendonça	Mainstreet Records	56	92	20	1085956	73uParILjIm5rcP0C2bpMF
91	spotify:track:7pDcS0EVMJR0YwjXmHcCRg	Luísa Sonza, Mc Zaac	TOMA	Universal Music Ltda.	14	77	20	1073300	7pDcS0EVMJR0YwjXmHcCRg
92	spotify:track:0GTPmh5G40joBg93vcSQNq	Alok, Ilkay Sencan, Tove Lo	Don't Say Goodbye (feat. Tove Lo)	Columbia/B1 Recordings	87	98	10	1058993	0GTPmh5G40joBg93vcSQNq
93	spotify:track:5PNvgiKSwMdjBsDsgFCFLX	Maverick Sabre, Jorja Smith, Vintage Culture, Slow Motion	Slow Down (feat. Jorja Smith) - Vintage Culture & Slow Motion Remix	Spinnin' Deep	21	93	37	1058384	5PNvgiKSwMdjBsDsgFCFLX
94	spotify:track:0zLCBJZSiELJf02ucPP9wb	SAINt JHN, Imanbek	Roses - Imanbek Remix	Columbia/B1 Recordings	11	90	42	1056808	0zLCBJZSiELJf02ucPP9wb
95	spotify:track:2WlZuBDgLfT7Kc0admhFdg	Luísa Sonza	BRABA	Universal Music Ltda.	2	85	39	1056146	2WlZuBDgLfT7Kc0admhFdg
96	spotify:track:2PWjKmjyTZeDpmOUa3a5da	Jorge & Mateus	Cheirosa - Ao Vivo	Som Livre	3	91	62	1053744	2PWjKmjyTZeDpmOUa3a5da
97	spotify:track:3yBOCItZQIjGV0PT5UJCeS	Israell Muniz	Eu Vou Tirar Você Do Cabaré	Universal Music Ltda.	97	130	2	1053146	3yBOCItZQIjGV0PT5UJCeS
98	spotify:track:2Oycxb8QbPkpHTo8ZrmG0B	Miley Cyrus, Dua Lipa	Prisoner (feat. Dua Lipa)	RCA Records Label	41	84	4	1049194	2Oycxb8QbPkpHTo8ZrmG0B
99	spotify:track:3gY2oyydautEwY7SsQeF4Q	Luan Estilizado	Tá Faltando Eu	2020 Luan Estilizado - UltraPromo	99	101	4	1039865	3gY2oyydautEwY7SsQeF4Q
100	spotify:track:1sTVKLLFDfAfowsG4bRBN4	MC Teteu, MC Ks, Dj Serpinha	Faz a Pose	realdreamsgravadoraeeditora	100	113	4	1033202	1sTVKLLFDfAfowsG4bRBN4
101	spotify:track:3tjFYV6RSFtuktYl3ZtYcq	24kGoldn, iann dior	Mood (feat. iann dior)	Records/Columbia	73	100	15	1033157	3tjFYV6RSFtuktYl3ZtYcq
102	spotify:track:4yD8WmB9NJVz1qYLD98iS1	DJ Lucas Beat	ALÔ AMBEV - funk remix	iMusics	102	-1	1	1027915	4yD8WmB9NJVz1qYLD98iS1
103	spotify:track:4c9Py6O1NeuYKbJ8Ok7mTl	Alok, Vintage Culture, FAULHABER	Party On My Own	CONTROVERSIA	78	104	16	1020536	4c9Py6O1NeuYKbJ8Ok7mTl
104	spotify:track:6Q9NH5cNBY58nJkp5Jbs9j	Manu Gavassi, Gloria Groove	Deve ser horrível dormir sem mim	Universal Music Ltda.	2	88	17	1013682	6Q9NH5cNBY58nJkp5Jbs9j
105	spotify:track:3oqC4Ta40ft6NnTJwcUTdi	Rashid, Lukinhas, Emicida	Pipa Voada (feat. Emicida)	Sony Music Entertainment	43	96	41	1012728	3oqC4Ta40ft6NnTJwcUTdi
106	spotify:track:3oe0vGmQxem3DcarYMuzu1	Felipe Araújo	Mentira - Ao Vivo	Universal Music Ltda.	15	102	55	991254	3oe0vGmQxem3DcarYMuzu1
107	spotify:track:4saklk6nie3yiGePpBwUoc	BTS	Dynamite	BIGHIT MUSIC	17	97	17	981114	4saklk6nie3yiGePpBwUoc
108	spotify:track:1rgnBhdG2JDFTbYkYRZAku	Tones And I	Dance Monkey	Elektra (NEK)	5	95	66	973790	1rgnBhdG2JDFTbYkYRZAku
109	spotify:track:6NM06xgqxQ0HU5lxbt2JHi	Gusttavo Lima	Saudade Sua	Sony Music Entertainment	3	99	31	966116	6NM06xgqxQ0HU5lxbt2JHi
110	spotify:track:767WBxhrD8kRfJ4cYZQO9G	Wesley Safadão	Confidencial	Som Livre	100	121	7	944543	767WBxhrD8kRfJ4cYZQO9G
111	spotify:track:1fWITNjgwmKEonjikQUaa1	MC Kevinho	Avançada	WM Brazil	71	107	18	933138	1fWITNjgwmKEonjikQUaa1
112	spotify:track:3MkdA6vwF0ifRl86yzTlJW	Matuê	Kenny G	Sony Music Entertainment	7	103	67	933095	3MkdA6vwF0ifRl86yzTlJW
113	spotify:track:48CAeajgzcGJaVUSsXd7h0	Guilherme & Benuto, Israel & Rodolffo	Declaração pro Bar - Ao Vivo	Sony Music Entertainment	51	116	44	931050	48CAeajgzcGJaVUSsXd7h0
114	spotify:track:5yaXBGNko8lmFSOvKWo99j	Matheus & Kauan	Então Toma - Ao Vivo	Universal Music Ltda.	41	117	36	928263	5yaXBGNko8lmFSOvKWo99j
115	spotify:track:25gD4PQjxCLnwIY2n23aEl	Vitão, Luísa Sonza	Flores	Universal Music Ltda.	2	106	27	919431	25gD4PQjxCLnwIY2n23aEl
116	spotify:track:67mqU3FeErlvWwsxnMfvQo	MC Du Black, Delacruz	Tudo Aconteceu	Universal Music Ltda.	6	83	38	917646	67mqU3FeErlvWwsxnMfvQo
117	spotify:track:46AFlLXnzZHZBxq44rVnsM	Xamã, Agnes Nunes, Neo Beats	Escorpião	Bagua Records	117	200	4	912297	46AFlLXnzZHZBxq44rVnsM
118	spotify:track:6wDzwmywQ2X8O0FN1IQGol	Os Barões Da Pisadinha	Cabeça Voando	Sony Music Entertainment	78	118	27	912209	6wDzwmywQ2X8O0FN1IQGol
119	spotify:track:2pBEAodCImE4LgbKAG4bfz	Bruno & Marrone, Wesley Safadão	Último Beijo	Worldshow Promoções e Eventos	119	186	2	907957	2pBEAodCImE4LgbKAG4bfz
120	spotify:track:5U28PY9MekLyCBYtLHGQpe	Melim	Meu Abrigo	Universal Music Ltda.	3	115	134	898605	5U28PY9MekLyCBYtLHGQpe
121	spotify:track:1wsL4Lgoo27ETnLt6svbnT	Mc Jacaré	Senta no Fazendeiro	Mc Jacare / Los Pantchos	120	120	4	897919	1wsL4Lgoo27ETnLt6svbnT
122	spotify:track:3bUDPTCStUeLcUgXgvepQh	GIULIA BE, Luan Santana	inesquecível	WM Brazil	95	114	10	889533	3bUDPTCStUeLcUgXgvepQh
123	spotify:track:2ylAocQwOgzelMbW9KJL56	Zé Vaqueiro	Meia Noite	Sony Music Entertainment	123	127	3	883721	2ylAocQwOgzelMbW9KJL56
124	spotify:track:3GmJxfnUDrIs1iCfKUELFz	Marília Mendonça	Supera - Ao Vivo	Som Livre	1	112	70	883307	3GmJxfnUDrIs1iCfKUELFz
125	spotify:track:1Nmcs8zk7LfcvHRgLtTM5J	Orochi, Papatinho	Amor de Fim de Noite	Mainstreet Records	36	108	58	883094	1Nmcs8zk7LfcvHRgLtTM5J
126	spotify:track:60wF0XnX7A0jVpDNA5v8vi	Vytinho NG, Bianca	Tudo no Sigilo	Vytinho Ng	5	109	39	878616	60wF0XnX7A0jVpDNA5v8vi
127	spotify:track:6Im9k8u9iIzKMrmV7BWtlF	Ariana Grande	34+35	Republic Records	69	125	7	878491	6Im9k8u9iIzKMrmV7BWtlF
128	spotify:track:62tcTmWpOcqFfZNWrheU1T	MC Mari, MC WS	Senta Concentrada (feat. MC WS)	Essa é Hit	108	124	7	876825	62tcTmWpOcqFfZNWrheU1T
129	spotify:track:5J4tK2FbXQEeC0AsfFgwpz	Yasmin Santos	Cuidado Que Eu Te Supero	Sony Music Entertainment	76	131	18	873513	5J4tK2FbXQEeC0AsfFgwpz
130	spotify:track:4lKuzrdZrJuCAedbIslF3A	PEDRO SAMPAIO, Felipe Original, JS o Mão de Ouro	SENTADÃO	WM Brazil	2	119	56	866918	4lKuzrdZrJuCAedbIslF3A
131	spotify:track:6Teco2qa7OBfa7mjaMYSbO	Os Barões Da Pisadinha, Thiago Brava	Casa de Praia - Ao Vivo	Sony Music Entertainment	66	126	16	866589	6Teco2qa7OBfa7mjaMYSbO
132	spotify:track:16uUeKOV7m51Vlx9oUIEvE	MC WM, Niack, MC's Jhowzinho & Kadinho	Separei	WM Brazil	128	128	5	865900	16uUeKOV7m51Vlx9oUIEvE
133	spotify:track:2c80HnIOPMmQQVQllQEWb5	Matuê	É Sal	Sony Music Entertainment	10	111	14	864950	2c80HnIOPMmQQVQllQEWb5
134	spotify:track:4z1hlWTFVq9ftrcCxxvcwt	Eric Land, Wesley Safadão	Beijo das Galáxias	Eric Land	134	138	2	857016	4z1hlWTFVq9ftrcCxxvcwt
135	spotify:track:54bFM56PmE4YLRnqpW6Tha	Billie Eilish	Therefore I Am	Darkroom/Interscope Records	60	110	5	856880	54bFM56PmE4YLRnqpW6Tha
136	spotify:track:2hqRWWmbHT9CTc5a4a9NVe	Marília Mendonça, Maiara & Maraisa	Uma Vida a Mais (Listen To Your Heart)	Som Livre	81	129	15	843137	2hqRWWmbHT9CTc5a4a9NVe
137	spotify:track:2ASs0n7ukfyxAxDtdir4vF	MC Luan da BS, Mc Vitin do LJ, MC Marley	Privilégio	Funk Explode	137	190	2	837878	2ASs0n7ukfyxAxDtdir4vF
138	spotify:track:7Ac3BmqTQoLdAt7HtZyfgN	DENNIS, Mc Don Juan	Te Prometo	Sony Music Entertainment	9	135	45	835227	7Ac3BmqTQoLdAt7HtZyfgN
139	spotify:track:7hxHWCCAIIxFLCzvDgnQHX	Internet Money, Gunna, Don Toliver, NAV	Lemonade (feat. Gunna, Don Toliver & NAV)	Internet Money Records/ TenThousand Projects	72	123	13	828460	7hxHWCCAIIxFLCzvDgnQHX
140	spotify:track:13Rf6RaZT13TW4xLQR3MQr	Pineapple StormTv, MC Cabelinho, Bob do Contra, Azzy, Filipe Ret, Dudu, Xamã, Orochi, Maquiny, Salve Malak, Hunter	Poesia Acústica #6: Era uma Vez	Pineapple StormTV	18	122	103	827528	13Rf6RaZT13TW4xLQR3MQr
