rank	uri	artist_names	track_name	source	peak_rank	previous_rank	weeks_on_chart	streams	ID
143	spotify:track:0WlmiIK5qFQ4dAB4mCA4sI	Os Barões Da Pisadinha, Fernando & Sorocaba	Amor da Despedida	Sony Music Entertainment	9	104	35	846094	0WlmiIK5qFQ4dAB4mCA4sI
144	spotify:track:6vZaNHrGvtGRKyZBceaRV7	Pabllo Vittar	Ama Sofre Chora	Sony Music Entertainment	41	61	9	845790	6vZaNHrGvtGRKyZBceaRV7
145	spotify:track:3cVF2ot6YuCD0RQY302gNz	NATTAN, Zé Vaqueiro	Não Te Quero	VYBBE	91	138	21	841479	3cVF2ot6YuCD0RQY302gNz
146	spotify:track:35qOGx1CWvCkQFOv4BkVIV	Os Barões Da Pisadinha	Esquema Preferido - Ao Vivo	Sony Music Entertainment	23	145	24	838418	35qOGx1CWvCkQFOv4BkVIV
147	spotify:track:2p04GXqx4j9sggMTFJpEBa	Mc Rennan, DJ Braga Oficial	Cai de vagarinho até embaixo	MR10 PRODUTORA	31	151	19	824676	2p04GXqx4j9sggMTFJpEBa
148	spotify:track:5ra6CI0pEzqjxPEZeBz0d7	Hungria Hip Hop	Amor e Fé - Acústico	Hungria Hip Hop	22	131	46	821106	5ra6CI0pEzqjxPEZeBz0d7
149	spotify:track:0YluTOlBctnpHPABgFSXEw	DJ Lucas Beat, Vitor Fernandes	Vou Falar Que Não Quero - Remix	Midia Hits	100	140	13	818823	0YluTOlBctnpHPABgFSXEw
150	spotify:track:0XRDNfCJWLccJc9NXvx5zM	Marília Mendonça	Nosso Amor Envelheceu	Som Livre	150	-1	1	806956	0XRDNfCJWLccJc9NXvx5zM
151	spotify:track:3QUriWUE8WnWLpWxHA52k4	Tz da Coronel, DJ PurpleRain.REC	Anota Placa	Purple Rain Records	72	147	16	801430	3QUriWUE8WnWLpWxHA52k4
152	spotify:track:0eoMMLrWtXbLk64baeESkc	Marcos & Belutti, Jorge & Mateus	Tudo Indica (feat. Jorge & Mateus) - Ao Vivo	Sony Music Entertainment	20	149	43	800704	0eoMMLrWtXbLk64baeESkc
153	spotify:track:2dcYBsq0wTqkJIlfNMGfrR	Tz da Coronel, DJ PurpleRain.REC	Trajado de Glock Ela Joga na Cara	Purple Rain Records	67	154	11	792325	2dcYBsq0wTqkJIlfNMGfrR
154	spotify:track:3Xuo5utyzk86BwlUHdTR2O	Henrique & Juliano	Briga Feia - Ao Vivo	Virgin Music Label And Artist Services (S&D)	22	139	82	789680	3Xuo5utyzk86BwlUHdTR2O
155	spotify:track:5gIVPysvKFh2gtwsicafnN	Douglas & Vinicius	Volume 3	WorkShow	80	-1	22	786962	5gIVPysvKFh2gtwsicafnN
156	spotify:track:3sgOlQhpIlao3pSkXy9XXY	Maiara & Maraisa	Incomparável	Som Livre	125	152	5	782744	3sgOlQhpIlao3pSkXy9XXY
157	spotify:track:132wAeR05o10R9iSjA1XAE	DJ GRZS, Mc Marofa, Mc Fazano, Mc Mero RF	Eu Sou O Mestre Dos Magos	DJ GRZS	98	146	7	782132	132wAeR05o10R9iSjA1XAE
158	spotify:track:2QCwoYDn4DRfjs4NhW2KpO	João Bosco e Gabriel, Humberto & Ronaldo	Alô Ex-Amor - Ao Vivo	João Bosco e Gabriel	14	156	45	781710	2QCwoYDn4DRfjs4NhW2KpO
159	spotify:track:3neqH7BREo9vsQkx4NZwSe	Jonas Esticado	Paredão No Talo	Som Livre	159	-1	1	779059	3neqH7BREo9vsQkx4NZwSe
160	spotify:track:2BRGOqLBHFJclDM6PB2dnd	Marília Mendonça	Deprê	Som Livre	55	172	31	775779	2BRGOqLBHFJclDM6PB2dnd
161	spotify:track:35mvY5S1H3J2QZyna3TFe0	Ariana Grande	positions	Republic Records	15	158	37	773293	35mvY5S1H3J2QZyna3TFe0
162	spotify:track:6SRsiMl7w1USE4mFqrOhHC	Olivia Rodrigo	brutal	Olivia Rodrigo PS	48	161	7	772474	6SRsiMl7w1USE4mFqrOhHC
163	spotify:track:6mUNR2pJOxKRCVo97YVlHE	Dj Wesley Gonzaga, MC Fahah, Mc Vitin Lc	Gonzaga Deu Fuga Com Uma Loira Cabulosa Em Cima Da 66	FERA ENTRETENIMENTO	141	162	5	758335	6mUNR2pJOxKRCVo97YVlHE
164	spotify:track:1nahzW3kfMuwReTka28tH5	Justin Bieber	Hold On	RBMG/Def Jam	69	164	18	751429	1nahzW3kfMuwReTka28tH5
165	spotify:track:7frGdTrAxXpYbvsTsaySxJ	MC Theuzyn, MC Gui Andrade	É sempre assim	2985190 Records DK	118	160	7	751219	7frGdTrAxXpYbvsTsaySxJ
166	spotify:track:1w5GF97jRe8bnNKcBPYPyf	Zé Vaqueiro	Meu Mel	Sony Music Entertainment	143	169	21	750671	1w5GF97jRe8bnNKcBPYPyf
167	spotify:track:0cHflpV8SSGbE0NKaasEfT	Filipe Ret, Dallass	F* F* M*	Som Livre	57	171	19	743270	0cHflpV8SSGbE0NKaasEfT
168	spotify:track:4fB85IhVASxXMWgoke5WVJ	Alok	Alive (It Feels Like)	CONTROVERSIA	57	170	34	738188	4fB85IhVASxXMWgoke5WVJ
169	spotify:track:7uXQAiHezf6VR7txWkS86Q	Mc Kevin	Cavalo de Tróia	GR6 Music	61	173	9	733725	7uXQAiHezf6VR7txWkS86Q
170	spotify:track:7qEHsqek33rTcFNT9PFqLf	Lewis Capaldi	Someone You Loved	Vertigo Berlin	65	174	96	732025	7qEHsqek33rTcFNT9PFqLf
171	spotify:track:0in6Rc29qdyOkhKyYw4A84	Di Propósito	Manda Áudio	Sony Music Entertainment	53	167	55	725667	0in6Rc29qdyOkhKyYw4A84
172	spotify:track:3dPvQLKl42dMYWV4LWRTLK	Os Barões Da Pisadinha	Tá Rocheda	Sony Music Entertainment	7	157	75	702832	3dPvQLKl42dMYWV4LWRTLK
173	spotify:track:3FAJ6O0NOHQV8Mc5Ri6ENp	Giveon	Heartbreak Anniversary	Epic/Not So Fast	41	168	18	702123	3FAJ6O0NOHQV8Mc5Ri6ENp
174	spotify:track:2LOIoeI16A8jjKubPKoCSa	ANAVITÓRIA, Rita Lee	Amarelo, azul e branco	F/SIMAS	43	165	19	698838	2LOIoeI16A8jjKubPKoCSa
175	spotify:track:6bgZv4VkqjBIS2vawz3RsU	POCAH, MC WM	Nem On Nem Off	WM Brazil	92	179	8	695691	6bgZv4VkqjBIS2vawz3RsU
176	spotify:track:4ROjqZbah8JlAk7eoGnpz1	Murilo Huff, Henrique & Juliano	Desejando Eu (Ao Vivo)	Artinvox	24	176	59	693937	4ROjqZbah8JlAk7eoGnpz1
177	spotify:track:76SjZ87SE24IwfNGBquUn5	Israel & Rodolffo	Fala Na Minha Cara - Ao Vivo	Som Livre	177	186	3	692885	76SjZ87SE24IwfNGBquUn5
178	spotify:track:2vBET2pmrQqafaS6zIaYta	Black Eyed Peas, Shakira	GIRL LIKE ME	Epic	103	191	24	692328	2vBET2pmrQqafaS6zIaYta
179	spotify:track:0VxVv5IKWXj5o6FVO7zKXN	DJ Lucas Beat, João Bosco & Vinicius	Bloqueia Eu - Remix	Midia Hits	66	163	17	689336	0VxVv5IKWXj5o6FVO7zKXN
180	spotify:track:0T4xOQeKlZ1s6YdD6UIZp8	Tarcísio do Acordeon	Meu Sonho	Sua Música	178	190	3	687307	0T4xOQeKlZ1s6YdD6UIZp8
181	spotify:track:6WXglvTFRmjlHHhgjYMNif	MC Hariel, Alok, MC Ryan SP, Mc Davi, Salvador Da Rima	Ilusão (Cracolândia)	GR6 Music	2	166	34	687005	6WXglvTFRmjlHHhgjYMNif
182	spotify:track:4zsiMjB0794HztyqUkD3Zi	Dilsinho, Henrique & Juliano	Sogra - Ao Vivo	Sony Music Entertainment	6	180	57	682847	4zsiMjB0794HztyqUkD3Zi
183	spotify:track:4saklk6nie3yiGePpBwUoc	BTS	Dynamite	BIGHIT MUSIC	17	181	46	678578	4saklk6nie3yiGePpBwUoc
184	spotify:track:1T3hcBQRwacjWLuJJFt8co	Xand Avião, Os Barões Da Pisadinha	Ela Aperta a Minha Mente	Som Livre	93	183	28	678147	1T3hcBQRwacjWLuJJFt8co
185	spotify:track:4nEhc8lB3L2NhgF1ZiXKcE	João Gomes	É Amor	Sua Música	185	-1	1	677165	4nEhc8lB3L2NhgF1ZiXKcE
186	spotify:track:4Y0gR2tYML083T6b2vhJrn	Henrique & Juliano	Liberdade Provisória - Live - Ibirapuera / 2019	Virgin Music Label And Artist Services (S&D)	1	-1	80	673132	4Y0gR2tYML083T6b2vhJrn
187	spotify:track:770dThFIyI1l6ovcxxeUW2	DJ BOY, MC Joãozinho VT, MC V7, MC Letto, MC Leozinho ZS, Mc IG, Mc Davi, Mc Kako	Coração Gelado 2	Sonar Music	136	185	13	672173	770dThFIyI1l6ovcxxeUW2
188	spotify:track:3w4RBPBd4cBwcGvK26deQO	Tierry, Gusttavo Lima	Acertou na Mosca	WorkShow	133	-1	7	670795	3w4RBPBd4cBwcGvK26deQO
189	spotify:track:5PNvgiKSwMdjBsDsgFCFLX	Maverick Sabre, Jorja Smith, Vintage Culture, Slow Motion	Slow Down (feat. Jorja Smith) - Vintage Culture & Slow Motion Remix	Spinnin' Deep	21	194	66	663705	5PNvgiKSwMdjBsDsgFCFLX
190	spotify:track:1rFRjUkibxaMaUwGgKpfwe	João Gomes	Tô Sem Você	Sua Música	190	-1	1	661484	1rFRjUkibxaMaUwGgKpfwe
191	spotify:track:1S3taf3Ml2hNxXeJEe6ZXG	João Gomes	Esperando Você	Sua Música	191	-1	1	656696	1S3taf3Ml2hNxXeJEe6ZXG
192	spotify:track:13Rf6RaZT13TW4xLQR3MQr	Pineapple StormTv, MC Cabelinho, Bob do Contra, Azzy, Filipe Ret, Dudu, Xamã, Orochi, Maquiny, Salve Malak, Hunter	Poesia Acústica #6: Era uma Vez	Pineapple StormTV	18	177	130	655247	13Rf6RaZT13TW4xLQR3MQr
193	spotify:track:14SljsjDUvcK8xLAJrR7qW	Mc Lipi, MC Hariel	Bem Melhor	Love Funk	193	-1	1	655090	14SljsjDUvcK8xLAJrR7qW
194	spotify:track:4iavXH4dDUMA8yAabnUhSI	Jorge & Mateus, Marília Mendonça	Me Ame Mais	Som Livre	73	189	11	650498	4iavXH4dDUMA8yAabnUhSI
195	spotify:track:3S2iI46NmKyZsoxs2NByIP	Tarcísio do Acordeon, Vitor Fernandes	Nêga	Sua Música	27	178	38	648753	3S2iI46NmKyZsoxs2NByIP
196	spotify:track:5wIXzJXnU2HC79kYJIXPt3	João Gomes	Fica Comigo	Sua Música	196	-1	1	648632	5wIXzJXnU2HC79kYJIXPt3
197	spotify:track:0zLCBJZSiELJf02ucPP9wb	SAINt JHN, Imanbek	Roses - Imanbek Remix	Columbia/B1 Recordings	11	200	71	647738	0zLCBJZSiELJf02ucPP9wb
198	spotify:track:5HZkmgck2eP8bRVHjo54BI	Roger & Gustavo	Prefiro Ficar Sem (Ou é Você Ou é Ninguém)	IFX Music	198	-1	1	639618	5HZkmgck2eP8bRVHjo54BI
199	spotify:track:6m84TzSTM5nbwZxIxkYHz6	Jorge & Mateus	Namorando Com Saudade	Som Livre	97	-1	6	636737	6m84TzSTM5nbwZxIxkYHz6
200	spotify:track:1jweGFaVZxEVrOHKsLpPY4	Grupo Menos É Mais	Adorei	Som Livre	72	-1	28	633593	1jweGFaVZxEVrOHKsLpPY4
