rank	uri	artist_names	track_name	source	peak_rank	previous_rank	weeks_on_chart	streams	ID
29	spotify:track:0EZuXcsnjEmGuRYdFdcctX	Marília Mendonça	Sem Sal - Ao Vivo	Som Livre	20	25	28	1451065	0EZuXcsnjEmGuRYdFdcctX
30	spotify:track:4gDvg62vG96w0qJaF6wzcd	Diego & Victor Hugo, Zé Neto & Cristiano	A Culpa é do Meu Grau (feat. Zé Neto & Cristiano) - Ao Vivo em Brasília	Sony Music Entertainment	27	27	7	1446008	4gDvg62vG96w0qJaF6wzcd
31	spotify:track:5MMrkwK6AgNAsgHVdC7daZ	Dilsinho	Péssimo Negócio (Ao Vivo)	Sony Music Entertainment	24	28	27	1445664	5MMrkwK6AgNAsgHVdC7daZ
32	spotify:track:5yH8pYxNckOU1cxfPsMIaz	DENNIS, MC Kevinho	Agora é Tudo Meu	Sony Music Entertainment	3	21	22	1431387	5yH8pYxNckOU1cxfPsMIaz
33	spotify:track:1oQppEGTHYN53xfEaTz4ua	PEDRO SAMPAIO	VAI MENINA	WM Brazil	30	30	8	1387504	1oQppEGTHYN53xfEaTz4ua
34	spotify:track:3wB81eGupHVv9W4mF9IsHh	MC Kevinho	Facilita	WM Brazil	34	48	7	1350036	3wB81eGupHVv9W4mF9IsHh
35	spotify:track:37Xnka0c1qea5wagV91UIl	Xand Avião	Casal Raiz - Ao Vivo	Som Livre	35	37	4	1305987	37Xnka0c1qea5wagV91UIl
36	spotify:track:3o67Yt3Ua1qlSNV22zWUAn	Maiara & Maraisa, Zé Neto & Cristiano	Traí Sim - Ao Vivo	Som Livre	18	34	23	1299128	3o67Yt3Ua1qlSNV22zWUAn
37	spotify:track:53CJANUxooaqGOtdsBTh7O	Lil Nas X	Old Town Road	Columbia	37	59	3	1298942	53CJANUxooaqGOtdsBTh7O
38	spotify:track:2t80PJ9OW8JyZUCM9vFTh3	TIAGO IORC	Deitada Nessa Cama	Universal Music Ltda.	38	-1	1	1283478	2t80PJ9OW8JyZUCM9vFTh3
39	spotify:track:2g4W0KW5nOfD4PEllPBw8h	Júnior e Cézar	Golzinho Quadrado - Ao Vivo	Júnior e Cézar	39	150	2	1282419	2g4W0KW5nOfD4PEllPBw8h
40	spotify:track:2X8sssaxS5GReg6945B6RW	Wesley Safadão	Só Pra Castigar	Som Livre	4	36	34	1262705	2X8sssaxS5GReg6945B6RW
41	spotify:track:2caDAj0O4uD8OlJ8bap9nz	LUDMILLA, Anitta	Favela chegou - Ao vivo	WM Brazil	12	33	11	1253933	2caDAj0O4uD8OlJ8bap9nz
42	spotify:track:2dEkETSUpO8oZoCOcKT1yN	Marcos & Belutti, Ferrugem	Tonelada de Solidão (feat. Ferrugem) - Ao Vivo	Sony Music Entertainment	38	38	13	1248429	2dEkETSUpO8oZoCOcKT1yN
43	spotify:track:13Rf6RaZT13TW4xLQR3MQr	Pineapple StormTv, MC Cabelinho, Bob do Contra, Azzy, Filipe Ret, Dudu, Xamã, Orochi, Maquiny, Salve Malak, Hunter	Poesia Acústica #6: Era uma Vez	Pineapple StormTV	18	39	19	1242936	13Rf6RaZT13TW4xLQR3MQr
44	spotify:track:09YadcHsZw8nEmJhB7SDrw	TIAGO IORC	Fuzuê	Universal Music Ltda.	44	-1	1	1240254	09YadcHsZw8nEmJhB7SDrw
45	spotify:track:3NpRkAnxexTh4TklAZNjag	Mc Don Juan, Mc Davi	Bye Bye	GR6 Music	28	35	8	1233460	3NpRkAnxexTh4TklAZNjag
46	spotify:track:2mJOngYlqgfdLMBSxPcJL3	Jerry Smith, Wesley Safadão	Quem Tem o Dom	Start Music	15	32	15	1224778	2mJOngYlqgfdLMBSxPcJL3
47	spotify:track:4Lxv5hGnHOUYBVeDgWgcaP	Zé Neto & Cristiano	Long Neck - Acústico	Som Livre	36	113	17	1210910	4Lxv5hGnHOUYBVeDgWgcaP
48	spotify:track:6LsAAHotRLMOHfCsSfYCsz	Shawn Mendes	If I Can't Have You	Island Records	48	-1	1	1177403	6LsAAHotRLMOHfCsSfYCsz
49	spotify:track:5U28PY9MekLyCBYtLHGQpe	Melim	Meu Abrigo	Universal Music Ltda.	3	43	50	1167185	5U28PY9MekLyCBYtLHGQpe
50	spotify:track:6ocbgoVGwYJhOv1GgI9NsF	Ariana Grande	7 rings	Republic Records	9	45	16	1149123	6ocbgoVGwYJhOv1GgI9NsF
51	spotify:track:39aWBx86ZdvXQ9d0fRAXxH	Mano Walter, Gustavo Mioto	Fingindo Maturidade - Ao Vivo	Som Livre	41	41	8	1138253	39aWBx86ZdvXQ9d0fRAXxH
52	spotify:track:6u7jPi22kF8CTQ3rb9DHE7	Lil Nas X, Billy Ray Cyrus	Old Town Road - Remix	Columbia	52	77	4	1112543	6u7jPi22kF8CTQ3rb9DHE7
53	spotify:track:6PqUdUGS4h5aGY7YyEGXr8	Alok, Felix Jaehn, The Vamps	All The Lies	Spinnin' Records	14	31	8	1092022	6PqUdUGS4h5aGY7YyEGXr8
54	spotify:track:7CBImG41isOs2r7lQU7CCy	MC Kevinho, Gusttavo Lima	Salvou meu dia (Participação especial de Gusttavo Lima)	WM Brazil	54	-1	1	1073803	7CBImG41isOs2r7lQU7CCy
55	spotify:track:7nJJKm0R90xM1nGlxTHTme	Matheus & Kauan	Cerveja, Sal E Limão - Ao Vivo	Universal Music Ltda.	22	44	18	1071737	7nJJKm0R90xM1nGlxTHTme
56	spotify:track:7G2XZhDNHo7SSDWSVxC0UT	Anitta, MC Kevinho	Terremoto	WM Brazil	1	42	14	1046378	7G2XZhDNHo7SSDWSVxC0UT
57	spotify:track:0kCqaybZgYcLYxzZymmBoc	Henrique & Juliano	Quem Pegou, Pegou - Ao Vivo	Virgin Music Label And Artist Services (S&D)	7	46	37	1025042	0kCqaybZgYcLYxzZymmBoc
58	spotify:track:0H8CBal2Dcu5Yc001VotZN	IZA	Dona de mim	WM Brazil	26	49	32	1013876	0H8CBal2Dcu5Yc001VotZN
59	spotify:track:5rwdmpN5eMWIIwK4R96vv1	Dynho Alves	Malemolência	GR6 Music	47	47	11	1012001	5rwdmpN5eMWIIwK4R96vv1
60	spotify:track:6XGhqvxCMCcBy5XiqG7SWV	Wesley Safadão	Igual Ela Só Uma	Som Livre	58	58	4	999607	6XGhqvxCMCcBy5XiqG7SWV
61	spotify:track:4Sib57MmYGJzSvkW84jTwh	Taylor Swift, Brendon Urie, Panic! At The Disco	ME! (feat. Brendon Urie of Panic! At The Disco)	Taylor Swift	20	20	2	994788	4Sib57MmYGJzSvkW84jTwh
62	spotify:track:7oe0Ix6qnvqZhK0zDzOPie	Mano Walter, Claudia Leitte	Então Vem Cá - Ao Vivo	Som Livre	43	53	18	983024	7oe0Ix6qnvqZhK0zDzOPie
63	spotify:track:4SBQSroThFQ98U29IwnJ2g	Gloria Groove	Coisa Boa	SB MUSIC	33	50	17	975793	4SBQSroThFQ98U29IwnJ2g
64	spotify:track:6i9ToXS6CAfjpp8veBklg1	Vitão	Café	Universal Music Ltda.	64	67	9	971287	6i9ToXS6CAfjpp8veBklg1
65	spotify:track:0kNjI0Q3NM6Jm1oI83Ucyu	TIAGO IORC	Faz	Universal Music Ltda.	65	-1	1	966551	0kNjI0Q3NM6Jm1oI83Ucyu
66	spotify:track:2jqPr0ukhRippoNrW9Nrj3	TIAGO IORC	Tangerina	Universal Music Ltda.	66	-1	1	956248	2jqPr0ukhRippoNrW9Nrj3
67	spotify:track:2Fxmhks0bxGSBdJ92vM42m	Billie Eilish	bad guy	Darkroom/Interscope Records	30	55	6	953998	2Fxmhks0bxGSBdJ92vM42m
68	spotify:track:4UANYptjv2kpV6IY7IjXoJ	Marília Mendonça	Bem Pior Que Eu - Ao Vivo	Som Livre	27	57	35	953980	4UANYptjv2kpV6IY7IjXoJ
69	spotify:track:3Hb9kUdm4yf839Fle4RIdT	MC L da Vinte, MC Gury	Parado no Bailão	Funk Explode	1	56	32	925877	3Hb9kUdm4yf839Fle4RIdT
70	spotify:track:3KkXRkHbMCARz0aVfEt68P	Post Malone, Swae Lee	Sunflower - Spider-Man: Into the Spider-Verse	Universal Records	56	65	26	925326	3KkXRkHbMCARz0aVfEt68P
71	spotify:track:4UUtExOTBaL40eKOaA1Mz6	Raffa Torres	Chavinho - Ao Vivo	Raffa Torres	71	-1	1	907494	4UUtExOTBaL40eKOaA1Mz6
72	spotify:track:1ekX8JX7LF3AyxI0nyOzvB	Dilsinho, Luan Santana	Santo Forte (Ao Vivo) (feat. Luan Santana)	Sony Music Entertainment	52	52	21	906711	1ekX8JX7LF3AyxI0nyOzvB
73	spotify:track:5q0NlM6Pm8Pp3orq7zGiRn	Matheus & Kauan, Jorge & Mateus	Quarta Cadeira - Ao Vivo	Universal Music Ltda.	48	83	7	902098	5q0NlM6Pm8Pp3orq7zGiRn
74	spotify:track:4Y9DWmJ0Pbz5QWODRG1YKr	LUDMILLA, Jão	A boba fui eu (Participação especial de Jão) - Ao vivo	WM Brazil	74	-1	1	897138	4Y9DWmJ0Pbz5QWODRG1YKr
75	spotify:track:67TkwLw4MU99lmHtUYo340	TIAGO IORC	Laços	Universal Music Ltda.	75	-1	1	896097	67TkwLw4MU99lmHtUYo340
76	spotify:track:6NgwHmEgfQVIYQBq8QcWMi	Diego & Victor Hugo, Marília Mendonça	Do Copo Eu Vim (feat. Marília Mendonça) - Ao Vivo em Brasília	Sony Music Entertainment	51	63	9	894252	6NgwHmEgfQVIYQBq8QcWMi
77	spotify:track:5lYKob6hewwt3dcy5kWMfF	Oriente, Cynthia Luz, Delacruz	Praia do Rosa - Acústico	Sony Music Entertainment	61	68	23	893026	5lYKob6hewwt3dcy5kWMfF
78	spotify:track:2dpaYNEQHiRxtZbfNsse99	Marshmello, Bastille	Happier	Astralwerks	43	70	38	891750	2dpaYNEQHiRxtZbfNsse99
79	spotify:track:6HtVFR6WAeJRgYtleNcEE8	Lexa	Só Depois do Carnaval	Som Livre	28	61	14	886026	6HtVFR6WAeJRgYtleNcEE8
80	spotify:track:3HEb6Y5dv8PgD6JgsIQNac	Zé Neto & Cristiano	Bebida Na Ferida - Ao Vivo	Som Livre	25	66	51	882987	3HEb6Y5dv8PgD6JgsIQNac
81	spotify:track:5auhUONUZksYHPWFUbmwCH	TIAGO IORC	Nessa Paz Eu Vou	Universal Music Ltda.	81	-1	1	879238	5auhUONUZksYHPWFUbmwCH
82	spotify:track:36UiRg8wGUOFC3E0gdyvFA	Vitor Kley, Bruno Martini	Morena	Midas Music	46	74	37	874231	36UiRg8wGUOFC3E0gdyvFA
83	spotify:track:11DkUDkBt9kaha1QRnuCMU	Diego & Arnaldo	Regras - Ao Vivo	Sony Music Entertainment	27	69	21	873134	11DkUDkBt9kaha1QRnuCMU
84	spotify:track:3bdjxhq0PqcxNwswCOX6w1	Thiago Brava, Gusttavo Lima	Dá preferência pra mim (Participação especial de Gusttavo Lima)	WM Brazil	84	-1	1	870757	3bdjxhq0PqcxNwswCOX6w1
85	spotify:track:0vT797IpZpF5o1XLCnWCUL	Ferrugem, Bruno Cardoso	É natural (Participação especial de Bruno Cardoso) - Ao vivo	WM Brazil	36	62	39	869430	0vT797IpZpF5o1XLCnWCUL
86	spotify:track:4pUCKHjJ4Ijewc37rRrvHn	BLACKPINK	Kill This Love	YG Entertainment, distributed through Interscope Records	29	78	5	867861	4pUCKHjJ4Ijewc37rRrvHn
87	spotify:track:6pgoGpBkKUvXrrU95j0khl	Henrique & Juliano	Cidade Vizinha - Ao Vivo	Virgin Music Label And Artist Services (S&D)	6	76	33	863777	6pgoGpBkKUvXrrU95j0khl
88	spotify:track:3fLqmaO4vvZpFZSZy52VMp	Lagum, Ana Gabriela	Deixa (feat. Ana Gabriela)	Sony Music Entertainment	28	73	48	859688	3fLqmaO4vvZpFZSZy52VMp
89	spotify:track:5cN5ZOVcYBl4Lnq50Zeqsx	Matheus & Kauan, Gusttavo Lima	Mágica - Live	Universal Music Ltda.	52	100	7	856732	5cN5ZOVcYBl4Lnq50Zeqsx
90	spotify:track:2dmGj5Nf01FcR6N4HPzAbL	Yasmin Santos	Saudade Nível Hard	Sony Music Entertainment	7	71	39	849591	2dmGj5Nf01FcR6N4HPzAbL
91	spotify:track:0o8RTLoR6ctZ3eGnH5rlxZ	TIAGO IORC	Tua Caramassa	Universal Music Ltda.	91	-1	1	836318	0o8RTLoR6ctZ3eGnH5rlxZ
92	spotify:track:28SWsF1IQxfc9bP5yua35K	Lexa, Gloria Groove	Provocar	Som Livre	34	64	24	821843	28SWsF1IQxfc9bP5yua35K
93	spotify:track:5cEZdqWwTQbQ5mfiZJpzps	Djonga, Thiago Braga, Coyote Beatz	LEAL	Ceia	92	118	5	819540	5cEZdqWwTQbQ5mfiZJpzps
94	spotify:track:7rLegaz7zKB6EtDNzcslKE	MC Kevin o Chris, DENNIS	Medley da Gaiola - DENNIS Remix	Sony Music Entertainment	4	75	36	819416	7rLegaz7zKB6EtDNzcslKE
95	spotify:track:4mtHXZBOBMrZSI6jp3X9WJ	Henrique & Diego	Espelho Meu - Ao Vivo	Sony Music Entertainment	46	79	16	814777	4mtHXZBOBMrZSI6jp3X9WJ
96	spotify:track:7uU04pPMnKELpv8mIJ3yLa	Gusttavo Lima	Zé da Recaída - Ao Vivo	Som Livre	23	80	28	802240	7uU04pPMnKELpv8mIJ3yLa
97	spotify:track:6d9GEfxIyQiEtuG1EVBF5m	Mcs Nando and Luanzinho	Garupa 2	GR6 Music	97	140	2	801321	6d9GEfxIyQiEtuG1EVBF5m
98	spotify:track:5Vw6ZLNB6Ko7VZM6vmNIbr	Diego & Victor Hugo, Henrique & Juliano	O Alvo (feat. Henrique & Juliano) - Ao Vivo	Sony Music Entertainment	12	84	68	796976	5Vw6ZLNB6Ko7VZM6vmNIbr
99	spotify:track:4lEw9Id7kLDSJ6KRdaenM9	Felipe Araújo	Espaçosa Demais - Ao Vivo	Universal Music Ltda.	39	89	31	789446	4lEw9Id7kLDSJ6KRdaenM9
100	spotify:track:1xg3EbmhAr1cfNOA55pvKH	Turma do Pagode, Henrique & Diego	Pesquisa no Google (feat. Henrique & Diego) - Ao Vivo	Sony Music Entertainment	66	72	17	787094	1xg3EbmhAr1cfNOA55pvKH
101	spotify:track:7LPR6AdkOQR9WpEixCGNCk	Lexa, MC Lan	Sapequinha	Som Livre	12	81	36	786274	7LPR6AdkOQR9WpEixCGNCk
102	spotify:track:7MPQNyAX02uIEQCRsC4sgc	Matuê, Predella	Banco	30PRAUM	80	85	16	786261	7MPQNyAX02uIEQCRsC4sgc
103	spotify:track:7E5cJjrgYLHo13pI0hpmWw	Wesley Safadão	Não Atende Não	Som Livre	40	82	21	785616	7E5cJjrgYLHo13pI0hpmWw
104	spotify:track:3bQpAJ0p8V9F0huK9LFfHJ	TIAGO IORC	Bilhetes	Universal Music Ltda.	104	-1	1	776449	3bQpAJ0p8V9F0huK9LFfHJ
105	spotify:track:5SHOJf0eSqns6KJ8cjkJLj	TIAGO IORC	Me Tira Pra Dançar	Universal Music Ltda.	105	-1	1	752308	5SHOJf0eSqns6KJ8cjkJLj
106	spotify:track:3Vc8vnid3noqupe9PvUKxP	Orgânico, Lourena, Sant, Rap Box	Dizeres	Rap Box / Casa 1 Records	65	92	15	750924	3Vc8vnid3noqupe9PvUKxP
107	spotify:track:4HTrlT5mmxPaZZKs4JSPeI	Mc Don Juan	To Gostando Tanto de Você	GR6 Music	33	60	23	741356	4HTrlT5mmxPaZZKs4JSPeI
108	spotify:track:5M8qHiAV6b0jo3phlyhxcR	Simone & Simaria	Aperte O Play - Ao Vivo	Universal Music Ltda.	94	94	4	741310	5M8qHiAV6b0jo3phlyhxcR
109	spotify:track:5KawlOMHjWeUjQtnuRs22c	BTS, Halsey	Boy With Luv (feat. Halsey)	BIGHIT MUSIC	25	86	4	734376	5KawlOMHjWeUjQtnuRs22c
110	spotify:track:06oNiLeQ7AKuALj1Vt71Nj	TIAGO IORC	A Vida Nunca Cansa	Universal Music Ltda.	110	-1	1	719012	06oNiLeQ7AKuALj1Vt71Nj
111	spotify:track:5rNNZ6fVYxkhwqUfImVhU1	IZA	Brisa	WM Brazil	111	162	3	714328	5rNNZ6fVYxkhwqUfImVhU1
112	spotify:track:5JZufG8AcnMvCOeFoMFExv	Gustavo Mioto	Pro Nosso Bem - Ao Vivo	Universal Music Ltda.	66	97	11	712928	5JZufG8AcnMvCOeFoMFExv
113	spotify:track:3IdXfXbXcbEe3LP9ClIZw8	Yasmin Santos	Pronta pra Trair	Sony Music Entertainment	42	91	11	709567	3IdXfXbXcbEe3LP9ClIZw8
114	spotify:track:74n5d5M21JnC4WJ6gdkggK	Jorge & Mateus	Propaganda - Ao Vivo	Som Livre	2	88	63	709281	74n5d5M21JnC4WJ6gdkggK
115	spotify:track:3M6QJpWhM9NPcBwxTRKLlH	George Henrique & Rodrigo, Zé Neto & Cristiano	Compartilhando Mágoa	Universal Music Ltda.	43	99	13	705061	3M6QJpWhM9NPcBwxTRKLlH
116	spotify:track:64ePZsgVWO1zRVpHxY2VYC	Avine Vinny, Matheus & Kauan	Maturidade (feat. Matheus & Kauan)	Sony Music Entertainment	69	96	25	703662	64ePZsgVWO1zRVpHxY2VYC
117	spotify:track:7Cpd4UGXnTrloIgZpSs46e	Marília Mendonça	Passa Mal - Ao Vivo	Som Livre	64	90	22	702938	7Cpd4UGXnTrloIgZpSs46e
118	spotify:track:1IJH7QjV5V99eJBtKXqGXE	Zé Neto & Cristiano	Largado Às Traças - Ao Vivo	Som Livre	1	54	51	692801	1IJH7QjV5V99eJBtKXqGXE
119	spotify:track:7qQV8fo97AFhrL9HPUeAsk	Fernando & Sorocaba, Maiara & Maraisa	Zona de Risco (feat. Maiara & Maraisa) - Ao Vivo	Sony Music Entertainment	74	102	22	690697	7qQV8fo97AFhrL9HPUeAsk
120	spotify:track:0ituhG5DzBFsBdp6ECz030	Simone & Simaria, LUDMILLA	Qualidade De Vida - Ao Vivo	Universal Music Ltda.	8	87	17	685211	0ituhG5DzBFsBdp6ECz030
121	spotify:track:2JVbZEpewmqNlSzmXJTx2E	Alok, Ina Wroldsen	Favela	Syco Music UK	4	105	38	683196	2JVbZEpewmqNlSzmXJTx2E
122	spotify:track:1fyhyOy6iS9E2NckAzjmTo	Zé Neto & Cristiano	Status Que Eu Não Queria - Ao Vivo	Som Livre	6	93	51	677059	1fyhyOy6iS9E2NckAzjmTo
123	spotify:track:29vHxYD48qrZAwgmzP6MXb	TIAGO IORC	Sei	Universal Music Ltda.	123	-1	1	655719	29vHxYD48qrZAwgmzP6MXb
124	spotify:track:055TcJ0BdCrW7qE8Yq5KRM	Marília Mendonça	Bye Bye - Ao Vivo	Som Livre	38	101	30	652820	055TcJ0BdCrW7qE8Yq5KRM
125	spotify:track:3HdvjjrWBBwsEEcWjs3p1m	Hugo & Guilherme, Henrique & Juliano	Teste da Mãozinha - Ao Vivo	Som Livre	93	104	7	650219	3HdvjjrWBBwsEEcWjs3p1m
126	spotify:track:4lvGHfDuzfv9uDTHMrRMiH	Vitor Kley	O Sol	Midas Music	9	107	61	644705	4lvGHfDuzfv9uDTHMrRMiH
127	spotify:track:3e9HZxeyfWwjeyPAMmWSSQ	Ariana Grande	thank u, next	Republic Records	7	110	27	643085	3e9HZxeyfWwjeyPAMmWSSQ
128	spotify:track:2SgVsDXzET5EU8VngMh9dv	MC WM	Senta braba	WM Brazil	128	-1	1	642669	2SgVsDXzET5EU8VngMh9dv
129	spotify:track:5p7ujcrUXASCNwRaWNHR1C	Halsey	Without Me	Capitol Records	93	141	31	638366	5p7ujcrUXASCNwRaWNHR1C
130	spotify:track:6FWMkcaZyKS8I60zR6ro7h	MC Kevin o Chris	Dentro do Carro	ADpar	46	109	30	636849	6FWMkcaZyKS8I60zR6ro7h
131	spotify:track:6zdrUt0j8guhZfcSF6X2Sb	POCAH, MC Mirella	Quer mais?	WM Brazil	34	106	26	633438	6zdrUt0j8guhZfcSF6X2Sb
132	spotify:track:4a5GPCo8oX4vvaRkciKlih	Marília Mendonça	Obrigado por Estragar Tudo - Ao Vivo	Som Livre	112	112	5	628726	4a5GPCo8oX4vvaRkciKlih
133	spotify:track:40s35Bws3HIO5DLRlrosyL	Luísa Sonza	Pior Que Possa Imaginar	Universal Music Ltda.	64	98	7	621095	40s35Bws3HIO5DLRlrosyL
134	spotify:track:42m5tS6xy70XiWSi7yTIdZ	Jefferson Moraes	Pinguço - Ao Vivo	Som Livre	108	108	3	621015	42m5tS6xy70XiWSi7yTIdZ
135	spotify:track:5bp0iH4hXKrvwxi64oDGon	Maiara & Maraisa, Jorge & Mateus	Bebo Litro - Ao Vivo	Som Livre	64	116	17	618893	5bp0iH4hXKrvwxi64oDGon
136	spotify:track:4y3OI86AEP6PQoDE6olYhO	Jonas Brothers	Sucker	Jonas Brothers Recording	46	147	10	612917	4y3OI86AEP6PQoDE6olYhO
137	spotify:track:5mFn4teAi2HMi7kRHliyFL	Bruno & Marrone, Jorge & Mateus	Surto De Amor - Ao Vivo Em Uberlândia / 2018	Universal Music Ltda.	23	51	8	607824	5mFn4teAi2HMi7kRHliyFL
138	spotify:track:2odzriVVZBwYOiYJEj30tm	Clau, Cortesia Da Casa, Haikaiss	Pouca Pausa	Universal Music Ltda.	8	121	47	606793	2odzriVVZBwYOiYJEj30tm
139	spotify:track:33g4LmRrWddOvMLnynSktj	George Henrique & Rodrigo	Bagunça Minha Vida - Ao Vivo Em Goiânia / 2019	Universal Music Ltda.	103	103	2	606082	33g4LmRrWddOvMLnynSktj
140	spotify:track:0E9ZjEAyAwOXZ7wJC0PD33	Dynoro, Gigi D'Agostino	In My Mind	Columbia/B1 Recordings	36	126	40	603520	0E9ZjEAyAwOXZ7wJC0PD33
141	spotify:track:2PADJK4rhdklqFLQFa5oMX	Atitude 67	Cerveja De Garrafa (Fumaça Que Eu Faço) - Ao Vivo	Universal Music Ltda.	15	115	72	601232	2PADJK4rhdklqFLQFa5oMX
142	spotify:track:7qiZfU4dY1lWllzX7mPBI3	Ed Sheeran	Shape of You	Atlantic Records UK	1	119	122	599098	7qiZfU4dY1lWllzX7mPBI3
