rank	uri	artist_names	track_name	source	peak_rank	previous_rank	weeks_on_chart	streams	ID
42	spotify:track:1ere9b9vDw2N3m9d4uiXxa	Diego & Victor Hugo, Bruno & Marrone	Facas - Ao Vivo	Sony Music Entertainment	42	52	10	2194985	1ere9b9vDw2N3m9d4uiXxa
43	spotify:track:28atBekPVlTdnU4M9Z7udd	Dilsinho, Luísa Sonza, Malibu	Não Vai Embora	Malibu Studios	27	39	33	2126323	28atBekPVlTdnU4M9Z7udd
44	spotify:track:08Sd5vVcIH3uKeAiaJdoYj	Lauana Prado	Viva Voz - Ao Vivo Em São Paulo / 2019	Universal Music Ltda.	17	41	42	2120318	08Sd5vVcIH3uKeAiaJdoYj
45	spotify:track:4Y0gR2tYML083T6b2vhJrn	Henrique & Juliano	Liberdade Provisória - Live - Ibirapuera / 2019	Virgin Music Label And Artist Services (S&D)	1	42	55	2090590	4Y0gR2tYML083T6b2vhJrn
46	spotify:track:2nZj5YymF54qhAu7RneVP6	Hugo & Guilherme	Coração Na Cama - Ao Vivo	Som Livre	46	80	4	1959353	2nZj5YymF54qhAu7RneVP6
47	spotify:track:54OqGd3dmug64db0ZtOtF4	Japinha Conde	Romance Desapegado	Conde do Forró	42	46	15	1941664	54OqGd3dmug64db0ZtOtF4
48	spotify:track:35mvY5S1H3J2QZyna3TFe0	Ariana Grande	positions	Republic Records	15	43	9	1862047	35mvY5S1H3J2QZyna3TFe0
49	spotify:track:6F7tttrdq7aUdxXVeo0nKp	Simone & Simaria	Foi Pá Pum	Universal Music Ltda.	49	58	4	1846415	6F7tttrdq7aUdxXVeo0nKp
50	spotify:track:5gTgQBtNP08fUijxpEgmzF	Matheus & Kauan	É Problema	Universal Music Ltda.	49	53	6	1817627	5gTgQBtNP08fUijxpEgmzF
51	spotify:track:1JHvLQWHUoYuapwQikeDuD	Jonas Esticado, Gusttavo Lima	Ele Não Tem	Som Livre	51	59	7	1808261	1JHvLQWHUoYuapwQikeDuD
52	spotify:track:0RaIjuKU5hudMteEXwr4RS	Jorge & Mateus	Ranking	Som Livre	4	49	42	1805831	0RaIjuKU5hudMteEXwr4RS
53	spotify:track:4zGtfOglDBfVUypabBwIjQ	Mc Zaac, Anitta, Tyga	Desce Pro Play (PA PA PA)	Universal Music Ltda.	1	47	26	1793520	4zGtfOglDBfVUypabBwIjQ
54	spotify:track:3sGcETRMuAgcPgjDpIkgMn	Matuê	777-666	Sony Music Entertainment	4	60	15	1775462	3sGcETRMuAgcPgjDpIkgMn
55	spotify:track:3tkEf7vw4zDBFAQxY1vdcv	Anderson & Vei da Pisadinha	Elas Gostam de Gasolina - Ao Vivo	CmdShft	55	75	4	1763257	3tkEf7vw4zDBFAQxY1vdcv
56	spotify:track:4DngRKOpRPrkbzImUB0zgh	Matheus & Kauan	Litrão - Ao Vivo Em Recife / 2020	Universal Music Ltda.	3	54	47	1706814	4DngRKOpRPrkbzImUB0zgh
57	spotify:track:5TU6HG6Ltm7ZYr3r5dZjsA	Zé Vaqueiro	Eu Tenho Medo	Sony Music Entertainment	57	62	9	1702682	5TU6HG6Ltm7ZYr3r5dZjsA
58	spotify:track:0VjIjW4GlUZAMYd2vXMi3b	The Weeknd	Blinding Lights	Republic Records	25	51	51	1696622	0VjIjW4GlUZAMYd2vXMi3b
59	spotify:track:2BRGOqLBHFJclDM6PB2dnd	Marília Mendonça	Deprê	Som Livre	55	55	3	1696483	2BRGOqLBHFJclDM6PB2dnd
60	spotify:track:2fmeSswdyVq4wcqhY41UHk	Pineapple StormTv, L7NNON, Chris MC, Xamã, Lourena, Cesar Mc, Djonga, Filipe Ret, Salve Malak, Hunter	Poesia Acústica #9: Melhor Forma	Pineapple StormTV	3	44	24	1687855	2fmeSswdyVq4wcqhY41UHk
61	spotify:track:3J5Pu25BODMex4Jpy4l6FL	Luíza & Maurílio, Zé Neto & Cristiano	S de Saudade	Som Livre	7	45	60	1677377	3J5Pu25BODMex4Jpy4l6FL
62	spotify:track:5LpLYzpV0HWKI2DlPmNywg	Wesley Safadão, Zé Neto & Cristiano	Despedida - Ao Vivo	Som Livre	16	61	38	1651975	5LpLYzpV0HWKI2DlPmNywg
63	spotify:track:4yD8WmB9NJVz1qYLD98iS1	DJ Lucas Beat	ALÔ AMBEV - funk remix	iMusics	63	102	2	1627810	4yD8WmB9NJVz1qYLD98iS1
64	spotify:track:4pwFy4YPNGMxK2P2FfQfvt	Pineapple StormTv, MC Cabelinho, Orochi, JayA Luuck, Pk, Black, Delacruz, BK, LUDMILLA, Salve Malak, Hunter	Poesia Acústica 10: Recomeçar	Pineapple StormTV	25	48	4	1611545	4pwFy4YPNGMxK2P2FfQfvt
65	spotify:track:79Uf0vVa7HwWKSgdpTwtRm	Leo Santana, Luísa Sonza	Século 21	Universal Music Ltda.	32	65	10	1608678	79Uf0vVa7HwWKSgdpTwtRm
66	spotify:track:2enk2whIgJyoe0O9HRQZJV	Avine Vinny, Jorge	Seu Beijo Joga Sujo	Sony Music Entertainment	66	66	9	1566332	2enk2whIgJyoe0O9HRQZJV
67	spotify:track:6UelLqGlWMcVH1E5c4H7lY	Harry Styles	Watermelon Sugar	Columbia	27	57	46	1525305	6UelLqGlWMcVH1E5c4H7lY
68	spotify:track:2pBEAodCImE4LgbKAG4bfz	Bruno & Marrone, Wesley Safadão	Último Beijo	Worldshow Promoções e Eventos	68	119	3	1522043	2pBEAodCImE4LgbKAG4bfz
69	spotify:track:5NeBu4oKweDXIjhvYqtbLo	Tierry, Marília Mendonça	Hackearam-Me	WorkShow	69	69	5	1503994	5NeBu4oKweDXIjhvYqtbLo
70	spotify:track:0in6Rc29qdyOkhKyYw4A84	Di Propósito	Manda Áudio	Sony Music Entertainment	53	67	27	1488536	0in6Rc29qdyOkhKyYw4A84
71	spotify:track:1WTJdd2atKxhUrbvUHjNDt	João Bosco & Vinicius, Matheus	Segunda Taça - Ao Vivo	João Bosco & Vinicius	21	73	44	1482864	1WTJdd2atKxhUrbvUHjNDt
72	spotify:track:7CDdyDigw7e3zFr3k7uKMY	Luíza & Maurílio	Pode Sumir	Som Livre	55	77	30	1453557	7CDdyDigw7e3zFr3k7uKMY
73	spotify:track:0hDphSo7vI7gCjEPpD6gu0	GIULIA BE	se essa vida fosse um filme	WM Brazil	21	71	23	1439687	0hDphSo7vI7gCjEPpD6gu0
74	spotify:track:2VFTgZwiAdrADSLrUNHWt9	Pabllo Vittar, POCAH	Bandida	Sony Music Entertainment	36	86	4	1434257	2VFTgZwiAdrADSLrUNHWt9
76	spotify:track:0vjQN0F7VjLSiw49em2hq1	Gusttavo Lima, Bruno & Denner	Vingadora - Ao Vivo	Sony Music Entertainment	68	68	2	1398731	0vjQN0F7VjLSiw49em2hq1
77	spotify:track:2InUVOBY515umeuwdQtsQ4	Zé Neto & Cristiano	Esses Vícios	Som Livre	71	81	5	1396935	2InUVOBY515umeuwdQtsQ4
78	spotify:track:6jcGoHrqfRW6fI2I6xtwBQ	MC Marks	Deus é por nós	WM Brazil	14	70	28	1396136	6jcGoHrqfRW6fI2I6xtwBQ
79	spotify:track:3tv697PZNnaQN0Mn2zGhS5	Gusttavo Lima	A Gente Fez Amor - Ao Vivo	Sony Music Entertainment	1	79	55	1373417	3tv697PZNnaQN0Mn2zGhS5
80	spotify:track:7benotyTvLY2vUsDKtxbiA	Gusttavo Lima	Café e Amor - Ao Vivo	Sony Music Entertainment	13	76	11	1346300	7benotyTvLY2vUsDKtxbiA
81	spotify:track:3PfIrDoz19wz7qK7tYeu62	Dua Lipa	Don't Start Now	Warner Records	2	72	60	1344416	3PfIrDoz19wz7qK7tYeu62
82	spotify:track:1sTVKLLFDfAfowsG4bRBN4	MC Teteu, MC Ks, Dj Serpinha	Faz a Pose	realdreamsgravadoraeeditora	82	100	5	1335710	1sTVKLLFDfAfowsG4bRBN4
83	spotify:track:7pDcS0EVMJR0YwjXmHcCRg	Luísa Sonza, Mc Zaac	TOMA	Universal Music Ltda.	14	91	21	1334018	7pDcS0EVMJR0YwjXmHcCRg
84	spotify:track:2MOq63fxuFLYQM3CsDcFs1	GIULIA BE	menina solta	WM Brazil	15	78	64	1322890	2MOq63fxuFLYQM3CsDcFs1
85	spotify:track:3tc8Z4lGzOIwmIVftsxO6o	Marília Mendonça	Graveto - Ao Vivo	Som Livre	3	84	50	1274839	3tc8Z4lGzOIwmIVftsxO6o
86	spotify:track:0GTPmh5G40joBg93vcSQNq	Alok, Ilkay Sencan, Tove Lo	Don't Say Goodbye (feat. Tove Lo)	Columbia/B1 Recordings	86	92	11	1271718	0GTPmh5G40joBg93vcSQNq
87	spotify:track:5oI9blwsXC8AkTWw6wASY8	Matuê	Máquina do Tempo	Sony Music Entertainment	2	56	15	1270112	5oI9blwsXC8AkTWw6wASY8
88	spotify:track:1wowgtxmcxyIDGkQ8S28gL	PEDRO SAMPAIO, Luan Otten	LARISSA	WM Brazil	63	63	2	1268640	1wowgtxmcxyIDGkQ8S28gL
89	spotify:track:4dkMmfrNEIUMjoEIFHA2yy	Israell Muniz	Eu Vou Tirar Você Do Cabaré	Universal Music Ltda.	89	97	3	1263494	4dkMmfrNEIUMjoEIFHA2yy
90	spotify:track:07c9lzwx1IIm101PnB4BZu	MC Levin, Caverinha	É Só Botada	Master Gold	82	82	6	1258539	07c9lzwx1IIm101PnB4BZu
91	spotify:track:01mKvmXQLhr3MEoiAEAcP2	Rennan da Penha, MC 2jhow	Talarica	Sony Music Entertainment	29	89	22	1258536	01mKvmXQLhr3MEoiAEAcP2
92	spotify:track:2WlZuBDgLfT7Kc0admhFdg	Luísa Sonza	BRABA	Universal Music Ltda.	2	95	40	1232396	2WlZuBDgLfT7Kc0admhFdg
93	spotify:track:4c9Py6O1NeuYKbJ8Ok7mTl	Alok, Vintage Culture, FAULHABER	Party On My Own	CONTROVERSIA	78	103	17	1218682	4c9Py6O1NeuYKbJ8Ok7mTl
94	spotify:track:1HbA4N1MiOsPthALesGFR1	Shawn Mendes, Justin Bieber	Monster (Shawn Mendes & Justin Bieber)	Shawn Mendes LP4-5 PS/ Island	44	74	5	1205637	1HbA4N1MiOsPthALesGFR1
95	spotify:track:4fB85IhVASxXMWgoke5WVJ	Alok	Alive (It Feels Like)	CONTROVERSIA	95	144	6	1204418	4fB85IhVASxXMWgoke5WVJ
96	spotify:track:4vDC52DnSqAjec5Vh5yJEb	DJ Matt D, Mc Lipi, MC Lemos, Menor MC, MC Vinny, MC Julio D.E R., MC Leozinho ZS, Makalo	Homenagem aos Relíquias (feat. Menor MC, MC Vinny, MC Julio D.E R., MC Leozinho ZS & Makalo)	Satélite Funk	56	87	17	1155522	4vDC52DnSqAjec5Vh5yJEb
97	spotify:track:2PWjKmjyTZeDpmOUa3a5da	Jorge & Mateus	Cheirosa - Ao Vivo	Som Livre	3	96	63	1153515	2PWjKmjyTZeDpmOUa3a5da
98	spotify:track:3gY2oyydautEwY7SsQeF4Q	Luan Estilizado	Tá Faltando Eu	2020 Luan Estilizado - UltraPromo	98	99	5	1148432	3gY2oyydautEwY7SsQeF4Q
99	spotify:track:4Oun2ylbjFKMPTiaSbbCih	Cardi B, Megan Thee Stallion	WAP (feat. Megan Thee Stallion)	Atlantic/KSR	14	85	20	1141384	4Oun2ylbjFKMPTiaSbbCih
100	spotify:track:5PNvgiKSwMdjBsDsgFCFLX	Maverick Sabre, Jorja Smith, Vintage Culture, Slow Motion	Slow Down (feat. Jorja Smith) - Vintage Culture & Slow Motion Remix	Spinnin' Deep	21	93	38	1134652	5PNvgiKSwMdjBsDsgFCFLX
101	spotify:track:3oe0vGmQxem3DcarYMuzu1	Felipe Araújo	Mentira - Ao Vivo	Universal Music Ltda.	15	106	56	1128431	3oe0vGmQxem3DcarYMuzu1
102	spotify:track:6Q9NH5cNBY58nJkp5Jbs9j	Manu Gavassi, Gloria Groove	Deve ser horrível dormir sem mim	Universal Music Ltda.	2	104	18	1113857	6Q9NH5cNBY58nJkp5Jbs9j
103	spotify:track:0zLCBJZSiELJf02ucPP9wb	SAINt JHN, Imanbek	Roses - Imanbek Remix	Columbia/B1 Recordings	11	94	43	1098833	0zLCBJZSiELJf02ucPP9wb
104	spotify:track:1fWITNjgwmKEonjikQUaa1	MC Kevinho	Avançada	WM Brazil	71	111	19	1095726	1fWITNjgwmKEonjikQUaa1
105	spotify:track:566AZpR4FJErkhS3CmuaWu	DJ Matt D, MC Leozinho ZS, MC Vinny, Menor MC, MC Julio D.E.R., MC Lemos, Mc Dricka, Mc Livinho, Mc Diouro	Set 2.0: Homenagem aos Relíquias	GREE CASSUA	86	88	8	1083434	566AZpR4FJErkhS3CmuaWu
106	spotify:track:0SJtvFn4vqgJPscSbEPaql	Maiara & Maraisa, Dilsinho	Libera Ela - Ao Vivo	Som Livre	18	83	36	1072007	0SJtvFn4vqgJPscSbEPaql
107	spotify:track:6wDzwmywQ2X8O0FN1IQGol	Os Barões Da Pisadinha	Cabeça Voando	Sony Music Entertainment	78	118	28	1068394	6wDzwmywQ2X8O0FN1IQGol
108	spotify:track:48CAeajgzcGJaVUSsXd7h0	Guilherme & Benuto, Israel & Rodolffo	Declaração pro Bar - Ao Vivo	Sony Music Entertainment	51	113	45	1064320	48CAeajgzcGJaVUSsXd7h0
109	spotify:track:73uParILjIm5rcP0C2bpMF	BIN, Mainstreet, Mãolee	Marília Mendonça	Mainstreet Records	56	90	21	1057963	73uParILjIm5rcP0C2bpMF
110	spotify:track:2ylAocQwOgzelMbW9KJL56	Zé Vaqueiro	Meia Noite	Sony Music Entertainment	110	123	4	1053998	2ylAocQwOgzelMbW9KJL56
111	spotify:track:25gD4PQjxCLnwIY2n23aEl	Vitão, Luísa Sonza	Flores	Universal Music Ltda.	2	115	28	1045637	25gD4PQjxCLnwIY2n23aEl
112	spotify:track:16uUeKOV7m51Vlx9oUIEvE	MC WM, Niack, MC's Jhowzinho & Kadinho	Separei	WM Brazil	112	132	6	1038567	16uUeKOV7m51Vlx9oUIEvE
113	spotify:track:3oqC4Ta40ft6NnTJwcUTdi	Rashid, Lukinhas, Emicida	Pipa Voada (feat. Emicida)	Sony Music Entertainment	43	105	42	1034747	3oqC4Ta40ft6NnTJwcUTdi
114	spotify:track:3tjFYV6RSFtuktYl3ZtYcq	24kGoldn, iann dior	Mood (feat. iann dior)	Records/Columbia	73	101	16	1030975	3tjFYV6RSFtuktYl3ZtYcq
115	spotify:track:60wF0XnX7A0jVpDNA5v8vi	Vytinho NG, Bianca	Tudo no Sigilo	Vytinho Ng	5	126	40	1030265	60wF0XnX7A0jVpDNA5v8vi
116	spotify:track:5yaXBGNko8lmFSOvKWo99j	Matheus & Kauan	Então Toma - Ao Vivo	Universal Music Ltda.	41	114	37	1028385	5yaXBGNko8lmFSOvKWo99j
117	spotify:track:1rgnBhdG2JDFTbYkYRZAku	Tones And I	Dance Monkey	Elektra (NEK)	5	108	67	1025178	1rgnBhdG2JDFTbYkYRZAku
118	spotify:track:767WBxhrD8kRfJ4cYZQO9G	Wesley Safadão	Confidencial	Som Livre	100	110	8	1024566	767WBxhrD8kRfJ4cYZQO9G
119	spotify:track:2Oycxb8QbPkpHTo8ZrmG0B	Miley Cyrus, Dua Lipa	Prisoner (feat. Dua Lipa)	RCA Records Label	41	98	5	1009603	2Oycxb8QbPkpHTo8ZrmG0B
120	spotify:track:6NM06xgqxQ0HU5lxbt2JHi	Gusttavo Lima	Saudade Sua	Sony Music Entertainment	3	109	32	1006281	6NM06xgqxQ0HU5lxbt2JHi
121	spotify:track:6Teco2qa7OBfa7mjaMYSbO	Os Barões Da Pisadinha, Thiago Brava	Casa de Praia - Ao Vivo	Sony Music Entertainment	66	131	17	997891	6Teco2qa7OBfa7mjaMYSbO
122	spotify:track:4z1hlWTFVq9ftrcCxxvcwt	Eric Land, Wesley Safadão	Beijo das Galáxias	Eric Land	122	134	3	988065	4z1hlWTFVq9ftrcCxxvcwt
123	spotify:track:2ASs0n7ukfyxAxDtdir4vF	MC Luan da BS, Mc Vitin do LJ, MC Marley	Privilégio	Funk Explode	123	137	3	979988	2ASs0n7ukfyxAxDtdir4vF
124	spotify:track:67mqU3FeErlvWwsxnMfvQo	MC Du Black, Delacruz	Tudo Aconteceu	Universal Music Ltda.	6	116	39	979523	67mqU3FeErlvWwsxnMfvQo
125	spotify:track:62tcTmWpOcqFfZNWrheU1T	MC Mari, MC WS	Senta Concentrada (feat. MC WS)	Essa é Hit	108	128	8	973376	62tcTmWpOcqFfZNWrheU1T
126	spotify:track:3GmJxfnUDrIs1iCfKUELFz	Marília Mendonça	Supera - Ao Vivo	Som Livre	1	124	71	968302	3GmJxfnUDrIs1iCfKUELFz
127	spotify:track:0N2cvvlyEw5NFc00E3FB0D	Dj Guuga, Mc Pierre	Cabaré	GR6 Music	109	141	28	965866	0N2cvvlyEw5NFc00E3FB0D
128	spotify:track:3bUDPTCStUeLcUgXgvepQh	GIULIA BE, Luan Santana	inesquecível	WM Brazil	95	122	11	963340	3bUDPTCStUeLcUgXgvepQh
129	spotify:track:1wsL4Lgoo27ETnLt6svbnT	Mc Jacaré	Senta no Fazendeiro	Mc Jacare / Los Pantchos	120	121	5	961461	1wsL4Lgoo27ETnLt6svbnT
130	spotify:track:4saklk6nie3yiGePpBwUoc	BTS	Dynamite	BIGHIT MUSIC	17	107	18	953367	4saklk6nie3yiGePpBwUoc
131	spotify:track:5gijVJHyC1E4kt2j5Q3DEb	Lauana Prado	Sua Mãe Tá Nessa - Ao Vivo Em São Paulo / 2019	Universal Music Ltda.	130	148	7	943916	5gijVJHyC1E4kt2j5Q3DEb
132	spotify:track:5U28PY9MekLyCBYtLHGQpe	Melim	Meu Abrigo	Universal Music Ltda.	3	120	135	939964	5U28PY9MekLyCBYtLHGQpe
133	spotify:track:4lKuzrdZrJuCAedbIslF3A	PEDRO SAMPAIO, Felipe Original, JS o Mão de Ouro	SENTADÃO	WM Brazil	2	130	57	934226	4lKuzrdZrJuCAedbIslF3A
134	spotify:track:5J4tK2FbXQEeC0AsfFgwpz	Yasmin Santos	Cuidado Que Eu Te Supero	Sony Music Entertainment	76	129	19	925767	5J4tK2FbXQEeC0AsfFgwpz
135	spotify:track:6XclJjdGPjNuB2Dl4yU0H3	Os Barões Da Pisadinha, Xand Avião	Renatinha (Ao Vivo)	Sony Music Entertainment	135	-1	1	921419	6XclJjdGPjNuB2Dl4yU0H3
136	spotify:track:6rfNbeEGCh8M5AAj879g0r	Grupo Menos É Mais	Adorei	Som Livre	136	173	2	914109	6rfNbeEGCh8M5AAj879g0r
137	spotify:track:3MkdA6vwF0ifRl86yzTlJW	Matuê	Kenny G	Sony Music Entertainment	7	112	68	911624	3MkdA6vwF0ifRl86yzTlJW
138	spotify:track:7Ac3BmqTQoLdAt7HtZyfgN	DENNIS, Mc Don Juan	Te Prometo	Sony Music Entertainment	9	138	46	904584	7Ac3BmqTQoLdAt7HtZyfgN
139	spotify:track:6Im9k8u9iIzKMrmV7BWtlF	Ariana Grande	34+35	Republic Records	69	127	8	903159	6Im9k8u9iIzKMrmV7BWtlF
140	spotify:track:6iW38RGqdDGOofmz2HeXLW	MEDUZA, Alok, Goodboys	Piece Of Your Heart - Alok Remix	Virgin	95	150	79	900602	6iW38RGqdDGOofmz2HeXLW
141	spotify:track:39d68jIHbCiFdXWI6jmALW	Os Barões Da Pisadinha	Se Namorar Fosse Bom - Ao Vivo	Sony Music Entertainment	91	152	14	891174	39d68jIHbCiFdXWI6jmALW
