rank	uri	artist_names	track_name	source	peak_rank	previous_rank	weeks_on_chart	streams	ID
23	spotify:track:260n4ECk9j4IEvTAVBYojl	Matheus & Kauan	Nem Doeu - Ao Vivo	Universal Music Ltda.	12	25	31	3079981	260n4ECk9j4IEvTAVBYojl
24	spotify:track:64I6t2tuUGnIlaDIzHJ6YI	Marília Mendonça, Maiara & Maraisa	Quero Você do Jeito Que Quiser	Som Livre	4	23	25	3064381	64I6t2tuUGnIlaDIzHJ6YI
25	spotify:track:4xWzZmX4K1yyrdtRfbUvjt	Niack	Oh Juliana	Niack	1	24	25	3055577	4xWzZmX4K1yyrdtRfbUvjt
26	spotify:track:59kRq8rb5uJCrSYYbGCk7o	MC Rogerinho	Só Você	MC Rogerinho	4	20	20	3040462	59kRq8rb5uJCrSYYbGCk7o
27	spotify:track:0eoMMLrWtXbLk64baeESkc	Marcos & Belutti, Jorge & Mateus	Tudo Indica (feat. Jorge & Mateus) - Ao Vivo	Sony Music Entertainment	27	36	16	2972057	0eoMMLrWtXbLk64baeESkc
28	spotify:track:6juD9PQwAPvuXYIAE2gjhO	Henrique & Juliano	Volta Por Baixo - Ao Vivo	Virgin Music Label And Artist Services (S&D)	3	26	51	2970710	6juD9PQwAPvuXYIAE2gjhO
29	spotify:track:7lJoRyuNJtuiqTcKtuMuIR	MC Hariel	Maçã Verde	GR6 Music	27	27	8	2948293	7lJoRyuNJtuiqTcKtuMuIR
30	spotify:track:1ere9b9vDw2N3m9d4uiXxa	Diego & Victor Hugo, Bruno & Marrone	Facas - Ao Vivo	Sony Music Entertainment	30	42	11	2837150	1ere9b9vDw2N3m9d4uiXxa
31	spotify:track:4yD8WmB9NJVz1qYLD98iS1	DJ Lucas Beat	ALÔ AMBEV - funk remix	iMusics	31	63	3	2821970	4yD8WmB9NJVz1qYLD98iS1
32	spotify:track:3S2iI46NmKyZsoxs2NByIP	Tarcísio do Acordeon, Vitor Fernandes	Nêga	Sua Música	27	29	11	2796898	3S2iI46NmKyZsoxs2NByIP
33	spotify:track:5r9CZJMoMmxio2AnJdxuDS	Grupo Menos É Mais, Di Propósito, Vou Zuar	Pot-Pourri: Melhor Eu Ir / Ligando Os Fatos / Sonho de Amor / Deixa Eu Te Querer - Ao Vivo	Som Livre	21	31	30	2738109	5r9CZJMoMmxio2AnJdxuDS
34	spotify:track:1UF3sCkxXH4OE7ja83GRzj	Gusttavo Lima	Espetinho - Ao Vivo	Sony Music Entertainment	27	33	6	2736883	1UF3sCkxXH4OE7ja83GRzj
35	spotify:track:4KLvGldnzUZU4xdELyWBom	Zé Neto & Cristiano	Barzinho Aleatório - Ao Vivo	Som Livre	8	32	56	2663441	4KLvGldnzUZU4xdELyWBom
36	spotify:track:3056x1XkmICnQmji68rrft	Murilo Huff, Henrique & Juliano	Desejando Eu (Ao Vivo)	Artinvox	24	35	32	2577197	3056x1XkmICnQmji68rrft
37	spotify:track:5ra6CI0pEzqjxPEZeBz0d7	Hungria Hip Hop	Amor e Fé - Acústico	Hungria Hip Hop	22	28	19	2510863	5ra6CI0pEzqjxPEZeBz0d7
38	spotify:track:3KfyRuNdcCGsZb15sqrXDA	Mc Talibã, MC 3L	Um Sabadão Desse Uma Lua Dessa	FW MUSIC	29	34	11	2479036	3KfyRuNdcCGsZb15sqrXDA
39	spotify:track:12v6LfkX9YIR3uLefIAAYZ	Mc Jacaré	Comprei um Lança	Mc Jacare / Los Pantchos	5	38	27	2436138	12v6LfkX9YIR3uLefIAAYZ
40	spotify:track:1GWUiFYLYEapxYHnASyOud	Wesley Safadão	Não Valeu	Som Livre	28	39	33	2428673	1GWUiFYLYEapxYHnASyOud
41	spotify:track:2nZj5YymF54qhAu7RneVP6	Hugo & Guilherme	Coração Na Cama - Ao Vivo	Som Livre	41	46	5	2312925	2nZj5YymF54qhAu7RneVP6
42	spotify:track:3Xuo5utyzk86BwlUHdTR2O	Henrique & Juliano	Briga Feia - Ao Vivo	Virgin Music Label And Artist Services (S&D)	22	40	55	2311043	3Xuo5utyzk86BwlUHdTR2O
43	spotify:track:5gTgQBtNP08fUijxpEgmzF	Matheus & Kauan	É Problema	Universal Music Ltda.	43	50	7	2232947	5gTgQBtNP08fUijxpEgmzF
44	spotify:track:3tkEf7vw4zDBFAQxY1vdcv	Anderson & Vei da Pisadinha	Elas Gostam de Gasolina - Ao Vivo	CmdShft	44	55	5	2210592	3tkEf7vw4zDBFAQxY1vdcv
45	spotify:track:6F7tttrdq7aUdxXVeo0nKp	Simone & Simaria	Foi Pá Pum	Universal Music Ltda.	45	49	5	2209090	6F7tttrdq7aUdxXVeo0nKp
46	spotify:track:1JHvLQWHUoYuapwQikeDuD	Jonas Esticado, Gusttavo Lima	Ele Não Tem	Som Livre	46	51	8	2152248	1JHvLQWHUoYuapwQikeDuD
47	spotify:track:5GAdMAL3tRJkVN1HtwohK2	Mc Don Juan, Maiara & Maraisa	Vai Ter Que Aguentar	GR6 Music	8	41	31	2036872	5GAdMAL3tRJkVN1HtwohK2
48	spotify:track:7e1VoRlNumuEkXlITMHKLE	Anitta, Myke Towers, Cardi B	Me Gusta (with Cardi B & Myke Towers)	Warner Records	3	37	15	1958968	7e1VoRlNumuEkXlITMHKLE
49	spotify:track:08Sd5vVcIH3uKeAiaJdoYj	Lauana Prado	Viva Voz - Ao Vivo Em São Paulo / 2019	Universal Music Ltda.	17	44	43	1946421	08Sd5vVcIH3uKeAiaJdoYj
50	spotify:track:28atBekPVlTdnU4M9Z7udd	Dilsinho, Luísa Sonza, Malibu	Não Vai Embora	Malibu Studios	27	43	34	1903618	28atBekPVlTdnU4M9Z7udd
51	spotify:track:54OqGd3dmug64db0ZtOtF4	Japinha Conde	Romance Desapegado	Conde do Forró	42	47	16	1901494	54OqGd3dmug64db0ZtOtF4
52	spotify:track:4DngRKOpRPrkbzImUB0zgh	Matheus & Kauan	Litrão - Ao Vivo Em Recife / 2020	Universal Music Ltda.	3	56	48	1879398	4DngRKOpRPrkbzImUB0zgh
53	spotify:track:2pBEAodCImE4LgbKAG4bfz	Bruno & Marrone, Wesley Safadão	Último Beijo	Worldshow Promoções e Eventos	53	68	4	1876010	2pBEAodCImE4LgbKAG4bfz
54	spotify:track:5TU6HG6Ltm7ZYr3r5dZjsA	Zé Vaqueiro	Eu Tenho Medo	Sony Music Entertainment	54	57	10	1825303	5TU6HG6Ltm7ZYr3r5dZjsA
55	spotify:track:4Y0gR2tYML083T6b2vhJrn	Henrique & Juliano	Liberdade Provisória - Live - Ibirapuera / 2019	Virgin Music Label And Artist Services (S&D)	1	45	56	1796534	4Y0gR2tYML083T6b2vhJrn
56	spotify:track:0RaIjuKU5hudMteEXwr4RS	Jorge & Mateus	Ranking	Som Livre	4	52	43	1733942	0RaIjuKU5hudMteEXwr4RS
57	spotify:track:2BRGOqLBHFJclDM6PB2dnd	Marília Mendonça	Deprê	Som Livre	55	59	4	1730697	2BRGOqLBHFJclDM6PB2dnd
58	spotify:track:3J5Pu25BODMex4Jpy4l6FL	Luíza & Maurílio, Zé Neto & Cristiano	S de Saudade	Som Livre	7	61	61	1700139	3J5Pu25BODMex4Jpy4l6FL
59	spotify:track:4zGtfOglDBfVUypabBwIjQ	Mc Zaac, Anitta, Tyga	Desce Pro Play (PA PA PA)	Universal Music Ltda.	1	53	27	1678506	4zGtfOglDBfVUypabBwIjQ
60	spotify:track:0VjIjW4GlUZAMYd2vXMi3b	The Weeknd	Blinding Lights	Republic Records	25	58	52	1657315	0VjIjW4GlUZAMYd2vXMi3b
61	spotify:track:79Uf0vVa7HwWKSgdpTwtRm	Leo Santana, Luísa Sonza	Século 21	Universal Music Ltda.	32	65	11	1654765	79Uf0vVa7HwWKSgdpTwtRm
62	spotify:track:2enk2whIgJyoe0O9HRQZJV	Avine Vinny, Jorge	Seu Beijo Joga Sujo	Sony Music Entertainment	62	66	10	1626381	2enk2whIgJyoe0O9HRQZJV
63	spotify:track:7CDdyDigw7e3zFr3k7uKMY	Luíza & Maurílio	Pode Sumir	Som Livre	55	72	31	1603309	7CDdyDigw7e3zFr3k7uKMY
64	spotify:track:35mvY5S1H3J2QZyna3TFe0	Ariana Grande	positions	Republic Records	15	48	10	1575764	35mvY5S1H3J2QZyna3TFe0
65	spotify:track:5LpLYzpV0HWKI2DlPmNywg	Wesley Safadão, Zé Neto & Cristiano	Despedida - Ao Vivo	Som Livre	16	62	39	1563046	5LpLYzpV0HWKI2DlPmNywg
66	spotify:track:5NeBu4oKweDXIjhvYqtbLo	Tierry, Marília Mendonça	Hackearam-Me	WorkShow	66	69	6	1544401	5NeBu4oKweDXIjhvYqtbLo
67	spotify:track:1WTJdd2atKxhUrbvUHjNDt	João Bosco & Vinicius, Matheus	Segunda Taça - Ao Vivo	João Bosco & Vinicius	21	71	45	1541131	1WTJdd2atKxhUrbvUHjNDt
68	spotify:track:0in6Rc29qdyOkhKyYw4A84	Di Propósito	Manda Áudio	Sony Music Entertainment	53	70	28	1511528	0in6Rc29qdyOkhKyYw4A84
69	spotify:track:3sGcETRMuAgcPgjDpIkgMn	Matuê	777-666	Sony Music Entertainment	4	54	16	1505482	3sGcETRMuAgcPgjDpIkgMn
70	spotify:track:3tv697PZNnaQN0Mn2zGhS5	Gusttavo Lima	A Gente Fez Amor - Ao Vivo	Sony Music Entertainment	1	79	56	1494796	3tv697PZNnaQN0Mn2zGhS5
71	spotify:track:1wowgtxmcxyIDGkQ8S28gL	PEDRO SAMPAIO, Luan Otten	LARISSA	WM Brazil	63	88	3	1482971	1wowgtxmcxyIDGkQ8S28gL
73	spotify:track:2InUVOBY515umeuwdQtsQ4	Zé Neto & Cristiano	Esses Vícios	Som Livre	71	77	6	1461365	2InUVOBY515umeuwdQtsQ4
74	spotify:track:1sTVKLLFDfAfowsG4bRBN4	MC Teteu, MC Ks, Dj Serpinha	Faz a Pose	realdreamsgravadoraeeditora	74	82	6	1449662	1sTVKLLFDfAfowsG4bRBN4
75	spotify:track:2fmeSswdyVq4wcqhY41UHk	Pineapple StormTv, L7NNON, Chris MC, Xamã, Lourena, Cesar Mc, Djonga, Filipe Ret, Salve Malak, Hunter	Poesia Acústica #9: Melhor Forma	Pineapple StormTV	3	60	25	1437951	2fmeSswdyVq4wcqhY41UHk
76	spotify:track:0vjQN0F7VjLSiw49em2hq1	Gusttavo Lima, Bruno & Denner	Vingadora - Ao Vivo	Sony Music Entertainment	68	76	3	1416201	0vjQN0F7VjLSiw49em2hq1
77	spotify:track:6UelLqGlWMcVH1E5c4H7lY	Harry Styles	Watermelon Sugar	Columbia	27	67	47	1390226	6UelLqGlWMcVH1E5c4H7lY
78	spotify:track:4pwFy4YPNGMxK2P2FfQfvt	Pineapple StormTv, MC Cabelinho, Orochi, JayA Luuck, Pk, Black, Delacruz, BK, LUDMILLA, Salve Malak, Hunter	Poesia Acústica 10: Recomeçar	Pineapple StormTV	25	64	5	1332748	4pwFy4YPNGMxK2P2FfQfvt
79	spotify:track:7benotyTvLY2vUsDKtxbiA	Gusttavo Lima	Café e Amor - Ao Vivo	Sony Music Entertainment	13	80	12	1323873	7benotyTvLY2vUsDKtxbiA
80	spotify:track:4dkMmfrNEIUMjoEIFHA2yy	Israell Muniz	Eu Vou Tirar Você Do Cabaré	Universal Music Ltda.	80	89	4	1323737	4dkMmfrNEIUMjoEIFHA2yy
81	spotify:track:3tc8Z4lGzOIwmIVftsxO6o	Marília Mendonça	Graveto - Ao Vivo	Som Livre	3	85	51	1280696	3tc8Z4lGzOIwmIVftsxO6o
82	spotify:track:7pDcS0EVMJR0YwjXmHcCRg	Luísa Sonza, Mc Zaac	TOMA	Universal Music Ltda.	14	83	22	1276692	7pDcS0EVMJR0YwjXmHcCRg
83	spotify:track:0hDphSo7vI7gCjEPpD6gu0	GIULIA BE	se essa vida fosse um filme	WM Brazil	21	73	24	1274865	0hDphSo7vI7gCjEPpD6gu0
84	spotify:track:6jcGoHrqfRW6fI2I6xtwBQ	MC Marks	Deus é por nós	WM Brazil	14	78	29	1271771	6jcGoHrqfRW6fI2I6xtwBQ
85	spotify:track:2VFTgZwiAdrADSLrUNHWt9	Pabllo Vittar, POCAH	Bandida	Sony Music Entertainment	36	74	5	1265267	2VFTgZwiAdrADSLrUNHWt9
86	spotify:track:3PfIrDoz19wz7qK7tYeu62	Dua Lipa	Don't Start Now	Warner Records	2	81	61	1263505	3PfIrDoz19wz7qK7tYeu62
87	spotify:track:3gY2oyydautEwY7SsQeF4Q	Luan Estilizado	Tá Faltando Eu	2020 Luan Estilizado - UltraPromo	87	98	6	1235638	3gY2oyydautEwY7SsQeF4Q
88	spotify:track:07c9lzwx1IIm101PnB4BZu	MC Levin, Caverinha	É Só Botada	Master Gold	82	90	7	1214959	07c9lzwx1IIm101PnB4BZu
89	spotify:track:0GTPmh5G40joBg93vcSQNq	Alok, Ilkay Sencan, Tove Lo	Don't Say Goodbye (feat. Tove Lo)	Columbia/B1 Recordings	86	86	12	1213621	0GTPmh5G40joBg93vcSQNq
90	spotify:track:4c9Py6O1NeuYKbJ8Ok7mTl	Alok, Vintage Culture, FAULHABER	Party On My Own	CONTROVERSIA	78	93	18	1188867	4c9Py6O1NeuYKbJ8Ok7mTl
91	spotify:track:2MOq63fxuFLYQM3CsDcFs1	GIULIA BE	menina solta	WM Brazil	15	84	65	1188356	2MOq63fxuFLYQM3CsDcFs1
92	spotify:track:4fB85IhVASxXMWgoke5WVJ	Alok	Alive (It Feels Like)	CONTROVERSIA	92	95	7	1186694	4fB85IhVASxXMWgoke5WVJ
93	spotify:track:0SJtvFn4vqgJPscSbEPaql	Maiara & Maraisa, Dilsinho	Libera Ela - Ao Vivo	Som Livre	18	106	37	1186263	0SJtvFn4vqgJPscSbEPaql
94	spotify:track:2WlZuBDgLfT7Kc0admhFdg	Luísa Sonza	BRABA	Universal Music Ltda.	2	92	41	1182074	2WlZuBDgLfT7Kc0admhFdg
95	spotify:track:01mKvmXQLhr3MEoiAEAcP2	Rennan da Penha, MC 2jhow	Talarica	Sony Music Entertainment	29	91	23	1155165	01mKvmXQLhr3MEoiAEAcP2
96	spotify:track:6wDzwmywQ2X8O0FN1IQGol	Os Barões Da Pisadinha	Cabeça Voando	Sony Music Entertainment	78	107	29	1153199	6wDzwmywQ2X8O0FN1IQGol
97	spotify:track:6Teco2qa7OBfa7mjaMYSbO	Os Barões Da Pisadinha, Thiago Brava	Casa de Praia - Ao Vivo	Sony Music Entertainment	66	121	18	1137806	6Teco2qa7OBfa7mjaMYSbO
98	spotify:track:3oe0vGmQxem3DcarYMuzu1	Felipe Araújo	Mentira - Ao Vivo	Universal Music Ltda.	15	101	57	1116021	3oe0vGmQxem3DcarYMuzu1
99	spotify:track:48CAeajgzcGJaVUSsXd7h0	Guilherme & Benuto, Israel & Rodolffo	Declaração pro Bar - Ao Vivo	Sony Music Entertainment	51	108	46	1114577	48CAeajgzcGJaVUSsXd7h0
100	spotify:track:5oI9blwsXC8AkTWw6wASY8	Matuê	Máquina do Tempo	Sony Music Entertainment	2	87	16	1109042	5oI9blwsXC8AkTWw6wASY8
101	spotify:track:5PNvgiKSwMdjBsDsgFCFLX	Maverick Sabre, Jorja Smith, Vintage Culture, Slow Motion	Slow Down (feat. Jorja Smith) - Vintage Culture & Slow Motion Remix	Spinnin' Deep	21	100	39	1099898	5PNvgiKSwMdjBsDsgFCFLX
102	spotify:track:1fWITNjgwmKEonjikQUaa1	MC Kevinho	Avançada	WM Brazil	71	104	20	1095973	1fWITNjgwmKEonjikQUaa1
103	spotify:track:4z1hlWTFVq9ftrcCxxvcwt	Eric Land, Wesley Safadão	Beijo das Galáxias	Eric Land	103	122	4	1091371	4z1hlWTFVq9ftrcCxxvcwt
104	spotify:track:2ylAocQwOgzelMbW9KJL56	Zé Vaqueiro	Meia Noite	Sony Music Entertainment	104	110	5	1088850	2ylAocQwOgzelMbW9KJL56
105	spotify:track:0N2cvvlyEw5NFc00E3FB0D	Dj Guuga, Mc Pierre	Cabaré	GR6 Music	105	127	29	1087532	0N2cvvlyEw5NFc00E3FB0D
106	spotify:track:2PWjKmjyTZeDpmOUa3a5da	Jorge & Mateus	Cheirosa - Ao Vivo	Som Livre	3	97	64	1078910	2PWjKmjyTZeDpmOUa3a5da
107	spotify:track:767WBxhrD8kRfJ4cYZQO9G	Wesley Safadão	Confidencial	Som Livre	100	118	9	1069778	767WBxhrD8kRfJ4cYZQO9G
108	spotify:track:5yaXBGNko8lmFSOvKWo99j	Matheus & Kauan	Então Toma - Ao Vivo	Universal Music Ltda.	41	116	38	1066580	5yaXBGNko8lmFSOvKWo99j
109	spotify:track:4vDC52DnSqAjec5Vh5yJEb	DJ Matt D, Mc Lipi, MC Lemos, Menor MC, MC Vinny, MC Julio D.E R., MC Leozinho ZS, Makalo	Homenagem aos Relíquias (feat. Menor MC, MC Vinny, MC Julio D.E R., MC Leozinho ZS & Makalo)	Satélite Funk	56	96	18	1065454	4vDC52DnSqAjec5Vh5yJEb
110	spotify:track:16uUeKOV7m51Vlx9oUIEvE	MC WM, Niack, MC's Jhowzinho & Kadinho	Separei	WM Brazil	110	112	7	1054198	16uUeKOV7m51Vlx9oUIEvE
111	spotify:track:0zLCBJZSiELJf02ucPP9wb	SAINt JHN, Imanbek	Roses - Imanbek Remix	Columbia/B1 Recordings	11	103	44	1049104	0zLCBJZSiELJf02ucPP9wb
112	spotify:track:60wF0XnX7A0jVpDNA5v8vi	Vytinho NG, Bianca	Tudo no Sigilo	Vytinho Ng	5	115	41	1043075	60wF0XnX7A0jVpDNA5v8vi
113	spotify:track:4Oun2ylbjFKMPTiaSbbCih	Cardi B, Megan Thee Stallion	WAP (feat. Megan Thee Stallion)	Atlantic/KSR	14	99	21	1034742	4Oun2ylbjFKMPTiaSbbCih
114	spotify:track:62tcTmWpOcqFfZNWrheU1T	MC Mari, MC WS	Senta Concentrada (feat. MC WS)	Essa é Hit	108	125	9	1029062	62tcTmWpOcqFfZNWrheU1T
115	spotify:track:6XclJjdGPjNuB2Dl4yU0H3	Os Barões Da Pisadinha, Xand Avião	Renatinha (Ao Vivo)	Sony Music Entertainment	115	135	2	1024823	6XclJjdGPjNuB2Dl4yU0H3
116	spotify:track:1HbA4N1MiOsPthALesGFR1	Shawn Mendes, Justin Bieber	Monster (Shawn Mendes & Justin Bieber)	Shawn Mendes LP4-5 PS/ Island	44	94	6	1013028	1HbA4N1MiOsPthALesGFR1
117	spotify:track:6rfNbeEGCh8M5AAj879g0r	Grupo Menos É Mais	Adorei	Som Livre	117	136	3	1004023	6rfNbeEGCh8M5AAj879g0r
118	spotify:track:6NM06xgqxQ0HU5lxbt2JHi	Gusttavo Lima	Saudade Sua	Sony Music Entertainment	3	120	33	1000329	6NM06xgqxQ0HU5lxbt2JHi
119	spotify:track:1rgnBhdG2JDFTbYkYRZAku	Tones And I	Dance Monkey	Elektra (NEK)	5	117	68	997946	1rgnBhdG2JDFTbYkYRZAku
120	spotify:track:39d68jIHbCiFdXWI6jmALW	Os Barões Da Pisadinha	Se Namorar Fosse Bom - Ao Vivo	Sony Music Entertainment	91	141	15	983371	39d68jIHbCiFdXWI6jmALW
121	spotify:track:1PIiIVeacU0Fj7Rm9lFlsx	Teto	Paypal	Sony Music Entertainment	121	158	2	981060	1PIiIVeacU0Fj7Rm9lFlsx
122	spotify:track:6Q9NH5cNBY58nJkp5Jbs9j	Manu Gavassi, Gloria Groove	Deve ser horrível dormir sem mim	Universal Music Ltda.	2	102	19	979828	6Q9NH5cNBY58nJkp5Jbs9j
123	spotify:track:5gijVJHyC1E4kt2j5Q3DEb	Lauana Prado	Sua Mãe Tá Nessa - Ao Vivo Em São Paulo / 2019	Universal Music Ltda.	123	131	8	976138	5gijVJHyC1E4kt2j5Q3DEb
124	spotify:track:73uParILjIm5rcP0C2bpMF	BIN, Mainstreet, Mãolee	Marília Mendonça	Mainstreet Records	56	109	22	974560	73uParILjIm5rcP0C2bpMF
125	spotify:track:1wsL4Lgoo27ETnLt6svbnT	Mc Jacaré	Senta no Fazendeiro	Mc Jacare / Los Pantchos	120	129	6	974128	1wsL4Lgoo27ETnLt6svbnT
126	spotify:track:566AZpR4FJErkhS3CmuaWu	DJ Matt D, MC Leozinho ZS, MC Vinny, Menor MC, MC Julio D.E.R., MC Lemos, Mc Dricka, Mc Livinho, Mc Diouro	Set 2.0: Homenagem aos Relíquias	GREE CASSUA	86	105	9	966871	566AZpR4FJErkhS3CmuaWu
127	spotify:track:4lKuzrdZrJuCAedbIslF3A	PEDRO SAMPAIO, Felipe Original, JS o Mão de Ouro	SENTADÃO	WM Brazil	2	133	58	963056	4lKuzrdZrJuCAedbIslF3A
128	spotify:track:67mqU3FeErlvWwsxnMfvQo	MC Du Black, Delacruz	Tudo Aconteceu	Universal Music Ltda.	6	124	40	953769	67mqU3FeErlvWwsxnMfvQo
129	spotify:track:2ASs0n7ukfyxAxDtdir4vF	MC Luan da BS, Mc Vitin do LJ, MC Marley	Privilégio	Funk Explode	123	123	4	946334	2ASs0n7ukfyxAxDtdir4vF
130	spotify:track:3GmJxfnUDrIs1iCfKUELFz	Marília Mendonça	Supera - Ao Vivo	Som Livre	1	126	72	944651	3GmJxfnUDrIs1iCfKUELFz
131	spotify:track:5J4tK2FbXQEeC0AsfFgwpz	Yasmin Santos	Cuidado Que Eu Te Supero	Sony Music Entertainment	76	134	20	943974	5J4tK2FbXQEeC0AsfFgwpz
132	spotify:track:25gD4PQjxCLnwIY2n23aEl	Vitão, Luísa Sonza	Flores	Universal Music Ltda.	2	111	29	932260	25gD4PQjxCLnwIY2n23aEl
133	spotify:track:3tu0GkIZwwkmILoD4HemBq	Raí Saia Rodada	Bebe e Vem Me Procurar	Som Livre	41	142	81	926509	3tu0GkIZwwkmILoD4HemBq
134	spotify:track:3tjFYV6RSFtuktYl3ZtYcq	24kGoldn, iann dior	Mood (feat. iann dior)	Records/Columbia	73	114	17	916684	3tjFYV6RSFtuktYl3ZtYcq
135	spotify:track:5gIVPysvKFh2gtwsicafnN	Douglas & Vinicius	Volume 3	WorkShow	135	170	2	915940	5gIVPysvKFh2gtwsicafnN
136	spotify:track:0QglpM23kl9ldvVdoYNZwF	Kawe, Mc Lele JP	Mds	OQProduções	136	-1	1	902767	0QglpM23kl9ldvVdoYNZwF
137	spotify:track:3oqC4Ta40ft6NnTJwcUTdi	Rashid, Lukinhas, Emicida	Pipa Voada (feat. Emicida)	Sony Music Entertainment	43	113	43	901395	3oqC4Ta40ft6NnTJwcUTdi
138	spotify:track:5It3UpCRrZM6SJTL8dIQOV	Renno, Tarcísio do Acordeon	A Pior Parte	Sua Música	138	166	3	898442	5It3UpCRrZM6SJTL8dIQOV
139	spotify:track:3bUDPTCStUeLcUgXgvepQh	GIULIA BE, Luan Santana	inesquecível	WM Brazil	95	128	12	897800	3bUDPTCStUeLcUgXgvepQh
140	spotify:track:03PztApOdNGJ1Cn9kDKRNr	Grupo Menos É Mais, Di Propósito, Vou Zuar	Pot-Pourri: Tempo de Aprender / Energia Surreal / Não Pedi Pra Me Apaixonar / Deixa Acontecer - Ao Vivo	Som Livre	131	165	21	882354	03PztApOdNGJ1Cn9kDKRNr
141	spotify:track:4saklk6nie3yiGePpBwUoc	BTS	Dynamite	BIGHIT MUSIC	17	130	19	881188	4saklk6nie3yiGePpBwUoc
