rank	uri	artist_names	track_name	source	peak_rank	previous_rank	weeks_on_chart	streams	ID
17	spotify:track:6nI98wtHOJAYSASq22TCYu	Luan Santana	água com açúcar - ao vivo	Som Livre	6	25	14	2195215	6nI98wtHOJAYSASq22TCYu
18	spotify:track:5LpLYzpV0HWKI2DlPmNywg	Wesley Safadão, Zé Neto & Cristiano	Despedida - Ao Vivo	Som Livre	16	16	11	2113871	5LpLYzpV0HWKI2DlPmNywg
19	spotify:track:146Vb458Y5RbqEa0fYFPzm	Felipe Araújo	Mentira - Ao Vivo	Universal Music Ltda.	15	19	29	2053305	146Vb458Y5RbqEa0fYFPzm
20	spotify:track:24Yi9hE78yPEbZ4kxyoXAI	SAINt JHN, Imanbek	Roses - Imanbek Remix	Columbia/B1 Recordings	11	17	16	2029878	24Yi9hE78yPEbZ4kxyoXAI
21	spotify:track:0SJtvFn4vqgJPscSbEPaql	Maiara & Maraisa, Dilsinho	Libera Ela - Ao Vivo	Som Livre	18	18	9	2022488	0SJtvFn4vqgJPscSbEPaql
22	spotify:track:5PNvgiKSwMdjBsDsgFCFLX	Maverick Sabre, Jorja Smith, Vintage Culture, Slow Motion	Slow Down (feat. Jorja Smith) - Vintage Culture & Slow Motion Remix	Spinnin' Deep	21	26	11	1997471	5PNvgiKSwMdjBsDsgFCFLX
23	spotify:track:5L8ZEyIdZ2KE4Wf51SsuOF	Gustavo Mioto	Com Ou Sem Mim - Ao Vivo	Universal Music Ltda.	6	24	30	1829568	5L8ZEyIdZ2KE4Wf51SsuOF
24	spotify:track:2PWjKmjyTZeDpmOUa3a5da	Jorge & Mateus	Cheirosa - Ao Vivo	Som Livre	3	23	36	1828578	2PWjKmjyTZeDpmOUa3a5da
25	spotify:track:7eJMfftS33KTjuF7lTsMCx	Powfu, beabadoobee	death bed (coffee for your head)	Columbia	18	22	14	1815671	7eJMfftS33KTjuF7lTsMCx
26	spotify:track:1uryupl9hqVZYurJwH4G9k	Guilherme & Benuto	3 Batidas - Ao Vivo	Sony Music Entertainment	9	27	43	1774471	1uryupl9hqVZYurJwH4G9k
27	spotify:track:0VjIjW4GlUZAMYd2vXMi3b	The Weeknd	Blinding Lights	Republic Records	25	29	24	1766264	0VjIjW4GlUZAMYd2vXMi3b
28	spotify:track:4j2bK4fnc2s6GyVmhJsJhk	Henrique & Juliano	Briga Feia - Ao Vivo	Virgin Music Label And Artist Services (S&D)	26	28	27	1759857	4j2bK4fnc2s6GyVmhJsJhk
29	spotify:track:7ju97lgwC2rKQ6wwsf9no9	Lady Gaga, Ariana Grande	Rain On Me (with Ariana Grande)	Interscope	1	20	4	1740256	7ju97lgwC2rKQ6wwsf9no9
30	spotify:track:2PqPSf3gtTED79rWGwVtYg	Diego & Victor Hugo	Áudio - Ao Vivo em Brasília	Sony Music Entertainment	27	35	49	1682363	2PqPSf3gtTED79rWGwVtYg
31	spotify:track:3GmJxfnUDrIs1iCfKUELFz	Marília Mendonça	Supera - Ao Vivo	Som Livre	1	30	44	1681657	3GmJxfnUDrIs1iCfKUELFz
32	spotify:track:2Ou6UYuUbNyqwXxRDSeFRf	Maiara & Maraisa	Aí Eu Bebo - Ao Vivo	Som Livre	17	33	35	1676694	2Ou6UYuUbNyqwXxRDSeFRf
33	spotify:track:23zmMwD99ROi9yhxqMxWil	João Bosco & Vinicius, Matheus	Segunda Taça - Ao Vivo	João Bosco & Vinicius	21	21	17	1667306	23zmMwD99ROi9yhxqMxWil
34	spotify:track:0GrEqRHf5FioT1hOB8PBxZ	Marília Mendonça	Vira Homem	Som Livre	28	34	7	1603681	0GrEqRHf5FioT1hOB8PBxZ
35	spotify:track:28atBekPVlTdnU4M9Z7udd	Dilsinho, Luísa Sonza, Malibu	Não Vai Embora	Malibu Studios	35	44	6	1584423	28atBekPVlTdnU4M9Z7udd
36	spotify:track:1rgnBhdG2JDFTbYkYRZAku	Tones And I	Dance Monkey	Elektra (NEK)	5	32	40	1578880	1rgnBhdG2JDFTbYkYRZAku
37	spotify:track:4lKuzrdZrJuCAedbIslF3A	PEDRO SAMPAIO, Felipe Original, JS o Mão de Ouro	SENTADÃO	WM Brazil	2	31	30	1568025	4lKuzrdZrJuCAedbIslF3A
38	spotify:track:2MOq63fxuFLYQM3CsDcFs1	GIULIA BE	menina solta	WM Brazil	15	38	37	1542203	2MOq63fxuFLYQM3CsDcFs1
39	spotify:track:2Q9TaUXNM4mNSCgJjbmsJe	Zé Neto & Cristiano	Bebi Minha Bicicleta (Coração Falido) - Ao Vivo	Som Livre	7	37	29	1531095	2Q9TaUXNM4mNSCgJjbmsJe
40	spotify:track:466cKvZn1j45IpxDdYZqdA	Drake	Toosie Slide	OVO	31	39	11	1503255	466cKvZn1j45IpxDdYZqdA
41	spotify:track:4p8pEdPYOQLzJUKYrLOacy	WC no Beat, PEDRO SAMPAIO, FP do Trem Bala	BALANÇA (feat. Pedro Sampaio)	Sony Music Entertainment	10	36	20	1489150	4p8pEdPYOQLzJUKYrLOacy
42	spotify:track:5yaXBGNko8lmFSOvKWo99j	Matheus & Kauan	Então Toma - Ao Vivo	Universal Music Ltda.	42	42	10	1471919	5yaXBGNko8lmFSOvKWo99j
43	spotify:track:79BHjj4YkvbpOlMvG6wf3n	Luan Santana	boa memória - ao vivo	Som Livre	43	52	10	1467271	79BHjj4YkvbpOlMvG6wf3n
44	spotify:track:5n8Y78Pl5q8lqS7sJP61qw	Diego & Arnaldo	Relógio Parado (Ao Vivo)	Sony Music Entertainment	38	43	35	1455402	5n8Y78Pl5q8lqS7sJP61qw
45	spotify:track:1Nmcs8zk7LfcvHRgLtTM5J	Orochi, Papatinho	Amor de Fim de Noite	Mainstreet Records	36	41	32	1441342	1Nmcs8zk7LfcvHRgLtTM5J
46	spotify:track:08Sd5vVcIH3uKeAiaJdoYj	Lauana Prado	Viva Voz - Ao Vivo Em São Paulo / 2019	Universal Music Ltda.	37	45	15	1417450	08Sd5vVcIH3uKeAiaJdoYj
47	spotify:track:017PF4Q3l4DBUiWoXk4OWT	Dua Lipa	Break My Heart	Warner Records	15	46	12	1385907	017PF4Q3l4DBUiWoXk4OWT
48	spotify:track:63SHcJzckFykS8faA5zojY	MC Ingryd, DJ Henrique da VK	Vem Me Satisfazer	MC Ingryd	5	40	28	1384205	63SHcJzckFykS8faA5zojY
49	spotify:track:5GAdMAL3tRJkVN1HtwohK2	Mc Don Juan, Maiara & Maraisa	Vai Ter Que Aguentar	GR6 Music	49	110	3	1368589	5GAdMAL3tRJkVN1HtwohK2
50	spotify:track:3oqC4Ta40ft6NnTJwcUTdi	Rashid, Lukinhas, Emicida	Pipa Voada (feat. Emicida)	Sony Music Entertainment	43	47	15	1259956	3oqC4Ta40ft6NnTJwcUTdi
51	spotify:track:6QwFUcPc5nhsqZuhXUYtV7	Jorge & Mateus	Tijolão - Ao Vivo	Som Livre	1	48	56	1255484	6QwFUcPc5nhsqZuhXUYtV7
52	spotify:track:0j1tGcJJfq1nIs4i5GoHXv	Luan Santana	ASAS	LS Music	52	-1	1	1124232	0j1tGcJJfq1nIs4i5GoHXv
53	spotify:track:1GWUiFYLYEapxYHnASyOud	Wesley Safadão	Não Valeu	Som Livre	53	54	5	1105609	1GWUiFYLYEapxYHnASyOud
54	spotify:track:5fY9bVl1Wj4PIM3wnduWop	Marília Mendonça	Serenata - Ao Vivo	Som Livre	16	51	57	1078629	5fY9bVl1Wj4PIM3wnduWop
55	spotify:track:1AfNdxHdE4OLcnQUyC6j3i	MC JottaPê, MC Kekel, MC Kevinho	Eterna Sacanagem	KondZilla Records	26	49	35	1072007	1AfNdxHdE4OLcnQUyC6j3i
56	spotify:track:2uhBCMHwS3SATOHIgM2KPF	Zé Neto & Cristiano	Textão - Ao Vivo	Som Livre	47	53	16	1052250	2uhBCMHwS3SATOHIgM2KPF
57	spotify:track:3056x1XkmICnQmji68rrft	Murilo Huff, Henrique & Juliano	Desejando Eu (Ao Vivo)	Artinvox	57	91	4	1024831	3056x1XkmICnQmji68rrft
58	spotify:track:2ptHQBO7TQhEkXOeK9ST59	Grupo Menos É Mais, Di Propósito, Vou Zuar	Pot-Pourri: Melhor Eu Ir / Ligando Os Fatos / Sonho de Amor / Deixa Eu Te Querer - Ao Vivo	Som Livre	58	119	2	1024474	2ptHQBO7TQhEkXOeK9ST59
59	spotify:track:6UelLqGlWMcVH1E5c4H7lY	Harry Styles	Watermelon Sugar	Columbia	59	81	19	1019196	6UelLqGlWMcVH1E5c4H7lY
60	spotify:track:17Ryox5vWKp92IDW87C5PI	Gusttavo Lima	Quem Traiu Levou - Ao Vivo	Sony Music Entertainment	16	55	40	1012619	17Ryox5vWKp92IDW87C5PI
61	spotify:track:5q0NlM6Pm8Pp3orq7zGiRn	Matheus & Kauan, Jorge & Mateus	Quarta Cadeira - Ao Vivo	Universal Music Ltda.	10	57	65	1006335	5q0NlM6Pm8Pp3orq7zGiRn
62	spotify:track:3ZROq16fQ1o2dWEGkHPHkJ	Yasmin Santos, Wesley Safadão	Saudade em Gotas (feat. Wesley Safadão) - Ao Vivo	Sony Music Entertainment	35	58	40	990570	3ZROq16fQ1o2dWEGkHPHkJ
63	spotify:track:48CAeajgzcGJaVUSsXd7h0	Guilherme & Benuto, Israel & Rodolffo	Declaração pro Bar - Ao Vivo	Sony Music Entertainment	58	59	18	956759	48CAeajgzcGJaVUSsXd7h0
64	spotify:track:7ArNH109yIfwIquJ535fsi	Marcos & Belutti, Gaab	Certo e Duvidoso (feat. Gaab) - Ao Vivo	Sony Music Entertainment	61	61	21	953914	7ArNH109yIfwIquJ535fsi
65	spotify:track:3dPvQLKl42dMYWV4LWRTLK	Os Barões Da Pisadinha	Tá Rocheda	Sony Music Entertainment	63	63	20	949216	3dPvQLKl42dMYWV4LWRTLK
66	spotify:track:7qEHsqek33rTcFNT9PFqLf	Lewis Capaldi	Someone You Loved	Vertigo Berlin	65	65	41	946382	7qEHsqek33rTcFNT9PFqLf
67	spotify:track:0nbXyq5TXYPCO7pr3N8S4I	Roddy Ricch	The Box	Atlantic Records	32	56	23	934719	0nbXyq5TXYPCO7pr3N8S4I
68	spotify:track:7DmZMqXYgQ1oI3z3bGUEbi	GIULIA BE	(não) era amor	WM Brazil	45	62	10	913213	7DmZMqXYgQ1oI3z3bGUEbi
69	spotify:track:2rRA0VNb8RcaUMAmgWFoCL	Yasmin Santos, Marília Mendonça	Para Pensa e Volta (feat. Marília Mendonça) - Ao Vivo	Sony Music Entertainment	21	73	51	907120	2rRA0VNb8RcaUMAmgWFoCL
70	spotify:track:7qpXCkcr3Zj4LDvdiWryns	Diego & Victor Hugo	Erro Antigo - Ao Vivo	Sony Music Entertainment	57	66	21	906618	7qpXCkcr3Zj4LDvdiWryns
71	spotify:track:2TR917wkDeRvwTE5cSfZFf	Humberto & Ronaldo, Matheus & Kauan	Tchau Brigado - Ao Vivo	Humberto e Ronaldo	53	67	24	902637	2TR917wkDeRvwTE5cSfZFf
72	spotify:track:3vSXPjfcebTt5mB8DXHWM6	Wesley Safadão	Dois Lados	Som Livre	41	68	45	898735	3vSXPjfcebTt5mB8DXHWM6
73	spotify:track:4HUZBG98TYbxSR9V1V2DWS	Thiaguinho MT, Mila, JS o Mão de Ouro	Tudo Ok	Sony Music Entertainment	2	60	25	891621	4HUZBG98TYbxSR9V1V2DWS
74	spotify:track:1IWNylpZ477gIVUDpJL66u	Lady Gaga, BLACKPINK	Sour Candy (with BLACKPINK)	Interscope	7	50	4	884218	1IWNylpZ477gIVUDpJL66u
75	spotify:track:3HXLUh9lzSrSLvrvLk2LjC	Henrique & Juliano	Se Eu Fosse Você - Ao Vivo	Virgin Music Label And Artist Services (S&D)	66	72	20	872613	3HXLUh9lzSrSLvrvLk2LjC
76	spotify:track:3AEw2EfF9Ng84Y3WDxV8Cn	Jovem Dionisio, Vintage Culture, Future Class	Pontos de Exclamação - Vintage Culture & Future Class Remix	Sony Music Entertainment	76	-1	1	858006	3AEw2EfF9Ng84Y3WDxV8Cn
77	spotify:track:3VQF7gLCASQQ3lQkOnFBhz	Mila, MC JottaPê	O Amor Que Tu Perdeu	KondZilla	64	64	7	857672	3VQF7gLCASQQ3lQkOnFBhz
78	spotify:track:62aP9fBQKYKxi7PDXwcUAS	Surf Mesa, Emilee	ily (i love you baby) (feat. Emilee)	Astralwerks	78	97	6	854083	62aP9fBQKYKxi7PDXwcUAS
79	spotify:track:7ytR5pFWmSjzHJIeQkgog4	DaBaby, Roddy Ricch	ROCKSTAR (feat. Roddy Ricch)	South Coast Music Group/Interscope Records	74	74	6	843733	7ytR5pFWmSjzHJIeQkgog4
80	spotify:track:5STHFaWYO1KeyITjvB4hR8	Marília Mendonça	Tentativas	Som Livre	34	76	18	842683	5STHFaWYO1KeyITjvB4hR8
81	spotify:track:5MArTXEVyKBwoodjdy04fk	Zé Felipe, Gusttavo Lima	Tiro Certo - Ao Vivo	Som Livre	20	85	53	832437	5MArTXEVyKBwoodjdy04fk
82	spotify:track:5JKaHAt4atuNoLqpyDgbyK	Pineapple StormTv, Froid, Xamã, Dk 47, Chris MC, Cynthia Luz, Luccas Carlos, Hunter	Poesia Acústica - Paris	Pineapple StormTV	82	88	13	832339	5JKaHAt4atuNoLqpyDgbyK
83	spotify:track:5U28PY9MekLyCBYtLHGQpe	Melim	Meu Abrigo	Universal Music Ltda.	3	105	108	830258	5U28PY9MekLyCBYtLHGQpe
84	spotify:track:7Gk5OrMYaMRtT2JmgJVAfk	ANAVITÓRIA, Vitor Kley	Pupila	Universal Music Ltda.	16	90	50	826056	7Gk5OrMYaMRtT2JmgJVAfk
85	spotify:track:1MmS7UIy3J1BTxfGCRvVqN	Gusttavo Lima	Carreira Solo - Ao Vivo	Sony Music Entertainment	25	70	33	823050	1MmS7UIy3J1BTxfGCRvVqN
86	spotify:track:7sYAS4CpbV90oSemgaEQat	Alok, Dynoro	On & On	Columbia/B1 Recordings	62	75	30	820803	7sYAS4CpbV90oSemgaEQat
87	spotify:track:72xB2J9ZeBl0Rzxq2XmzdY	João Gustavo e Murilo, Analaga	Lençol Dobrado	WM Brazil	2	80	85	819781	72xB2J9ZeBl0Rzxq2XmzdY
88	spotify:track:2cWCwWJTozhsGxmvrJJaXn	Recayd Mob, Dfideliz, MC Igu, Jé Santiago, Derek	Mlks de Sp	Recayd Mob	88	93	2	811196	2cWCwWJTozhsGxmvrJJaXn
89	spotify:track:4x8XaoLvpo6kd51PZD16RK	Dilsinho, Henrique & Juliano	Sogra - Ao Vivo	Sony Music Entertainment	89	186	2	808649	4x8XaoLvpo6kd51PZD16RK
90	spotify:track:7vpGKEUPrA4UEsS4o4W1tP	Pabllo Vittar	Amor de Que	Sony Music Entertainment	15	71	33	802472	7vpGKEUPrA4UEsS4o4W1tP
91	spotify:track:39Yp9wwQiSRIDOvrVg7mbk	THE SCOTTS, Travis Scott, Kid Cudi	THE SCOTTS	Cactus Jack / Epic	21	77	8	800508	39Yp9wwQiSRIDOvrVg7mbk
92	spotify:track:6v3KW9xbzN5yKLt9YKDYA2	Shawn Mendes, Camila Cabello	Señorita	Island Records	2	96	52	790149	6v3KW9xbzN5yKLt9YKDYA2
93	spotify:track:7McCAKExE8KsI2q4Y8wx4U	Murilo Huff, Marília Mendonça	Dois Enganados	Artinvox	49	92	55	788764	7McCAKExE8KsI2q4Y8wx4U
94	spotify:track:3Uq45ipGutypFPmETfaoaH	MC Du Black, DJ 2F	Gaiola É o Troco	EP MIX Editora	1	83	47	787523	3Uq45ipGutypFPmETfaoaH
95	spotify:track:13Rf6RaZT13TW4xLQR3MQr	Pineapple StormTv, MC Cabelinho, Bob do Contra, Azzy, Filipe Ret, Dudu, Xamã, Orochi, Maquiny, Salve Malak, Hunter	Poesia Acústica #6: Era uma Vez	Pineapple StormTV	18	95	77	779347	13Rf6RaZT13TW4xLQR3MQr
96	spotify:track:6gBFPUFcJLzWGx4lenP6h2	Travis Scott	goosebumps	Epic/Grand Hustle	42	86	17	777628	6gBFPUFcJLzWGx4lenP6h2
97	spotify:track:260n4ECk9j4IEvTAVBYojl	Matheus & Kauan	Nem Doeu - Ao Vivo	Universal Music Ltda.	67	82	3	777400	260n4ECk9j4IEvTAVBYojl
98	spotify:track:4jGzR5Vri06Y5T9SxM7m5P	Xand Avião, Gusttavo Lima	Algo Mais (Amante) - Ao Vivo	Som Livre	14	108	57	776759	4jGzR5Vri06Y5T9SxM7m5P
99	spotify:track:4UUtssVRs2aQTLQCAAtZg1	Jorge & Mateus	Mil Anos - Recorded At Mosh Studios, São Paulo	Som Livre	38	104	27	776312	4UUtssVRs2aQTLQCAAtZg1
100	spotify:track:32qETd0e2eKMs2BiMocPc0	Simone & Simaria	Amoreco	UMG Recordings, Inc.	13	103	18	775618	32qETd0e2eKMs2BiMocPc0
101	spotify:track:4HBZA5flZLE435QTztThqH	Ariana Grande, Justin Bieber	Stuck with U (with Justin Bieber)	"Ariana Grande & Justin Bieber ""Stuck With U""- Charity"	31	99	6	773954	4HBZA5flZLE435QTztThqH
102	spotify:track:29q6ong0J1OWKjoD1OfBhJ	Diego & Ray	Previsão De Sofrimento - Ao Vivo	Universal Music Ltda.	102	-1	1	772859	29q6ong0J1OWKjoD1OfBhJ
103	spotify:track:1U3tv41tFRgOfbytpuYQrR	Zé Neto & Cristiano	Ferida Curada	Som Livre	6	87	48	770087	1U3tv41tFRgOfbytpuYQrR
104	spotify:track:2rRJrJEo19S2J82BDsQ3F7	Trevor Daniel	Falling	Alamo	55	100	27	768368	2rRJrJEo19S2J82BDsQ3F7
105	spotify:track:2epD7jzjNfrQYxdSaODCvF	Mc Brunyn, Mc Moana	Vai Luan, Rainha dos Faixa Preta	Mc Brunyn	84	84	12	766006	2epD7jzjNfrQYxdSaODCvF
106	spotify:track:7CHi4DtfK4heMlQaudCuHK	MEDUZA, Becky Hill, Goodboys	Lose Control	Virgin	63	101	27	754464	7CHi4DtfK4heMlQaudCuHK
107	spotify:track:22rcaYTa2UgcLCbeO0NoNj	Priscilla Alcantara, Whindersson Nunes	Girassol	Sony Music Entertainment	9	89	27	747599	22rcaYTa2UgcLCbeO0NoNj
108	spotify:track:3MkdA6vwF0ifRl86yzTlJW	Matuê	Kenny G	Sony Music Entertainment	7	102	41	740123	3MkdA6vwF0ifRl86yzTlJW
109	spotify:track:7M6D0ACikinC39ZtuEwMPo	Dayvi, Victor Cardenas, Rennan da Penha, Kelly Ruíz	Baila Comigo (feat. Kelly Ruiz) - Rennan da Penha Remix	Sony Music Entertainment	79	79	6	739666	7M6D0ACikinC39ZtuEwMPo
110	spotify:track:5OzvtpasMB3aPWpfVr0PsA	Luíza & Maurílio	Pode Sumir	Som Livre	110	114	3	732761	5OzvtpasMB3aPWpfVr0PsA
111	spotify:track:0v8OKUrqZGoEbgEUXScRSQ	Alok, THRDL!FE	Hear Me Tonight	Columbia/B1 Recordings	73	98	7	731292	0v8OKUrqZGoEbgEUXScRSQ
112	spotify:track:2bPtwnrpFNEe8N7Q85kLHw	Anitta, Lexa, Luísa Sonza, Rebecca	Combatchy (feat. MC Rebecca)	WM Brazil	1	107	31	727142	2bPtwnrpFNEe8N7Q85kLHw
113	spotify:track:5FFpRbsH9WDYNoLauRAHpj	MC Kevinho, Dadá Boladão, MC JottaPê	Paredão	WM Brazil	19	94	26	723977	5FFpRbsH9WDYNoLauRAHpj
114	spotify:track:5RqR4ZCCKJDcBLIn4sih9l	StaySolidRocky	Party Girl	Columbia	114	174	2	720752	5RqR4ZCCKJDcBLIn4sih9l
115	spotify:track:3fLqmaO4vvZpFZSZy52VMp	Lagum, Ana Gabriela	Deixa (feat. Ana Gabriela)	Sony Music Entertainment	28	124	106	717873	3fLqmaO4vvZpFZSZy52VMp
116	spotify:track:2DsZ6pXK1AG6emFugTeYW3	Melim	Gelo	UMG Recordings, Inc.	38	112	43	717241	2DsZ6pXK1AG6emFugTeYW3
117	spotify:track:7N0Py2msno86enR6JPNlpV	Turma do Pagode	Muito Cedo	Sony Music Entertainment	117	136	17	713496	7N0Py2msno86enR6JPNlpV
118	spotify:track:1qCLx3nX25NuhfPjM5E1qV	Melim	Ouvi Dizer	Universal Music Ltda.	13	123	100	711368	1qCLx3nX25NuhfPjM5E1qV
119	spotify:track:6hqJJY6rwAUS2zl9FsCQQH	Dilsinho	Deixa pra Amanhã - Ao Vivo	Sony Music Entertainment	63	78	8	709609	6hqJJY6rwAUS2zl9FsCQQH
120	spotify:track:14kRWkCWBYfQqILflEcpSJ	Lexa, PEDRO SAMPAIO	Chama Ela (feat. Pedro Sampaio)	Som Livre	6	106	38	706467	14kRWkCWBYfQqILflEcpSJ
121	spotify:track:6toDZSoqG5QUitFsoxavRy	Vitão, Anitta	Complicado	Universal Music Ltda.	13	129	37	704725	6toDZSoqG5QUitFsoxavRy
122	spotify:track:4E6RdcCWMiHTu7zy1VTNDo	Marília Mendonça	Todo Mundo Vai Sofrer - Ao Vivo	Som Livre	1	111	57	703950	4E6RdcCWMiHTu7zy1VTNDo
123	spotify:track:6YClJMtJDyyJ2iaUf5npyC	MC Kevin o Chris	Pode Jogar	Som Livre	123	-1	1	698781	6YClJMtJDyyJ2iaUf5npyC
124	spotify:track:1K7WzjKDcDdVbKNGrB0gej	Major Lazer, MC Lan, Anitta, BEAM	Rave de Favela (feat. BEAM)	WM Brazil	3	69	18	690252	1K7WzjKDcDdVbKNGrB0gej
125	spotify:track:4gDvg62vG96w0qJaF6wzcd	Diego & Victor Hugo, Zé Neto & Cristiano	A Culpa é do Meu Grau (feat. Zé Neto & Cristiano) - Ao Vivo em Brasília	Sony Music Entertainment	17	121	65	689901	4gDvg62vG96w0qJaF6wzcd
126	spotify:track:2b8fOow8UzyDFAE27YhOZM	Maroon 5	Memories	Interscope Records*	106	116	36	688565	2b8fOow8UzyDFAE27YhOZM
127	spotify:track:330oIFOtslgdc4TBVApQuY	MC Du Black, Jully	50 Tons	Universal Music Ltda.	109	109	6	686396	330oIFOtslgdc4TBVApQuY
128	spotify:track:21jGcNKet2qwijlDFuPiPb	Post Malone	Circles	Republic Records	42	120	42	683706	21jGcNKet2qwijlDFuPiPb
129	spotify:track:3YqLyRFwjGuPBT7EHoyQH7	Pk, Luísa Sonza	Tudo de bom	WM Brazil	73	141	21	675959	3YqLyRFwjGuPBT7EHoyQH7
130	spotify:track:5aayWOEE7u7bxZ3r7dwIrX	IZA	Meu talismã	WM Brazil	94	138	39	673781	5aayWOEE7u7bxZ3r7dwIrX
131	spotify:track:71FrGl0XcpL3VId65tB5mg	Os Barões Da Pisadinha	Recairei - Ao Vivo	Sony Music Entertainment	117	117	5	672336	71FrGl0XcpL3VId65tB5mg
132	spotify:track:2qD7VoDYcrAPY0cVEfpsR5	Anitta, Marília Mendonça	Some que ele vem atrás	WM Brazil	2	115	34	663609	2qD7VoDYcrAPY0cVEfpsR5
133	spotify:track:7k4t7uLgtOxPwTpFmtJNTY	KAROL G, Nicki Minaj	Tusa	TUSA - Karol G & Nicki Minaj	49	125	24	662703	7k4t7uLgtOxPwTpFmtJNTY
134	spotify:track:5v4GgrXPMghOnBBLmveLac	Megan Thee Stallion, Beyoncé	Savage Remix (feat. Beyoncé)	300 Entertainment	103	130	7	658450	5v4GgrXPMghOnBBLmveLac
135	spotify:track:1qy7aOHnfnOMJoT1fhoLYG	Marília Mendonça, Gaab	Intenção - Ao Vivo	Som Livre	58	122	44	654358	1qy7aOHnfnOMJoT1fhoLYG
136	spotify:track:1IGARc5YhGUSomhIk9DRDI	Diego & Arnaldo	Decisão Errada - Ao Vivo	Sony Music Entertainment	135	135	7	654218	1IGARc5YhGUSomhIk9DRDI
137	spotify:track:3jjujdWJ72nww5eGnfs2E7	Harry Styles	Adore You	Columbia	69	147	28	651743	3jjujdWJ72nww5eGnfs2E7
138	spotify:track:6l1PdE7lQbodewVQh16GCM	Projota, Vitão	Sei Lá	Universal Music Ltda.	29	145	60	650228	6l1PdE7lQbodewVQh16GCM
139	spotify:track:5dKesZwp6deuhEeW8F1UEi	Felipe Original, MC Kevin o Chris, Sodré, JS o Mão de Ouro	Hit Contagiante	Tudo Nosso Produtora	2	113	47	646186	5dKesZwp6deuhEeW8F1UEi
140	spotify:track:4nK5YrxbMGZstTLbvj6Gxw	BENEE, Gus Dapperton	Supalonely	Republic Records	107	134	10	645632	4nK5YrxbMGZstTLbvj6Gxw
141	spotify:track:59WWulo1LM0njpIkcduCMn	Atitude 67	Tão Linda	Universal Music Ltda.	39	127	46	644602	59WWulo1LM0njpIkcduCMn
