rank	uri	artist_names	track_name	source	peak_rank	previous_rank	weeks_on_chart	streams	ID
12	spotify:track:1xyVMQx51Kab6eLVtE6twx	Lauana Prado, Maiara & Maraisa	Cobaia	Universal Music Ltda.	12	13	46	2131469	1xyVMQx51Kab6eLVtE6twx
13	spotify:track:6YjyT6MEMsMc41NNWk2dYg	Marília Mendonça, Maiara & Maraisa	Bebaça - Ao Vivo	Som Livre	6	14	18	2076267	6YjyT6MEMsMc41NNWk2dYg
14	spotify:track:1HEr5uCRyuuLlVCOB1RiTE	Luísa Sonza, Pabllo Vittar	Garupa	Universal Music Ltda.	5	5	2	2070365	1HEr5uCRyuuLlVCOB1RiTE
15	spotify:track:4eB8rsNNm5791m3uvEBNLR	Zé Neto & Cristiano	Estado Decadente - Acústico	Som Livre	10	12	24	2058598	4eB8rsNNm5791m3uvEBNLR
16	spotify:track:6u7jPi22kF8CTQ3rb9DHE7	Lil Nas X, Billy Ray Cyrus	Old Town Road - Remix	Columbia	14	16	11	2039480	6u7jPi22kF8CTQ3rb9DHE7
17	spotify:track:3L2uyIJoJPjYkSETVNSPBQ	Maiara & Maraisa	Não Abro Mão - Ao Vivo	Som Livre	13	15	21	1987087	3L2uyIJoJPjYkSETVNSPBQ
18	spotify:track:0nkDm27DGppCSk8dnGtvPa	POCAH	Não sou obrigada	WM Brazil	18	19	12	1772472	0nkDm27DGppCSk8dnGtvPa
19	spotify:track:4gDvg62vG96w0qJaF6wzcd	Diego & Victor Hugo, Zé Neto & Cristiano	A Culpa é do Meu Grau (feat. Zé Neto & Cristiano) - Ao Vivo em Brasília	Sony Music Entertainment	19	24	14	1772087	4gDvg62vG96w0qJaF6wzcd
20	spotify:track:2H8ETIUEoN9YMf56X66bxd	Anitta, LUDMILLA, Snoop Dogg, Papatinho	Onda diferente (feat. Papatinho)	WM Brazil	4	17	12	1744932	2H8ETIUEoN9YMf56X66bxd
21	spotify:track:3tA0vALUwrzkTgHcm9j6oJ	Zé Neto & Cristiano	Notificação Preferida - Ao Vivo	Som Livre	2	20	54	1696929	3tA0vALUwrzkTgHcm9j6oJ
22	spotify:track:5MMrkwK6AgNAsgHVdC7daZ	Dilsinho	Péssimo Negócio (Ao Vivo)	Sony Music Entertainment	18	23	34	1656917	5MMrkwK6AgNAsgHVdC7daZ
23	spotify:track:3mNmUjoDHYDYj08IaRPtg0	Lucas Lucco, Wesley Safadão	Posto 24h (feat. Wesley Safadão) - Ao Vivo	Sony Music Entertainment	12	21	36	1639029	3mNmUjoDHYDYj08IaRPtg0
24	spotify:track:5q0NlM6Pm8Pp3orq7zGiRn	Matheus & Kauan, Jorge & Mateus	Quarta Cadeira - Ao Vivo	Universal Music Ltda.	24	26	14	1638349	5q0NlM6Pm8Pp3orq7zGiRn
25	spotify:track:2SC14LGDbRWRlyLg9Wupa0	Madonna, Anitta	Faz Gostoso (feat. Anitta)	Boy Toy, Inc., Exclusively licensed to Live Nation Worldwide, Inc. Exclusively licensed to Interscope Records	8	8	2	1605318	2SC14LGDbRWRlyLg9Wupa0
26	spotify:track:0EZuXcsnjEmGuRYdFdcctX	Marília Mendonça	Sem Sal - Ao Vivo	Som Livre	20	27	35	1588063	0EZuXcsnjEmGuRYdFdcctX
27	spotify:track:0XEJ7eph2IWFYZc73Jm3n2	Diego & Victor Hugo	Infarto	Sony Music Entertainment	9	18	33	1578332	0XEJ7eph2IWFYZc73Jm3n2
28	spotify:track:3tU3UAasaDA9OixXGC3O33	Mano Walter, Gustavo Mioto	Fingindo Maturidade - Ao Vivo	Som Livre	28	33	15	1567920	3tU3UAasaDA9OixXGC3O33
29	spotify:track:5EKHbW7mXcAR4hCyS3YXjb	Felipe Araújo, Ferrugem	Atrasadinha - Live	Universal Music Ltda.	1	30	40	1541557	5EKHbW7mXcAR4hCyS3YXjb
30	spotify:track:3CgZi8DMUftJHK6WL2gKc1	Hungria Hip Hop	Um Pedido	Hungria Hip Hop	25	25	3	1538924	3CgZi8DMUftJHK6WL2gKc1
31	spotify:track:53CJANUxooaqGOtdsBTh7O	Lil Nas X	Old Town Road	Columbia	11	31	10	1497788	53CJANUxooaqGOtdsBTh7O
32	spotify:track:1OUPXna2MCgAt3VNmXJBtg	Tropkillaz, J Balvin, Anitta, Mc Zaac	Bola Rebola	Universal Music Ltda.	1	28	18	1487937	1OUPXna2MCgAt3VNmXJBtg
33	spotify:track:2SgVsDXzET5EU8VngMh9dv	MC WM	Senta braba	WM Brazil	33	34	8	1476752	2SgVsDXzET5EU8VngMh9dv
34	spotify:track:3HVWdVOQ0ZA45FuZGSfvns	Ed Sheeran, Justin Bieber	I Don't Care (with Justin Bieber)	Atlantic Records UK	5	35	7	1474442	3HVWdVOQ0ZA45FuZGSfvns
35	spotify:track:1oQppEGTHYN53xfEaTz4ua	PEDRO SAMPAIO	VAI MENINA	WM Brazil	30	32	15	1384216	1oQppEGTHYN53xfEaTz4ua
36	spotify:track:6l1PdE7lQbodewVQh16GCM	Projota, Vitão	Sei Lá	Universal Music Ltda.	36	68	9	1369791	6l1PdE7lQbodewVQh16GCM
37	spotify:track:7FiIQXpIeLo3ITfGGpb8PB	MC Kevin o Chris, FP do Trem Bala	Vamos pra Gaiola	ADPAR Produções	2	36	24	1277497	7FiIQXpIeLo3ITfGGpb8PB
38	spotify:track:7D5F5BzIon5zhzQrOU2pdN	Marília Mendonça	Ciumeira - Ao Vivo	Som Livre	1	40	44	1267096	7D5F5BzIon5zhzQrOU2pdN
39	spotify:track:0IQCOAw9ZAI6WnXIrl481F	Mc Livinho, Rennan da Penha	Hoje Eu Vou Parar Na Gaiola	GR6 Music	5	38	33	1264160	0IQCOAw9ZAI6WnXIrl481F
40	spotify:track:161tk6AjNHvS8LC7Y4MHur	Gloria Groove, IZA	YoYo	SB MUSIC	29	29	2	1253732	161tk6AjNHvS8LC7Y4MHur
41	spotify:track:1qCLx3nX25NuhfPjM5E1qV	Melim	Ouvi Dizer	Universal Music Ltda.	13	41	49	1248050	1qCLx3nX25NuhfPjM5E1qV
42	spotify:track:6NgwHmEgfQVIYQBq8QcWMi	Diego & Victor Hugo, Marília Mendonça	Do Copo Eu Vim (feat. Marília Mendonça) - Ao Vivo em Brasília	Sony Music Entertainment	42	50	16	1224859	6NgwHmEgfQVIYQBq8QcWMi
43	spotify:track:2VxeLyX666F8uXCJ0dZF8B	Lady Gaga, Bradley Cooper	Shallow	A Star is Born OST	3	39	39	1218677	2VxeLyX666F8uXCJ0dZF8B
44	spotify:track:2Fxmhks0bxGSBdJ92vM42m	Billie Eilish	bad guy	Darkroom/Interscope Records	30	59	13	1200519	2Fxmhks0bxGSBdJ92vM42m
45	spotify:track:5fY9bVl1Wj4PIM3wnduWop	Marília Mendonça	Serenata - Ao Vivo	Som Livre	36	60	6	1177467	5fY9bVl1Wj4PIM3wnduWop
46	spotify:track:4jGzR5Vri06Y5T9SxM7m5P	Xand Avião, Gusttavo Lima	Algo Mais (Amante) - Ao Vivo	Som Livre	46	51	6	1167253	4jGzR5Vri06Y5T9SxM7m5P
47	spotify:track:7o6mPqSSF4AqyoljLLfYz6	Israel & Rodolffo	Conselho - Ao Vivo	Som Livre	47	53	3	1137740	7o6mPqSSF4AqyoljLLfYz6
48	spotify:track:1idjI8gtxgHjy8KyZamY6o	Yasmin Santos, Gustavo Mioto	Então Vou Avisar - Ao Vivo	Sony Music Entertainment	43	43	5	1136854	1idjI8gtxgHjy8KyZamY6o
49	spotify:track:1FIaoiLn0E5ilfE5T0P9xx	Mano Walter, Claudia Leitte	Então Vem Cá - Ao Vivo	Som Livre	43	48	25	1101774	1FIaoiLn0E5ilfE5T0P9xx
50	spotify:track:2mJOngYlqgfdLMBSxPcJL3	Jerry Smith, Wesley Safadão	Quem Tem o Dom	Start Music	15	44	22	1089872	2mJOngYlqgfdLMBSxPcJL3
51	spotify:track:4Lxv5hGnHOUYBVeDgWgcaP	Zé Neto & Cristiano	Long Neck - Acústico	Som Livre	36	45	24	1089674	4Lxv5hGnHOUYBVeDgWgcaP
52	spotify:track:3X4vxzjSiCtmZY2QRumOKW	LUDMILLA, Anitta	Favela chegou - Ao vivo	WM Brazil	12	47	18	1068411	3X4vxzjSiCtmZY2QRumOKW
53	spotify:track:704li4NOyKCQY6qNdoEW5n	Lauana Prado	Melhor Saída - Ao Vivo	Universal Music Ltda.	53	55	8	1067053	704li4NOyKCQY6qNdoEW5n
54	spotify:track:2lAyctg5FocS67eksHoyIg	Márcia Fellipe, Jerry Smith	Quem Me Dera	Universal Music Ltda.	4	49	36	1058646	2lAyctg5FocS67eksHoyIg
55	spotify:track:5rwdmpN5eMWIIwK4R96vv1	Dynho Alves	Malemolência	GR6 Music	45	52	18	1058461	5rwdmpN5eMWIIwK4R96vv1
56	spotify:track:4mtHXZBOBMrZSI6jp3X9WJ	Henrique & Diego	Espelho Meu - Ao Vivo	Sony Music Entertainment	46	54	23	1048472	4mtHXZBOBMrZSI6jp3X9WJ
57	spotify:track:29fRTIKsJhLUJoldM89GZS	Taylor Swift	You Need To Calm Down	Taylor Swift	37	37	2	1044458	29fRTIKsJhLUJoldM89GZS
58	spotify:track:5U28PY9MekLyCBYtLHGQpe	Melim	Meu Abrigo	Universal Music Ltda.	3	56	57	1038856	5U28PY9MekLyCBYtLHGQpe
59	spotify:track:4UANYptjv2kpV6IY7IjXoJ	Marília Mendonça	Bem Pior Que Eu - Ao Vivo	Som Livre	27	57	42	1038185	4UANYptjv2kpV6IY7IjXoJ
60	spotify:track:13Rf6RaZT13TW4xLQR3MQr	Pineapple StormTv, MC Cabelinho, Bob do Contra, Azzy, Filipe Ret, Dudu, Xamã, Orochi, Maquiny, Salve Malak, Hunter	Poesia Acústica #6: Era uma Vez	Pineapple StormTV	18	58	26	1037767	13Rf6RaZT13TW4xLQR3MQr
61	spotify:track:3wB81eGupHVv9W4mF9IsHh	MC Kevinho	Facilita	WM Brazil	34	46	14	1037152	3wB81eGupHVv9W4mF9IsHh
62	spotify:track:72N0CRIAqjETbhghrkCUW2	Murilo Huff, Marília Mendonça	Dois Enganados	Artinvox	62	70	4	1027405	72N0CRIAqjETbhghrkCUW2
63	spotify:track:6d9GEfxIyQiEtuG1EVBF5m	Mcs Nando and Luanzinho	Garupa 2	GR6 Music	63	67	9	950874	6d9GEfxIyQiEtuG1EVBF5m
64	spotify:track:4lEw9Id7kLDSJ6KRdaenM9	Felipe Araújo	Espaçosa Demais - Ao Vivo	Universal Music Ltda.	39	65	38	933333	4lEw9Id7kLDSJ6KRdaenM9
65	spotify:track:49pu85144Xir6PgWjeyJhG	Guilherme & Benuto	Flor Que Se Cheira - Ao Vivo	Sony Music Entertainment	63	63	7	932646	49pu85144Xir6PgWjeyJhG
66	spotify:track:3NpRkAnxexTh4TklAZNjag	Mc Don Juan, Mc Davi	Bye Bye	GR6 Music	28	62	15	922788	3NpRkAnxexTh4TklAZNjag
67	spotify:track:1NG3zBjoV0TtKcr5znJ6n3	Maiara & Maraisa, Zé Neto & Cristiano	Traí Sim - Ao Vivo	Som Livre	18	61	30	917957	1NG3zBjoV0TtKcr5znJ6n3
68	spotify:track:7nJJKm0R90xM1nGlxTHTme	Matheus & Kauan	Cerveja, Sal E Limão - Ao Vivo	Universal Music Ltda.	22	64	25	899829	7nJJKm0R90xM1nGlxTHTme
69	spotify:track:4aC48Yffpsw01b7sBJxase	Mc Th, MC Menininho, DJ Victor Falcão	Rabetão no Chão	MC TH OFICIAL	69	82	24	896604	4aC48Yffpsw01b7sBJxase
70	spotify:track:6i9ToXS6CAfjpp8veBklg1	Vitão	Café	Universal Music Ltda.	64	73	16	896396	6i9ToXS6CAfjpp8veBklg1
71	spotify:track:7E5cJjrgYLHo13pI0hpmWw	Wesley Safadão	Não Atende Não	Som Livre	40	71	28	892973	7E5cJjrgYLHo13pI0hpmWw
72	spotify:track:5cN5ZOVcYBl4Lnq50Zeqsx	Matheus & Kauan, Gusttavo Lima	Mágica - Live	Universal Music Ltda.	52	66	14	892064	5cN5ZOVcYBl4Lnq50Zeqsx
73	spotify:track:5rNNZ6fVYxkhwqUfImVhU1	IZA	Brisa	WM Brazil	72	72	10	889459	5rNNZ6fVYxkhwqUfImVhU1
74	spotify:track:1a1KuK97CSE29fFqufkheK	Wesley Safadão	Juras de Amor (Vai Chorar) - Ao Vivo	Som Livre	74	-1	1	876124	1a1KuK97CSE29fFqufkheK
75	spotify:track:1ekX8JX7LF3AyxI0nyOzvB	Dilsinho, Luan Santana	Santo Forte (Ao Vivo) (feat. Luan Santana)	Sony Music Entertainment	52	76	28	873662	1ekX8JX7LF3AyxI0nyOzvB
76	spotify:track:6PrHpASrdyqydEKc8JFmEX	Zé Felipe, Gusttavo Lima	Tiro Certo - Ao Vivo	Som Livre	76	125	2	869398	6PrHpASrdyqydEKc8JFmEX
77	spotify:track:6pgoGpBkKUvXrrU95j0khl	Henrique & Juliano	Cidade Vizinha - Ao Vivo	Virgin Music Label And Artist Services (S&D)	6	74	40	855126	6pgoGpBkKUvXrrU95j0khl
78	spotify:track:01wavOnjFBNgdMWBFYIAP4	Sorriso Maroto, Dilsinho	50 Vezes - Ao Vivo	Sony Music Entertainment	78	86	5	847888	01wavOnjFBNgdMWBFYIAP4
