rank	uri	artist_names	track_name	source	peak_rank	previous_rank	weeks_on_chart	streams	ID
44	spotify:track:5n8Y78Pl5q8lqS7sJP61qw	Diego & Arnaldo	Relógio Parado (Ao Vivo)	Sony Music Entertainment	44	49	11	2068886	5n8Y78Pl5q8lqS7sJP61qw
45	spotify:track:4lEw9Id7kLDSJ6KRdaenM9	Felipe Araújo	Espaçosa Demais - Ao Vivo	Universal Music Ltda.	13	43	65	2050161	4lEw9Id7kLDSJ6KRdaenM9
46	spotify:track:4gDvg62vG96w0qJaF6wzcd	Diego & Victor Hugo, Zé Neto & Cristiano	A Culpa é do Meu Grau (feat. Zé Neto & Cristiano) - Ao Vivo em Brasília	Sony Music Entertainment	17	29	41	2009692	4gDvg62vG96w0qJaF6wzcd
47	spotify:track:1G60NjxeOS7veR1EXuKPaW	Gustavo Mioto	Fake News - Ao Vivo Em São Paulo / 2019	Universal Music Ltda.	20	47	35	1972594	1G60NjxeOS7veR1EXuKPaW
48	spotify:track:7yYsyXQa2JgbyL9fkEiUNt	Pabllo Vittar	Amor de Que	Sony Music Entertainment	20	46	9	1954405	7yYsyXQa2JgbyL9fkEiUNt
49	spotify:track:3MkdA6vwF0ifRl86yzTlJW	Matuê	Kenny G	Sony Music Entertainment	7	45	17	1928520	3MkdA6vwF0ifRl86yzTlJW
50	spotify:track:7oEr56KG6odStlQH0nvdyr	Gustavo Mioto	Solteiro Não Trai - Ao Vivo	Gustavo Mioto	8	50	56	1897907	7oEr56KG6odStlQH0nvdyr
51	spotify:track:2kOmW169C7UV4SZDN9u0YO	Dj Guuga, Mc Livinho	Vidrado Em Você	GR6 Music	29	56	26	1687687	2kOmW169C7UV4SZDN9u0YO
52	spotify:track:6v3KW9xbzN5yKLt9YKDYA2	Shawn Mendes, Camila Cabello	Señorita	Island Records	2	58	28	1660824	6v3KW9xbzN5yKLt9YKDYA2
53	spotify:track:52vPpP2gEYaBROIS77J38P	Vitão, Anitta	Complicado	Universal Music Ltda.	13	51	13	1658819	52vPpP2gEYaBROIS77J38P
54	spotify:track:63SHcJzckFykS8faA5zojY	MC Ingryd, DJ Henrique da VK	Vem Me Satisfazer	MC Ingryd	54	64	4	1644431	63SHcJzckFykS8faA5zojY
55	spotify:track:7Gk5OrMYaMRtT2JmgJVAfk	ANAVITÓRIA, Vitor Kley	Pupila	Universal Music Ltda.	16	53	26	1625570	7Gk5OrMYaMRtT2JmgJVAfk
56	spotify:track:3NnW2EqJxvHYrRy3upaznl	MC Kevin o Chris, POCAH	Resenha lá em casa	WM Brazil	32	61	26	1593734	3NnW2EqJxvHYrRy3upaznl
57	spotify:track:3tU3UAasaDA9OixXGC3O33	Mano Walter, Gustavo Mioto	Fingindo Maturidade - Ao Vivo	Som Livre	19	57	42	1572425	3tU3UAasaDA9OixXGC3O33
58	spotify:track:3rDAHk73LZmgJIyGZstWQ0	Pixote	Nem de Graça / Saudade Arregaça - Ao Vivo	GR Shows	56	63	18	1533794	3rDAHk73LZmgJIyGZstWQ0
59	spotify:track:1xyVMQx51Kab6eLVtE6twx	Lauana Prado, Maiara & Maraisa	Cobaia	Universal Music Ltda.	6	60	73	1528731	1xyVMQx51Kab6eLVtE6twx
60	spotify:track:59WWulo1LM0njpIkcduCMn	Atitude 67	Tão Linda	Universal Music Ltda.	39	62	22	1517810	59WWulo1LM0njpIkcduCMn
61	spotify:track:6e8X0VVUO6BIZMnDvICDOR	Henrique & Juliano	Briga Feia - Ao Vivo	Virgin Music Label And Artist Services (S&D)	47	55	3	1505646	6e8X0VVUO6BIZMnDvICDOR
62	spotify:track:0WhDotK0QXigmsrlw0DxKK	MC Kevin o Chris, Sodré	Evoluiu	ADpar	2	68	37	1502232	0WhDotK0QXigmsrlw0DxKK
63	spotify:track:5EKHbW7mXcAR4hCyS3YXjb	Felipe Araújo, Ferrugem	Atrasadinha - Live	Universal Music Ltda.	1	67	67	1499651	5EKHbW7mXcAR4hCyS3YXjb
64	spotify:track:3vSXPjfcebTt5mB8DXHWM6	Wesley Safadão	Dois Lados	Som Livre	54	65	21	1463720	3vSXPjfcebTt5mB8DXHWM6
65	spotify:track:6WrI0LAC5M1Rw2MnX2ZvEg	Dua Lipa	Don't Start Now	Warner Records	32	66	9	1463621	6WrI0LAC5M1Rw2MnX2ZvEg
66	spotify:track:5FFpRbsH9WDYNoLauRAHpj	MC Kevinho, Dadá Boladão, MC JottaPê	Paredão	WM Brazil	66	175	2	1449625	5FFpRbsH9WDYNoLauRAHpj
67	spotify:track:1oQppEGTHYN53xfEaTz4ua	PEDRO SAMPAIO	VAI MENINA	WM Brazil	30	73	42	1401666	1oQppEGTHYN53xfEaTz4ua
68	spotify:track:5MMrkwK6AgNAsgHVdC7daZ	Dilsinho	Péssimo Negócio (Ao Vivo)	Sony Music Entertainment	18	74	61	1385499	5MMrkwK6AgNAsgHVdC7daZ
69	spotify:track:7qLnSuxwLNlcapat8OCWZp	MC Kevin o Chris, Drake	Ela É do Tipo (feat. Drake) - Remix	OVO Sound/Warner Records	25	79	8	1364071	7qLnSuxwLNlcapat8OCWZp
70	spotify:track:7vZqxuOvEwRHsGVaDykzpY	Os Parazim	Porta Mala	Os Parazim	70	139	2	1361771	7vZqxuOvEwRHsGVaDykzpY
71	spotify:track:22rcaYTa2UgcLCbeO0NoNj	Priscilla Alcantara, Whindersson Nunes	Girassol	Sony Music Entertainment	9	48	3	1353087	22rcaYTa2UgcLCbeO0NoNj
72	spotify:track:3L2uyIJoJPjYkSETVNSPBQ	Maiara & Maraisa	Não Abro Mão - Ao Vivo	Som Livre	13	70	48	1343574	3L2uyIJoJPjYkSETVNSPBQ
73	spotify:track:72N0CRIAqjETbhghrkCUW2	Murilo Huff, Marília Mendonça	Dois Enganados	Artinvox	49	69	31	1331426	72N0CRIAqjETbhghrkCUW2
74	spotify:track:64ePZsgVWO1zRVpHxY2VYC	Avine Vinny, Matheus & Kauan	Maturidade (feat. Matheus & Kauan)	Sony Music Entertainment	69	71	59	1317371	64ePZsgVWO1zRVpHxY2VYC
75	spotify:track:49pu85144Xir6PgWjeyJhG	Guilherme & Benuto	Flor Que Se Cheira - Ao Vivo	Sony Music Entertainment	39	75	34	1306053	49pu85144Xir6PgWjeyJhG
76	spotify:track:2H8ETIUEoN9YMf56X66bxd	Anitta, LUDMILLA, Snoop Dogg, Papatinho	Onda diferente (feat. Papatinho)	WM Brazil	4	86	39	1284538	2H8ETIUEoN9YMf56X66bxd
77	spotify:track:2RoWhAVtQrPU53BERYlmYZ	Pineapple StormTv, Cesar Mc, Elana Dara, Kayuá, Froid, Cynthia Luz, MV Bill, Bob do Contra, Hunter, Projota	Poesia Acústica #8: Amor e Samba	Pineapple StormTV	52	52	3	1277175	2RoWhAVtQrPU53BERYlmYZ
78	spotify:track:6i9ToXS6CAfjpp8veBklg1	Vitão	Café	Universal Music Ltda.	38	77	43	1268895	6i9ToXS6CAfjpp8veBklg1
79	spotify:track:6mdU8glNHYdBBj5DuKSL1B	Gusttavo Lima	Perrengue - Ao Vivo	Sony Music Entertainment	29	72	13	1258399	6mdU8glNHYdBBj5DuKSL1B
80	spotify:track:5cN5ZOVcYBl4Lnq50Zeqsx	Matheus & Kauan, Gusttavo Lima	Mágica - Live	Universal Music Ltda.	42	76	41	1255839	5cN5ZOVcYBl4Lnq50Zeqsx
81	spotify:track:4rnI4obabjGCPI2CCCs5VR	Felipe Araújo	Hoje Eu Beberei - Ao Vivo	Universal Music Ltda.	78	78	11	1250776	4rnI4obabjGCPI2CCCs5VR
82	spotify:track:3tA0vALUwrzkTgHcm9j6oJ	Zé Neto & Cristiano	Notificação Preferida - Ao Vivo	Som Livre	2	80	81	1245891	3tA0vALUwrzkTgHcm9j6oJ
83	spotify:track:7sl95MXCpM8WWsaH1BqvR3	Diego & Victor Hugo, Marília Mendonça	Do Copo Eu Vim (feat. Marília Mendonça) - Ao Vivo em Brasília	Sony Music Entertainment	42	82	43	1236286	7sl95MXCpM8WWsaH1BqvR3
84	spotify:track:5U28PY9MekLyCBYtLHGQpe	Melim	Meu Abrigo	Universal Music Ltda.	3	81	84	1235059	5U28PY9MekLyCBYtLHGQpe
85	spotify:track:7D5F5BzIon5zhzQrOU2pdN	Marília Mendonça	Ciumeira - Ao Vivo	Som Livre	1	83	71	1234096	7D5F5BzIon5zhzQrOU2pdN
86	spotify:track:1nqaSoiLuqevDes4S18sO7	Gusttavo Lima	Milu	Gusttavo Lima	8	85	27	1207413	1nqaSoiLuqevDes4S18sO7
87	spotify:track:24YUl9cgjcEvgJTr2WIT1q	Diego & Arnaldo	Casos Pendentes - Acústico	Sony Music Entertainment	84	84	4	1181104	24YUl9cgjcEvgJTr2WIT1q
88	spotify:track:5rwdmpN5eMWIIwK4R96vv1	Dynho Alves	Malemolência	GR6 Music	30	100	45	1167824	5rwdmpN5eMWIIwK4R96vv1
89	spotify:track:5rNNZ6fVYxkhwqUfImVhU1	IZA	Brisa	WM Brazil	39	94	37	1161494	5rNNZ6fVYxkhwqUfImVhU1
90	spotify:track:0NRP5OIrTcgGvttJlSLO0n	Anitta, MC Cabelinho	Até o céu	WM Brazil	59	59	2	1146999	0NRP5OIrTcgGvttJlSLO0n
91	spotify:track:0IQCOAw9ZAI6WnXIrl481F	Mc Livinho, Rennan da Penha	Hoje Eu Vou Parar Na Gaiola	GR6 Music	5	114	60	1141543	0IQCOAw9ZAI6WnXIrl481F
92	spotify:track:6hrV6KYL9zM8vFAbOSxFHY	Israel & Rodolffo	Também Sei Fazer Falta - Ao Vivo	Som Livre	42	88	24	1136119	6hrV6KYL9zM8vFAbOSxFHY
93	spotify:track:7sYAS4CpbV90oSemgaEQat	Alok, Dynoro	On & On	Columbia/B1 Recordings	93	103	6	1129539	7sYAS4CpbV90oSemgaEQat
94	spotify:track:15DHt4fP4FARWLvWkIxdAx	Vou pro Sereno, LUDMILLA	Teu Segredo - Ao Vivo	Sony Music Entertainment	78	95	11	1127577	15DHt4fP4FARWLvWkIxdAx
95	spotify:track:1qCLx3nX25NuhfPjM5E1qV	Melim	Ouvi Dizer	Universal Music Ltda.	13	89	76	1126273	1qCLx3nX25NuhfPjM5E1qV
96	spotify:track:3WjSkl7VDWY1prwJw7dSG0	Zé Neto & Cristiano	Barzinho Aleatório - Ao Vivo	Som Livre	68	90	4	1124980	3WjSkl7VDWY1prwJw7dSG0
97	spotify:track:2UxeBJPanPvF3Q2xH6zkbC	MC Kevin o Chris, Ferrugem	Romance Proibido - Ao Vivo	Som Livre	97	123	2	1109938	2UxeBJPanPvF3Q2xH6zkbC
98	spotify:track:5GHA824FwkHeBl5u1T6kLj	Hugo & Guilherme	Namorada Reserva - Ao Vivo	Som Livre	92	92	23	1106079	5GHA824FwkHeBl5u1T6kLj
99	spotify:track:1qy7aOHnfnOMJoT1fhoLYG	Marília Mendonça, Gaab	Intenção - Ao Vivo	Som Livre	58	87	20	1103298	1qy7aOHnfnOMJoT1fhoLYG
100	spotify:track:21jGcNKet2qwijlDFuPiPb	Post Malone	Circles	Republic Records	42	96	18	1096418	21jGcNKet2qwijlDFuPiPb
101	spotify:track:0rUL7vUZmCKxB0gS83W3aM	Marília Mendonça, Leo Santana, Didá Banda Feminina	Apaixonadinha - Ao Vivo	Som Livre	54	97	33	1072076	0rUL7vUZmCKxB0gS83W3aM
102	spotify:track:2qiqXQ2Suc253bR7k9AKVD	MC Ysa, DJ 2F, DJ Anderson França, MK no Beat	Baile da Colômbia (Brega Funk) - Remix	STUDIO 22 PRODUÇÕES	24	104	22	1069425	2qiqXQ2Suc253bR7k9AKVD
103	spotify:track:6l1PdE7lQbodewVQh16GCM	Projota, Vitão	Sei Lá	Universal Music Ltda.	29	91	36	1064478	6l1PdE7lQbodewVQh16GCM
104	spotify:track:6X0XdIcgwfVa9orJnDMQB0	Pabllo Vittar, Psirico	Parabéns	Sony Music Entertainment	22	93	11	1057252	6X0XdIcgwfVa9orJnDMQB0
105	spotify:track:2Fxmhks0bxGSBdJ92vM42m	Billie Eilish	bad guy	Darkroom/Interscope Records	30	106	40	1053046	2Fxmhks0bxGSBdJ92vM42m
106	spotify:track:5eMmT4Ava5BGThju0AD8vQ	Gusttavo Lima	Cem Mil - Ao Vivo	Som Livre	1	102	62	1049894	5eMmT4Ava5BGThju0AD8vQ
107	spotify:track:0hVXuCcriWRGvwMV1r5Yn9	Ed Sheeran, Justin Bieber	I Don't Care (with Justin Bieber)	Atlantic Records UK	5	110	34	1038338	0hVXuCcriWRGvwMV1r5Yn9
108	spotify:track:13Rf6RaZT13TW4xLQR3MQr	Pineapple StormTv, MC Cabelinho, Bob do Contra, Azzy, Filipe Ret, Dudu, Xamã, Orochi, Maquiny, Salve Malak, Hunter	Poesia Acústica #6: Era uma Vez	Pineapple StormTV	18	98	53	1020254	13Rf6RaZT13TW4xLQR3MQr
109	spotify:track:4mtHXZBOBMrZSI6jp3X9WJ	Henrique & Diego	Espelho Meu - Ao Vivo	Sony Music Entertainment	46	105	50	1019571	4mtHXZBOBMrZSI6jp3X9WJ
110	spotify:track:6Diq6oBnDVzsrNcRllXRbM	Mc Leozin	Maldita de Ex	A2M Produtora	61	116	20	1006503	6Diq6oBnDVzsrNcRllXRbM
111	spotify:track:51Fjme0JiitpyXKuyQiCDo	Y2K, bbno$	Lalala	Columbia	9	118	19	1004419	51Fjme0JiitpyXKuyQiCDo
112	spotify:track:6YjyT6MEMsMc41NNWk2dYg	Marília Mendonça, Maiara & Maraisa	Bebaça - Ao Vivo	Som Livre	6	107	45	1002371	6YjyT6MEMsMc41NNWk2dYg
113	spotify:track:0J6cINt02c8UQqDG7vLShY	Melim	Gelo	Universal Music Ltda.	38	99	19	998140	0J6cINt02c8UQqDG7vLShY
114	spotify:track:4pnlRYoaaGu24SuC3et5Pv	Yasmin Santos, Wesley Safadão	Saudade em Gotas (feat. Wesley Safadão) - Ao Vivo	Sony Music Entertainment	82	109	20	997590	4pnlRYoaaGu24SuC3et5Pv
115	spotify:track:3tu0GkIZwwkmILoD4HemBq	Raí Saia Rodada	Bebe e Vem Me Procurar	Som Livre	41	113	29	989038	3tu0GkIZwwkmILoD4HemBq
116	spotify:track:01wavOnjFBNgdMWBFYIAP4	Sorriso Maroto, Dilsinho	50 Vezes - Ao Vivo	Sony Music Entertainment	44	115	32	988930	01wavOnjFBNgdMWBFYIAP4
117	spotify:track:0nkDm27DGppCSk8dnGtvPa	POCAH	Não sou obrigada	WM Brazil	16	127	39	987227	0nkDm27DGppCSk8dnGtvPa
118	spotify:track:0EZuXcsnjEmGuRYdFdcctX	Marília Mendonça	Sem Sal - Ao Vivo	Som Livre	20	112	62	974553	0EZuXcsnjEmGuRYdFdcctX
119	spotify:track:1zI3RU0boCVsAXChjCvESu	Ferrugem	Até que enfim - Ao vivo	WM Brazil	51	117	24	971140	1zI3RU0boCVsAXChjCvESu
120	spotify:track:4eB8rsNNm5791m3uvEBNLR	Zé Neto & Cristiano	Estado Decadente - Acústico	Som Livre	10	111	51	961611	4eB8rsNNm5791m3uvEBNLR
121	spotify:track:0h1mVA8gOPR71lxSeY67uT	PEDRO SAMPAIO	FICA À VONTADE	WM Brazil	102	122	20	957140	0h1mVA8gOPR71lxSeY67uT
122	spotify:track:696DnlkuDOXcMAnKlTgXXK	Arizona Zervas	ROXANNE	Arizona Zervas	122	134	6	956074	696DnlkuDOXcMAnKlTgXXK
123	spotify:track:4H9vyrlKZpzd1FW3oupnzD	MC Kevinho	Credo que delícia	WM Brazil	50	126	19	953014	4H9vyrlKZpzd1FW3oupnzD
124	spotify:track:2fvxmRWpeqZN8xatpB66pC	João Gustavo e Murilo	Casa mais feliz da rua - Ao vivo	WM Brazil	119	119	17	946640	2fvxmRWpeqZN8xatpB66pC
125	spotify:track:6hqQPoB1yYKcLfByfxO8he	Wesley Safadão, Zé Neto & Cristiano	Na Cama Que Eu Paguei - Ao Vivo	Som Livre	16	121	15	945673	6hqQPoB1yYKcLfByfxO8he
126	spotify:track:0WqNOaLQlWh1q11NSHunmu	Humberto & Ronaldo	Tchau Brigado - Ao Vivo	Humberto e Ronaldo	98	120	6	918806	0WqNOaLQlWh1q11NSHunmu
127	spotify:track:11DkUDkBt9kaha1QRnuCMU	Diego & Arnaldo	Regras - Ao Vivo	Sony Music Entertainment	27	124	55	917240	11DkUDkBt9kaha1QRnuCMU
128	spotify:track:6cy3ki60hLwimwIje7tALf	Black Eyed Peas, J Balvin	RITMO (Bad Boys For Life)	Epic/We The Best	128	152	8	911336	6cy3ki60hLwimwIje7tALf
129	spotify:track:3pgO4N6Xkr8Ct0U9RgkrQh	Henrique & Juliano	Sem Rede - Ao Vivo	Virgin Music Label And Artist Services (S&D)	101	101	2	910192	3pgO4N6Xkr8Ct0U9RgkrQh
130	spotify:track:3fLqmaO4vvZpFZSZy52VMp	Lagum, Ana Gabriela	Deixa (feat. Ana Gabriela)	Sony Music Entertainment	28	125	82	902302	3fLqmaO4vvZpFZSZy52VMp
131	spotify:track:2YpeDb67231RjR0MgVLzsG	Lil Nas X, Billy Ray Cyrus	Old Town Road - Remix	Columbia	11	138	38	900204	2YpeDb67231RjR0MgVLzsG
132	spotify:track:1AfNdxHdE4OLcnQUyC6j3i	MC JottaPê, MC Kekel, MC Kevinho	Eterna Sacanagem	KondZilla Records	26	128	11	888246	1AfNdxHdE4OLcnQUyC6j3i
133	spotify:track:1DFD5Fotzgn6yYXkYsKiGs	MEDUZA, Goodboys	Piece Of Your Heart	Virgin	61	136	32	880819	1DFD5Fotzgn6yYXkYsKiGs
134	spotify:track:0nDnvGagGAQP5vpgCyS5yH	Orochi, Papatinho	Amor de Fim de Noite	SinTZ	88	129	8	878940	0nDnvGagGAQP5vpgCyS5yH
135	spotify:track:7FiIQXpIeLo3ITfGGpb8PB	MC Kevin o Chris, FP do Trem Bala	Vamos pra Gaiola	ADPAR Produções	2	159	51	873327	7FiIQXpIeLo3ITfGGpb8PB
136	spotify:track:2PADJK4rhdklqFLQFa5oMX	Atitude 67	Cerveja De Garrafa (Fumaça Que Eu Faço) - Ao Vivo	Universal Music Ltda.	15	153	93	865454	2PADJK4rhdklqFLQFa5oMX
137	spotify:track:3GSGW5pQhHKBmmQLebX3vx	Mc Anônimo	Pagou De Superada	Gufo Records	137	156	3	859167	3GSGW5pQhHKBmmQLebX3vx
138	spotify:track:2dEkETSUpO8oZoCOcKT1yN	Marcos & Belutti, Ferrugem	Tonelada de Solidão (feat. Ferrugem) - Ao Vivo	Sony Music Entertainment	38	133	46	857847	2dEkETSUpO8oZoCOcKT1yN
139	spotify:track:563yuGweEqRVQtjfsDVRyK	Sidoka, Intactoz Corp.	Não Me Sinto Mal Mais	Infame Company	111	131	6	851903	563yuGweEqRVQtjfsDVRyK
140	spotify:track:6ocbgoVGwYJhOv1GgI9NsF	Ariana Grande	7 rings	Republic Records	9	145	50	848012	6ocbgoVGwYJhOv1GgI9NsF
141	spotify:track:4TnjEaWOeW0eKTKIEvJyCa	Trevor Daniel	Falling	Alamo	141	157	3	846851	4TnjEaWOeW0eKTKIEvJyCa
