rank	uri	artist_names	track_name	source	peak_rank	previous_rank	weeks_on_chart	streams	ID
20	spotify:track:5F8ffc8KWKNawllr5WsW0r	Dadá Boladão, Tati Zaqui, OIK	Surtada - Remix Brega Funk	Sony Music Entertainment	1	10	23	2355504	5F8ffc8KWKNawllr5WsW0r
21	spotify:track:7o9LwQmTuIDm4LyyHFIWul	Henrique & Juliano	Volta Por Baixo - Ao Vivo	Virgin Music Label And Artist Services (S&D)	21	25	8	2339247	7o9LwQmTuIDm4LyyHFIWul
22	spotify:track:6lK3nCiigk34SGqEjpQoqO	Maiara & Maraisa	Aí Eu Bebo - Ao Vivo	Som Livre	17	22	20	2151510	6lK3nCiigk34SGqEjpQoqO
23	spotify:track:2MOq63fxuFLYQM3CsDcFs1	GIULIA BE	menina solta	WM Brazil	15	33	22	2121518	2MOq63fxuFLYQM3CsDcFs1
24	spotify:track:7yYsyXQa2JgbyL9fkEiUNt	Pabllo Vittar	Amor de Que	Sony Music Entertainment	15	15	18	2083893	7yYsyXQa2JgbyL9fkEiUNt
25	spotify:track:4p8pEdPYOQLzJUKYrLOacy	WC no Beat, PEDRO SAMPAIO, FP do Trem Bala	BALANÇA (feat. Pedro Sampaio)	Sony Music Entertainment	23	23	5	2057536	4p8pEdPYOQLzJUKYrLOacy
26	spotify:track:6QwFUcPc5nhsqZuhXUYtV7	Jorge & Mateus	Tijolão - Ao Vivo	Som Livre	1	31	41	1946308	6QwFUcPc5nhsqZuhXUYtV7
27	spotify:track:4j2bK4fnc2s6GyVmhJsJhk	Henrique & Juliano	Briga Feia - Ao Vivo	Virgin Music Label And Artist Services (S&D)	26	35	12	1939096	4j2bK4fnc2s6GyVmhJsJhk
28	spotify:track:7Ac3BmqTQoLdAt7HtZyfgN	DENNIS, Mc Don Juan	Te Prometo	Sony Music Entertainment	28	29	4	1922342	7Ac3BmqTQoLdAt7HtZyfgN
29	spotify:track:2qD7VoDYcrAPY0cVEfpsR5	Anitta, Marília Mendonça	Some que ele vem atrás	WM Brazil	2	30	19	1880285	2qD7VoDYcrAPY0cVEfpsR5
30	spotify:track:2RMOwSvOGQyy985Vx4VSGQ	LUDMILLA, Topo La Maskara, Walshy Fire	Verdinha	WM Brazil	9	21	14	1790621	2RMOwSvOGQyy985Vx4VSGQ
31	spotify:track:1AfNdxHdE4OLcnQUyC6j3i	MC JottaPê, MC Kekel, MC Kevinho	Eterna Sacanagem	KondZilla Records	26	28	20	1774012	1AfNdxHdE4OLcnQUyC6j3i
32	spotify:track:3Uq45ipGutypFPmETfaoaH	MC Du Black, DJ 2F	Gaiola É o Troco	EP MIX Editora	1	32	32	1690002	3Uq45ipGutypFPmETfaoaH
33	spotify:track:5FFpRbsH9WDYNoLauRAHpj	MC Kevinho, Dadá Boladão, MC JottaPê	Paredão	WM Brazil	19	26	11	1685686	5FFpRbsH9WDYNoLauRAHpj
34	spotify:track:72xB2J9ZeBl0Rzxq2XmzdY	João Gustavo e Murilo, Analaga	Lençol Dobrado	WM Brazil	2	39	70	1681588	72xB2J9ZeBl0Rzxq2XmzdY
35	spotify:track:14kRWkCWBYfQqILflEcpSJ	Lexa, PEDRO SAMPAIO	Chama Ela (feat. Pedro Sampaio)	Som Livre	6	24	23	1680495	14kRWkCWBYfQqILflEcpSJ
36	spotify:track:17Ryox5vWKp92IDW87C5PI	Gusttavo Lima	Quem Traiu Levou - Ao Vivo	Sony Music Entertainment	16	37	25	1676999	17Ryox5vWKp92IDW87C5PI
37	spotify:track:4RC2nzqaQygxoVQOVv3XlT	Leo Santana, Anitta	Contatinho - Ao Vivo	Universal Music Ltda.	6	19	26	1657639	4RC2nzqaQygxoVQOVv3XlT
38	spotify:track:5dKesZwp6deuhEeW8F1UEi	Felipe Original, MC Kevin o Chris, Sodré, JS o Mão de Ouro	Hit Contagiante	Tudo Nosso Produtora	2	27	32	1657621	5dKesZwp6deuhEeW8F1UEi
39	spotify:track:5fY9bVl1Wj4PIM3wnduWop	Marília Mendonça	Serenata - Ao Vivo	Som Livre	16	42	42	1613701	5fY9bVl1Wj4PIM3wnduWop
40	spotify:track:1MmS7UIy3J1BTxfGCRvVqN	Gusttavo Lima	Carreira Solo - Ao Vivo	Sony Music Entertainment	25	38	18	1564698	1MmS7UIy3J1BTxfGCRvVqN
41	spotify:track:3vSXPjfcebTt5mB8DXHWM6	Wesley Safadão	Dois Lados	Som Livre	41	41	30	1561567	3vSXPjfcebTt5mB8DXHWM6
42	spotify:track:2PqPSf3gtTED79rWGwVtYg	Diego & Victor Hugo	Áudio - Ao Vivo em Brasília	Sony Music Entertainment	36	51	34	1536323	2PqPSf3gtTED79rWGwVtYg
43	spotify:track:5q0NlM6Pm8Pp3orq7zGiRn	Matheus & Kauan, Jorge & Mateus	Quarta Cadeira - Ao Vivo	Universal Music Ltda.	10	44	50	1530036	5q0NlM6Pm8Pp3orq7zGiRn
44	spotify:track:5MArTXEVyKBwoodjdy04fk	Zé Felipe, Gusttavo Lima	Tiro Certo - Ao Vivo	Som Livre	20	43	38	1502921	5MArTXEVyKBwoodjdy04fk
45	spotify:track:3WjSkl7VDWY1prwJw7dSG0	Zé Neto & Cristiano	Barzinho Aleatório - Ao Vivo	Som Livre	45	56	13	1476692	3WjSkl7VDWY1prwJw7dSG0
46	spotify:track:5n8Y78Pl5q8lqS7sJP61qw	Diego & Arnaldo	Relógio Parado (Ao Vivo)	Sony Music Entertainment	44	46	20	1469367	5n8Y78Pl5q8lqS7sJP61qw
47	spotify:track:7Gk5OrMYaMRtT2JmgJVAfk	ANAVITÓRIA, Vitor Kley	Pupila	Universal Music Ltda.	16	59	35	1452132	7Gk5OrMYaMRtT2JmgJVAfk
48	spotify:track:0sf12qNH5qcw8qpgymFOqD	The Weeknd	Blinding Lights	Republic Records	48	78	9	1377914	0sf12qNH5qcw8qpgymFOqD
49	spotify:track:16wAOAZ2OkqoIDN7TpChjR	Justin Bieber	Yummy	RBMG/Def Jam	16	57	9	1367807	16wAOAZ2OkqoIDN7TpChjR
50	spotify:track:0nbXyq5TXYPCO7pr3N8S4I	Roddy Ricch	The Box	Atlantic Records	50	90	8	1338607	0nbXyq5TXYPCO7pr3N8S4I
51	spotify:track:1U3tv41tFRgOfbytpuYQrR	Zé Neto & Cristiano	Ferida Curada	Som Livre	6	52	33	1327579	1U3tv41tFRgOfbytpuYQrR
52	spotify:track:3MkdA6vwF0ifRl86yzTlJW	Matuê	Kenny G	Sony Music Entertainment	7	61	26	1266249	3MkdA6vwF0ifRl86yzTlJW
53	spotify:track:4UUtssVRs2aQTLQCAAtZg1	Jorge & Mateus	Mil Anos - Recorded At Mosh Studios, São Paulo	Som Livre	38	60	12	1254978	4UUtssVRs2aQTLQCAAtZg1
54	spotify:track:6mdU8glNHYdBBj5DuKSL1B	Gusttavo Lima	Perrengue - Ao Vivo	Sony Music Entertainment	29	53	22	1245886	6mdU8glNHYdBBj5DuKSL1B
55	spotify:track:2TR917wkDeRvwTE5cSfZFf	Humberto & Ronaldo, Matheus & Kauan	Tchau Brigado - Ao Vivo	Humberto e Ronaldo	54	64	9	1243734	2TR917wkDeRvwTE5cSfZFf
56	spotify:track:6toDZSoqG5QUitFsoxavRy	Vitão, Anitta	Complicado	Universal Music Ltda.	13	74	22	1241757	6toDZSoqG5QUitFsoxavRy
57	spotify:track:1G60NjxeOS7veR1EXuKPaW	Gustavo Mioto	Fake News - Ao Vivo Em São Paulo / 2019	Universal Music Ltda.	20	47	44	1241427	1G60NjxeOS7veR1EXuKPaW
58	spotify:track:6v3KW9xbzN5yKLt9YKDYA2	Shawn Mendes, Camila Cabello	Señorita	Island Records	2	70	37	1218968	6v3KW9xbzN5yKLt9YKDYA2
59	spotify:track:159ntSAEWJ9zIMOSXmQ530	Luan Santana	choque térmico - ao vivo	Som Livre	14	63	28	1209188	159ntSAEWJ9zIMOSXmQ530
60	spotify:track:3Dv1eDb0MEgF93GpLXlucZ	Doja Cat	Say So	Kemosabe Records/RCA Records	60	183	2	1207591	3Dv1eDb0MEgF93GpLXlucZ
61	spotify:track:146Vb458Y5RbqEa0fYFPzm	Felipe Araújo	Mentira - Ao Vivo	Universal Music Ltda.	61	66	14	1202902	146Vb458Y5RbqEa0fYFPzm
62	spotify:track:5STHFaWYO1KeyITjvB4hR8	Marília Mendonça	Tentativas	Som Livre	34	62	3	1177591	5STHFaWYO1KeyITjvB4hR8
63	spotify:track:26WpOBpHiIMoBuMEIwtOCH	Pk, PK Delas	Quando a vontade bater (Participação especial de PK Delas)	WM Brazil	8	54	51	1173437	26WpOBpHiIMoBuMEIwtOCH
64	spotify:track:0nDnvGagGAQP5vpgCyS5yH	Orochi, Papatinho	Amor de Fim de Noite	SinTZ	64	92	17	1172686	0nDnvGagGAQP5vpgCyS5yH
65	spotify:track:4umIPjkehX1r7uhmGvXiSV	Justin Bieber, Quavo	Intentions (feat. Quavo)	RBMG/Def Jam	49	81	4	1164894	4umIPjkehX1r7uhmGvXiSV
66	spotify:track:6sRLrSetyIwIKhW1eMlUNP	Matheus & Kauan, Marília Mendonça	Vou Ter Que Superar - Ao Vivo	Universal Music Ltda.	2	67	50	1151113	6sRLrSetyIwIKhW1eMlUNP
67	spotify:track:2KyXyTrp3kp1Fsg7B1osYD	Yasmin Santos, Marília Mendonça	Para, Pensa e Volta - Ao Vivo	Sony Music Entertainment	21	65	36	1148355	2KyXyTrp3kp1Fsg7B1osYD
68	spotify:track:22rcaYTa2UgcLCbeO0NoNj	Priscilla Alcantara, Whindersson Nunes	Girassol	Sony Music Entertainment	9	96	12	1132354	22rcaYTa2UgcLCbeO0NoNj
69	spotify:track:4TnjEaWOeW0eKTKIEvJyCa	Trevor Daniel	Falling	Alamo	57	93	12	1116385	4TnjEaWOeW0eKTKIEvJyCa
70	spotify:track:7HLU2aJTAQfSIgJ2dMASsP	Mc Poze do Rodo, Dj Gabriel do Borel	To Voando Alto	Mc Poze do Rodo	20	49	15	1116082	7HLU2aJTAQfSIgJ2dMASsP
71	spotify:track:7qpXCkcr3Zj4LDvdiWryns	Diego & Victor Hugo	Erro Antigo - Ao Vivo	Sony Music Entertainment	71	73	6	1114712	7qpXCkcr3Zj4LDvdiWryns
72	spotify:track:59WWulo1LM0njpIkcduCMn	Atitude 67	Tão Linda	Universal Music Ltda.	39	76	31	1113354	59WWulo1LM0njpIkcduCMn
73	spotify:track:15Dl8e6gdR0I1IQn0M4SGi	Simone & Simaria	Amoreco	Universal Music Ltda.	73	94	3	1110746	15Dl8e6gdR0I1IQn0M4SGi
74	spotify:track:4k20Ie47EcWtS4wMBn8w8S	LUDMILLA, Leo Santana	Invocada (Participação especial de Léo Santana) - Ao vivo	WM Brazil	11	40	32	1097436	4k20Ie47EcWtS4wMBn8w8S
75	spotify:track:7ArNH109yIfwIquJ535fsi	Marcos & Belutti, Gaab	Certo e Duvidoso (feat. Gaab) - Ao Vivo	Sony Music Entertainment	71	71	6	1094966	7ArNH109yIfwIquJ535fsi
76	spotify:track:7k4t7uLgtOxPwTpFmtJNTY	KAROL G, Nicki Minaj	Tusa	TUSA - Karol G & Nicki Minaj	58	98	9	1092351	7k4t7uLgtOxPwTpFmtJNTY
77	spotify:track:31yFXM26dazFnWI2eoOM5R	MC G15, Mc Livinho	Ela Vem	GR6 Music	21	50	37	1077997	31yFXM26dazFnWI2eoOM5R
78	spotify:track:7offICpl9kla5kC61uUAs9	MC JottaPê, Lexa	Bate Palma	KondZilla Records	45	45	7	1066519	7offICpl9kla5kC61uUAs9
79	spotify:track:4Clmg1g8n2yBYG13Z1oSdG	Dayvi, Victor Cardenas, Kelly Ruíz	Baila Conmigo (feat. Kelly Ruiz)	Sony Music México	55	55	9	1061214	4Clmg1g8n2yBYG13Z1oSdG
80	spotify:track:7sYAS4CpbV90oSemgaEQat	Alok, Dynoro	On & On	Columbia/B1 Recordings	78	82	15	1041172	7sYAS4CpbV90oSemgaEQat
81	spotify:track:5U28PY9MekLyCBYtLHGQpe	Melim	Meu Abrigo	Universal Music Ltda.	3	100	93	1035677	5U28PY9MekLyCBYtLHGQpe
82	spotify:track:5gvrBqNFFEWcxYPt3mamvJ	Luan Santana	quando a bad bater - ao vivo	Som Livre	1	80	36	1028159	5gvrBqNFFEWcxYPt3mamvJ
83	spotify:track:6cy3ki60hLwimwIje7tALf	Black Eyed Peas, J Balvin	RITMO (Bad Boys For Life)	Epic/We The Best	69	79	17	1019303	6cy3ki60hLwimwIje7tALf
84	spotify:track:4A8LKlysJXq8swPVDPd0xH	Rennan da Penha, POCAH	Carnaval Chegando - Ao Vivo	Sony Music Entertainment	36	36	3	1018647	4A8LKlysJXq8swPVDPd0xH
85	spotify:track:7CHi4DtfK4heMlQaudCuHK	MEDUZA, Becky Hill, Goodboys	Lose Control	Virgin	85	118	12	1014627	7CHi4DtfK4heMlQaudCuHK
86	spotify:track:4jGzR5Vri06Y5T9SxM7m5P	Xand Avião, Gusttavo Lima	Algo Mais (Amante) - Ao Vivo	Som Livre	14	72	42	1014057	4jGzR5Vri06Y5T9SxM7m5P
87	spotify:track:3yOuQI8yjJaApfdo4hdkVW	Zé Neto & Cristiano	Textão - Ao Vivo	Som Livre	87	-1	1	1009089	3yOuQI8yjJaApfdo4hdkVW
88	spotify:track:563yuGweEqRVQtjfsDVRyK	Sidoka, Intactoz Corp.	Não Me Sinto Mal Mais	Infame Company	88	109	15	998330	563yuGweEqRVQtjfsDVRyK
89	spotify:track:21jGcNKet2qwijlDFuPiPb	Post Malone	Circles	Republic Records	42	112	27	995220	21jGcNKet2qwijlDFuPiPb
90	spotify:track:6V43u5SCjkfMpxMAXRPifr	MC JottaPê, DJ RD, MC M10	Sentou e Gostou	KondZilla	3	58	33	989388	6V43u5SCjkfMpxMAXRPifr
91	spotify:track:6X0XdIcgwfVa9orJnDMQB0	Pabllo Vittar, Psirico	Parabéns	Sony Music Entertainment	22	48	20	974809	6X0XdIcgwfVa9orJnDMQB0
92	spotify:track:7qEHsqek33rTcFNT9PFqLf	Lewis Capaldi	Someone You Loved	Vertigo Berlin	91	120	26	973453	7qEHsqek33rTcFNT9PFqLf
93	spotify:track:4lEw9Id7kLDSJ6KRdaenM9	Felipe Araújo	Espaçosa Demais - Ao Vivo	Universal Music Ltda.	13	83	74	966861	4lEw9Id7kLDSJ6KRdaenM9
94	spotify:track:2RoWhAVtQrPU53BERYlmYZ	Pineapple StormTv, Cesar Mc, Elana Dara, Kayuá, Froid, Cynthia Luz, MV Bill, Bob do Contra, Hunter, Projota	Poesia Acústica #8: Amor e Samba	Pineapple StormTV	52	119	12	964875	2RoWhAVtQrPU53BERYlmYZ
95	spotify:track:3rDAHk73LZmgJIyGZstWQ0	Pixote	Nem de Graça / Saudade Arregaça - Ao Vivo	GR Shows	56	89	27	958001	3rDAHk73LZmgJIyGZstWQ0
96	spotify:track:0J6cINt02c8UQqDG7vLShY	Melim	Gelo	Universal Music Ltda.	38	124	28	952253	0J6cINt02c8UQqDG7vLShY
97	spotify:track:6l1PdE7lQbodewVQh16GCM	Projota, Vitão	Sei Lá	Universal Music Ltda.	29	131	45	947404	6l1PdE7lQbodewVQh16GCM
98	spotify:track:1qCLx3nX25NuhfPjM5E1qV	Melim	Ouvi Dizer	Universal Music Ltda.	13	114	85	942557	1qCLx3nX25NuhfPjM5E1qV
99	spotify:track:4E6RdcCWMiHTu7zy1VTNDo	Marília Mendonça	Todo Mundo Vai Sofrer - Ao Vivo	Som Livre	1	86	42	937791	4E6RdcCWMiHTu7zy1VTNDo
100	spotify:track:3NnW2EqJxvHYrRy3upaznl	MC Kevin o Chris, POCAH	Resenha lá em casa	WM Brazil	32	68	35	937501	3NnW2EqJxvHYrRy3upaznl
101	spotify:track:23zmMwD99ROi9yhxqMxWil	João Bosco & Vinicius, Matheus	Segunda Taça - Ao Vivo	João Bosco & Vinicius	99	99	2	933142	23zmMwD99ROi9yhxqMxWil
102	spotify:track:2Fxmhks0bxGSBdJ92vM42m	Billie Eilish	bad guy	Darkroom/Interscope Records	30	108	49	931400	2Fxmhks0bxGSBdJ92vM42m
103	spotify:track:13Rf6RaZT13TW4xLQR3MQr	Pineapple StormTv, MC Cabelinho, Bob do Contra, Azzy, Filipe Ret, Dudu, Xamã, Orochi, Maquiny, Salve Malak, Hunter	Poesia Acústica #6: Era uma Vez	Pineapple StormTV	18	132	62	930240	13Rf6RaZT13TW4xLQR3MQr
104	spotify:track:0CgMeXQiNYJxPVQ2EMJxdL	Mc Livinho, Mc Pedrinho	Se Prepara 2	GR6 Music	34	69	20	929932	0CgMeXQiNYJxPVQ2EMJxdL
105	spotify:track:3GSGW5pQhHKBmmQLebX3vx	Mc Anônimo	Pagou De Superada	Gufo Records	75	75	12	926793	3GSGW5pQhHKBmmQLebX3vx
106	spotify:track:7oEr56KG6odStlQH0nvdyr	Gustavo Mioto	Solteiro Não Trai - Ao Vivo	Gustavo Mioto	8	95	65	917653	7oEr56KG6odStlQH0nvdyr
107	spotify:track:696DnlkuDOXcMAnKlTgXXK	Arizona Zervas	ROXANNE	Arizona Zervas	80	110	15	912021	696DnlkuDOXcMAnKlTgXXK
108	spotify:track:4gDvg62vG96w0qJaF6wzcd	Diego & Victor Hugo, Zé Neto & Cristiano	A Culpa é do Meu Grau (feat. Zé Neto & Cristiano) - Ao Vivo em Brasília	Sony Music Entertainment	17	91	50	909115	4gDvg62vG96w0qJaF6wzcd
109	spotify:track:37hCsK2djczyRGWMjqzbxD	Mc Lele JP, MC Neguinho do Kaxeta	Sou Vitorioso	GR6 Music	101	101	9	903685	37hCsK2djczyRGWMjqzbxD
110	spotify:track:0hVXuCcriWRGvwMV1r5Yn9	Ed Sheeran, Justin Bieber	I Don't Care (with Justin Bieber)	Atlantic Records UK	5	129	43	894644	0hVXuCcriWRGvwMV1r5Yn9
111	spotify:track:3ZkTtSBN1wcSw35F8GDRmr	Gusttavo Lima	Chora Até Perder a Fala - Ao Vivo	Sony Music Entertainment	90	103	8	877718	3ZkTtSBN1wcSw35F8GDRmr
112	spotify:track:2b8fOow8UzyDFAE27YhOZM	Maroon 5	Memories	Interscope Records*	110	161	21	867437	2b8fOow8UzyDFAE27YhOZM
113	spotify:track:15DHt4fP4FARWLvWkIxdAx	Vou pro Sereno, LUDMILLA	Teu Segredo - Ao Vivo	Sony Music Entertainment	78	105	20	852594	15DHt4fP4FARWLvWkIxdAx
114	spotify:track:1xyVMQx51Kab6eLVtE6twx	Lauana Prado, Maiara & Maraisa	Cobaia	Universal Music Ltda.	6	107	82	851248	1xyVMQx51Kab6eLVtE6twx
115	spotify:track:6mnySl4xEnPy0ZBBWSAHc9	Henrique & Juliano	Não Gosto Eu Amo - Ao Vivo	Virgin Music Label And Artist Services (S&D)	66	113	7	838003	6mnySl4xEnPy0ZBBWSAHc9
116	spotify:track:3RbXsVQr4jeTxvT35Hssq3	Marília Mendonça	Bebi Liguei - Ao Vivo	Som Livre	2	106	64	837608	3RbXsVQr4jeTxvT35Hssq3
117	spotify:track:3jjujdWJ72nww5eGnfs2E7	Harry Styles	Adore You	Columbia	69	162	13	831034	3jjujdWJ72nww5eGnfs2E7
118	spotify:track:34b3EBDqiWqj2rL61YwzUQ	Henrique & Juliano	Alô Bebê - Ao Vivo	Virgin Music Label And Artist Services (S&D)	104	104	2	828664	34b3EBDqiWqj2rL61YwzUQ
119	spotify:track:3fLqmaO4vvZpFZSZy52VMp	Lagum, Ana Gabriela	Deixa (feat. Ana Gabriela)	Sony Music Entertainment	28	160	91	818348	3fLqmaO4vvZpFZSZy52VMp
120	spotify:track:5MMrkwK6AgNAsgHVdC7daZ	Dilsinho	Péssimo Negócio (Ao Vivo)	Sony Music Entertainment	18	116	70	816523	5MMrkwK6AgNAsgHVdC7daZ
121	spotify:track:0nkDm27DGppCSk8dnGtvPa	POCAH	Não sou obrigada	WM Brazil	16	77	48	814549	0nkDm27DGppCSk8dnGtvPa
122	spotify:track:3tU3UAasaDA9OixXGC3O33	Mano Walter, Gustavo Mioto	Fingindo Maturidade - Ao Vivo	Som Livre	19	117	51	805586	3tU3UAasaDA9OixXGC3O33
123	spotify:track:5aayWOEE7u7bxZ3r7dwIrX	IZA	Meu talismã	WM Brazil	94	155	24	795001	5aayWOEE7u7bxZ3r7dwIrX
124	spotify:track:72N0CRIAqjETbhghrkCUW2	Murilo Huff, Marília Mendonça	Dois Enganados	Artinvox	49	133	40	794443	72N0CRIAqjETbhghrkCUW2
125	spotify:track:2amBPpWKfH8tyIrjDUjPwX	Henrique & Juliano	Não Tenho Coragem - Ao Vivo	Virgin Music Label And Artist Services (S&D)	125	-1	1	792023	2amBPpWKfH8tyIrjDUjPwX
126	spotify:track:3hhL2XqJ5IDzEAWI9OxOus	Gustavo Mioto, Wesley Safadão	Plaquinha De Aviso - Ao Vivo	Universal Music Ltda.	70	87	8	790051	3hhL2XqJ5IDzEAWI9OxOus
127	spotify:track:67JokRnfWFJ93mA5HLIw6q	Lexa	Aquecimento da Lexa	Som Livre	85	85	4	790049	67JokRnfWFJ93mA5HLIw6q
128	spotify:track:1oQppEGTHYN53xfEaTz4ua	PEDRO SAMPAIO	VAI MENINA	WM Brazil	30	88	51	788842	1oQppEGTHYN53xfEaTz4ua
129	spotify:track:65i9Mc7h1CG7ssI1OhMPcT	Dilsinho	Onze e Pouquinho	Sony Music Entertainment	122	136	20	788431	65i9Mc7h1CG7ssI1OhMPcT
130	spotify:track:5rNNZ6fVYxkhwqUfImVhU1	IZA	Brisa	WM Brazil	39	125	46	787801	5rNNZ6fVYxkhwqUfImVhU1
131	spotify:track:5px6upUHM3fhOP621Edp4V	Dua Lipa	Physical	Warner Records	39	173	5	786477	5px6upUHM3fhOP621Edp4V
132	spotify:track:1qy7aOHnfnOMJoT1fhoLYG	Marília Mendonça, Gaab	Intenção - Ao Vivo	Som Livre	58	148	29	766858	1qy7aOHnfnOMJoT1fhoLYG
133	spotify:track:3ZCTVFBt2Brf31RLEnCkWJ	Billie Eilish	everything i wanted	Darkroom/Interscope Records	64	151	16	765043	3ZCTVFBt2Brf31RLEnCkWJ
134	spotify:track:4rnI4obabjGCPI2CCCs5VR	Felipe Araújo	Hoje Eu Beberei - Ao Vivo	Universal Music Ltda.	78	127	20	764108	4rnI4obabjGCPI2CCCs5VR
135	spotify:track:2kOmW169C7UV4SZDN9u0YO	Dj Guuga, Mc Livinho	Vidrado Em Você	GR6 Music	29	84	35	755614	2kOmW169C7UV4SZDN9u0YO
136	spotify:track:1DFD5Fotzgn6yYXkYsKiGs	MEDUZA, Goodboys	Piece Of Your Heart	Virgin	61	156	41	747735	1DFD5Fotzgn6yYXkYsKiGs
137	spotify:track:0rUL7vUZmCKxB0gS83W3aM	Marília Mendonça, Leo Santana, Didá Banda Feminina	Apaixonadinha - Ao Vivo	Som Livre	54	122	42	746885	0rUL7vUZmCKxB0gS83W3aM
138	spotify:track:0AVDN1LiDn0abh39xqDRtQ	Mc Gw, MC Theuzyn, DJ Piu	Rave Jogando o L	GR6 Music	102	102	4	744301	0AVDN1LiDn0abh39xqDRtQ
139	spotify:track:2FGhB10Gon36GgFcOTMQEW	Pineapple StormTv, MC Hariel, Negra Li, Ducon, MC Kevin o Chris, Chris MC, Matuê, Dk 47, Vitão, Salve Malak, Hunter	Poesia Acústica #7: Céu Azul	Pineapple StormTV	24	174	35	732150	2FGhB10Gon36GgFcOTMQEW
140	spotify:track:5cN5ZOVcYBl4Lnq50Zeqsx	Matheus & Kauan, Gusttavo Lima	Mágica - Live	Universal Music Ltda.	42	149	50	728014	5cN5ZOVcYBl4Lnq50Zeqsx
141	spotify:track:7N0Py2msno86enR6JPNlpV	Turma do Pagode	Muito Cedo	Sony Music Entertainment	141	152	3	719151	7N0Py2msno86enR6JPNlpV
142	spotify:track:51Fjme0JiitpyXKuyQiCDo	Y2K, bbno$	Lalala	Columbia	9	150	28	717295	51Fjme0JiitpyXKuyQiCDo
