rank	uri	artist_names	track_name	source	peak_rank	previous_rank	weeks_on_chart	streams	ID
35	spotify:track:4gDvg62vG96w0qJaF6wzcd	Diego & Victor Hugo, Zé Neto & Cristiano	A Culpa é do Meu Grau (feat. Zé Neto & Cristiano) - Ao Vivo em Brasília	Sony Music Entertainment	17	34	36	1649215	4gDvg62vG96w0qJaF6wzcd
36	spotify:track:7qLnSuxwLNlcapat8OCWZp	MC Kevin o Chris, Drake	Ela É do Tipo (feat. Drake) - Remix	OVO Sound/Warner Records	25	33	3	1647483	7qLnSuxwLNlcapat8OCWZp
37	spotify:track:3NnW2EqJxvHYrRy3upaznl	MC Kevin o Chris, POCAH	Resenha lá em casa	WM Brazil	32	35	21	1636567	3NnW2EqJxvHYrRy3upaznl
38	spotify:track:2KyXyTrp3kp1Fsg7B1osYD	Yasmin Santos, Marília Mendonça	Para, Pensa e Volta - Ao Vivo	Sony Music Entertainment	21	31	22	1634675	2KyXyTrp3kp1Fsg7B1osYD
39	spotify:track:1rgnBhdG2JDFTbYkYRZAku	Tones And I	Dance Monkey	Elektra (NEK)	39	50	11	1613935	1rgnBhdG2JDFTbYkYRZAku
40	spotify:track:0J6cINt02c8UQqDG7vLShY	Melim	Gelo	Universal Music Ltda.	38	38	14	1593530	0J6cINt02c8UQqDG7vLShY
41	spotify:track:6sRLrSetyIwIKhW1eMlUNP	Matheus & Kauan, Marília Mendonça	Vou Ter Que Superar - Ao Vivo	Universal Music Ltda.	2	37	36	1543053	6sRLrSetyIwIKhW1eMlUNP
42	spotify:track:6ZWkf3FDQQmyeel23ECpIP	Gusttavo Lima	Carreira Solo - Ao Vivo	Sony Music Entertainment	42	78	4	1530882	6ZWkf3FDQQmyeel23ECpIP
43	spotify:track:59WWulo1LM0njpIkcduCMn	Atitude 67	Tão Linda	Universal Music Ltda.	39	39	17	1525835	59WWulo1LM0njpIkcduCMn
44	spotify:track:6i9ToXS6CAfjpp8veBklg1	Vitão	Café	Universal Music Ltda.	38	44	38	1495551	6i9ToXS6CAfjpp8veBklg1
45	spotify:track:2qiqXQ2Suc253bR7k9AKVD	MC Ysa, DJ 2F, DJ Anderson França, MK no Beat	Baile da Colômbia (Brega Funk) - Remix	STUDIO 22 PRODUÇÕES	24	40	17	1492450	2qiqXQ2Suc253bR7k9AKVD
46	spotify:track:6lK3nCiigk34SGqEjpQoqO	Maiara & Maraisa	Aí Eu Bebo - Ao Vivo	Som Livre	45	45	6	1487158	6lK3nCiigk34SGqEjpQoqO
47	spotify:track:6v3KW9xbzN5yKLt9YKDYA2	Shawn Mendes, Camila Cabello	Señorita	Island Records	2	46	23	1486811	6v3KW9xbzN5yKLt9YKDYA2
48	spotify:track:29caulxU0jxucdVIyhSJTc	Pabllo Vittar	Amor de Que	Sony Music Entertainment	20	47	4	1454424	29caulxU0jxucdVIyhSJTc
49	spotify:track:5rNNZ6fVYxkhwqUfImVhU1	IZA	Brisa	WM Brazil	39	52	32	1392848	5rNNZ6fVYxkhwqUfImVhU1
50	spotify:track:6WrI0LAC5M1Rw2MnX2ZvEg	Dua Lipa	Don't Start Now	Warner Records	32	63	4	1335105	6WrI0LAC5M1Rw2MnX2ZvEg
51	spotify:track:2PqPSf3gtTED79rWGwVtYg	Diego & Victor Hugo	Áudio - Ao Vivo em Brasília	Sony Music Entertainment	43	51	20	1305572	2PqPSf3gtTED79rWGwVtYg
52	spotify:track:4mkagJJ8AM1hzeyrgAJc3x	MC Doni	Te Amo Sem Compromisso	BMG Rights Management (US) LLC	8	42	15	1296401	4mkagJJ8AM1hzeyrgAJc3x
53	spotify:track:5n8Y78Pl5q8lqS7sJP61qw	Diego & Arnaldo	Relógio Parado (Ao Vivo)	Sony Music Entertainment	52	53	6	1292927	5n8Y78Pl5q8lqS7sJP61qw
54	spotify:track:7oEr56KG6odStlQH0nvdyr	Gustavo Mioto	Solteiro Não Trai - Ao Vivo	Gustavo Mioto	8	49	51	1273728	7oEr56KG6odStlQH0nvdyr
55	spotify:track:6X0XdIcgwfVa9orJnDMQB0	Pabllo Vittar, Psirico	Parabéns	Sony Music Entertainment	22	56	6	1270952	6X0XdIcgwfVa9orJnDMQB0
56	spotify:track:5pddmkNwatcLOEqDqj7xEp	Gusttavo Lima	Perrengue - Ao Vivo	Sony Music Entertainment	29	48	8	1258071	5pddmkNwatcLOEqDqj7xEp
57	spotify:track:6l1PdE7lQbodewVQh16GCM	Projota, Vitão	Sei Lá	Universal Music Ltda.	29	60	31	1247763	6l1PdE7lQbodewVQh16GCM
58	spotify:track:3rDAHk73LZmgJIyGZstWQ0	Pixote	Nem de Graça / Saudade Arregaça - Ao Vivo	GR Shows	56	58	13	1221459	3rDAHk73LZmgJIyGZstWQ0
59	spotify:track:0CgMeXQiNYJxPVQ2EMJxdL	Mc Livinho, Mc Pedrinho	Se Prepara 2	GR6 Music	59	61	6	1204110	0CgMeXQiNYJxPVQ2EMJxdL
60	spotify:track:6hrV6KYL9zM8vFAbOSxFHY	Israel & Rodolffo	Também Sei Fazer Falta - Ao Vivo	Som Livre	42	54	19	1191098	6hrV6KYL9zM8vFAbOSxFHY
61	spotify:track:6Diq6oBnDVzsrNcRllXRbM	Mc Leozin	Maldita de Ex	A2M Produtora	61	67	15	1177609	6Diq6oBnDVzsrNcRllXRbM
62	spotify:track:0WhDotK0QXigmsrlw0DxKK	MC Kevin o Chris, Sodré	Evoluiu	ADpar	2	57	32	1161475	0WhDotK0QXigmsrlw0DxKK
63	spotify:track:5rwdmpN5eMWIIwK4R96vv1	Dynho Alves	Malemolência	GR6 Music	30	62	40	1160858	5rwdmpN5eMWIIwK4R96vv1
64	spotify:track:3tA0vALUwrzkTgHcm9j6oJ	Zé Neto & Cristiano	Notificação Preferida - Ao Vivo	Som Livre	2	55	76	1145425	3tA0vALUwrzkTgHcm9j6oJ
65	spotify:track:5U28PY9MekLyCBYtLHGQpe	Melim	Meu Abrigo	Universal Music Ltda.	3	70	79	1136623	5U28PY9MekLyCBYtLHGQpe
66	spotify:track:4eB8rsNNm5791m3uvEBNLR	Zé Neto & Cristiano	Estado Decadente - Acústico	Som Livre	10	59	46	1135428	4eB8rsNNm5791m3uvEBNLR
67	spotify:track:1qy7aOHnfnOMJoT1fhoLYG	Marília Mendonça, Gaab	Intenção - Ao Vivo	Som Livre	58	68	15	1129895	1qy7aOHnfnOMJoT1fhoLYG
68	spotify:track:51Fjme0JiitpyXKuyQiCDo	Y2K, bbno$	Lalala	Columbia	9	65	14	1125338	51Fjme0JiitpyXKuyQiCDo
69	spotify:track:2lm3Ric7MeBk8hLfsiVokr	Dilsinho, Sorriso Maroto	Pouco a Pouco (Ao Vivo) (feat. Sorriso Maroto)	Sony Music Entertainment	66	72	43	1091934	2lm3Ric7MeBk8hLfsiVokr
70	spotify:track:1xyVMQx51Kab6eLVtE6twx	Lauana Prado, Maiara & Maraisa	Cobaia	Universal Music Ltda.	6	36	68	1084247	1xyVMQx51Kab6eLVtE6twx
71	spotify:track:3tu0GkIZwwkmILoD4HemBq	Raí Saia Rodada	Bebe e Vem Me Procurar	Som Livre	41	73	24	1079149	3tu0GkIZwwkmILoD4HemBq
72	spotify:track:23GNCotvXa7WPvgYuruJjE	MC WM, POCAH, Jerry Smith	Para não	WM Brazil	57	76	15	1077110	23GNCotvXa7WPvgYuruJjE
73	spotify:track:3vSXPjfcebTt5mB8DXHWM6	Wesley Safadão	Dois Lados	Som Livre	54	77	16	1076416	3vSXPjfcebTt5mB8DXHWM6
74	spotify:track:72N0CRIAqjETbhghrkCUW2	Murilo Huff, Marília Mendonça	Dois Enganados	Artinvox	49	66	26	1069570	72N0CRIAqjETbhghrkCUW2
75	spotify:track:1qCLx3nX25NuhfPjM5E1qV	Melim	Ouvi Dizer	Universal Music Ltda.	13	81	71	1046628	1qCLx3nX25NuhfPjM5E1qV
76	spotify:track:2H8ETIUEoN9YMf56X66bxd	Anitta, LUDMILLA, Snoop Dogg, Papatinho	Onda diferente (feat. Papatinho)	WM Brazil	4	80	34	1040399	2H8ETIUEoN9YMf56X66bxd
77	spotify:track:3tU3UAasaDA9OixXGC3O33	Mano Walter, Gustavo Mioto	Fingindo Maturidade - Ao Vivo	Som Livre	19	75	37	1030311	3tU3UAasaDA9OixXGC3O33
78	spotify:track:1nqaSoiLuqevDes4S18sO7	Gusttavo Lima	Milu	Gusttavo Lima	8	74	22	1029561	1nqaSoiLuqevDes4S18sO7
79	spotify:track:2BU6XXSG8SqiptRuj6EiLA	Gustavo Mioto	Com ou Sem Mim - Ao Vivo	Gustavo Mioto	79	-1	1	1014126	2BU6XXSG8SqiptRuj6EiLA
80	spotify:track:3L2uyIJoJPjYkSETVNSPBQ	Maiara & Maraisa	Não Abro Mão - Ao Vivo	Som Livre	13	71	43	992926	3L2uyIJoJPjYkSETVNSPBQ
81	spotify:track:3K16ZsnNjOTY1Esnrx0rQg	Vintage Culture, Fancy Inc	In The Dark	Spinnin' Records	79	100	5	975751	3K16ZsnNjOTY1Esnrx0rQg
82	spotify:track:5MMrkwK6AgNAsgHVdC7daZ	Dilsinho	Péssimo Negócio (Ao Vivo)	Sony Music Entertainment	18	85	56	975647	5MMrkwK6AgNAsgHVdC7daZ
83	spotify:track:64ePZsgVWO1zRVpHxY2VYC	Avine Vinny, Matheus & Kauan	Maturidade (feat. Matheus & Kauan)	Sony Music Entertainment	69	86	54	973410	64ePZsgVWO1zRVpHxY2VYC
84	spotify:track:13Rf6RaZT13TW4xLQR3MQr	Pineapple StormTv, MC Cabelinho, Bob do Contra, Azzy, Filipe Ret, Dudu, Xamã, Orochi, Maquiny, Salve Malak, Hunter	Poesia Acústica #6: Era uma Vez	Pineapple StormTV	18	93	48	973295	13Rf6RaZT13TW4xLQR3MQr
85	spotify:track:5cN5ZOVcYBl4Lnq50Zeqsx	Matheus & Kauan, Gusttavo Lima	Mágica - Live	Universal Music Ltda.	42	84	36	972817	5cN5ZOVcYBl4Lnq50Zeqsx
86	spotify:track:1DdEU9f7uXklMx6Dm0Mdwq	Orochi, Kizzy	Acende o Isqueiro	Orochi	86	101	9	955344	1DdEU9f7uXklMx6Dm0Mdwq
87	spotify:track:49pu85144Xir6PgWjeyJhG	Guilherme & Benuto	Flor Que Se Cheira - Ao Vivo	Sony Music Entertainment	39	83	29	952767	49pu85144Xir6PgWjeyJhG
88	spotify:track:1oQppEGTHYN53xfEaTz4ua	PEDRO SAMPAIO	VAI MENINA	WM Brazil	30	87	37	952658	1oQppEGTHYN53xfEaTz4ua
89	spotify:track:17rF54WvGGqPVxDheq8PP8	WIU, Matuê	Mantém	Sony Music Entertainment	63	89	7	951997	17rF54WvGGqPVxDheq8PP8
90	spotify:track:1HfMVBKM75vxSfsQ5VefZ5	Selena Gomez	Lose You To Love Me	Interscope Records	19	97	6	951994	1HfMVBKM75vxSfsQ5VefZ5
91	spotify:track:0hVXuCcriWRGvwMV1r5Yn9	Ed Sheeran, Justin Bieber	I Don't Care (with Justin Bieber)	Atlantic Records UK	5	98	29	941981	0hVXuCcriWRGvwMV1r5Yn9
92	spotify:track:2Fxmhks0bxGSBdJ92vM42m	Billie Eilish	bad guy	Darkroom/Interscope Records	30	110	35	932069	2Fxmhks0bxGSBdJ92vM42m
93	spotify:track:21jGcNKet2qwijlDFuPiPb	Post Malone	Circles	Republic Records	42	103	13	931221	21jGcNKet2qwijlDFuPiPb
94	spotify:track:4rnI4obabjGCPI2CCCs5VR	Felipe Araújo	Hoje Eu Beberei - Ao Vivo	Universal Music Ltda.	90	90	6	929849	4rnI4obabjGCPI2CCCs5VR
95	spotify:track:2FGhB10Gon36GgFcOTMQEW	Pineapple StormTv, MC Hariel, Negra Li, Ducon, MC Kevin o Chris, Chris MC, Matuê, Dk 47, Vitão, Salve Malak, Hunter	Poesia Acústica #7: Céu Azul	Pineapple StormTV	24	102	21	928069	2FGhB10Gon36GgFcOTMQEW
96	spotify:track:0HocIafyaS4C7rDGTJXYnj	Luísa Sonza, Vitão	Bomba Relógio	Universal Music Ltda.	65	109	10	916756	0HocIafyaS4C7rDGTJXYnj
97	spotify:track:3fLqmaO4vvZpFZSZy52VMp	Lagum, Ana Gabriela	Deixa (feat. Ana Gabriela)	Sony Music Entertainment	28	104	77	911855	3fLqmaO4vvZpFZSZy52VMp
98	spotify:track:0WqNOaLQlWh1q11NSHunmu	Humberto & Ronaldo	Tchau Brigado - Ao Vivo	Humberto e Ronaldo	98	-1	1	906927	0WqNOaLQlWh1q11NSHunmu
99	spotify:track:3ZCTVFBt2Brf31RLEnCkWJ	Billie Eilish	everything i wanted	Darkroom/Interscope Records	64	64	2	902662	3ZCTVFBt2Brf31RLEnCkWJ
100	spotify:track:7qEHsqek33rTcFNT9PFqLf	Lewis Capaldi	Someone You Loved	Vertigo Berlin	95	111	12	900392	7qEHsqek33rTcFNT9PFqLf
101	spotify:track:7HLU2aJTAQfSIgJ2dMASsP	Mc Poze do Rodo, Dj Gabriel do Borel	To Voando Alto	Mc Poze do Rodo	101	-1	1	896833	7HLU2aJTAQfSIgJ2dMASsP
102	spotify:track:5aayWOEE7u7bxZ3r7dwIrX	IZA	Meu talismã	WM Brazil	94	108	10	893089	5aayWOEE7u7bxZ3r7dwIrX
103	spotify:track:4H9vyrlKZpzd1FW3oupnzD	MC Kevinho	Credo que delícia	WM Brazil	50	96	14	892686	4H9vyrlKZpzd1FW3oupnzD
104	spotify:track:6pgoGpBkKUvXrrU95j0khl	Henrique & Juliano	Cidade Vizinha - Ao Vivo	Virgin Music Label And Artist Services (S&D)	6	91	62	892430	6pgoGpBkKUvXrrU95j0khl
105	spotify:track:1AfNdxHdE4OLcnQUyC6j3i	MC JottaPê, MC Kekel, MC Kevinho	Eterna Sacanagem	KondZilla Records	26	82	6	887978	1AfNdxHdE4OLcnQUyC6j3i
106	spotify:track:7D5F5BzIon5zhzQrOU2pdN	Marília Mendonça	Ciumeira - Ao Vivo	Som Livre	1	95	66	881885	7D5F5BzIon5zhzQrOU2pdN
107	spotify:track:0rUL7vUZmCKxB0gS83W3aM	Marília Mendonça, Leo Santana, Didá Banda Feminina	Apaixonadinha - Ao Vivo	Som Livre	54	94	28	881350	0rUL7vUZmCKxB0gS83W3aM
108	spotify:track:0abrd2vT2W3JZBDNezUY7r	Thiaguinho	Deixa Tudo Como Tá - Ao Vivo	Som Livre	98	106	6	873451	0abrd2vT2W3JZBDNezUY7r
109	spotify:track:2x8TNY9KwNvD19gVGs4WOP	MC Kevin o Chris	Ela É do Tipo	ADpar	1	88	37	869612	2x8TNY9KwNvD19gVGs4WOP
110	spotify:track:7sl95MXCpM8WWsaH1BqvR3	Diego & Victor Hugo, Marília Mendonça	Do Copo Eu Vim (feat. Marília Mendonça) - Ao Vivo em Brasília	Sony Music Entertainment	42	92	38	867194	7sl95MXCpM8WWsaH1BqvR3
111	spotify:track:4lKuzrdZrJuCAedbIslF3A	PEDRO SAMPAIO, Felipe Original, JS o Mão de Ouro	SENTADÃO	WM Brazil	111	-1	1	862823	4lKuzrdZrJuCAedbIslF3A
112	spotify:track:4zZ2rPOa8itw3VuusVSicv	Mc Th, Xamã, WC no Beat, Pep Starling	Deixa	MC TH OFICIAL	112	130	4	831355	4zZ2rPOa8itw3VuusVSicv
113	spotify:track:3eekarcy7kvN4yt5ZFzltW	Travis Scott	HIGHEST IN THE ROOM	Cactus Jack / Epic	44	115	8	827038	3eekarcy7kvN4yt5ZFzltW
114	spotify:track:01wavOnjFBNgdMWBFYIAP4	Sorriso Maroto, Dilsinho	50 Vezes - Ao Vivo	Sony Music Entertainment	44	113	27	823480	01wavOnjFBNgdMWBFYIAP4
115	spotify:track:3CgZi8DMUftJHK6WL2gKc1	Hungria Hip Hop	Um Pedido	Hungria Hip Hop	25	120	25	819703	3CgZi8DMUftJHK6WL2gKc1
116	spotify:track:5EKHbW7mXcAR4hCyS3YXjb	Felipe Araújo, Ferrugem	Atrasadinha - Live	Universal Music Ltda.	1	105	62	811473	5EKHbW7mXcAR4hCyS3YXjb
117	spotify:track:0h1mVA8gOPR71lxSeY67uT	PEDRO SAMPAIO	FICA À VONTADE	WM Brazil	102	122	15	797819	0h1mVA8gOPR71lxSeY67uT
118	spotify:track:1e9oZCCiX42nJl0AcqriVo	Harry Styles	Watermelon Sugar	Columbia	118	141	2	796239	1e9oZCCiX42nJl0AcqriVo
119	spotify:track:1DFD5Fotzgn6yYXkYsKiGs	MEDUZA, Goodboys	Piece Of Your Heart	Virgin	61	121	27	791283	1DFD5Fotzgn6yYXkYsKiGs
120	spotify:track:2bbFhnxYjeb9jYEX2MDKLQ	MC Kevinho	Uma nora pra cada dia	WM Brazil	5	114	22	790865	2bbFhnxYjeb9jYEX2MDKLQ
121	spotify:track:5GHA824FwkHeBl5u1T6kLj	Hugo & Guilherme	Namorada Reserva - Ao Vivo	Som Livre	118	118	18	783053	5GHA824FwkHeBl5u1T6kLj
122	spotify:track:3N6isgIE6SAFbRfRIbQ3sd	MC Kevin o Chris, Dj Juninho 22	Morena Cor do Pecado	ADpar	89	119	8	782125	3N6isgIE6SAFbRfRIbQ3sd
123	spotify:track:4pnlRYoaaGu24SuC3et5Pv	Yasmin Santos, Wesley Safadão	Saudade em Gotas (feat. Wesley Safadão) - Ao Vivo	Sony Music Entertainment	82	112	15	778111	4pnlRYoaaGu24SuC3et5Pv
124	spotify:track:1zI3RU0boCVsAXChjCvESu	Ferrugem	Até que enfim - Ao vivo	WM Brazil	51	123	19	776483	1zI3RU0boCVsAXChjCvESu
125	spotify:track:2YpeDb67231RjR0MgVLzsG	Lil Nas X, Billy Ray Cyrus	Old Town Road - Remix	Columbia	11	116	33	773564	2YpeDb67231RjR0MgVLzsG
126	spotify:track:65i9Mc7h1CG7ssI1OhMPcT	Dilsinho	Onze e Pouquinho	Sony Music Entertainment	122	138	6	772779	65i9Mc7h1CG7ssI1OhMPcT
127	spotify:track:0nkDm27DGppCSk8dnGtvPa	POCAH	Não sou obrigada	WM Brazil	16	128	34	772168	0nkDm27DGppCSk8dnGtvPa
128	spotify:track:2b8fOow8UzyDFAE27YhOZM	Maroon 5	Memories	Interscope Records*	122	142	7	766776	2b8fOow8UzyDFAE27YhOZM
129	spotify:track:34D0w6kVzuQ35vyHIFrWTC	Pk, LUDMILLA	Do jeito que tu gosta	WM Brazil	48	79	15	766412	34D0w6kVzuQ35vyHIFrWTC
130	spotify:track:6mX7ERpt8gb2BjWtqXkz9p	Os Barões Da Pisadinha	Quem me Colocou pra Beber	Sony Music Entertainment	130	-1	1	766381	6mX7ERpt8gb2BjWtqXkz9p
131	spotify:track:4xwPOyN9VgaTPehdsLiYul	Melim	Dois Corações	Universal Music Ltda.	101	131	33	762946	4xwPOyN9VgaTPehdsLiYul
132	spotify:track:4Lxv5hGnHOUYBVeDgWgcaP	Zé Neto & Cristiano	Long Neck - Acústico	Som Livre	36	117	46	749863	4Lxv5hGnHOUYBVeDgWgcaP
133	spotify:track:1OUPXna2MCgAt3VNmXJBtg	Tropkillaz, J Balvin, Anitta, Mc Zaac	Bola Rebola	Universal Music Ltda.	1	132	40	749581	1OUPXna2MCgAt3VNmXJBtg
134	spotify:track:0H8CBal2Dcu5Yc001VotZN	IZA	Dona de mim	WM Brazil	26	139	61	749235	0H8CBal2Dcu5Yc001VotZN
135	spotify:track:0pqnGHJpmpxLKifKRmU6WP	Imagine Dragons	Believer	Kid Ina Korner / Interscope	38	133	147	740680	0pqnGHJpmpxLKifKRmU6WP
136	spotify:track:4iANxSIDT3kGekiquMSAgT	Vitão, Luccas Carlos	Embrasa	Universal Music Ltda.	106	140	38	730374	4iANxSIDT3kGekiquMSAgT
137	spotify:track:6YjyT6MEMsMc41NNWk2dYg	Marília Mendonça, Maiara & Maraisa	Bebaça - Ao Vivo	Som Livre	6	125	40	728107	6YjyT6MEMsMc41NNWk2dYg
138	spotify:track:0EZuXcsnjEmGuRYdFdcctX	Marília Mendonça	Sem Sal - Ao Vivo	Som Livre	20	127	57	722381	0EZuXcsnjEmGuRYdFdcctX
139	spotify:track:2fvxmRWpeqZN8xatpB66pC	João Gustavo e Murilo	Casa mais feliz da rua - Ao vivo	WM Brazil	124	126	12	720484	2fvxmRWpeqZN8xatpB66pC
140	spotify:track:1YAtg8jo5fR3Q01eO2jPTl	Mc Bola, Mc Magal	Positividade	GR6 Music	132	134	7	718941	1YAtg8jo5fR3Q01eO2jPTl
141	spotify:track:6hqQPoB1yYKcLfByfxO8he	Wesley Safadão, Zé Neto & Cristiano	Na Cama Que Eu Paguei - Ao Vivo	Som Livre	16	99	10	712282	6hqQPoB1yYKcLfByfxO8he
142	spotify:track:4a5GPCo8oX4vvaRkciKlih	Marília Mendonça	Obrigado por Estragar Tudo - Ao Vivo	Som Livre	59	135	34	704408	4a5GPCo8oX4vvaRkciKlih
143	spotify:track:75qv4qnNhOyZXzq2fHBjdI	João Gabriel, Dilsinho	Pézin Na Rua - Ao Vivo No Rio De Janeiro / 2019	Universal Music Ltda.	143	-1	1	693978	75qv4qnNhOyZXzq2fHBjdI
