rank	uri	artist_names	track_name	source	peak_rank	previous_rank	weeks_on_chart	streams	ID
36	spotify:track:31yFXM26dazFnWI2eoOM5R	MC G15, Mc Livinho	Ela Vem	GR6 Music	36	39	15	1583693	31yFXM26dazFnWI2eoOM5R
37	spotify:track:3tU3UAasaDA9OixXGC3O33	Mano Walter, Gustavo Mioto	Fingindo Maturidade - Ao Vivo	Som Livre	19	38	29	1576700	3tU3UAasaDA9OixXGC3O33
38	spotify:track:2kOmW169C7UV4SZDN9u0YO	Dj Guuga, Mc Livinho	Vidrado Em Você	GR6 Music	38	68	13	1553985	2kOmW169C7UV4SZDN9u0YO
39	spotify:track:49pu85144Xir6PgWjeyJhG	Guilherme & Benuto	Flor Que Se Cheira - Ao Vivo	Sony Music Entertainment	39	42	21	1522223	49pu85144Xir6PgWjeyJhG
40	spotify:track:5rwdmpN5eMWIIwK4R96vv1	Dynho Alves	Malemolência	GR6 Music	30	40	32	1502793	5rwdmpN5eMWIIwK4R96vv1
41	spotify:track:2YpeDb67231RjR0MgVLzsG	Lil Nas X, Billy Ray Cyrus	Old Town Road - Remix	Columbia	11	36	25	1489853	2YpeDb67231RjR0MgVLzsG
42	spotify:track:6i9ToXS6CAfjpp8veBklg1	Vitão	Café	Universal Music Ltda.	42	46	30	1469452	6i9ToXS6CAfjpp8veBklg1
43	spotify:track:2PqPSf3gtTED79rWGwVtYg	Diego & Victor Hugo	Áudio - Ao Vivo em Brasília	Sony Music Entertainment	43	45	12	1440577	2PqPSf3gtTED79rWGwVtYg
44	spotify:track:3L2uyIJoJPjYkSETVNSPBQ	Maiara & Maraisa	Não Abro Mão - Ao Vivo	Som Livre	13	41	35	1430430	3L2uyIJoJPjYkSETVNSPBQ
45	spotify:track:7oEr56KG6odStlQH0nvdyr	Gustavo Mioto	Solteiro Não Trai - Ao Vivo	Gustavo Mioto	8	44	43	1381418	7oEr56KG6odStlQH0nvdyr
46	spotify:track:14kRWkCWBYfQqILflEcpSJ	Lexa, PEDRO SAMPAIO	Chama Ela (feat. Pedro Sampaio)	Som Livre	46	-1	1	1364521	14kRWkCWBYfQqILflEcpSJ
47	spotify:track:59WWulo1LM0njpIkcduCMn	Atitude 67	Tão Linda	Universal Music Ltda.	47	65	9	1360208	59WWulo1LM0njpIkcduCMn
48	spotify:track:1oQppEGTHYN53xfEaTz4ua	PEDRO SAMPAIO	VAI MENINA	WM Brazil	30	48	29	1355169	1oQppEGTHYN53xfEaTz4ua
49	spotify:track:0UavwCicOnQwMuh67yaxM3	Jonas Esticado	Vem Me Amar	Som Livre	49	50	4	1347638	0UavwCicOnQwMuh67yaxM3
50	spotify:track:2FGhB10Gon36GgFcOTMQEW	Pineapple StormTv, MC Hariel, Negra Li, Ducon, MC Kevin o Chris, Chris MC, Matuê, Dk 47, Vitão, Salve Malak, Hunter	Poesia Acústica #7: Céu Azul	Pineapple StormTV	24	51	13	1330654	2FGhB10Gon36GgFcOTMQEW
51	spotify:track:5rNNZ6fVYxkhwqUfImVhU1	IZA	Brisa	WM Brazil	39	64	24	1296826	5rNNZ6fVYxkhwqUfImVhU1
52	spotify:track:4eB8rsNNm5791m3uvEBNLR	Zé Neto & Cristiano	Estado Decadente - Acústico	Som Livre	10	53	38	1290773	4eB8rsNNm5791m3uvEBNLR
53	spotify:track:01wavOnjFBNgdMWBFYIAP4	Sorriso Maroto, Dilsinho	50 Vezes - Ao Vivo	Sony Music Entertainment	44	49	19	1290426	01wavOnjFBNgdMWBFYIAP4
54	spotify:track:3tA0vALUwrzkTgHcm9j6oJ	Zé Neto & Cristiano	Notificação Preferida - Ao Vivo	Som Livre	2	52	68	1283526	3tA0vALUwrzkTgHcm9j6oJ
55	spotify:track:2x8TNY9KwNvD19gVGs4WOP	MC Kevin o Chris	Ela É do Tipo	ADpar	1	54	29	1268613	2x8TNY9KwNvD19gVGs4WOP
56	spotify:track:6hrV6KYL9zM8vFAbOSxFHY	Israel & Rodolffo	Também Sei Fazer Falta - Ao Vivo	Som Livre	56	83	11	1242692	6hrV6KYL9zM8vFAbOSxFHY
57	spotify:track:34D0w6kVzuQ35vyHIFrWTC	Pk, LUDMILLA	Do jeito que tu gosta	WM Brazil	57	80	7	1226554	34D0w6kVzuQ35vyHIFrWTC
58	spotify:track:1G60NjxeOS7veR1EXuKPaW	Gustavo Mioto	Fake News - Ao Vivo Em São Paulo / 2019	Universal Music Ltda.	32	32	22	1180166	1G60NjxeOS7veR1EXuKPaW
59	spotify:track:23GNCotvXa7WPvgYuruJjE	MC WM, POCAH, Jerry Smith	Para não	WM Brazil	57	57	7	1173452	23GNCotvXa7WPvgYuruJjE
60	spotify:track:141xCZ6pvh4ymCsQkOFX80	Pixote	Nem de Graça / Saudade Arregaça - Ao Vivo	GR Shows	59	59	5	1168081	141xCZ6pvh4ymCsQkOFX80
61	spotify:track:1zI3RU0boCVsAXChjCvESu	Ferrugem	Até que enfim - Ao vivo	WM Brazil	51	62	11	1128685	1zI3RU0boCVsAXChjCvESu
62	spotify:track:5U28PY9MekLyCBYtLHGQpe	Melim	Meu Abrigo	Universal Music Ltda.	3	58	71	1123149	5U28PY9MekLyCBYtLHGQpe
63	spotify:track:3tu0GkIZwwkmILoD4HemBq	Raí Saia Rodada	Bebe e Vem Me Procurar	Som Livre	41	69	16	1121184	3tu0GkIZwwkmILoD4HemBq
64	spotify:track:1DFD5Fotzgn6yYXkYsKiGs	MEDUZA, Goodboys	Piece Of Your Heart	Virgin	61	61	19	1109785	1DFD5Fotzgn6yYXkYsKiGs
65	spotify:track:1uryupl9hqVZYurJwH4G9k	Guilherme & Benuto	3 Batidas - Ao Vivo	Sony Music Entertainment	65	71	6	1106971	1uryupl9hqVZYurJwH4G9k
66	spotify:track:3vSXPjfcebTt5mB8DXHWM6	Wesley Safadão	Dois Lados	Som Livre	54	60	8	1106852	3vSXPjfcebTt5mB8DXHWM6
67	spotify:track:0hVXuCcriWRGvwMV1r5Yn9	Ed Sheeran, Justin Bieber	I Don't Care (with Justin Bieber)	Atlantic Records UK	5	63	21	1092377	0hVXuCcriWRGvwMV1r5Yn9
68	spotify:track:3NnW2EqJxvHYrRy3upaznl	MC Kevin o Chris, POCAH	Resenha lá em casa	WM Brazil	62	66	13	1072519	3NnW2EqJxvHYrRy3upaznl
69	spotify:track:6Diq6oBnDVzsrNcRllXRbM	Mc Leozin	Maldita de Ex	A2M Produtora	69	78	7	1071063	6Diq6oBnDVzsrNcRllXRbM
70	spotify:track:5cN5ZOVcYBl4Lnq50Zeqsx	Matheus & Kauan, Gusttavo Lima	Mágica - Live	Universal Music Ltda.	42	70	28	1067703	5cN5ZOVcYBl4Lnq50Zeqsx
71	spotify:track:3NkJNL3WqO1Lqc3uNDxvCN	Ariana Grande, Miley Cyrus, Lana Del Rey	Don’t Call Me Angel (Charlie’s Angels) (with Miley Cyrus & Lana Del Rey)	Silver Cloud/Charlie's Angels	12	43	3	1054662	3NkJNL3WqO1Lqc3uNDxvCN
72	spotify:track:13Rf6RaZT13TW4xLQR3MQr	Pineapple StormTv, MC Cabelinho, Bob do Contra, Azzy, Filipe Ret, Dudu, Xamã, Orochi, Maquiny, Salve Malak, Hunter	Poesia Acústica #6: Era uma Vez	Pineapple StormTV	18	72	40	1045539	13Rf6RaZT13TW4xLQR3MQr
73	spotify:track:2Fxmhks0bxGSBdJ92vM42m	Billie Eilish	bad guy	Darkroom/Interscope Records	30	77	27	1035192	2Fxmhks0bxGSBdJ92vM42m
74	spotify:track:72N0CRIAqjETbhghrkCUW2	Murilo Huff, Marília Mendonça	Dois Enganados	Artinvox	49	73	18	1026310	72N0CRIAqjETbhghrkCUW2
75	spotify:track:3CgZi8DMUftJHK6WL2gKc1	Hungria Hip Hop	Um Pedido	Hungria Hip Hop	25	56	17	1025257	3CgZi8DMUftJHK6WL2gKc1
76	spotify:track:0J6cINt02c8UQqDG7vLShY	Melim	Gelo	Universal Music Ltda.	76	89	6	1021079	0J6cINt02c8UQqDG7vLShY
77	spotify:track:7D5F5BzIon5zhzQrOU2pdN	Marília Mendonça	Ciumeira - Ao Vivo	Som Livre	1	75	58	1007566	7D5F5BzIon5zhzQrOU2pdN
78	spotify:track:1lTsRXDMWFbsFjQGkbL5TX	A Banca Records, Lourena, Azzy, Mazin, Black	Outro Dia	A Banca Records	46	79	13	1007495	1lTsRXDMWFbsFjQGkbL5TX
79	spotify:track:5MArTXEVyKBwoodjdy04fk	Zé Felipe, Gusttavo Lima	Tiro Certo - Ao Vivo	Som Livre	76	85	16	1002012	5MArTXEVyKBwoodjdy04fk
80	spotify:track:1xg3EbmhAr1cfNOA55pvKH	Turma do Pagode, Henrique & Diego	Pesquisa no Google (feat. Henrique & Diego) - Ao Vivo	Sony Music Entertainment	66	84	38	998605	1xg3EbmhAr1cfNOA55pvKH
81	spotify:track:0rUL7vUZmCKxB0gS83W3aM	Marília Mendonça, Leo Santana, Didá Banda Feminina	Apaixonadinha - Ao Vivo	Som Livre	54	76	20	988086	0rUL7vUZmCKxB0gS83W3aM
82	spotify:track:78kar2tZk7655xZMibzXO3	Lagum	Oi	Sony Music Entertainment	82	95	11	987328	78kar2tZk7655xZMibzXO3
83	spotify:track:7sl95MXCpM8WWsaH1BqvR3	Diego & Victor Hugo, Marília Mendonça	Do Copo Eu Vim (feat. Marília Mendonça) - Ao Vivo em Brasília	Sony Music Entertainment	42	81	30	983889	7sl95MXCpM8WWsaH1BqvR3
84	spotify:track:1qCLx3nX25NuhfPjM5E1qV	Melim	Ouvi Dizer	Universal Music Ltda.	13	82	63	978555	1qCLx3nX25NuhfPjM5E1qV
85	spotify:track:6YjyT6MEMsMc41NNWk2dYg	Marília Mendonça, Maiara & Maraisa	Bebaça - Ao Vivo	Som Livre	6	67	32	952888	6YjyT6MEMsMc41NNWk2dYg
86	spotify:track:41GMwa6sCB3iA2aS5T30iE	Boyzinho o Rei da Bregadeira	Trip do Boyzinho	Boyzinho	68	98	10	945613	41GMwa6sCB3iA2aS5T30iE
87	spotify:track:2H8ETIUEoN9YMf56X66bxd	Anitta, LUDMILLA, Snoop Dogg, Papatinho	Onda diferente (feat. Papatinho)	WM Brazil	4	97	26	943629	2H8ETIUEoN9YMf56X66bxd
88	spotify:track:21jGcNKet2qwijlDFuPiPb	Post Malone	Circles	Republic Records	42	74	5	940587	21jGcNKet2qwijlDFuPiPb
89	spotify:track:64ePZsgVWO1zRVpHxY2VYC	Avine Vinny, Matheus & Kauan	Maturidade (feat. Matheus & Kauan)	Sony Music Entertainment	69	90	46	937792	64ePZsgVWO1zRVpHxY2VYC
90	spotify:track:5EKHbW7mXcAR4hCyS3YXjb	Felipe Araújo, Ferrugem	Atrasadinha - Live	Universal Music Ltda.	1	86	54	935857	5EKHbW7mXcAR4hCyS3YXjb
91	spotify:track:4pnlRYoaaGu24SuC3et5Pv	Yasmin Santos, Wesley Safadão	Saudade em Gotas (feat. Wesley Safadão) - Ao Vivo	Sony Music Entertainment	82	92	7	935001	4pnlRYoaaGu24SuC3et5Pv
92	spotify:track:3fLqmaO4vvZpFZSZy52VMp	Lagum, Ana Gabriela	Deixa (feat. Ana Gabriela)	Sony Music Entertainment	28	88	69	927120	3fLqmaO4vvZpFZSZy52VMp
93	spotify:track:4CPhkF6SboNZoZfjgaEYME	Costa Gold, Haikaiss	Irmão DQbrada!	Som Livre	68	87	5	907461	4CPhkF6SboNZoZfjgaEYME
94	spotify:track:3mNmUjoDHYDYj08IaRPtg0	Lucas Lucco, Wesley Safadão	Posto 24h (feat. Wesley Safadão) - Ao Vivo	Sony Music Entertainment	12	93	50	902268	3mNmUjoDHYDYj08IaRPtg0
95	spotify:track:03Ih0yoTF85crrHUtLUoHF	Israel & Rodolffo	Conselho - Ao Vivo	Som Livre	47	-1	11	886312	03Ih0yoTF85crrHUtLUoHF
96	spotify:track:6pgoGpBkKUvXrrU95j0khl	Henrique & Juliano	Cidade Vizinha - Ao Vivo	Virgin Music Label And Artist Services (S&D)	6	100	54	874651	6pgoGpBkKUvXrrU95j0khl
97	spotify:track:4H9vyrlKZpzd1FW3oupnzD	MC Kevinho	Credo que delícia	WM Brazil	50	94	6	874214	4H9vyrlKZpzd1FW3oupnzD
98	spotify:track:0EZuXcsnjEmGuRYdFdcctX	Marília Mendonça	Sem Sal - Ao Vivo	Som Livre	20	91	49	870612	0EZuXcsnjEmGuRYdFdcctX
99	spotify:track:0nkDm27DGppCSk8dnGtvPa	POCAH	Não sou obrigada	WM Brazil	16	110	26	865964	0nkDm27DGppCSk8dnGtvPa
100	spotify:track:5eMmT4Ava5BGThju0AD8vQ	Gusttavo Lima	Cem Mil - Ao Vivo	Som Livre	1	103	49	853145	5eMmT4Ava5BGThju0AD8vQ
101	spotify:track:4Lxv5hGnHOUYBVeDgWgcaP	Zé Neto & Cristiano	Long Neck - Acústico	Som Livre	36	114	38	847653	4Lxv5hGnHOUYBVeDgWgcaP
102	spotify:track:0h1mVA8gOPR71lxSeY67uT	PEDRO SAMPAIO	FICA À VONTADE	WM Brazil	102	108	7	847551	0h1mVA8gOPR71lxSeY67uT
103	spotify:track:0H8CBal2Dcu5Yc001VotZN	IZA	Dona de mim	WM Brazil	26	127	53	838461	0H8CBal2Dcu5Yc001VotZN
104	spotify:track:1FIaoiLn0E5ilfE5T0P9xx	Mano Walter, Claudia Leitte	Então Vem Cá - Ao Vivo	Som Livre	43	107	39	834116	1FIaoiLn0E5ilfE5T0P9xx
105	spotify:track:4a5GPCo8oX4vvaRkciKlih	Marília Mendonça	Obrigado por Estragar Tudo - Ao Vivo	Som Livre	59	96	26	833733	4a5GPCo8oX4vvaRkciKlih
106	spotify:track:704li4NOyKCQY6qNdoEW5n	Lauana Prado	Melhor Saída - Ao Vivo	Universal Music Ltda.	53	111	22	824792	704li4NOyKCQY6qNdoEW5n
107	spotify:track:1KfUO0suYEsjcJxo8on4B8	Thaeme & Thiago	Boato	Universal Music Ltda.	106	106	2	822781	1KfUO0suYEsjcJxo8on4B8
108	spotify:track:2M53M7wYGFjUMlHIXhJoqW	Bruno & Marrone	Show De Recaída - Ao Vivo Em Uberlândia / 2018	Universal Music Ltda.	108	-1	1	817268	2M53M7wYGFjUMlHIXhJoqW
109	spotify:track:6ocbgoVGwYJhOv1GgI9NsF	Ariana Grande	7 rings	Republic Records	9	104	37	812861	6ocbgoVGwYJhOv1GgI9NsF
110	spotify:track:1OUPXna2MCgAt3VNmXJBtg	Tropkillaz, J Balvin, Anitta, Mc Zaac	Bola Rebola	Universal Music Ltda.	1	117	32	808556	1OUPXna2MCgAt3VNmXJBtg
111	spotify:track:6vBdBCoOhKHiYDDOcorfNo	Post Malone, Young Thug	Goodbyes (feat. Young Thug)	Republic Records	51	99	13	807369	6vBdBCoOhKHiYDDOcorfNo
112	spotify:track:0IQCOAw9ZAI6WnXIrl481F	Mc Livinho, Rennan da Penha	Hoje Eu Vou Parar Na Gaiola	GR6 Music	5	113	47	806257	0IQCOAw9ZAI6WnXIrl481F
113	spotify:track:1CzywvIGHWkOu5BTLPmIZC	Michel Teló	Casal Modão - Ao Vivo	Som Livre	105	105	5	805573	1CzywvIGHWkOu5BTLPmIZC
114	spotify:track:0wryAFpQqHTvhteQx7ZNp2	Vitão, Mc Davi	Edredom	Universal Music Ltda.	89	125	14	804270	0wryAFpQqHTvhteQx7ZNp2
115	spotify:track:5aayWOEE7u7bxZ3r7dwIrX	IZA	Meu talismã	WM Brazil	115	-1	2	804245	5aayWOEE7u7bxZ3r7dwIrX
116	spotify:track:4mtHXZBOBMrZSI6jp3X9WJ	Henrique & Diego	Espelho Meu - Ao Vivo	Sony Music Entertainment	46	115	37	801619	4mtHXZBOBMrZSI6jp3X9WJ
117	spotify:track:4iANxSIDT3kGekiquMSAgT	Vitão, Luccas Carlos	Embrasa	Universal Music Ltda.	111	120	30	796680	4iANxSIDT3kGekiquMSAgT
118	spotify:track:6b2RcmUt1g9N9mQ3CbjX2Y	Sam Smith	How Do You Sleep?	Capitol	37	102	11	794881	6b2RcmUt1g9N9mQ3CbjX2Y
119	spotify:track:1qy7aOHnfnOMJoT1fhoLYG	Marília Mendonça, Gaab	Intenção - Ao Vivo	Som Livre	62	101	7	794052	1qy7aOHnfnOMJoT1fhoLYG
120	spotify:track:6iW38RGqdDGOofmz2HeXLW	MEDUZA, Alok, Goodboys	Piece Of Your Heart - Alok Remix	Virgin	108	131	15	792637	6iW38RGqdDGOofmz2HeXLW
121	spotify:track:2SgVsDXzET5EU8VngMh9dv	MC WM	Senta braba	WM Brazil	23	112	22	787904	2SgVsDXzET5EU8VngMh9dv
122	spotify:track:5F8ffc8KWKNawllr5WsW0r	Dadá Boladão, Tati Zaqui, OIK	Surtada - Remix Brega Funk	Sony Music Entertainment	122	-1	1	783155	5F8ffc8KWKNawllr5WsW0r
123	spotify:track:4UANYptjv2kpV6IY7IjXoJ	Marília Mendonça	Bem Pior Que Eu - Ao Vivo	Som Livre	27	109	56	777851	4UANYptjv2kpV6IY7IjXoJ
124	spotify:track:2fvxmRWpeqZN8xatpB66pC	João Gustavo e Murilo	Casa mais feliz da rua - Ao vivo	WM Brazil	124	124	4	770702	2fvxmRWpeqZN8xatpB66pC
125	spotify:track:2VxeLyX666F8uXCJ0dZF8B	Lady Gaga, Bradley Cooper	Shallow	A Star is Born OST	3	123	53	764773	2VxeLyX666F8uXCJ0dZF8B
126	spotify:track:5JZufG8AcnMvCOeFoMFExv	Gustavo Mioto	Pro Nosso Bem - Ao Vivo	Universal Music Ltda.	66	-1	31	761363	5JZufG8AcnMvCOeFoMFExv
127	spotify:track:0pqnGHJpmpxLKifKRmU6WP	Imagine Dragons	Believer	Kid Ina Korner / Interscope	38	137	139	754453	0pqnGHJpmpxLKifKRmU6WP
128	spotify:track:7FiIQXpIeLo3ITfGGpb8PB	MC Kevin o Chris, FP do Trem Bala	Vamos pra Gaiola	ADPAR Produções	2	122	38	752401	7FiIQXpIeLo3ITfGGpb8PB
129	spotify:track:4xwPOyN9VgaTPehdsLiYul	Melim	Dois Corações	Universal Music Ltda.	101	121	25	750606	4xwPOyN9VgaTPehdsLiYul
130	spotify:track:0XEJ7eph2IWFYZc73Jm3n2	Diego & Victor Hugo	Infarto	Sony Music Entertainment	9	119	47	742477	0XEJ7eph2IWFYZc73Jm3n2
131	spotify:track:4oRI9c4EmcKo9kbgVM8zWP	Maiara & Maraisa	Nem Tchum - Ao Vivo	Som Livre	118	126	12	740414	4oRI9c4EmcKo9kbgVM8zWP
132	spotify:track:0RiRZpuVRbi7oqRdSMwhQY	Post Malone, Swae Lee	Sunflower - Spider-Man: Into the Spider-Verse	Republic Records	56	118	47	738991	0RiRZpuVRbi7oqRdSMwhQY
133	spotify:track:5GHA824FwkHeBl5u1T6kLj	Hugo & Guilherme	Namorada Reserva - Ao Vivo	Som Livre	123	128	10	738119	5GHA824FwkHeBl5u1T6kLj
134	spotify:track:7qEHsqek33rTcFNT9PFqLf	Lewis Capaldi	Someone You Loved	Vertigo Berlin	133	133	4	730833	7qEHsqek33rTcFNT9PFqLf
135	spotify:track:0FOe9rYciemlYvjQNpUHRL	Marcos & Belutti	Não Planeje Nada	Sony Music Entertainment	135	-1	1	721475	0FOe9rYciemlYvjQNpUHRL
136	spotify:track:2dpaYNEQHiRxtZbfNsse99	Marshmello, Bastille	Happier	Astralwerks	43	132	59	719085	2dpaYNEQHiRxtZbfNsse99
137	spotify:track:5M8qHiAV6b0jo3phlyhxcR	Simone & Simaria	Aperte O Play - Ao Vivo	Universal Music Ltda.	80	129	25	717292	5M8qHiAV6b0jo3phlyhxcR
138	spotify:track:11xOwUHV7P1q7UpEQuMIrx	Alok, iRO	Table For 2	WM Brazil	138	-1	1	709859	11xOwUHV7P1q7UpEQuMIrx
139	spotify:track:0F7FA14euOIX8KcbEturGH	Lil Nas X	Old Town Road	Columbia	11	130	24	701288	0F7FA14euOIX8KcbEturGH
140	spotify:track:2lm3Ric7MeBk8hLfsiVokr	Dilsinho, Sorriso Maroto	Pouco a Pouco (Ao Vivo) (feat. Sorriso Maroto)	Sony Music Entertainment	136	136	35	688923	2lm3Ric7MeBk8hLfsiVokr
141	spotify:track:1000nHvUdawXuUHgBod4Wv	Lil Nas X	Panini	Columbia	137	144	7	675400	1000nHvUdawXuUHgBod4Wv
142	spotify:track:2ZWCFtbgpxCgb6qR0yHAkh	Mcs Nando and Luanzinho	Garupa 2	GR6 Music	63	134	23	673636	2ZWCFtbgpxCgb6qR0yHAkh
143	spotify:track:70eFcWOvlMObDhURTqT4Fv	Ed Sheeran, Khalid	Beautiful People (feat. Khalid)	Atlantic Records UK	53	140	14	665404	70eFcWOvlMObDhURTqT4Fv
